CHROM,BIN,MEAN_INSERT_SIZE,GC,OBSERVATIONS
Supercontig_1.7,127,215,0.535078779069767,344
Supercontig_1.7,128,203,0.552667368421053,380
Supercontig_1.7,129,208,0.469971186440679,472
Supercontig_1.7,130,193,0.473961318051576,349
Supercontig_1.7,131,211,0.555000854700854,351
Supercontig_1.7,132,203,0.463973995271868,423
Supercontig_1.7,133,214,0.512883411214953,428
Supercontig_1.7,134,189,0.413820666666667,450
Supercontig_1.7,135,207,0.436969047619048,420
Supercontig_1.7,136,214,0.379768669527897,466
Supercontig_1.7,137,201,0.371565473684211,475
Supercontig_1.7,138,206,0.418611612903226,465
Supercontig_1.7,139,210,0.439408639308856,463
Supercontig_1.7,140,210.5,0.448629186602872,418
Supercontig_1.7,141,208,0.454381018518519,432
Supercontig_1.7,142,206,0.455735555555556,405
Supercontig_1.7,143,211.5,0.397181690140845,426
Supercontig_1.7,144,210,0.458314765100672,447
Supercontig_1.7,145,215,0.423929245283019,424
Supercontig_1.7,146,212,0.429119203747073,427
Supercontig_1.7,147,217,0.4623125,392
Supercontig_1.7,148,213,0.4616074941452,427
Supercontig_1.7,149,202.5,0.381296692607003,514
Supercontig_1.7,150,207,0.469656675062972,397
Supercontig_1.7,151,206,0.443635606060606,396
Supercontig_1.7,152,194,0.397633333333334,507
Supercontig_1.7,153,205,0.479621749408983,423
Supercontig_1.7,154,188,0.414732450331126,453
Supercontig_1.7,155,209,0.468875786924939,413
Supercontig_1.7,156,206,0.467754336734694,392
Supercontig_1.7,157,211.5,0.471476243093923,362
Supercontig_1.7,158,205,0.521200621118012,322
Supercontig_1.7,159,211,0.481862621359223,412
Supercontig_1.7,160,213.5,0.443769895287959,382
Supercontig_1.7,161,204,0.402670023980815,417
Supercontig_1.7,162,211,0.419400898876404,445
Supercontig_1.7,163,211,0.446528767123288,438
Supercontig_1.7,164,206,0.404111058823529,425
Supercontig_1.7,165,203,0.454948548812665,379
Supercontig_1.7,166,203,0.527510843373494,332
Supercontig_1.7,167,183,0.420373590504451,337
Supercontig_1.7,168,196,0.488476162790698,344
Supercontig_1.7,169,191.5,0.475702427184466,412
Supercontig_1.7,170,200,0.51709770773639,349
Supercontig_1.7,171,218,0.571725761772853,361
Supercontig_1.7,172,208,0.502700000000001,373
Supercontig_1.7,173,212,0.432732070707071,396
Supercontig_1.7,174,211,0.4405325,440
Supercontig_1.7,175,204,0.474758247422681,388
Supercontig_1.7,176,203,0.49688643533123,317
Supercontig_1.7,177,207.5,0.488545303867403,362
Supercontig_1.7,178,202.5,0.434055844155844,462
Supercontig_1.7,179,214,0.454663483146068,356
Supercontig_1.7,180,211.5,0.405824,450
Supercontig_1.7,181,202,0.426633786848073,441
Supercontig_1.7,182,199.5,0.47707641025641,390
Supercontig_1.7,183,185,0.420894822888284,367
Supercontig_1.7,184,207,0.439328851540616,357
Supercontig_1.7,185,206,0.470110796915168,389
Supercontig_1.7,186,208,0.458980705882353,425
Supercontig_1.7,187,192,0.387550967741936,310
Supercontig_1.7,188,212,0.447476642335767,411
Supercontig_1.7,189,209,0.400634292035398,452
Supercontig_1.7,190,212,0.396436211031176,417
Supercontig_1.7,191,212.5,0.411852173913043,414
Supercontig_1.7,192,204,0.408819952494063,421
Supercontig_1.7,193,207,0.428785810810812,444
Supercontig_1.7,194,211,0.406603547671841,451
Supercontig_1.7,195,204,0.470122631578948,380
Supercontig_1.7,196,200,0.456441463414634,410
Supercontig_1.7,197,202,0.435771076233184,446
Supercontig_1.7,198,202,0.521321447721179,373
Supercontig_1.7,199,208,0.444558086560365,439
Supercontig_1.7,200,205,0.464830909090909,385
Supercontig_1.7,201,209,0.496359833795014,361
Supercontig_1.7,202,202.5,0.436127941176471,340
Supercontig_1.7,203,207,0.366775726141079,482
Supercontig_1.7,204,163.5,0.353494959677419,496
Supercontig_1.7,205,185,0.453750458715597,436
Supercontig_1.7,206,210,0.472767692307692,390
Supercontig_1.7,207,208,0.500591105121294,371
Supercontig_1.7,208,211.5,0.518583602150537,372
Supercontig_1.7,209,211,0.50777182320442,362
Supercontig_1.7,210,200,0.469541714285714,350
Supercontig_1.7,211,214,0.58305749235474,327
Supercontig_1.7,212,208,0.464545170454545,352
Supercontig_1.7,213,207,0.437350833333333,360
Supercontig_1.7,214,201,0.405118561484919,431
Supercontig_1.7,215,203,0.403744776119404,402
Supercontig_1.7,216,181.5,0.486800000000001,354
Supercontig_1.7,217,206,0.496781280788177,406
Supercontig_1.7,218,195,0.435941371158393,423
Supercontig_1.7,219,207.5,0.487519186046511,344
Supercontig_1.7,220,166.5,0.409015140845071,284
Supercontig_1.7,221,204,0.517496164383562,365
Supercontig_1.7,222,213,0.518604958677686,363
Supercontig_1.7,223,204.5,0.375706502242152,446
Supercontig_1.7,224,209,0.460697455470738,393
Supercontig_1.7,225,211,0.612053459119496,318
Supercontig_1.7,226,204,0.534191104294478,326
Supercontig_1.7,227,189,0.407028078817734,406
Supercontig_1.7,228,187,0.42838955613577,383
Supercontig_1.7,229,190,0.410299335548173,301
Supercontig_1.7,230,196,0.449884533333333,375
Supercontig_1.7,231,199.5,0.443298128342246,374
Supercontig_1.7,232,208,0.454769414893617,376
Supercontig_1.7,233,200,0.410748173515982,438
Supercontig_1.7,234,209,0.475203301886792,424
Supercontig_1.7,235,210,0.437967233009708,412
Supercontig_1.7,236,201,0.480643511450382,393
Supercontig_1.7,237,195,0.373195064935065,385
Supercontig_1.7,238,192,0.376380747126437,348
Supercontig_1.7,239,213,0.455397900262468,381
Supercontig_1.7,240,202,0.407058778625954,393
Supercontig_1.7,241,213,0.421406373626374,455
Supercontig_1.7,242,198,0.490394587628866,388
Supercontig_1.7,243,188,0.386251741293533,402
Supercontig_1.7,244,210.5,0.4170485,400
Supercontig_1.7,245,201,0.45725649867374,377
Supercontig_1.7,246,199,0.530699088145897,329
Supercontig_1.7,247,178,0.379141766109785,419
Supercontig_1.7,248,207.5,0.47647722513089,382
Supercontig_1.7,249,190,0.367959946949602,377
Supercontig_1.7,250,205,0.437747619047619,399
Supercontig_1.7,251,211,0.51011076923077,325
Supercontig_1.7,252,197,0.452646031746033,378
Supercontig_1.7,253,213,0.513031498470948,327
Supercontig_1.7,254,199,0.447275757575758,396
Supercontig_1.7,255,174,0.375257762557078,438
Supercontig_1.7,256,206.5,0.444044670050761,394
Supercontig_1.7,257,200,0.403577120822622,389
Supercontig_1.7,258,198,0.451863172043011,372
Supercontig_1.7,259,201,0.52575909090909,330
Supercontig_1.7,260,199.5,0.373745366795367,518
Supercontig_1.7,261,210,0.48891154855643,381
Supercontig_1.7,262,213,0.580726361031518,349
Supercontig_1.7,263,216,0.653076507936508,315
Supercontig_1.7,264,214,0.443360583941604,411
Supercontig_1.7,265,208,0.479079012345679,405
Supercontig_1.7,266,217,0.505234986225895,363
Supercontig_1.7,267,199,0.509131498470948,327
Supercontig_1.7,268,129,0.487593113772455,334
Supercontig_1.7,269,203,0.544081303116147,353
Supercontig_1.7,270,216,0.495580691642651,347
Supercontig_1.7,271,205,0.513482271468144,361
Supercontig_1.7,272,201,0.551460702875399,313
Supercontig_1.7,273,204.5,0.464403299492386,394
Supercontig_1.7,274,203.5,0.472722831050229,438
Supercontig_1.7,275,214,0.528654498714653,389
Supercontig_1.7,276,214,0.46224188034188,351
Supercontig_1.7,277,182,0.42056370967742,372
Supercontig_1.7,278,208,0.492988472622479,347
Supercontig_1.7,279,209.5,0.439717195767196,378
Supercontig_1.7,280,208.5,0.436532575757576,396
Supercontig_1.7,281,216.5,0.44793988764045,356
Supercontig_1.7,282,203,0.406616582914573,398
Supercontig_1.7,283,189,0.384582795698925,372
Supercontig_1.7,284,204.5,0.433816853932584,356
Supercontig_1.7,285,210.5,0.432137028301887,424
Supercontig_1.7,286,210,0.553769470404983,321
Supercontig_1.7,287,203,0.491627873563218,348
Supercontig_1.7,288,186,0.467957954545454,352
Supercontig_1.7,289,218.5,0.607464610389611,308
Supercontig_1.7,290,185,0.45813367003367,297
Supercontig_1.7,291,173.5,0.36296673553719,484
Supercontig_1.7,292,204,0.382058637469587,411
Supercontig_1.7,293,207.5,0.657940584415585,308
Supercontig_1.7,294,224,0.644521451104101,317
Supercontig_1.7,295,208,0.530010379746835,395
Supercontig_1.7,296,209,0.388306398104266,422
Supercontig_1.7,297,207.5,0.43693296460177,452
Supercontig_1.7,298,208,0.4948540625,320
Supercontig_1.7,299,192.5,0.479417469879518,332
Supercontig_1.7,300,208,0.511781120943953,339
Supercontig_1.7,301,200,0.426080098280098,407
Supercontig_1.7,302,194,0.443091466666666,375
Supercontig_1.7,303,215,0.515543922651933,362
Supercontig_1.7,304,208.5,0.448877844311377,334
Supercontig_1.7,305,205,0.568164325842696,356
Supercontig_1.7,306,196,0.475569897959183,392
Supercontig_1.7,307,195,0.4741,356
Supercontig_1.7,308,209,0.501228189910979,337
Supercontig_1.7,309,205,0.503133850129199,387
Supercontig_1.7,310,201,0.493793393393393,333
Supercontig_1.7,311,193,0.425415178571429,448
Supercontig_1.7,312,212.5,0.44251847826087,368
Supercontig_1.7,313,197,0.41073034623218,491
Supercontig_1.7,314,196,0.512997905759163,382
Supercontig_1.7,315,196,0.452049330357142,448
Supercontig_1.7,316,213,0.45344705882353,357
Supercontig_1.7,317,212,0.420970702179178,413
Supercontig_1.7,318,210,0.452916710182768,383
Supercontig_1.7,319,213,0.597112534059945,367
Supercontig_1.7,320,198,0.3776,397
Supercontig_1.7,321,203,0.462728282828283,396
Supercontig_1.7,322,216,0.469543947368422,380
Supercontig_1.7,323,198,0.376637441860465,430
Supercontig_1.7,324,204,0.4097039408867,406
Supercontig_1.7,325,221.5,0.715034228187919,298
Supercontig_1.7,326,206.5,0.51012579787234,376
Supercontig_1.7,327,209,0.427880815347722,417
Supercontig_1.7,328,220,0.520683656509695,361
Supercontig_1.7,329,206,0.496123947368421,380
Supercontig_1.7,330,190,0.40502265625,512
Supercontig_1.7,331,208.5,0.599312569832402,358
Supercontig_1.7,332,205,0.576026424870466,386
Supercontig_1.7,333,200,0.380522544642857,448
Supercontig_1.7,334,195,0.413318644067797,413
Supercontig_1.7,335,216.5,0.603237278106509,338
Supercontig_1.7,336,208,0.524789772727273,352
Supercontig_1.7,337,204,0.382176116071428,448
Supercontig_1.7,338,199.5,0.431642857142858,434
Supercontig_1.7,339,208.5,0.362013181818182,440
Supercontig_1.7,340,204,0.433484263959391,394
Supercontig_1.7,341,214,0.585285493827161,324
Supercontig_1.7,342,200.5,0.512864325842697,356
Supercontig_1.7,343,208,0.394951378446116,399
Supercontig_1.7,344,207,0.466937669376694,369
Supercontig_1.7,345,203,0.493468713450292,342
Supercontig_1.7,346,196,0.387160421052632,475
Supercontig_1.7,347,210,0.461071776155718,411
Supercontig_1.7,348,197,0.430232816537468,387
Supercontig_1.7,349,196,0.514995820895523,335
Supercontig_1.7,350,209,0.621020113314448,353
Supercontig_1.7,351,202,0.519127486910995,382
Supercontig_1.7,352,207,0.43285327510917,458
Supercontig_1.7,353,205.5,0.44432,440
Supercontig_1.7,354,206,0.436059850374065,401
Supercontig_1.7,355,206,0.425357493857494,407
Supercontig_1.7,356,208,0.460968480725623,441
Supercontig_1.7,357,206,0.428668193384224,393
Supercontig_1.7,358,203,0.433435682819384,454
Supercontig_1.7,359,210,0.405479081632654,392
Supercontig_1.7,360,205,0.429434615384616,390
Supercontig_1.7,361,208,0.398789425287357,435
Supercontig_1.7,362,212,0.376667721518987,474
Supercontig_1.7,363,218,0.396478774617068,457
Supercontig_1.7,364,216.5,0.408563959390863,394
Supercontig_1.7,365,214.5,0.362769863013698,438
Supercontig_1.7,366,218,0.391437284482759,464
Supercontig_1.7,367,207.5,0.409147085201794,446
Supercontig_1.7,368,208,0.408752744630072,419
Supercontig_1.7,369,209,0.412749269311065,479
Supercontig_1.7,370,206,0.393147956989248,465
Supercontig_1.7,371,216,0.410334716157205,458
Supercontig_1.7,372,214.5,0.410085407725322,466
Supercontig_1.7,373,210,0.39173908045977,435
Supercontig_1.7,374,215,0.369671298405467,439
Supercontig_1.7,375,212,0.325766803278688,488
Supercontig_1.7,376,203.5,0.300664693877551,490
Supercontig_1.7,377,214,0.285277932405566,503
Supercontig_1.7,378,200,0.358697555555555,450
Supercontig_1.7,379,203,0.365448602150538,465
Supercontig_1.7,380,218,0.381574255319149,470
Supercontig_1.7,381,212,0.374316778523489,447
Supercontig_1.7,382,215,0.382482897862233,421
Supercontig_1.7,383,204,0.398907385229542,501
Supercontig_1.7,384,211,0.371807543103448,464
Supercontig_1.7,385,208,0.379864943820225,445
Supercontig_1.7,386,204,0.3791111328125,512
Supercontig_1.7,387,207,0.392287272727274,440
Supercontig_1.7,388,209,0.417560496613996,443
Supercontig_1.7,389,209.5,0.4308,442
Supercontig_1.7,390,205,0.437679562043795,411
Supercontig_1.7,391,206,0.424701886792452,424
Supercontig_1.7,392,204.5,0.428079069767442,430
Supercontig_1.7,393,214,0.428469856459331,418
Supercontig_1.7,394,208,0.439770709382151,437
Supercontig_1.7,395,213.5,0.47815275,400
Supercontig_1.7,396,213,0.43951782729805,359
Supercontig_1.7,397,207,0.412741355140187,428
Supercontig_1.7,398,209,0.443713075060533,413
Supercontig_1.7,399,205,0.4476491954023,435
Supercontig_1.7,400,206,0.411242819843342,383
Supercontig_1.7,401,204.5,0.411046506550218,458
Supercontig_1.7,402,200.5,0.407025431034483,464
Supercontig_1.7,403,216,0.468615724815725,407
Supercontig_1.7,404,213.5,0.417715238095238,420
Supercontig_1.7,405,206,0.459213350125945,397
Supercontig_1.7,406,199,0.448836124401914,418
Supercontig_1.7,407,204,0.449672677595629,366
Supercontig_1.7,408,206,0.428432596685083,362
Supercontig_1.7,409,199,0.460740233236152,343
Supercontig_1.7,410,210,0.40286674584323,421
Supercontig_1.7,411,217,0.523234302325581,344
Supercontig_1.7,412,217,0.541395592286501,363
Supercontig_1.7,413,205,0.527171969696969,396
Supercontig_1.7,414,205,0.480214594594594,370
Supercontig_1.7,415,210,0.46392987012987,385
Supercontig_1.7,416,209,0.380138253638254,481
Supercontig_1.7,417,209,0.531461604584527,349
Supercontig_1.7,418,214,0.542013959390863,394
Supercontig_1.7,419,216,0.383128070175439,456
Supercontig_1.7,420,210,0.502297280966768,331
Supercontig_1.7,421,222,0.552243943661971,355
Supercontig_1.7,422,209.5,0.463331592039801,402
Supercontig_1.7,423,208,0.408165893271462,431
Supercontig_1.7,424,204.5,0.392092161016949,472
Supercontig_1.7,425,195,0.409578431372549,357
Supercontig_1.7,426,198.5,0.353815277777777,360
Supercontig_1.7,427,213,0.568983976261127,337
Supercontig_1.7,428,198,0.551069669669669,333
Supercontig_1.7,429,189,0.370174031890661,439
Supercontig_1.7,430,211.5,0.58946755952381,336
Supercontig_1.7,431,197,0.536886872586873,259
Supercontig_1.7,432,,0,0
Supercontig_1.7,433,,0,0
Supercontig_1.7,434,,0,0
Supercontig_1.7,435,0,0.0625,1
Supercontig_1.7,436,,0,0
Supercontig_1.7,437,,0,0
Supercontig_1.7,438,188.5,0.488539583333333,96
Supercontig_1.7,439,196,0.551321301775148,338
Supercontig_1.7,440,212.5,0.542351794871795,390
Supercontig_1.7,441,200.5,0.66027925170068,294
Supercontig_1.7,442,209,0.54042012012012,333
Supercontig_1.7,443,199,0.390595794392524,428
Supercontig_1.7,444,213,0.485282666666667,375
Supercontig_1.7,445,212,0.477731754874652,359
Supercontig_1.7,446,215,0.483390677966102,354
Supercontig_1.7,447,214,0.523284569732938,337
Supercontig_1.7,448,217,0.529359312320916,349
Supercontig_1.7,449,196,0.405746347607053,397
Supercontig_1.7,450,199,0.548836507936508,378
Supercontig_1.7,451,186,0.394352130325815,399
Supercontig_1.7,452,191,0.513559239130435,368
Supercontig_1.7,453,213,0.538510652920962,291
Supercontig_1.7,454,174,0.347945969125215,583
Supercontig_1.7,455,205,0.386589598108747,423
Supercontig_1.7,456,193,0.390752154195012,441
Supercontig_1.7,457,208,0.475635977337111,353
Supercontig_1.7,458,196,0.40218578553616,401
Supercontig_1.7,459,184.5,0.450433050847458,354
Supercontig_1.7,460,208,0.430403234501348,371
Supercontig_1.7,461,205,0.408677298850575,348
Supercontig_1.7,462,209.5,0.554850689655172,290
Supercontig_1.7,463,209,0.400841853932584,356
Supercontig_1.7,464,179.5,0.328809913793103,464
Supercontig_1.7,465,209.5,0.55668829113924,316
Supercontig_1.7,466,206,0.392607441860466,430
Supercontig_1.7,467,197,0.456646496815287,314
Supercontig_1.7,468,206,0.50337987012987,308
Supercontig_1.7,469,205,0.456643596730245,367
Supercontig_1.7,470,198,0.401853884711779,399
Supercontig_1.7,471,198,0.417234753363229,446
Supercontig_1.7,472,221,0.496446685082873,362
Supercontig_1.7,473,208,0.436638461538462,351
Supercontig_1.7,474,214,0.464774492753623,345
Supercontig_1.7,475,197,0.384261757719715,421
Supercontig_1.7,476,203,0.515666172106825,337
Supercontig_1.7,477,217,0.484349299719888,357
Supercontig_1.7,478,204,0.459480100755668,397
Supercontig_1.7,479,209,0.477590273556231,329
Supercontig_1.7,480,198,0.45333056379822,337
Supercontig_1.7,481,204,0.468798866855524,353
Supercontig_1.7,482,215,0.526449262536873,339
Supercontig_1.7,483,208,0.473220500000001,400
Supercontig_1.7,484,206,0.484006982543641,401
Supercontig_1.7,485,209,0.437596784565916,311
Supercontig_1.7,486,183,0.346263636363636,462
Supercontig_1.7,487,206,0.5792290625,320
Supercontig_1.7,488,183,0.391291898148149,432
Supercontig_1.7,489,209,0.624075747508305,301
Supercontig_1.7,490,215,0.699560278745645,287
Supercontig_1.7,491,198,0.443271069182389,318
Supercontig_1.7,492,194,0.379787209302325,344
Supercontig_1.7,493,202,0.452967067307692,416
Supercontig_1.7,494,204,0.478106042296073,331
Supercontig_1.7,495,201,0.549377575757575,330
Supercontig_1.7,496,214,0.43574470046083,434
Supercontig_1.7,497,170,0.371446153846155,403
Supercontig_1.7,498,204,0.529459590792839,391
Supercontig_1.7,499,216,0.633002507836991,319
Supercontig_1.7,500,208,0.333434195402299,348
Supercontig_1.7,501,209,0.360252115812918,449
Supercontig_1.7,502,198,0.46611181556196,347
Supercontig_1.7,503,172,0.395504735376045,359
Supercontig_1.7,504,208.5,0.523333116883116,308
Supercontig_1.7,505,188,0.417199122807018,228
Supercontig_1.7,506,203,0.494316310160428,374
Supercontig_1.7,507,215.5,0.580171428571428,308
Supercontig_1.7,508,210,0.560017183098591,355
Supercontig_1.7,509,191,0.341164094955489,337
Supercontig_1.7,510,205,0.445078571428572,364
Supercontig_1.7,511,207,0.402361346633417,401
Supercontig_1.7,512,206,0.457073138297872,376
Supercontig_1.7,513,211,0.431666019417476,412
Supercontig_1.7,514,201,0.389268235294118,425
Supercontig_1.7,515,212,0.406634223300971,412
Supercontig_1.7,516,208,0.4396841191067,403
Supercontig_1.7,517,203,0.429901049868766,381
Supercontig_1.7,518,209,0.460563171355498,391
Supercontig_1.7,519,201,0.37684100877193,456
Supercontig_1.7,520,205.5,0.469026963350785,382
Supercontig_1.7,521,217.5,0.586396721311475,366
Supercontig_1.7,522,205.5,0.47542797029703,404
Supercontig_1.7,523,207,0.453492021276595,376
Supercontig_1.7,524,210,0.431412638580931,451
Supercontig_1.7,525,211,0.53019215116279,344
Supercontig_1.7,526,39,0.188997950819672,976
Supercontig_1.7,527,208,0.502358495821728,359
Supercontig_1.7,528,187,0.4469401179941,339
Supercontig_1.7,529,205,0.436588279301746,401
Supercontig_1.7,530,216,0.566040718562874,334
Supercontig_1.7,531,206,0.626431764705882,340
Supercontig_1.7,532,205,0.513577205882352,408
Supercontig_1.7,533,207,0.530981074168797,391
Supercontig_1.7,534,208,0.505381233933161,389
Supercontig_1.7,535,213,0.534682548476454,361
Supercontig_1.7,536,203.5,0.470683333333333,450
Supercontig_1.7,537,217,0.533424725274725,364
Supercontig_1.7,538,210,0.485893502824859,354
Supercontig_1.7,539,202,0.421737468982631,403
Supercontig_1.7,540,202,0.383084688995215,418
Supercontig_1.7,541,221,0.650578864353312,317
Supercontig_1.7,542,212,0.653220980926431,367
Supercontig_1.7,543,204,0.513466201117318,358
Supercontig_1.7,544,209,0.416860737527115,461
Supercontig_1.7,545,208,0.403117002237136,447
Supercontig_1.7,546,210.5,0.429728879310345,464
Supercontig_1.7,547,220,0.600269855072464,345
Supercontig_1.7,548,223,0.632188828337874,367
Supercontig_1.7,549,219,0.657687985865724,283
Supercontig_1.7,550,215,0.543569515669516,351
Supercontig_1.7,551,209,0.456127868852459,427
Supercontig_1.7,552,208,0.533050133333333,375
Supercontig_1.7,553,210.5,0.482239861751152,434
Supercontig_1.7,554,208,0.362278899082569,436
Supercontig_1.7,555,212.5,0.468552102803739,428
Supercontig_1.7,556,210,0.454012565445026,382
Supercontig_1.7,557,214,0.446317745302714,479
Supercontig_1.7,558,214,0.347137131630648,509
Supercontig_1.7,559,211,0.536040342298288,409
Supercontig_1.7,560,203,0.467622352941177,425
Supercontig_1.7,561,209,0.422965248226951,423
Supercontig_1.7,562,208,0.432542923433874,431
Supercontig_1.7,563,215,0.455453271028038,428
Supercontig_1.7,564,210,0.443125515463918,388
Supercontig_1.7,565,212,0.383084650112867,443
Supercontig_1.7,566,211,0.614124810126582,395
Supercontig_1.7,567,207,0.502379217603912,409
Supercontig_1.7,568,208,0.458891704035874,446
Supercontig_1.7,569,209,0.46421163895487,421
Supercontig_1.7,570,217,0.52312181372549,408
Supercontig_1.7,571,205,0.460316784869976,423
Supercontig_1.7,572,211,0.414047956989248,465
Supercontig_1.7,573,203,0.436656599552572,447
Supercontig_1.7,574,206,0.465739210526317,380
Supercontig_1.7,575,214,0.409951403887689,463
Supercontig_1.7,576,209,0.446370396270396,429
Supercontig_1.7,577,207,0.417689624724062,453
Supercontig_1.7,578,206,0.440567216981132,424
Supercontig_1.7,579,211,0.450456060606061,396
Supercontig_1.7,580,212.5,0.384898473282444,524
Supercontig_1.7,581,206,0.471603422982885,409
Supercontig_1.7,582,208.5,0.378608438818565,474
Supercontig_1.7,583,208,0.503888746803069,391
Supercontig_1.7,584,208,0.40798102189781,411
Supercontig_1.7,585,211,0.415210623556583,433
Supercontig_1.7,586,216,0.418514388489209,417
Supercontig_1.7,587,210,0.462308446866485,367
Supercontig_1.7,588,209,0.399124053452115,449
Supercontig_1.7,589,210,0.528471428571429,399
Supercontig_1.7,590,212,0.452050361445783,415
Supercontig_1.7,591,206,0.485684754521964,387
Supercontig_1.7,592,210.5,0.446041370558377,394
Supercontig_1.7,593,212,0.444271235955056,445
Supercontig_1.7,594,212,0.487076072234763,443
Supercontig_1.7,595,203,0.433491777188329,377
Supercontig_1.7,596,207,0.466443942992874,421
Supercontig_1.7,597,217,0.574955936675461,379
Supercontig_1.7,598,215,0.433828314606741,445
Supercontig_1.7,599,216,0.588331534090909,352
Supercontig_1.7,600,209,0.408072389791183,431
Supercontig_1.7,601,209,0.523795184135977,353
Supercontig_1.7,602,214,0.410670498915402,461
Supercontig_1.7,603,213,0.550201312335958,381
Supercontig_1.7,604,213,0.518526315789474,380
Supercontig_1.7,605,207.5,0.4884546875,384
Supercontig_1.7,606,202,0.508230188679246,371
Supercontig_1.7,607,214,0.375935294117648,510
Supercontig_1.7,608,213,0.491116055045872,436
Supercontig_1.7,609,209.5,0.434479411764706,442
Supercontig_1.7,610,200,0.431444748858448,438
Supercontig_1.7,611,205,0.397885267857143,448
Supercontig_1.7,612,205,0.443291770573567,401
Supercontig_1.7,613,213,0.423464335664336,429
Supercontig_1.7,614,201,0.420431549295775,355
Supercontig_1.7,615,205,0.43333005952381,336
Supercontig_1.7,616,209.5,0.417499772727273,440
Supercontig_1.7,617,172,0.50008375,320
Supercontig_1.7,618,209,0.589239999999999,355
Supercontig_1.7,619,199,0.492305912596401,389
Supercontig_1.7,620,207,0.514863474387528,449
Supercontig_1.7,621,208,0.648708591065292,291
Supercontig_1.7,622,198,0.515602272727273,352
Supercontig_1.7,623,204,0.494516393442624,366
Supercontig_1.7,624,204,0.510940896358543,357
Supercontig_1.7,625,210,0.566649175824176,364
Supercontig_1.7,626,195,0.398660273972603,438
Supercontig_1.7,627,206,0.426718942731278,454
Supercontig_1.7,628,204.5,0.454982368421053,380
Supercontig_1.7,629,205,0.416311160714286,448
Supercontig_1.7,630,207,0.424389508928571,448
Supercontig_1.7,631,214,0.463055847255371,419
Supercontig_1.7,632,215,0.45666768558952,458
Supercontig_1.7,633,211,0.426057208237986,437
Supercontig_1.7,634,208,0.49014731934732,429
Supercontig_1.7,635,207,0.463448898678415,454
Supercontig_1.7,636,211,0.409288729016787,417
Supercontig_1.7,637,219,0.41911652173913,460
Supercontig_1.7,638,202,0.497340476190476,336
Supercontig_1.7,639,204,0.492616945107398,419
Supercontig_1.7,640,207,0.519461560693642,346
Supercontig_1.7,641,207,0.398760831509847,457
Supercontig_1.7,642,210.5,0.383348701298701,462
Supercontig_1.7,643,212,0.371903092783505,485
Supercontig_1.7,644,207.5,0.467003846153846,416
Supercontig_1.7,645,206,0.448759465478843,449
Supercontig_1.7,646,216,0.505951338199514,411
Supercontig_1.7,647,212,0.500141805225653,421
Supercontig_1.7,648,205,0.443281538461539,390
Supercontig_1.7,649,200,0.468546534653466,404
Supercontig_1.7,650,207,0.440590675990677,429
Supercontig_1.7,651,202,0.459702816901409,426
Supercontig_1.7,652,213,0.416652336448599,428
Supercontig_1.7,653,193,0.513895774647887,355
Supercontig_1.7,654,203,0.439833180778032,437
Supercontig_1.7,655,202,0.427482655246253,467
Supercontig_1.7,656,212,0.429371561771562,429
Supercontig_1.7,657,204,0.471140326340326,429
Supercontig_1.7,658,210,0.46629588377724,413
Supercontig_1.7,659,206,0.483308557457213,409
Supercontig_1.7,660,204,0.399331777777778,450
Supercontig_1.7,661,201,0.459411363636364,396
Supercontig_1.7,662,209,0.570801041666667,384
Supercontig_1.7,663,215,0.395727961165049,515
Supercontig_1.7,664,204,0.441815903614457,415
Supercontig_1.7,665,208,0.610523999999999,375
Supercontig_1.7,666,207,0.406891157894738,475
Supercontig_1.7,667,210,0.495905958549222,386
Supercontig_1.7,668,222,0.636507228915663,332
Supercontig_1.7,669,209,0.518731725888325,394
Supercontig_1.7,670,213,0.552618873239437,355
Supercontig_1.7,671,211.5,0.557431770833333,384
Supercontig_1.7,672,205,0.470737204301076,465
Supercontig_1.7,673,219,0.609763325183374,409
Supercontig_1.7,674,217,0.568691643454039,359
Supercontig_1.7,675,189,0.440802827763496,389
Supercontig_1.7,676,207,0.446486552567237,409
Supercontig_1.7,677,209,0.406133665835412,401
Supercontig_1.7,678,208,0.466295431472082,394
Supercontig_1.7,679,209.5,0.393223553719009,484
Supercontig_1.7,680,216,0.51931800486618,411
Supercontig_1.7,681,207,0.486300657894737,456
Supercontig_1.7,682,208,0.420652452025586,469
Supercontig_1.7,683,207,0.488558355437666,377
Supercontig_1.7,684,204,0.474147282608696,368
Supercontig_1.7,685,211,0.53141451187335,379
Supercontig_1.7,686,198,0.373097418244407,581
Supercontig_1.7,687,203,0.383570158102767,506
Supercontig_1.7,688,215,0.407464603960396,404
Supercontig_1.7,689,203.5,0.425516279069768,430
Supercontig_1.7,690,213.5,0.483641203703704,432
Supercontig_1.7,691,212,0.491563718820861,441
Supercontig_1.7,692,209.5,0.447089090909091,440
Supercontig_1.7,693,203,0.457290069284065,433
Supercontig_1.7,694,210,0.436062932790225,491
Supercontig_1.7,695,215,0.424020390455531,461
Supercontig_1.7,696,213,0.53244914004914,407
Supercontig_1.7,697,206,0.3679177734375,512
Supercontig_1.7,698,212,0.511195419847328,393
Supercontig_1.7,699,208,0.432482134570766,431
Supercontig_1.7,700,210,0.403198938428875,471
Supercontig_1.7,701,204,0.384065631067961,515
Supercontig_1.7,702,210,0.532748430493273,446
Supercontig_1.7,703,217,0.578396455696202,395
