# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CLUG_02904	CLUG_02904	CLUT_02904T0	protein_coding	1	0	0	9	0	0	0	0	2	1	0	0	0	0	0	0	0	0	7
CLUG_02905	CLUG_02905	CLUT_02905T0	protein_coding	0	0	0	10	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7
CLUG_02906	CLUG_02906	CLUT_02906T0	protein_coding	0	0	0	10	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7
CLUG_02907	CLUG_02907	CLUT_02907T0	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_02908	CLUG_02908	CLUT_02908T0	protein_coding	0	0	2	4	0	1	0	0	1	0	0	1	0	0	0	0	0	0	3
CLUG_02909	CLUG_02909	CLUT_02909T0	protein_coding	0	0	2	4	0	0	0	1	3	0	0	1	0	0	0	0	0	0	1
CLUG_02910	CLUG_02910	CLUT_02910T0	protein_coding	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3
CLUG_02911	CLUG_02911	CLUT_02911T0	protein_coding	1	0	1	8	0	1	0	0	5	1	0	0	0	0	0	0	0	0	3
CLUG_02912	CLUG_02912	CLUT_02912T0	protein_coding	0	0	0	11	0	0	0	0	7	0	0	0	0	0	0	0	0	0	4
CLUG_02913	CLUG_02913	CLUT_02913T0	protein_coding	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2
CLUG_02914	CLUG_02914	CLUT_02914T0	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
CLUG_02915	CLUG_02915	CLUT_02915T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_02916	CLUG_02916	CLUT_02916T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_02918	CLUG_02918	CLUT_02918T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_02919	CLUG_02919	CLUT_02919T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_02920	CLUG_02920	CLUT_02920T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_02921	CLUG_02921	CLUT_02921T0	protein_coding	1	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
CLUG_02922	CLUG_02922	CLUT_02922T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_02923	CLUG_02923	CLUT_02923T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_02924	CLUG_02924	CLUT_02924T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_02925	CLUG_02925	CLUT_02925T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_02926	CLUG_02926	CLUT_02926T0	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_02927	CLUG_02927	CLUT_02927T0	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_02928	CLUG_02928	CLUT_02928T0	protein_coding	1	0	0	3	0	0	0	0	1	1	0	0	0	0	1	0	0	0	2
CLUG_02929	CLUG_02929	CLUT_02929T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_02930	CLUG_02930	CLUT_02930T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_02931	CLUG_02931	CLUT_02931T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_02935	CLUG_02935	CLUT_02935T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_02936	CLUG_02936	CLUT_02936T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_02937	CLUG_02937	CLUT_02937T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_02938	CLUG_02938	CLUT_02938T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_02939	CLUG_02939	CLUT_02939T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_02940	CLUG_02940	CLUT_02940T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_02941	CLUG_02941	CLUT_02941T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_02942	CLUG_02942	CLUT_02942T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_02943	CLUG_02943	CLUT_02943T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_02944	CLUG_02944	CLUT_02944T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_02945	CLUG_02945	CLUT_02945T0	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_02946	CLUG_02946	CLUT_02946T0	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_02947	CLUG_02947	CLUT_02947T0	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_02948	CLUG_02948	CLUT_02948T0	protein_coding	1	0	0	5	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3
CLUG_02949	CLUG_02949	CLUT_02949T0	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
CLUG_02950	CLUG_02950	CLUT_02950T0	protein_coding	0	0	2	4	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_02951	CLUG_02951	CLUT_02951T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_02952	CLUG_02952	CLUT_02952T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_02953	CLUG_02953	CLUT_02953T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_02954	CLUG_02954	CLUT_02954T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_02955	CLUG_02955	CLUT_02955T0	protein_coding	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
CLUG_02956	CLUG_02956	CLUT_02956T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_02957	CLUG_02957	CLUT_02957T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_02958	CLUG_02958	CLUT_02958T0	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_02959	CLUG_02959	CLUT_02959T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_02960	CLUG_02960	CLUT_02960T0	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_02961	CLUG_02961	CLUT_02961T0	protein_coding	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
CLUG_02962	CLUG_02962	CLUT_02962T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_02963	CLUG_02963	CLUT_02963T0	protein_coding	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8
CLUG_02964	CLUG_02964	CLUT_02964T0	protein_coding	2	0	0	6	0	0	0	0	1	2	0	0	0	0	0	0	0	0	5
CLUG_02965	CLUG_02965	CLUT_02965T0	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3
CLUG_02966	CLUG_02966	CLUT_02966T0	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3
CLUG_02967	CLUG_02967	CLUT_02967T0	protein_coding	0	0	0	11	0	0	0	0	8	0	0	0	0	0	0	0	0	0	3
CLUG_02968	CLUG_02968	CLUT_02968T0	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5
CLUG_02969	CLUG_02969	CLUT_02969T0	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1
CLUG_02970	CLUG_02970	CLUT_02970T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_02971	CLUG_02971	CLUT_02971T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_02972	CLUG_02972	CLUT_02972T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_02973	CLUG_02973	CLUT_02973T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_02974	CLUG_02974	CLUT_02974T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_02975	CLUG_02975	CLUT_02975T0	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
CLUG_02976	CLUG_02976	CLUT_02976T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_02977	CLUG_02977	CLUT_02977T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_02978	CLUG_02978	CLUT_02978T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_02979	CLUG_02979	CLUT_02979T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_02980	CLUG_02980	CLUT_02980T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_02981	CLUG_02981	CLUT_02981T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_02982	CLUG_02982	CLUT_02982T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_02983	CLUG_02983	CLUT_02983T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_02984	CLUG_02984	CLUT_02984T0	protein_coding	0	0	1	6	0	0	0	1	3	0	0	0	0	0	0	0	0	0	3
CLUG_02985	CLUG_02985	CLUT_02985T0	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5
CLUG_02986	CLUG_02986	CLUT_02986T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_02987	CLUG_02987	CLUT_02987T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_02988	CLUG_02988	CLUT_02988T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_02989	CLUG_02989	CLUT_02989T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_02990	CLUG_02990	CLUT_02990T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_02991	CLUG_02991	CLUT_02991T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_02992	CLUG_02992	CLUT_02992T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_02993	CLUG_02993	CLUT_02993T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_02995	CLUG_02995	CLUT_02995T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_02996	CLUG_02996	CLUT_02996T0	protein_coding	0	0	2	4	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0
CLUG_02997	CLUG_02997	CLUT_02997T0	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
CLUG_02998	CLUG_02998	CLUT_02998T0	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CLUG_02999	CLUG_02999	CLUT_02999T0	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_03001	CLUG_03001	CLUT_03001T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03002	CLUG_03002	CLUT_03002T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03003	CLUG_03003	CLUT_03003T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_03004	CLUG_03004	CLUT_03004T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_03005	CLUG_03005	CLUT_03005T0	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_03006	CLUG_03006	CLUT_03006T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03007	CLUG_03007	CLUT_03007T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03008	CLUG_03008	CLUT_03008T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03009	CLUG_03009	CLUT_03009T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03010	CLUG_03010	CLUT_03010T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03011	CLUG_03011	CLUT_03011T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03031	CLUG_03031	CLUT_03031T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03032	CLUG_03032	CLUT_03032T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03033	CLUG_03033	CLUT_03033T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03034	CLUG_03034	CLUT_03034T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_03035	CLUG_03035	CLUT_03035T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_03036	CLUG_03036	CLUT_03036T0	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
CLUG_03037	CLUG_03037	CLUT_03037T0	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3
CLUG_03038	CLUG_03038	CLUT_03038T0	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3
CLUG_03039	CLUG_03039	CLUT_03039T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_03040	CLUG_03040	CLUT_03040T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_03041	CLUG_03041	CLUT_03041T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_03042	CLUG_03042	CLUT_03042T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03043	CLUG_03043	CLUT_03043T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03044	CLUG_03044	CLUT_03044T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_03045	CLUG_03045	CLUT_03045T0	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_03046	CLUG_03046	CLUT_03046T0	protein_coding	0	0	2	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2
CLUG_03047	CLUG_03047	CLUT_03047T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_03048	CLUG_03048	CLUT_03048T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_03049	CLUG_03049	CLUT_03049T0	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_03050	CLUG_03050	CLUT_03050T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03054	CLUG_03054	CLUT_03054T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03055	CLUG_03055	CLUT_03055T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03056	CLUG_03056	CLUT_03056T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_03057	CLUG_03057	CLUT_03057T0	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3
CLUG_03058	CLUG_03058	CLUT_03058T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_03059	CLUG_03059	CLUT_03059T0	protein_coding	1	0	0	3	0	1	0	0	1	0	0	0	0	0	1	0	0	0	2
CLUG_03060	CLUG_03060	CLUT_03060T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03061	CLUG_03061	CLUT_03061T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_03062	CLUG_03062	CLUT_03062T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_03063	CLUG_03063	CLUT_03063T0	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CLUG_03064	CLUG_03064	CLUT_03064T0	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
CLUG_03065	CLUG_03065	CLUT_03065T0	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
CLUG_03066	CLUG_03066	CLUT_03066T0	protein_coding	1	0	0	6	0	0	0	0	4	1	0	0	0	0	0	0	0	0	2
CLUG_03067	CLUG_03067	CLUT_03067T0	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1
CLUG_03068	CLUG_03068	CLUT_03068T0	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5
CLUG_03069	CLUG_03069	CLUT_03069T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03070	CLUG_03070	CLUT_03070T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_03071	CLUG_03071	CLUT_03071T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_03072	CLUG_03072	CLUT_03072T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_03073	CLUG_03073	CLUT_03073T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_03074	CLUG_03074	CLUT_03074T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_03075	CLUG_03075	CLUT_03075T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03076	CLUG_03076	CLUT_03076T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03080	CLUG_03080	CLUT_03080T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_03081	CLUG_03081	CLUT_03081T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03082	CLUG_03082	CLUT_03082T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_03083	CLUG_03083	CLUT_03083T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_03084	CLUG_03084	CLUT_03084T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_03085	CLUG_03085	CLUT_03085T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_03086	CLUG_03086	CLUT_03086T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_03087	CLUG_03087	CLUT_03087T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_03088	CLUG_03088	CLUT_03088T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03089	CLUG_03089	CLUT_03089T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_03090	CLUG_03090	CLUT_03090T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_03091	CLUG_03091	CLUT_03091T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03092	CLUG_03092	CLUT_03092T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03095	CLUG_03095	CLUT_03095T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03096	CLUG_03096	CLUT_03096T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03097	CLUG_03097	CLUT_03097T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03098	CLUG_03098	CLUT_03098T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_03099	CLUG_03099	CLUT_03099T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03100	CLUG_03100	CLUT_03100T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_03101	CLUG_03101	CLUT_03101T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_03102	CLUG_03102	CLUT_03102T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03103	CLUG_03103	CLUT_03103T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03104	CLUG_03104	CLUT_03104T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03105	CLUG_03105	CLUT_03105T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_03106	CLUG_03106	CLUT_03106T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03108	CLUG_03108	CLUT_03108T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03109	CLUG_03109	CLUT_03109T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03110	CLUG_03110	CLUT_03110T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03111	CLUG_03111	CLUT_03111T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03112	CLUG_03112	CLUT_03112T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03113	CLUG_03113	CLUT_03113T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03114	CLUG_03114	CLUT_03114T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03115	CLUG_03115	CLUT_03115T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_03116	CLUG_03116	CLUT_03116T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_03117	CLUG_03117	CLUT_03117T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_03118	CLUG_03118	CLUT_03118T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_03119	CLUG_03119	CLUT_03119T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_03120	CLUG_03120	CLUT_03120T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_03121	CLUG_03121	CLUT_03121T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_03122	CLUG_03122	CLUT_03122T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_03123	CLUG_03123	CLUT_03123T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_03124	CLUG_03124	CLUT_03124T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03125	CLUG_03125	CLUT_03125T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03126	CLUG_03126	CLUT_03126T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_03127	CLUG_03127	CLUT_03127T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_03128	CLUG_03128	CLUT_03128T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_03129	CLUG_03129	CLUT_03129T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_03130	CLUG_03130	CLUT_03130T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_03131	CLUG_03131	CLUT_03131T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_03132	CLUG_03132	CLUT_03132T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
