Gene	Pn	Ps	Pn_Ps	Total_Variants
CLUG_01501	0	3	0.0000	3
CLUG_01502	1	1	1.0000	2
CLUG_01503	8	5	1.6000	13
CLUG_01504	0	0	Undef	0
CLUG_01505	0	0	Undef	0
CLUG_01506	0	0	Undef	0
CLUG_01507	2	1	2.0000	3
CLUG_01508	1	1	1.0000	2
CLUG_01509	3	13	0.2308	16
CLUG_01510	1	3	0.3333	4
CLUG_01511	0	4	0.0000	4
CLUG_01512	5	1	5.0000	6
CLUG_01513	2	0	Undef	2
CLUG_01514	0	0	Undef	0
CLUG_01515	1	0	Undef	1
CLUG_01516	0	0	Undef	0
CLUG_01517	0	3	0.0000	3
CLUG_01518	0	0	Undef	0
CLUG_01519	0	0	Undef	0
CLUG_01520	1	1	1.0000	2
CLUG_01521	3	1	3.0000	4
CLUG_01522	11	8	1.3750	19
CLUG_01523	2	3	0.6667	5
CLUG_01524	2	3	0.6667	5
CLUG_01525	1	0	Undef	1
CLUG_01526	0	0	Undef	0
CLUG_01527	2	2	1.0000	4
CLUG_01528	0	0	Undef	0
CLUG_01529	0	1	0.0000	1
CLUG_01530	0	4	0.0000	4
CLUG_01531	0	1	0.0000	1
CLUG_01532	0	1	0.0000	1
CLUG_01533	3	1	3.0000	4
CLUG_01534	0	0	Undef	0
CLUG_01535	2	0	Undef	2
CLUG_01536	4	8	0.5000	12
CLUG_01537	0	1	0.0000	1
CLUG_01538	1	3	0.3333	4
CLUG_01539	0	0	Undef	0
CLUG_01540	0	2	0.0000	2
CLUG_01541	1	1	1.0000	2
CLUG_01542	1	2	0.5000	3
CLUG_01543	0	0	Undef	0
CLUG_01544	0	0	Undef	0
CLUG_01545	0	1	0.0000	1
CLUG_01546	2	1	2.0000	3
CLUG_01547	1	1	1.0000	2
CLUG_01548	2	1	2.0000	3
CLUG_01549	0	1	0.0000	1
CLUG_01550	0	2	0.0000	2
CLUG_01551	2	3	0.6667	5
CLUG_01552	0	1	0.0000	1
CLUG_01553	0	1	0.0000	1
CLUG_01554	1	1	1.0000	2
CLUG_01555	0	1	0.0000	1
CLUG_01556	2	3	0.6667	5
CLUG_01557	0	1	0.0000	1
CLUG_01558	2	1	2.0000	3
CLUG_01559	0	1	0.0000	1
CLUG_01560	0	1	0.0000	1
CLUG_01561	0	1	0.0000	1
CLUG_01562	0	2	0.0000	2
CLUG_01563	1	0	Undef	1
CLUG_01564	2	4	0.5000	6
CLUG_01565	1	1	1.0000	2
CLUG_01566	2	0	Undef	2
CLUG_01567	2	2	1.0000	4
CLUG_01568	2	7	0.2857	9
CLUG_01569	5	4	1.2500	9
CLUG_01570	0	1	0.0000	1
CLUG_01571	6	7	0.8571	13
CLUG_01572	0	1	0.0000	1
CLUG_01573	0	3	0.0000	3
CLUG_01574	4	1	4.0000	5
CLUG_01575	0	1	0.0000	1
CLUG_01576	4	3	1.3333	7
CLUG_01577	1	2	0.5000	3
CLUG_01578	3	0	Undef	3
CLUG_01579	0	0	Undef	0
CLUG_01580	0	1	0.0000	1
CLUG_01581	2	0	Undef	2
CLUG_01582	1	2	0.5000	3
CLUG_01583	0	4	0.0000	4
CLUG_01584	2	10	0.2000	12
CLUG_01585	1	0	Undef	1
CLUG_01586	1	1	1.0000	2
CLUG_01587	1	0	Undef	1
CLUG_01588	0	1	0.0000	1
CLUG_01589	1	6	0.1667	7
CLUG_01590	2	3	0.6667	5
CLUG_01591	1	0	Undef	1
CLUG_01592	1	1	1.0000	2
CLUG_01593	0	0	Undef	0
CLUG_01594	1	0	Undef	1
CLUG_01595	1	0	Undef	1
CLUG_01596	0	0	Undef	0
CLUG_01597	0	0	Undef	0
CLUG_01598	0	0	Undef	0
CLUG_01599	0	0	Undef	0
CLUG_01600	0	0	Undef	0
CLUG_01601	0	0	Undef	0
CLUG_01602	1	0	Undef	1
CLUG_01603	3	1	3.0000	4
CLUG_01604	1	0	Undef	1
CLUG_01605	0	0	Undef	0
CLUG_01606	2	1	2.0000	3
CLUG_01607	1	0	Undef	1
CLUG_01608	0	0	Undef	0
CLUG_01609	1	0	Undef	1
CLUG_01610	0	0	Undef	0
CLUG_01611	0	0	Undef	0
CLUG_01612	1	0	Undef	1
CLUG_01613	0	0	Undef	0
CLUG_01614	0	0	Undef	0
CLUG_01615	1	0	Undef	1
CLUG_01616	0	0	Undef	0
CLUG_01617	0	0	Undef	0
CLUG_01618	0	1	0.0000	1
CLUG_01619	0	0	Undef	0
CLUG_01620	1	0	Undef	1
CLUG_01621	0	0	Undef	0
CLUG_01622	0	0	Undef	0
CLUG_01623	0	0	Undef	0
CLUG_01624	0	0	Undef	0
CLUG_01625	4	2	2.0000	6
CLUG_01626	1	0	Undef	1
CLUG_01627	1	0	Undef	1
CLUG_01628	0	0	Undef	0
CLUG_01629	0	0	Undef	0
CLUG_01630	0	0	Undef	0
CLUG_01631	0	0	Undef	0
CLUG_01632	0	0	Undef	0
CLUG_01633	0	1	0.0000	1
CLUG_01634	0	0	Undef	0
CLUG_01635	0	0	Undef	0
CLUG_01636	0	0	Undef	0
CLUG_01637	0	0	Undef	0
CLUG_01639	0	0	Undef	0
CLUG_01640	0	0	Undef	0
CLUG_01641	0	0	Undef	0
CLUG_01642	1	0	Undef	1
CLUG_01643	0	0	Undef	0
CLUG_01644	0	0	Undef	0
CLUG_01645	2	1	2.0000	3
CLUG_01646	0	0	Undef	0
CLUG_01647	0	0	Undef	0
CLUG_01648	0	1	0.0000	1
CLUG_01649	0	1	0.0000	1
CLUG_01650	1	0	Undef	1
CLUG_01651	2	0	Undef	2
CLUG_01652	0	0	Undef	0
CLUG_01653	0	0	Undef	0
CLUG_01657	0	0	Undef	0
CLUG_01658	0	0	Undef	0
CLUG_01659	1	0	Undef	1
CLUG_01660	1	0	Undef	1
CLUG_01661	0	0	Undef	0
CLUG_01662	1	0	Undef	1
CLUG_01663	0	0	Undef	0
CLUG_01664	0	0	Undef	0
CLUG_01665	2	0	Undef	2
CLUG_01666	0	0	Undef	0
CLUG_01667	0	0	Undef	0
CLUG_01668	0	0	Undef	0
CLUG_01669	0	0	Undef	0
CLUG_01670	0	0	Undef	0
CLUG_01671	1	0	Undef	1
CLUG_01672	0	0	Undef	0
CLUG_01673	1	0	Undef	1
CLUG_01674	1	0	Undef	1
CLUG_01675	0	0	Undef	0
CLUG_01676	0	0	Undef	0
CLUG_01677	0	0	Undef	0
CLUG_01678	1	1	1.0000	2
CLUG_01679	3	0	Undef	3
CLUG_01680	5	2	2.5000	7
CLUG_01681	3	7	0.4286	10
CLUG_01682	0	6	0.0000	6
CLUG_01683	1	0	Undef	1
CLUG_01684	1	4	0.2500	5
CLUG_01685	2	0	Undef	2
CLUG_01686	0	2	0.0000	2
CLUG_01687	0	0	Undef	0
CLUG_01688	1	2	0.5000	3
CLUG_01689	3	2	1.5000	5
CLUG_01690	1	5	0.2000	6
CLUG_01691	0	10	0.0000	10
CLUG_01692	45	50	0.9000	95
CLUG_01693	10	17	0.5882	27
CLUG_01694	0	1	0.0000	1
CLUG_01695	2	1	2.0000	3
CLUG_01696	1	1	1.0000	2
CLUG_01697	0	3	0.0000	3
CLUG_01698	0	2	0.0000	2
CLUG_01699	0	0	Undef	0
CLUG_01700	0	0	Undef	0
CLUG_01701	1	1	1.0000	2
CLUG_01702	0	1	0.0000	1
CLUG_01703	1	1	1.0000	2
CLUG_01704	2	1	2.0000	3
CLUG_01705	1	2	0.5000	3
CLUG_01706	0	1	0.0000	1
CLUG_01707	3	5	0.6000	8
CLUG_01708	0	1	0.0000	1
CLUG_01709	2	1	2.0000	3
CLUG_01710	0	0	Undef	0
CLUG_01711	0	2	0.0000	2
CLUG_01712	0	1	0.0000	1
CLUG_01713	2	3	0.6667	5
CLUG_01714	0	0	Undef	0
CLUG_01715	0	2	0.0000	2
CLUG_01716	2	5	0.4000	7
CLUG_01717	1	1	1.0000	2
CLUG_01718	0	1	0.0000	1
CLUG_01719	0	1	0.0000	1
CLUG_01720	1	6	0.1667	7
CLUG_01721	1	3	0.3333	4
CLUG_01722	3	8	0.3750	11
CLUG_01723	0	5	0.0000	5
CLUG_01724	0	1	0.0000	1
CLUG_01725	0	0	Undef	0
CLUG_01726	4	0	Undef	4
CLUG_01727	4	3	1.3333	7
CLUG_01728	5	1	5.0000	6
CLUG_01729	0	1	0.0000	1
CLUG_01730	2	0	Undef	2
CLUG_01731	1	1	1.0000	2
CLUG_01732	5	5	1.0000	10
CLUG_01733	3	6	0.5000	9
CLUG_01734	2	2	1.0000	4
CLUG_01735	0	0	Undef	0
CLUG_01736	4	1	4.0000	5
CLUG_01737	0	5	0.0000	5
CLUG_01738	1	2	0.5000	3
CLUG_01739	6	7	0.8571	13
CLUG_01740	2	4	0.5000	6
CLUG_01741	0	2	0.0000	2
CLUG_01742	6	2	3.0000	8
CLUG_01743	4	7	0.5714	11
CLUG_01744	11	2	5.5000	13
CLUG_01745	4	4	1.0000	8
CLUG_01746	1	5	0.2000	6
CLUG_01747	3	7	0.4286	10
CLUG_01748	0	1	0.0000	1
CLUG_01749	0	15	0.0000	15
CLUG_01750	0	0	Undef	0
CLUG_01751	3	6	0.5000	9
CLUG_01752	2	2	1.0000	4
CLUG_01753	1	2	0.5000	3
CLUG_01754	0	0	Undef	0
CLUG_01755	0	0	Undef	0
CLUG_01756	2	14	0.1429	16
CLUG_01757	1	2	0.5000	3
CLUG_01758	1	12	0.0833	13
CLUG_01759	10	3	3.3333	13
CLUG_01760	2	3	0.6667	5
CLUG_01761	1	2	0.5000	3
CLUG_01762	4	0	Undef	4
CLUG_01763	1	6	0.1667	7
CLUG_01764	2	1	2.0000	3
CLUG_01765	1	1	1.0000	2
CLUG_01766	1	0	Undef	1
CLUG_01767	2	6	0.3333	8
CLUG_01768	1	0	Undef	1
CLUG_01769	0	1	0.0000	1
CLUG_01770	2	2	1.0000	4
CLUG_01771	1	1	1.0000	2
CLUG_01772	1	8	0.1250	9
CLUG_01773	5	19	0.2632	24
CLUG_01774	0	6	0.0000	6
CLUG_01775	4	7	0.5714	11
CLUG_01776	4	4	1.0000	8
CLUG_01777	5	6	0.8333	11
CLUG_01778	11	25	0.4400	36
CLUG_01779	3	7	0.4286	10
CLUG_01780	5	17	0.2941	22
CLUG_01781	3	7	0.4286	10
CLUG_01782	1	5	0.2000	6
CLUG_01783	0	0	Undef	0
CLUG_01784	0	0	Undef	0
CLUG_01785	7	0	Undef	7
CLUG_01786	0	0	Undef	0
CLUG_01787	1	0	Undef	1
CLUG_01788	0	0	Undef	0
CLUG_01789	0	0	Undef	0
CLUG_01790	0	0	Undef	0
CLUG_01791	0	0	Undef	0
CLUG_01792	0	0	Undef	0
CLUG_01793	1	0	Undef	1
CLUG_01794	0	1	0.0000	1
CLUG_01795	0	0	Undef	0
CLUG_01797	0	0	Undef	0
CLUG_01798	1	0	Undef	1
CLUG_01799	0	0	Undef	0
CLUG_01800	1	1	1.0000	2
CLUG_01801	1	0	Undef	1
CLUG_01802	0	0	Undef	0
CLUG_01803	0	1	0.0000	1
CLUG_01804	1	0	Undef	1
CLUG_01805	3	1	3.0000	4
CLUG_01806	0	0	Undef	0
CLUG_01807	2	1	2.0000	3
CLUG_01808	0	0	Undef	0
CLUG_01809	0	0	Undef	0
CLUG_01810	0	0	Undef	0
CLUG_01811	2	0	Undef	2
CLUG_01812	2	0	Undef	2
CLUG_01813	0	0	Undef	0
CLUG_01814	0	0	Undef	0
CLUG_01815	1	1	1.0000	2
CLUG_01816	1	0	Undef	1
CLUG_01817	0	0	Undef	0
CLUG_01818	0	0	Undef	0
CLUG_01819	0	0	Undef	0
CLUG_01820	2	0	Undef	2
CLUG_01821	0	0	Undef	0
CLUG_01822	0	0	Undef	0
CLUG_01823	4	18	0.2222	22
CLUG_01824	0	4	0.0000	4
CLUG_01825	19	21	0.9048	40
CLUG_01826	11	15	0.7333	26
CLUG_01827	0	1	0.0000	1
CLUG_01828	1	1	1.0000	2
CLUG_01829	7	11	0.6364	18
CLUG_01830	4	12	0.3333	16
CLUG_01831	0	0	Undef	0
CLUG_01832	2	1	2.0000	3
CLUG_01833	0	6	0.0000	6
CLUG_01834	4	27	0.1481	31
CLUG_01835	3	24	0.1250	27
CLUG_01836	1	2	0.5000	3
CLUG_01837	0	18	0.0000	18
CLUG_01838	9	10	0.9000	19
CLUG_01839	6	1	6.0000	7
CLUG_01840	10	2	5.0000	12
CLUG_01841	0	1	0.0000	1
CLUG_01842	2	0	Undef	2
CLUG_01843	1	7	0.1429	8
CLUG_01844	5	10	0.5000	15
CLUG_01845	1	0	Undef	1
CLUG_01846	3	0	Undef	3
CLUG_01847	1	0	Undef	1
CLUG_01848	2	0	Undef	2
CLUG_01849	0	0	Undef	0
CLUG_01850	0	0	Undef	0
CLUG_01851	14	1	14.0000	15
CLUG_01852	1	0	Undef	1
CLUG_01853	11	1	11.0000	12
CLUG_01854	0	2	0.0000	2
CLUG_01855	0	0	Undef	0
CLUG_01856	0	1	0.0000	1
CLUG_01857	3	0	Undef	3
CLUG_01858	2	0	Undef	2
CLUG_01859	1	0	Undef	1
CLUG_01860	3	0	Undef	3
CLUG_01861	1	0	Undef	1
CLUG_01862	0	1	0.0000	1
CLUG_01863	0	0	Undef	0
CLUG_01864	0	0	Undef	0
CLUG_01865	0	0	Undef	0
CLUG_01866	0	0	Undef	0
CLUG_01867	0	0	Undef	0
CLUG_01868	0	1	0.0000	1
CLUG_01869	1	0	Undef	1
CLUG_01870	0	0	Undef	0
CLUG_01871	0	0	Undef	0
CLUG_01872	0	0	Undef	0
CLUG_01873	3	0	Undef	3
CLUG_01874	3	0	Undef	3
CLUG_01875	0	0	Undef	0
CLUG_01876	1	1	1.0000	2
CLUG_01877	2	0	Undef	2
CLUG_01878	3	0	Undef	3
CLUG_01879	0	0	Undef	0
CLUG_01880	1	4	0.2500	5
CLUG_01881	0	7	0.0000	7
CLUG_01882	8	6	1.3333	14
CLUG_01883	0	8	0.0000	8
CLUG_01884	4	11	0.3636	15
CLUG_01885	2	4	0.5000	6
CLUG_01886	0	5	0.0000	5
CLUG_01887	1	5	0.2000	6
CLUG_01888	3	3	1.0000	6
CLUG_01889	9	33	0.2727	42
CLUG_01890	0	0	Undef	0
CLUG_01891	2	7	0.2857	9
CLUG_01892	6	1	6.0000	7
CLUG_01893	0	3	0.0000	3
CLUG_01894	8	8	1.0000	16
CLUG_01895	3	7	0.4286	10
CLUG_01896	0	0	Undef	0
CLUG_01897	1	1	1.0000	2
CLUG_01898	0	10	0.0000	10
CLUG_01899	5	6	0.8333	11
CLUG_01900	6	2	3.0000	8
CLUG_01901	1	8	0.1250	9
CLUG_01902	1	1	1.0000	2
CLUG_01903	2	7	0.2857	9
CLUG_01904	5	9	0.5556	14
CLUG_01905	0	8	0.0000	8
CLUG_01906	1	8	0.1250	9
CLUG_01907	0	12	0.0000	12
CLUG_01908	8	2	4.0000	10
CLUG_01909	4	9	0.4444	13
CLUG_01910	0	6	0.0000	6
CLUG_01911	6	28	0.2143	34
CLUG_01912	9	9	1.0000	18
CLUG_01913	0	22	0.0000	22
CLUG_01914	4	22	0.1818	26
CLUG_01915	0	14	0.0000	14
CLUG_01916	6	23	0.2609	29
CLUG_01917	3	8	0.3750	11
CLUG_01918	9	10	0.9000	19
CLUG_01919	1	6	0.1667	7
CLUG_01920	2	9	0.2222	11
CLUG_01921	4	13	0.3077	17
CLUG_01922	1	1	1.0000	2
CLUG_01923	1	11	0.0909	12
CLUG_01924	0	4	0.0000	4
CLUG_01925	1	8	0.1250	9
CLUG_01926	3	3	1.0000	6
CLUG_01927	1	13	0.0769	14
CLUG_01928	7	10	0.7000	17
CLUG_01929	0	10	0.0000	10
CLUG_01930	6	18	0.3333	24
CLUG_01931	5	13	0.3846	18
CLUG_01932	3	21	0.1429	24
CLUG_01933	4	9	0.4444	13
CLUG_01934	1	15	0.0667	16
CLUG_01935	2	19	0.1053	21
CLUG_01936	3	7	0.4286	10
CLUG_01937	1	16	0.0625	17
CLUG_01938	2	3	0.6667	5
CLUG_01939	0	0	Undef	0
CLUG_01940	0	0	Undef	0
CLUG_01941	0	0	Undef	0
CLUG_01942	0	0	Undef	0
CLUG_01943	5	0	Undef	5
CLUG_01944	10	0	Undef	10
CLUG_01945	1	0	Undef	1
CLUG_01946	0	0	Undef	0
CLUG_01947	0	0	Undef	0
CLUG_01948	0	0	Undef	0
CLUG_01949	4	6	0.6667	10
CLUG_01950	1	2	0.5000	3
CLUG_01951	4	15	0.2667	19
CLUG_01952	1	0	Undef	1
CLUG_01953	1	16	0.0625	17
CLUG_01954	0	1	0.0000	1
CLUG_01955	4	1	4.0000	5
CLUG_01956	1	3	0.3333	4
CLUG_01957	5	12	0.4167	17
CLUG_01958	1	8	0.1250	9
CLUG_01959	0	1	0.0000	1
CLUG_01960	1	0	Undef	1
CLUG_01961	2	32	0.0625	34
CLUG_01962	1	7	0.1429	8
CLUG_01963	19	32	0.5938	51
CLUG_01964	7	25	0.2800	32
CLUG_01965	2	9	0.2222	11
CLUG_01966	3	5	0.6000	8
CLUG_01967	1	3	0.3333	4
CLUG_01968	2	1	2.0000	3
CLUG_01969	7	31	0.2258	38
CLUG_01970	1	0	Undef	1
CLUG_01971	5	1	5.0000	6
CLUG_01972	8	4	2.0000	12
CLUG_01973	8	5	1.6000	13
CLUG_01974	0	1	0.0000	1
CLUG_01975	4	12	0.3333	16
CLUG_01976	1	1	1.0000	2
CLUG_01977	5	1	5.0000	6
CLUG_01978	1	0	Undef	1
CLUG_01979	0	0	Undef	0
CLUG_01980	0	2	0.0000	2
CLUG_01981	0	1	0.0000	1
CLUG_01982	1	0	Undef	1
CLUG_01983	0	0	Undef	0
CLUG_01984	0	0	Undef	0
CLUG_01985	0	0	Undef	0
CLUG_01986	0	0	Undef	0
CLUG_01987	3	1	3.0000	4
CLUG_01988	7	1	7.0000	8
CLUG_01989	1	1	1.0000	2
CLUG_01990	1	0	Undef	1
CLUG_01991	2	0	Undef	2
CLUG_01992	9	1	9.0000	10
CLUG_01993	2	8	0.2500	10
CLUG_01994	7	12	0.5833	19
CLUG_01995	0	15	0.0000	15
CLUG_01996	2	8	0.2500	10
CLUG_01997	0	6	0.0000	6
CLUG_01998	1	5	0.2000	6
CLUG_01999	7	13	0.5385	20
CLUG_02000	14	31	0.4516	45
CLUG_02001	27	72	0.3750	99
CLUG_02002	10	1	10.0000	11
CLUG_02003	0	7	0.0000	7
CLUG_02004	9	37	0.2432	46
CLUG_02005	0	20	0.0000	20
CLUG_02006	7	45	0.1556	52
CLUG_02007	1	8	0.1250	9
CLUG_02008	1	1	1.0000	2
CLUG_02009	24	33	0.7273	57
CLUG_02010	3	33	0.0909	36
CLUG_02011	6	18	0.3333	24
CLUG_02012	0	19	0.0000	19
CLUG_02013	2	11	0.1818	13
CLUG_02014	6	29	0.2069	35
CLUG_02015	7	21	0.3333	28
CLUG_02016	1	13	0.0769	14
CLUG_02017	13	22	0.5909	35
CLUG_02018	5	26	0.1923	31
CLUG_02019	8	16	0.5000	24
CLUG_02020	8	3	2.6667	11
CLUG_02021	3	7	0.4286	10
CLUG_02022	2	11	0.1818	13
CLUG_02023	3	8	0.3750	11
CLUG_02024	9	2	4.5000	11
CLUG_02025	0	0	Undef	0
CLUG_02026	0	5	0.0000	5
CLUG_02027	4	11	0.3636	15
CLUG_02028	6	5	1.2000	11
CLUG_02029	10	3	3.3333	13
CLUG_02030	21	32	0.6562	53
CLUG_02031	8	4	2.0000	12
CLUG_02032	17	1	17.0000	18
CLUG_02033	5	19	0.2632	24
CLUG_02034	0	3	0.0000	3
CLUG_02035	7	11	0.6364	18
CLUG_02036	9	7	1.2857	16
CLUG_02037	5	11	0.4545	16
CLUG_02038	10	34	0.2941	44
CLUG_02039	2	11	0.1818	13
CLUG_02040	3	12	0.2500	15
CLUG_02041	4	18	0.2222	22
CLUG_02042	2	20	0.1000	22
CLUG_02043	5	10	0.5000	15
CLUG_02044	8	21	0.3810	29
CLUG_02045	13	2	6.5000	15
CLUG_02046	13	40	0.3250	53
CLUG_02047	4	22	0.1818	26
CLUG_02048	5	2	2.5000	7
CLUG_02049	4	10	0.4000	14
CLUG_02050	17	65	0.2615	82
CLUG_02051	5	14	0.3571	19
CLUG_02052	6	10	0.6000	16
CLUG_02053	0	8	0.0000	8
CLUG_02054	6	1	6.0000	7
CLUG_02055	4	18	0.2222	22
CLUG_02056	8	12	0.6667	20
CLUG_02057	9	26	0.3462	35
CLUG_02058	6	25	0.2400	31
CLUG_02059	0	6	0.0000	6
CLUG_02060	4	1	4.0000	5
CLUG_02061	3	33	0.0909	36
CLUG_02062	15	1	15.0000	16
CLUG_02063	6	11	0.5455	17
CLUG_02064	12	10	1.2000	22
CLUG_02065	6	21	0.2857	27
CLUG_02066	24	31	0.7742	55
CLUG_02067	5	13	0.3846	18
CLUG_02068	7	2	3.5000	9
CLUG_02069	6	10	0.6000	16
CLUG_02070	3	9	0.3333	12
CLUG_02071	1	14	0.0714	15
CLUG_02072	4	30	0.1333	34
CLUG_02073	0	1	0.0000	1
CLUG_02074	0	1	0.0000	1
CLUG_02075	6	10	0.6000	16
CLUG_02076	3	6	0.5000	9
CLUG_02077	13	1	13.0000	14
CLUG_02078	1	11	0.0909	12
CLUG_02079	9	3	3.0000	12
CLUG_02080	16	2	8.0000	18
CLUG_02081	19	3	6.3333	22
CLUG_02082	7	15	0.4667	22
CLUG_02083	7	34	0.2059	41
CLUG_02084	7	20	0.3500	27
CLUG_02085	4	5	0.8000	9
CLUG_02086	3	0	Undef	3
CLUG_02087	0	0	Undef	0
CLUG_02088	3	0	Undef	3
CLUG_02089	1	0	Undef	1
CLUG_02090	0	0	Undef	0
CLUG_02091	2	0	Undef	2
CLUG_02092	0	0	Undef	0
CLUG_02093	1	1	1.0000	2
CLUG_02094	1	0	Undef	1
CLUG_02095	0	0	Undef	0
CLUG_02096	0	0	Undef	0
CLUG_02097	0	0	Undef	0
CLUG_02098	0	0	Undef	0
CLUG_02099	0	0	Undef	0
CLUG_02100	0	0	Undef	0
CLUG_02101	0	0	Undef	0
CLUG_02102	0	0	Undef	0
CLUG_02103	0	0	Undef	0
CLUG_02104	1	0	Undef	1
CLUG_02105	0	1	0.0000	1
CLUG_02106	1	0	Undef	1
CLUG_02107	1	0	Undef	1
CLUG_02108	1	0	Undef	1
CLUG_02109	0	0	Undef	0
CLUG_02110	0	0	Undef	0
CLUG_02111	0	0	Undef	0
CLUG_02112	0	0	Undef	0
CLUG_02113	0	0	Undef	0
CLUG_02114	2	0	Undef	2
CLUG_02115	2	0	Undef	2
CLUG_02116	0	0	Undef	0
CLUG_02117	1	0	Undef	1
CLUG_02118	0	0	Undef	0
CLUG_02119	0	0	Undef	0
CLUG_02120	1	0	Undef	1
CLUG_02121	2	0	Undef	2
CLUG_02122	6	0	Undef	6
CLUG_02123	2	0	Undef	2
CLUG_02124	3	0	Undef	3
CLUG_02125	1	0	Undef	1
CLUG_02126	1	0	Undef	1
CLUG_02127	1	5	0.2000	6
CLUG_02128	3	8	0.3750	11
CLUG_02129	0	8	0.0000	8
CLUG_02130	6	1	6.0000	7
CLUG_02131	4	2	2.0000	6
CLUG_02132	26	13	2.0000	39
CLUG_02133	6	4	1.5000	10
CLUG_02134	20	9	2.2222	29
CLUG_02135	17	9	1.8889	26
CLUG_02136	16	5	3.2000	21
CLUG_02137	10	3	3.3333	13
CLUG_02138	8	12	0.6667	20
CLUG_02139	1	12	0.0833	13
CLUG_02140	0	2	0.0000	2
CLUG_02141	2	11	0.1818	13
CLUG_02142	7	11	0.6364	18
CLUG_02143	15	3	5.0000	18
CLUG_02144	1	5	0.2000	6
CLUG_02145	0	6	0.0000	6
CLUG_02146	4	9	0.4444	13
CLUG_02147	6	39	0.1538	45
CLUG_02148	5	12	0.4167	17
CLUG_02149	4	5	0.8000	9
CLUG_02150	4	0	Undef	4
CLUG_02151	6	12	0.5000	18
CLUG_02152	11	8	1.3750	19
CLUG_02153	2	4	0.5000	6
CLUG_02154	7	1	7.0000	8
CLUG_02155	5	9	0.5556	14
CLUG_02156	8	6	1.3333	14
CLUG_02157	2	6	0.3333	8
CLUG_02158	12	33	0.3636	45
CLUG_02159	14	16	0.8750	30
CLUG_02160	0	0	Undef	0
CLUG_02161	0	0	Undef	0
CLUG_02162	12	0	Undef	12
CLUG_02163	0	0	Undef	0
CLUG_02164	0	0	Undef	0
CLUG_02165	2	0	Undef	2
CLUG_02166	7	1	7.0000	8
CLUG_02167	1	0	Undef	1
CLUG_02168	0	0	Undef	0
CLUG_02169	0	0	Undef	0
CLUG_02170	7	1	7.0000	8
CLUG_02171	3	0	Undef	3
CLUG_02172	2	1	2.0000	3
CLUG_02173	3	0	Undef	3
CLUG_02174	1	1	1.0000	2
CLUG_02175	1	0	Undef	1
CLUG_02176	4	0	Undef	4
CLUG_02177	2	0	Undef	2
CLUG_02178	2	1	2.0000	3
CLUG_02179	19	24	0.7917	43
CLUG_02180	6	24	0.2500	30
CLUG_02181	4	3	1.3333	7
CLUG_02182	2	19	0.1053	21
CLUG_02183	7	27	0.2593	34
CLUG_02184	0	2	0.0000	2
CLUG_02185	1	0	Undef	1
CLUG_02186	8	3	2.6667	11
CLUG_02187	12	5	2.4000	17
CLUG_02188	9	7	1.2857	16
CLUG_02189	10	3	3.3333	13
CLUG_02190	9	3	3.0000	12
CLUG_02191	9	7	1.2857	16
CLUG_02192	10	6	1.6667	16
CLUG_02193	2	6	0.3333	8
CLUG_02194	3	43	0.0698	46
CLUG_02195	8	22	0.3636	30
CLUG_02196	20	3	6.6667	23
CLUG_02197	1	1	1.0000	2
CLUG_02198	21	11	1.9091	32
CLUG_02199	0	0	Undef	0
CLUG_02200	1	0	Undef	1
CLUG_02201	0	0	Undef	0
CLUG_02202	0	0	Undef	0
CLUG_02203	0	0	Undef	0
CLUG_02204	1	0	Undef	1
CLUG_02205	1	0	Undef	1
CLUG_02206	2	0	Undef	2
CLUG_02207	0	1	0.0000	1
CLUG_02208	7	2	3.5000	9
CLUG_02209	0	0	Undef	0
CLUG_02210	1	0	Undef	1
CLUG_02211	0	0	Undef	0
CLUG_02212	0	0	Undef	0
CLUG_02213	9	19	0.4737	28
CLUG_02214	3	21	0.1429	24
CLUG_02215	2	37	0.0541	39
CLUG_02216	2	24	0.0833	26
CLUG_02217	2	10	0.2000	12
CLUG_02218	1	5	0.2000	6
CLUG_02219	1	0	Undef	1
CLUG_02220	0	0	Undef	0
CLUG_02221	2	0	Undef	2
CLUG_02222	0	0	Undef	0
CLUG_02223	1	0	Undef	1
CLUG_02224	0	0	Undef	0
CLUG_02225	0	0	Undef	0
CLUG_02226	0	0	Undef	0
CLUG_02227	0	0	Undef	0
CLUG_02228	15	1	15.0000	16
CLUG_02229	5	4	1.2500	9
CLUG_02230	1	1	1.0000	2
CLUG_02231	0	0	Undef	0
CLUG_02232	2	0	Undef	2
CLUG_02233	1	0	Undef	1
CLUG_02234	1	0	Undef	1
CLUG_02235	1	0	Undef	1
CLUG_02236	9	21	0.4286	30
CLUG_02237	2	9	0.2222	11
CLUG_02238	3	1	3.0000	4
CLUG_02239	21	65	0.3231	86
CLUG_02240	5	49	0.1020	54
CLUG_02241	5	4	1.2500	9
CLUG_02242	1	10	0.1000	11
CLUG_02243	0	11	0.0000	11
CLUG_02244	4	21	0.1905	25
CLUG_02245	3	1	3.0000	4
CLUG_02246	2	0	Undef	2
CLUG_02247	2	0	Undef	2
CLUG_02248	1	0	Undef	1
CLUG_02249	0	0	Undef	0
CLUG_02250	0	0	Undef	0
CLUG_02251	0	0	Undef	0
CLUG_02252	0	0	Undef	0
CLUG_02253	1	0	Undef	1
CLUG_02254	12	1	12.0000	13
CLUG_02255	8	0	Undef	8
