GENE	POSITION	COVERAGE	STRAIN	LOCALE	GROUP
CLUG_01773	1095300	0.7259	A17.L1B	L	A
CLUG_01773	1095300	0.8069	A18.S4H	S	A
CLUG_01773	1095300	0.8514	A19.S3B	S	A
CLUG_01773	1095300	0.7648	A2.U10A	U	A
CLUG_01773	1095300	0.7617	A20.S1E	S	A
CLUG_01773	1095300	0.8508	A21.S8A	S	A
CLUG_01773	1095300	0.8621	A22.UpperP	U	A
CLUG_01773	1095300	0.7911	A23.LowerP	L	A
CLUG_01773	1095300	0.6808	A24.SputuP	S	A
CLUG_01773	1095300	0.8190	A3.U3G	U	A
CLUG_01773	1095300	0.6874	A4.U3B	U	A
CLUG_01773	1095300	0.9260	A5.U10D	U	A
CLUG_01773	1095300	0.7747	A6.U5C	U	A
CLUG_01773	1095300	0.7239	A7.U3E	U	A
CLUG_01773	1095300	0.7273	A8.U2E	U	A
CLUG_01773	1095300	0.7292	A9.L3D	L	A
CLUG_01773	1095300	0.7714	ATCC42720	Blood	ATCC42720
CLUG_01773	1095300	0.6429	B16.1310D	L	B
CLUG_01773	1095300	0.7555	B17.1311G	L	B
CLUG_01773	1095300	0.7376	B18.1312G	L	B
CLUG_01773	1095300	0.6822	B19.1310A	L	B
CLUG_01773	1095300	0.7822	B20.1311A	L	B
CLUG_01773	1095300	0.7809	B21.1312A	L	B
CLUG_01773	1095300	0.7733	B22.134E	U	B
CLUG_01773	1095300	0.8412	B23.133H	U	B
CLUG_01773	1095300	0.7029	B24.133F	U	B
CLUG_01773	1095300	0.7931	B25.135C	U	B
CLUG_01773	1095300	0.8004	B26.131A	U	B
CLUG_01773	1095300	0.7884	B27.136A	U	B
CLUG_01773	1095300	0.7602	B28.13UM	U	B
CLUG_01773	1095300	0.5413	B29.13MM	M	B
CLUG_01773	1095300	0.6677	C10.9M3	M	C
CLUG_01773	1095300	0.6837	C11.9M41	M	C
CLUG_01773	1095300	0.8718	C12.9U1	U	C
CLUG_01773	1095300	0.7959	C13.9U2	U	C
CLUG_01773	1095300	0.8136	C14.9U3	U	C
CLUG_01773	1095300	0.7327	C15.9U4s	U	C
CLUG_01773	1095300	0.6143	C30.13LM	L	C
CLUG_01773	1095300	0.6614	C31.13MP	U	C
CLUG_01773	1095300	0.5881	C4.9L1	L	C
CLUG_01773	1095300	0.7358	C5.9L2	L	C
CLUG_01773	1095300	0.6933	C6.9L3	L	C
CLUG_01773	1095300	0.5608	C7.9L4	L	C
CLUG_01773	1095300	0.7782	C8.9M1	M	C
CLUG_01773	1095300	0.7850	C9.9M2	M	C
CLUG_01773	1095300	0.7879	ctl1.AL1B	L	A
CLUG_01773	1095300	0.7896	ctl2.AL1B	L	A
CLUG_01774	1098323	0.8461	POSITION	UNK	P
CLUG_01774	1098323	0.8643	A10.L4C	L	A
CLUG_01774	1098323	0.8004	A11.L11G	L	A
CLUG_01774	1098323	0.7769	A12.L10B	L	A
CLUG_01774	1098323	0.7747	A13.L3B	L	A
CLUG_01774	1098323	0.8288	A14.L4E	L	A
CLUG_01774	1098323	0.8951	A15.L4G	L	A
CLUG_01774	1098323	0.7616	A16.L7C	L	A
CLUG_01774	1098323	0.7638	A17.L1B	L	A
CLUG_01774	1098323	0.7350	A18.S4H	S	A
CLUG_01774	1098323	0.7835	A19.S3B	S	A
CLUG_01774	1098323	0.8068	A2.U10A	U	A
CLUG_01774	1098323	0.7617	A20.S1E	S	A
CLUG_01774	1098323	0.8359	A21.S8A	S	A
CLUG_01774	1098323	0.8808	A22.UpperP	U	A
CLUG_01774	1098323	0.7828	A23.LowerP	L	A
CLUG_01774	1098323	0.6886	A24.SputuP	S	A
CLUG_01774	1098323	0.7745	A3.U3G	U	A
CLUG_01774	1098323	0.6873	A4.U3B	U	A
CLUG_01774	1098323	0.8793	A5.U10D	U	A
CLUG_01774	1098323	0.8519	A6.U5C	U	A
CLUG_01774	1098323	0.7523	A7.U3E	U	A
CLUG_01774	1098323	0.7175	A8.U2E	U	A
CLUG_01774	1098323	0.7637	A9.L3D	L	A
CLUG_01774	1098323	0.7573	ATCC42720	Blood	ATCC42720
CLUG_01774	1098323	0.6752	B16.1310D	L	B
CLUG_01774	1098323	0.7047	B17.1311G	L	B
CLUG_01774	1098323	0.7560	B18.1312G	L	B
CLUG_01774	1098323	0.6717	B19.1310A	L	B
CLUG_01774	1098323	0.7567	B20.1311A	L	B
CLUG_01774	1098323	0.8036	B21.1312A	L	B
CLUG_01774	1098323	0.7593	B22.134E	U	B
CLUG_01774	1098323	0.8822	B23.133H	U	B
CLUG_01774	1098323	0.7329	B24.133F	U	B
CLUG_01774	1098323	0.7845	B25.135C	U	B
CLUG_01774	1098323	0.8576	B26.131A	U	B
CLUG_01774	1098323	0.6592	B27.136A	U	B
CLUG_01774	1098323	0.6742	B28.13UM	U	B
CLUG_01774	1098323	0.5564	B29.13MM	M	B
CLUG_01774	1098323	0.6514	C10.9M3	M	C
CLUG_01774	1098323	0.6706	C11.9M41	M	C
CLUG_01774	1098323	0.8142	C12.9U1	U	C
CLUG_01774	1098323	0.8207	C13.9U2	U	C
CLUG_01774	1098323	0.8681	C14.9U3	U	C
CLUG_01774	1098323	0.7589	C15.9U4s	U	C
CLUG_01774	1098323	0.6201	C30.13LM	L	C
CLUG_01774	1098323	0.7368	C31.13MP	U	C
CLUG_01774	1098323	0.5650	C4.9L1	L	C
CLUG_01774	1098323	0.6949	C5.9L2	L	C
CLUG_01774	1098323	0.6936	C6.9L3	L	C
CLUG_01774	1098323	0.5423	C7.9L4	L	C
CLUG_01774	1098323	0.7246	C8.9M1	M	C
CLUG_01774	1098323	0.8241	C9.9M2	M	C
CLUG_01774	1098323	0.7816	ctl1.AL1B	L	A
CLUG_01774	1098323	0.8378	ctl2.AL1B	L	A
CLUG_01775	1099558	0.7885	POSITION	UNK	P
CLUG_01775	1099558	0.6968	A10.L4C	L	A
CLUG_01775	1099558	0.8001	A11.L11G	L	A
CLUG_01775	1099558	0.7825	A12.L10B	L	A
CLUG_01775	1099558	0.7919	A13.L3B	L	A
CLUG_01775	1099558	0.8553	A14.L4E	L	A
CLUG_01775	1099558	0.7191	A15.L4G	L	A
CLUG_01775	1099558	0.7581	A16.L7C	L	A
CLUG_01775	1099558	0.6716	A17.L1B	L	A
CLUG_01775	1099558	0.6927	A18.S4H	S	A
CLUG_01775	1099558	0.7750	A19.S3B	S	A
CLUG_01775	1099558	0.7634	A2.U10A	U	A
CLUG_01775	1099558	0.7617	A20.S1E	S	A
CLUG_01775	1099558	0.7799	A21.S8A	S	A
CLUG_01775	1099558	0.7822	A22.UpperP	U	A
CLUG_01775	1099558	0.7318	A23.LowerP	L	A
CLUG_01775	1099558	0.6741	A24.SputuP	S	A
CLUG_01775	1099558	0.9217	A3.U3G	U	A
CLUG_01775	1099558	0.6927	A4.U3B	U	A
CLUG_01775	1099558	0.8476	A5.U10D	U	A
CLUG_01775	1099558	0.7788	A6.U5C	U	A
CLUG_01775	1099558	0.7731	A7.U3E	U	A
CLUG_01775	1099558	0.7917	A8.U2E	U	A
CLUG_01775	1099558	0.7171	A9.L3D	L	A
CLUG_01775	1099558	0.7268	ATCC42720	Blood	ATCC42720
CLUG_01775	1099558	0.6226	B16.1310D	L	B
CLUG_01775	1099558	0.7462	B17.1311G	L	B
CLUG_01775	1099558	0.6930	B18.1312G	L	B
CLUG_01775	1099558	0.6727	B19.1310A	L	B
CLUG_01775	1099558	0.7477	B20.1311A	L	B
CLUG_01775	1099558	0.7932	B21.1312A	L	B
CLUG_01775	1099558	0.7285	B22.134E	U	B
CLUG_01775	1099558	0.8369	B23.133H	U	B
CLUG_01775	1099558	0.6700	B24.133F	U	B
CLUG_01775	1099558	0.7607	B25.135C	U	B
CLUG_01775	1099558	0.7700	B26.131A	U	B
CLUG_01775	1099558	0.7400	B27.136A	U	B
CLUG_01775	1099558	0.7228	B28.13UM	U	B
CLUG_01775	1099558	0.5491	B29.13MM	M	B
CLUG_01775	1099558	0.6377	C10.9M3	M	C
CLUG_01775	1099558	0.6864	C11.9M41	M	C
CLUG_01775	1099558	0.8138	C12.9U1	U	C
CLUG_01775	1099558	0.8236	C13.9U2	U	C
CLUG_01775	1099558	0.7809	C14.9U3	U	C
CLUG_01775	1099558	0.6994	C15.9U4s	U	C
CLUG_01775	1099558	0.6197	C30.13LM	L	C
CLUG_01775	1099558	0.6005	C31.13MP	U	C
CLUG_01775	1099558	0.6065	C4.9L1	L	C
CLUG_01775	1099558	0.6928	C5.9L2	L	C
CLUG_01775	1099558	0.6786	C6.9L3	L	C
CLUG_01775	1099558	0.5392	C7.9L4	L	C
CLUG_01775	1099558	0.7496	C8.9M1	M	C
CLUG_01775	1099558	0.7370	C9.9M2	M	C
CLUG_01775	1099558	0.7537	ctl1.AL1B	L	A
CLUG_01775	1099558	0.7802	ctl2.AL1B	L	A
CLUG_01776	1101594	0.6822	POSITION	UNK	P
CLUG_01776	1101594	0.6446	A10.L4C	L	A
CLUG_01776	1101594	0.6541	A11.L11G	L	A
CLUG_01776	1101594	0.6227	A12.L10B	L	A
CLUG_01776	1101594	0.6616	A13.L3B	L	A
CLUG_01776	1101594	0.7720	A14.L4E	L	A
CLUG_01776	1101594	0.6770	A15.L4G	L	A
CLUG_01776	1101594	0.6017	A16.L7C	L	A
CLUG_01776	1101594	0.5513	A17.L1B	L	A
CLUG_01776	1101594	0.6192	A18.S4H	S	A
CLUG_01776	1101594	0.7227	A19.S3B	S	A
CLUG_01776	1101594	0.6305	A2.U10A	U	A
CLUG_01776	1101594	0.5895	A20.S1E	S	A
CLUG_01776	1101594	0.6254	A21.S8A	S	A
CLUG_01776	1101594	0.6149	A22.UpperP	U	A
CLUG_01776	1101594	0.5528	A23.LowerP	L	A
CLUG_01776	1101594	0.5943	A24.SputuP	S	A
CLUG_01776	1101594	0.6498	A3.U3G	U	A
CLUG_01776	1101594	0.5048	A4.U3B	U	A
CLUG_01776	1101594	0.7553	A5.U10D	U	A
CLUG_01776	1101594	0.5862	A6.U5C	U	A
CLUG_01776	1101594	0.5816	A7.U3E	U	A
CLUG_01776	1101594	0.5416	A8.U2E	U	A
CLUG_01776	1101594	0.5920	A9.L3D	L	A
CLUG_01776	1101594	0.6617	ATCC42720	Blood	ATCC42720
CLUG_01776	1101594	0.5584	B16.1310D	L	B
CLUG_01776	1101594	0.6607	B17.1311G	L	B
CLUG_01776	1101594	0.6184	B18.1312G	L	B
CLUG_01776	1101594	0.6129	B19.1310A	L	B
CLUG_01776	1101594	0.6840	B20.1311A	L	B
CLUG_01776	1101594	0.6836	B21.1312A	L	B
CLUG_01776	1101594	0.6579	B22.134E	U	B
CLUG_01776	1101594	0.7137	B23.133H	U	B
CLUG_01776	1101594	0.6746	B24.133F	U	B
CLUG_01776	1101594	0.6826	B25.135C	U	B
CLUG_01776	1101594	0.7237	B26.131A	U	B
CLUG_01776	1101594	0.8654	B27.136A	U	B
CLUG_01776	1101594	0.8171	B28.13UM	U	B
CLUG_01776	1101594	0.4752	B29.13MM	M	B
CLUG_01776	1101594	0.6072	C10.9M3	M	C
CLUG_01776	1101594	0.5826	C11.9M41	M	C
CLUG_01776	1101594	0.6927	C12.9U1	U	C
CLUG_01776	1101594	0.7031	C13.9U2	U	C
CLUG_01776	1101594	0.6945	C14.9U3	U	C
CLUG_01776	1101594	0.6682	C15.9U4s	U	C
CLUG_01776	1101594	0.5530	C30.13LM	L	C
CLUG_01776	1101594	0.5672	C31.13MP	U	C
CLUG_01776	1101594	0.5274	C4.9L1	L	C
CLUG_01776	1101594	0.6333	C5.9L2	L	C
CLUG_01776	1101594	0.5842	C6.9L3	L	C
CLUG_01776	1101594	0.5093	C7.9L4	L	C
CLUG_01776	1101594	0.6501	C8.9M1	M	C
CLUG_01776	1101594	0.7322	C9.9M2	M	C
CLUG_01776	1101594	0.7161	ctl1.AL1B	L	A
CLUG_01776	1101594	0.6682	ctl2.AL1B	L	A
CLUG_01777	1105199	0.7438	POSITION	UNK	P
CLUG_01777	1105199	0.6998	A10.L4C	L	A
CLUG_01777	1105199	0.6863	A11.L11G	L	A
CLUG_01777	1105199	0.7397	A12.L10B	L	A
CLUG_01777	1105199	0.7465	A13.L3B	L	A
CLUG_01777	1105199	0.7684	A14.L4E	L	A
CLUG_01777	1105199	0.7718	A15.L4G	L	A
CLUG_01777	1105199	0.7739	A16.L7C	L	A
CLUG_01777	1105199	0.6599	A17.L1B	L	A
CLUG_01777	1105199	0.6812	A18.S4H	S	A
CLUG_01777	1105199	0.8470	A19.S3B	S	A
CLUG_01777	1105199	0.7472	A2.U10A	U	A
CLUG_01777	1105199	0.6645	A20.S1E	S	A
CLUG_01777	1105199	0.8101	A21.S8A	S	A
CLUG_01777	1105199	0.7918	A22.UpperP	U	A
CLUG_01777	1105199	0.7114	A23.LowerP	L	A
CLUG_01777	1105199	0.6277	A24.SputuP	S	A
CLUG_01777	1105199	0.8368	A3.U3G	U	A
CLUG_01777	1105199	0.6545	A4.U3B	U	A
CLUG_01777	1105199	0.8569	A5.U10D	U	A
CLUG_01777	1105199	0.7832	A6.U5C	U	A
CLUG_01777	1105199	0.7038	A7.U3E	U	A
CLUG_01777	1105199	0.7289	A8.U2E	U	A
CLUG_01777	1105199	0.7032	A9.L3D	L	A
CLUG_01777	1105199	0.6815	ATCC42720	Blood	ATCC42720
CLUG_01777	1105199	0.6051	B16.1310D	L	B
CLUG_01777	1105199	0.7173	B17.1311G	L	B
CLUG_01777	1105199	0.7181	B18.1312G	L	B
CLUG_01777	1105199	0.6478	B19.1310A	L	B
CLUG_01777	1105199	0.7451	B20.1311A	L	B
CLUG_01777	1105199	0.7587	B21.1312A	L	B
CLUG_01777	1105199	0.7240	B22.134E	U	B
CLUG_01777	1105199	0.7496	B23.133H	U	B
CLUG_01777	1105199	0.6929	B24.133F	U	B
CLUG_01777	1105199	0.7853	B25.135C	U	B
CLUG_01777	1105199	0.7675	B26.131A	U	B
CLUG_01777	1105199	0.7578	B27.136A	U	B
CLUG_01777	1105199	0.6734	B28.13UM	U	B
CLUG_01777	1105199	0.5437	B29.13MM	M	B
CLUG_01777	1105199	0.6603	C10.9M3	M	C
CLUG_01777	1105199	0.6542	C11.9M41	M	C
CLUG_01777	1105199	0.8242	C12.9U1	U	C
CLUG_01777	1105199	0.7624	C13.9U2	U	C
CLUG_01777	1105199	0.7683	C14.9U3	U	C
CLUG_01777	1105199	0.6942	C15.9U4s	U	C
CLUG_01777	1105199	0.5938	C30.13LM	L	C
CLUG_01777	1105199	0.6329	C31.13MP	U	C
CLUG_01777	1105199	0.5694	C4.9L1	L	C
CLUG_01777	1105199	0.6800	C5.9L2	L	C
CLUG_01777	1105199	0.6521	C6.9L3	L	C
CLUG_01777	1105199	0.5354	C7.9L4	L	C
CLUG_01777	1105199	0.7197	C8.9M1	M	C
CLUG_01777	1105199	0.7168	C9.9M2	M	C
CLUG_01777	1105199	0.7588	ctl1.AL1B	L	A
CLUG_01777	1105199	0.7638	ctl2.AL1B	L	A
CLUG_01778	1107570	0.8379	POSITION	UNK	P
CLUG_01778	1107570	0.7559	A10.L4C	L	A
CLUG_01778	1107570	0.8061	A11.L11G	L	A
CLUG_01778	1107570	0.8106	A12.L10B	L	A
CLUG_01778	1107570	0.7962	A13.L3B	L	A
CLUG_01778	1107570	0.8358	A14.L4E	L	A
CLUG_01778	1107570	0.8021	A15.L4G	L	A
CLUG_01778	1107570	0.8056	A16.L7C	L	A
CLUG_01778	1107570	0.7005	A17.L1B	L	A
CLUG_01778	1107570	0.7976	A18.S4H	S	A
CLUG_01778	1107570	0.8860	A19.S3B	S	A
CLUG_01778	1107570	0.7847	A2.U10A	U	A
CLUG_01778	1107570	0.7884	A20.S1E	S	A
CLUG_01778	1107570	0.8352	A21.S8A	S	A
CLUG_01778	1107570	0.8593	A22.UpperP	U	A
CLUG_01778	1107570	0.7709	A23.LowerP	L	A
CLUG_01778	1107570	0.6799	A24.SputuP	S	A
CLUG_01778	1107570	0.8768	A3.U3G	U	A
CLUG_01778	1107570	0.6811	A4.U3B	U	A
CLUG_01778	1107570	0.8977	A5.U10D	U	A
CLUG_01778	1107570	0.7837	A6.U5C	U	A
CLUG_01778	1107570	0.7575	A7.U3E	U	A
CLUG_01778	1107570	0.7662	A8.U2E	U	A
CLUG_01778	1107570	0.7341	A9.L3D	L	A
CLUG_01778	1107570	0.7358	ATCC42720	Blood	ATCC42720
CLUG_01778	1107570	0.6298	B16.1310D	L	B
CLUG_01778	1107570	0.7251	B17.1311G	L	B
CLUG_01778	1107570	0.7624	B18.1312G	L	B
CLUG_01778	1107570	0.6472	B19.1310A	L	B
CLUG_01778	1107570	0.7265	B20.1311A	L	B
CLUG_01778	1107570	0.7697	B21.1312A	L	B
CLUG_01778	1107570	0.7660	B22.134E	U	B
CLUG_01778	1107570	0.7835	B23.133H	U	B
CLUG_01778	1107570	0.7129	B24.133F	U	B
CLUG_01778	1107570	0.7849	B25.135C	U	B
CLUG_01778	1107570	0.8327	B26.131A	U	B
CLUG_01778	1107570	0.6527	B27.136A	U	B
CLUG_01778	1107570	0.6353	B28.13UM	U	B
CLUG_01778	1107570	0.5615	B29.13MM	M	B
CLUG_01778	1107570	0.6744	C10.9M3	M	C
CLUG_01778	1107570	0.6561	C11.9M41	M	C
CLUG_01778	1107570	0.8184	C12.9U1	U	C
CLUG_01778	1107570	0.7918	C13.9U2	U	C
CLUG_01778	1107570	0.8169	C14.9U3	U	C
CLUG_01778	1107570	0.7169	C15.9U4s	U	C
CLUG_01778	1107570	0.6095	C30.13LM	L	C
CLUG_01778	1107570	0.6365	C31.13MP	U	C
CLUG_01778	1107570	0.6044	C4.9L1	L	C
CLUG_01778	1107570	0.7061	C5.9L2	L	C
CLUG_01778	1107570	0.7126	C6.9L3	L	C
CLUG_01778	1107570	0.5519	C7.9L4	L	C
CLUG_01778	1107570	0.7508	C8.9M1	M	C
CLUG_01778	1107570	0.7761	C9.9M2	M	C
CLUG_01778	1107570	0.7810	ctl1.AL1B	L	A
CLUG_01778	1107570	0.7697	ctl2.AL1B	L	A
CLUG_01779	1110891	0.7496	POSITION	UNK	P
CLUG_01779	1110891	0.7489	A10.L4C	L	A
CLUG_01779	1110891	0.6854	A11.L11G	L	A
CLUG_01779	1110891	0.7548	A12.L10B	L	A
CLUG_01779	1110891	0.8084	A13.L3B	L	A
CLUG_01779	1110891	0.8263	A14.L4E	L	A
CLUG_01779	1110891	0.7326	A15.L4G	L	A
CLUG_01779	1110891	0.6577	A16.L7C	L	A
CLUG_01779	1110891	0.7375	A17.L1B	L	A
CLUG_01779	1110891	0.6746	A18.S4H	S	A
CLUG_01779	1110891	0.8522	A19.S3B	S	A
CLUG_01779	1110891	0.7216	A2.U10A	U	A
CLUG_01779	1110891	0.7151	A20.S1E	S	A
CLUG_01779	1110891	0.7883	A21.S8A	S	A
CLUG_01779	1110891	0.7901	A22.UpperP	U	A
CLUG_01779	1110891	0.6816	A23.LowerP	L	A
CLUG_01779	1110891	0.6188	A24.SputuP	S	A
CLUG_01779	1110891	0.7553	A3.U3G	U	A
CLUG_01779	1110891	0.6372	A4.U3B	U	A
CLUG_01779	1110891	0.8666	A5.U10D	U	A
CLUG_01779	1110891	0.7428	A6.U5C	U	A
CLUG_01779	1110891	0.7331	A7.U3E	U	A
CLUG_01779	1110891	0.7371	A8.U2E	U	A
CLUG_01779	1110891	0.6653	A9.L3D	L	A
CLUG_01779	1110891	0.7058	ATCC42720	Blood	ATCC42720
CLUG_01779	1110891	0.6211	B16.1310D	L	B
CLUG_01779	1110891	0.7348	B17.1311G	L	B
CLUG_01779	1110891	0.7029	B18.1312G	L	B
CLUG_01779	1110891	0.6562	B19.1310A	L	B
CLUG_01779	1110891	0.7264	B20.1311A	L	B
CLUG_01779	1110891	0.7399	B21.1312A	L	B
CLUG_01779	1110891	0.7111	B22.134E	U	B
CLUG_01779	1110891	0.7299	B23.133H	U	B
CLUG_01779	1110891	0.6657	B24.133F	U	B
CLUG_01779	1110891	0.7477	B25.135C	U	B
CLUG_01779	1110891	0.7871	B26.131A	U	B
CLUG_01779	1110891	0.6863	B27.136A	U	B
CLUG_01779	1110891	0.6324	B28.13UM	U	B
CLUG_01779	1110891	0.5219	B29.13MM	M	B
CLUG_01779	1110891	0.7098	C10.9M3	M	C
CLUG_01779	1110891	0.6404	C11.9M41	M	C
CLUG_01779	1110891	0.7519	C12.9U1	U	C
CLUG_01779	1110891	0.7413	C13.9U2	U	C
CLUG_01779	1110891	0.7763	C14.9U3	U	C
CLUG_01779	1110891	0.6951	C15.9U4s	U	C
CLUG_01779	1110891	0.6064	C30.13LM	L	C
CLUG_01779	1110891	0.6572	C31.13MP	U	C
CLUG_01779	1110891	0.6128	C4.9L1	L	C
CLUG_01779	1110891	0.6593	C5.9L2	L	C
CLUG_01779	1110891	0.6657	C6.9L3	L	C
CLUG_01779	1110891	0.5525	C7.9L4	L	C
CLUG_01779	1110891	0.7764	C8.9M1	M	C
CLUG_01779	1110891	0.7336	C9.9M2	M	C
CLUG_01779	1110891	0.7924	ctl1.AL1B	L	A
CLUG_01779	1110891	0.7239	ctl2.AL1B	L	A
CLUG_01780	1112050	0.7540	POSITION	UNK	P
CLUG_01780	1112050	0.6702	A10.L4C	L	A
CLUG_01780	1112050	0.7528	A11.L11G	L	A
CLUG_01780	1112050	0.7200	A12.L10B	L	A
CLUG_01780	1112050	0.7641	A13.L3B	L	A
CLUG_01780	1112050	0.8036	A14.L4E	L	A
CLUG_01780	1112050	0.8222	A15.L4G	L	A
CLUG_01780	1112050	0.8046	A16.L7C	L	A
CLUG_01780	1112050	0.7399	A17.L1B	L	A
CLUG_01780	1112050	0.7563	A18.S4H	S	A
CLUG_01780	1112050	0.7895	A19.S3B	S	A
CLUG_01780	1112050	0.7174	A2.U10A	U	A
CLUG_01780	1112050	0.7096	A20.S1E	S	A
CLUG_01780	1112050	0.7854	A21.S8A	S	A
CLUG_01780	1112050	0.8060	A22.UpperP	U	A
CLUG_01780	1112050	0.6509	A23.LowerP	L	A
CLUG_01780	1112050	0.6483	A24.SputuP	S	A
CLUG_01780	1112050	0.8297	A3.U3G	U	A
CLUG_01780	1112050	0.6473	A4.U3B	U	A
CLUG_01780	1112050	0.8458	A5.U10D	U	A
CLUG_01780	1112050	0.7464	A6.U5C	U	A
CLUG_01780	1112050	0.7339	A7.U3E	U	A
CLUG_01780	1112050	0.6661	A8.U2E	U	A
CLUG_01780	1112050	0.6983	A9.L3D	L	A
CLUG_01780	1112050	0.7198	ATCC42720	Blood	ATCC42720
CLUG_01780	1112050	0.5971	B16.1310D	L	B
CLUG_01780	1112050	0.7250	B17.1311G	L	B
CLUG_01780	1112050	0.6952	B18.1312G	L	B
CLUG_01780	1112050	0.6177	B19.1310A	L	B
CLUG_01780	1112050	0.7271	B20.1311A	L	B
CLUG_01780	1112050	0.7611	B21.1312A	L	B
CLUG_01780	1112050	0.7382	B22.134E	U	B
CLUG_01780	1112050	0.7930	B23.133H	U	B
CLUG_01780	1112050	0.6872	B24.133F	U	B
CLUG_01780	1112050	0.7525	B25.135C	U	B
CLUG_01780	1112050	0.7556	B26.131A	U	B
CLUG_01780	1112050	0.7169	B27.136A	U	B
CLUG_01780	1112050	0.6739	B28.13UM	U	B
CLUG_01780	1112050	0.7922	B29.13MM	M	B
CLUG_01780	1112050	0.9396	C10.9M3	M	C
CLUG_01780	1112050	0.9665	C11.9M41	M	C
CLUG_01780	1112050	0.9910	C12.9U1	U	C
CLUG_01780	1112050	0.9766	C13.9U2	U	C
CLUG_01780	1112050	0.9815	C14.9U3	U	C
CLUG_01780	1112050	0.6975	C15.9U4s	U	C
CLUG_01780	1112050	0.5861	C30.13LM	L	C
CLUG_01780	1112050	0.8717	C31.13MP	U	C
CLUG_01780	1112050	0.8372	C4.9L1	L	C
CLUG_01780	1112050	0.9336	C5.9L2	L	C
CLUG_01780	1112050	0.9682	C6.9L3	L	C
CLUG_01780	1112050	0.8195	C7.9L4	L	C
CLUG_01780	1112050	0.9837	C8.9M1	M	C
CLUG_01780	1112050	0.7455	C9.9M2	M	C
CLUG_01780	1112050	0.7300	ctl1.AL1B	L	A
CLUG_01780	1112050	1.0050	ctl2.AL1B	L	A
CLUG_01781	1114952	0.7796	POSITION	UNK	P
CLUG_01781	1114952	0.6867	A10.L4C	L	A
CLUG_01781	1114952	0.6528	A11.L11G	L	A
CLUG_01781	1114952	0.6986	A12.L10B	L	A
CLUG_01781	1114952	0.8131	A13.L3B	L	A
CLUG_01781	1114952	0.8007	A14.L4E	L	A
CLUG_01781	1114952	0.8095	A15.L4G	L	A
CLUG_01781	1114952	0.9099	A16.L7C	L	A
CLUG_01781	1114952	0.6663	A17.L1B	L	A
CLUG_01781	1114952	0.6845	A18.S4H	S	A
CLUG_01781	1114952	0.7774	A19.S3B	S	A
CLUG_01781	1114952	0.7852	A2.U10A	U	A
CLUG_01781	1114952	0.7313	A20.S1E	S	A
CLUG_01781	1114952	0.7261	A21.S8A	S	A
CLUG_01781	1114952	0.7946	A22.UpperP	U	A
CLUG_01781	1114952	0.6882	A23.LowerP	L	A
CLUG_01781	1114952	0.6785	A24.SputuP	S	A
CLUG_01781	1114952	0.6477	A3.U3G	U	A
CLUG_01781	1114952	0.6644	A4.U3B	U	A
CLUG_01781	1114952	0.8877	A5.U10D	U	A
CLUG_01781	1114952	0.7756	A6.U5C	U	A
CLUG_01781	1114952	0.7464	A7.U3E	U	A
CLUG_01781	1114952	0.7508	A8.U2E	U	A
CLUG_01781	1114952	0.7505	A9.L3D	L	A
CLUG_01781	1114952	0.6911	ATCC42720	Blood	ATCC42720
CLUG_01781	1114952	0.5922	B16.1310D	L	B
CLUG_01781	1114952	0.6796	B17.1311G	L	B
CLUG_01781	1114952	0.6592	B18.1312G	L	B
CLUG_01781	1114952	0.6820	B19.1310A	L	B
CLUG_01781	1114952	0.6732	B20.1311A	L	B
CLUG_01781	1114952	0.7233	B21.1312A	L	B
CLUG_01781	1114952	0.7458	B22.134E	U	B
CLUG_01781	1114952	0.8176	B23.133H	U	B
CLUG_01781	1114952	0.7436	B24.133F	U	B
CLUG_01781	1114952	0.7179	B25.135C	U	B
CLUG_01781	1114952	0.7705	B26.131A	U	B
CLUG_01781	1114952	0.7227	B27.136A	U	B
CLUG_01781	1114952	0.7165	B28.13UM	U	B
CLUG_01781	1114952	0.5257	B29.13MM	M	B
CLUG_01781	1114952	0.6734	C10.9M3	M	C
CLUG_01781	1114952	0.6315	C11.9M41	M	C
CLUG_01781	1114952	0.7164	C12.9U1	U	C
CLUG_01781	1114952	0.7152	C13.9U2	U	C
CLUG_01781	1114952	0.7567	C14.9U3	U	C
CLUG_01781	1114952	0.6506	C15.9U4s	U	C
CLUG_01781	1114952	0.5581	C30.13LM	L	C
CLUG_01781	1114952	0.6336	C31.13MP	U	C
CLUG_01781	1114952	0.5725	C4.9L1	L	C
CLUG_01781	1114952	0.6826	C5.9L2	L	C
CLUG_01781	1114952	0.7055	C6.9L3	L	C
CLUG_01781	1114952	0.5635	C7.9L4	L	C
CLUG_01781	1114952	0.6878	C8.9M1	M	C
CLUG_01781	1114952	0.6896	C9.9M2	M	C
CLUG_01781	1114952	0.7230	ctl1.AL1B	L	A
CLUG_01781	1114952	0.8004	ctl2.AL1B	L	A
CLUG_01782	1115444	0.8107	POSITION	UNK	P
CLUG_01782	1115444	0.6937	A10.L4C	L	A
CLUG_01782	1115444	0.7583	A11.L11G	L	A
CLUG_01782	1115444	0.6936	A12.L10B	L	A
CLUG_01782	1115444	0.8166	A13.L3B	L	A
CLUG_01782	1115444	0.8450	A14.L4E	L	A
CLUG_01782	1115444	0.8460	A15.L4G	L	A
CLUG_01782	1115444	0.8678	A16.L7C	L	A
