Window	Chr	Chr_start	Chr_end	Track	Density
714	Supercontig_1.4	610000	620000	PopA.INDEL.lungonly_curated	0
714	Supercontig_1.4	610000	620000	PopA.SNP.lungonly	0
714	Supercontig_1.4	610000	620000	PopA.SNP.lungonly_curated	0
714	Supercontig_1.4	610000	620000	repeats	0
715	Supercontig_1.4	620000	630000	Genes	5
715	Supercontig_1.4	620000	630000	PopA.INDEL.lungonly	0
715	Supercontig_1.4	620000	630000	PopA.INDEL.lungonly_curated	0
715	Supercontig_1.4	620000	630000	PopA.SNP.lungonly	0
715	Supercontig_1.4	620000	630000	PopA.SNP.lungonly_curated	0
715	Supercontig_1.4	620000	630000	repeats	0
716	Supercontig_1.4	630000	640000	Genes	9
716	Supercontig_1.4	630000	640000	PopA.INDEL.lungonly	0
716	Supercontig_1.4	630000	640000	PopA.INDEL.lungonly_curated	0
716	Supercontig_1.4	630000	640000	PopA.SNP.lungonly	1
716	Supercontig_1.4	630000	640000	PopA.SNP.lungonly_curated	1
716	Supercontig_1.4	630000	640000	repeats	0
717	Supercontig_1.4	640000	650000	Genes	4
717	Supercontig_1.4	640000	650000	PopA.INDEL.lungonly	1
717	Supercontig_1.4	640000	650000	PopA.INDEL.lungonly_curated	0
717	Supercontig_1.4	640000	650000	PopA.SNP.lungonly	0
717	Supercontig_1.4	640000	650000	PopA.SNP.lungonly_curated	0
717	Supercontig_1.4	640000	650000	repeats	0
718	Supercontig_1.4	650000	660000	Genes	4
718	Supercontig_1.4	650000	660000	PopA.INDEL.lungonly	1
718	Supercontig_1.4	650000	660000	PopA.INDEL.lungonly_curated	1
718	Supercontig_1.4	650000	660000	PopA.SNP.lungonly	0
718	Supercontig_1.4	650000	660000	PopA.SNP.lungonly_curated	0
718	Supercontig_1.4	650000	660000	repeats	0
719	Supercontig_1.4	660000	670000	Genes	6
719	Supercontig_1.4	660000	670000	PopA.INDEL.lungonly	0
719	Supercontig_1.4	660000	670000	PopA.INDEL.lungonly_curated	0
719	Supercontig_1.4	660000	670000	PopA.SNP.lungonly	0
719	Supercontig_1.4	660000	670000	PopA.SNP.lungonly_curated	0
719	Supercontig_1.4	660000	670000	repeats	0
720	Supercontig_1.4	670000	680000	Genes	9
720	Supercontig_1.4	670000	680000	PopA.INDEL.lungonly	0
720	Supercontig_1.4	670000	680000	PopA.INDEL.lungonly_curated	0
720	Supercontig_1.4	670000	680000	PopA.SNP.lungonly	0
720	Supercontig_1.4	670000	680000	PopA.SNP.lungonly_curated	0
720	Supercontig_1.4	670000	680000	repeats	0
721	Supercontig_1.4	680000	690000	Genes	8
721	Supercontig_1.4	680000	690000	PopA.INDEL.lungonly	0
721	Supercontig_1.4	680000	690000	PopA.INDEL.lungonly_curated	0
721	Supercontig_1.4	680000	690000	PopA.SNP.lungonly	1
721	Supercontig_1.4	680000	690000	PopA.SNP.lungonly_curated	1
721	Supercontig_1.4	680000	690000	repeats	0
722	Supercontig_1.4	690000	700000	Genes	5
722	Supercontig_1.4	690000	700000	PopA.INDEL.lungonly	1
722	Supercontig_1.4	690000	700000	PopA.INDEL.lungonly_curated	1
722	Supercontig_1.4	690000	700000	PopA.SNP.lungonly	0
722	Supercontig_1.4	690000	700000	PopA.SNP.lungonly_curated	0
722	Supercontig_1.4	690000	700000	repeats	0
723	Supercontig_1.4	700000	710000	Genes	5
723	Supercontig_1.4	700000	710000	PopA.INDEL.lungonly	1
723	Supercontig_1.4	700000	710000	PopA.INDEL.lungonly_curated	0
723	Supercontig_1.4	700000	710000	PopA.SNP.lungonly	0
723	Supercontig_1.4	700000	710000	PopA.SNP.lungonly_curated	0
723	Supercontig_1.4	700000	710000	repeats	0
724	Supercontig_1.4	710000	720000	Genes	5
724	Supercontig_1.4	710000	720000	PopA.INDEL.lungonly	1
724	Supercontig_1.4	710000	720000	PopA.INDEL.lungonly_curated	1
724	Supercontig_1.4	710000	720000	PopA.SNP.lungonly	0
724	Supercontig_1.4	710000	720000	PopA.SNP.lungonly_curated	0
724	Supercontig_1.4	710000	720000	repeats	0
725	Supercontig_1.4	720000	730000	Genes	7
725	Supercontig_1.4	720000	730000	PopA.INDEL.lungonly	0
725	Supercontig_1.4	720000	730000	PopA.INDEL.lungonly_curated	0
725	Supercontig_1.4	720000	730000	PopA.SNP.lungonly	0
725	Supercontig_1.4	720000	730000	PopA.SNP.lungonly_curated	0
725	Supercontig_1.4	720000	730000	repeats	1
726	Supercontig_1.4	730000	740000	Genes	5
726	Supercontig_1.4	730000	740000	PopA.INDEL.lungonly	0
726	Supercontig_1.4	730000	740000	PopA.INDEL.lungonly_curated	0
726	Supercontig_1.4	730000	740000	PopA.SNP.lungonly	0
726	Supercontig_1.4	730000	740000	PopA.SNP.lungonly_curated	0
726	Supercontig_1.4	730000	740000	repeats	1
727	Supercontig_1.4	740000	750000	Genes	3
727	Supercontig_1.4	740000	750000	PopA.INDEL.lungonly	1
727	Supercontig_1.4	740000	750000	PopA.INDEL.lungonly_curated	0
727	Supercontig_1.4	740000	750000	PopA.SNP.lungonly	0
727	Supercontig_1.4	740000	750000	PopA.SNP.lungonly_curated	0
727	Supercontig_1.4	740000	750000	repeats	0
728	Supercontig_1.4	750000	760000	Genes	2
728	Supercontig_1.4	750000	760000	PopA.INDEL.lungonly	1
728	Supercontig_1.4	750000	760000	PopA.INDEL.lungonly_curated	0
728	Supercontig_1.4	750000	760000	PopA.SNP.lungonly	0
728	Supercontig_1.4	750000	760000	PopA.SNP.lungonly_curated	0
728	Supercontig_1.4	750000	760000	repeats	0
729	Supercontig_1.4	760000	770000	Genes	9
729	Supercontig_1.4	760000	770000	PopA.INDEL.lungonly	1
729	Supercontig_1.4	760000	770000	PopA.INDEL.lungonly_curated	0
729	Supercontig_1.4	760000	770000	PopA.SNP.lungonly	0
729	Supercontig_1.4	760000	770000	PopA.SNP.lungonly_curated	0
729	Supercontig_1.4	760000	770000	repeats	0
730	Supercontig_1.4	770000	780000	Genes	7
730	Supercontig_1.4	770000	780000	PopA.INDEL.lungonly	0
730	Supercontig_1.4	770000	780000	PopA.INDEL.lungonly_curated	0
730	Supercontig_1.4	770000	780000	PopA.SNP.lungonly	0
730	Supercontig_1.4	770000	780000	PopA.SNP.lungonly_curated	0
730	Supercontig_1.4	770000	780000	repeats	0
731	Supercontig_1.4	780000	790000	Genes	8
731	Supercontig_1.4	780000	790000	PopA.INDEL.lungonly	0
731	Supercontig_1.4	780000	790000	PopA.INDEL.lungonly_curated	0
731	Supercontig_1.4	780000	790000	PopA.SNP.lungonly	0
731	Supercontig_1.4	780000	790000	PopA.SNP.lungonly_curated	0
731	Supercontig_1.4	780000	790000	repeats	0
732	Supercontig_1.4	790000	800000	Genes	6
732	Supercontig_1.4	790000	800000	PopA.INDEL.lungonly	0
732	Supercontig_1.4	790000	800000	PopA.INDEL.lungonly_curated	0
732	Supercontig_1.4	790000	800000	PopA.SNP.lungonly	1
732	Supercontig_1.4	790000	800000	PopA.SNP.lungonly_curated	1
732	Supercontig_1.4	790000	800000	repeats	0
733	Supercontig_1.4	800000	810000	Genes	11
733	Supercontig_1.4	800000	810000	PopA.INDEL.lungonly	0
733	Supercontig_1.4	800000	810000	PopA.INDEL.lungonly_curated	0
733	Supercontig_1.4	800000	810000	PopA.SNP.lungonly	0
733	Supercontig_1.4	800000	810000	PopA.SNP.lungonly_curated	0
733	Supercontig_1.4	800000	810000	repeats	0
734	Supercontig_1.4	810000	820000	Genes	4
734	Supercontig_1.4	810000	820000	PopA.INDEL.lungonly	0
734	Supercontig_1.4	810000	820000	PopA.INDEL.lungonly_curated	0
734	Supercontig_1.4	810000	820000	PopA.SNP.lungonly	0
734	Supercontig_1.4	810000	820000	PopA.SNP.lungonly_curated	0
734	Supercontig_1.4	810000	820000	repeats	0
735	Supercontig_1.4	820000	830000	Genes	5
735	Supercontig_1.4	820000	830000	PopA.INDEL.lungonly	3
735	Supercontig_1.4	820000	830000	PopA.INDEL.lungonly_curated	2
735	Supercontig_1.4	820000	830000	PopA.SNP.lungonly	0
735	Supercontig_1.4	820000	830000	PopA.SNP.lungonly_curated	0
735	Supercontig_1.4	820000	830000	repeats	0
736	Supercontig_1.4	830000	840000	Genes	7
736	Supercontig_1.4	830000	840000	PopA.INDEL.lungonly	1
736	Supercontig_1.4	830000	840000	PopA.INDEL.lungonly_curated	0
736	Supercontig_1.4	830000	840000	PopA.SNP.lungonly	0
736	Supercontig_1.4	830000	840000	PopA.SNP.lungonly_curated	0
736	Supercontig_1.4	830000	840000	repeats	0
737	Supercontig_1.4	840000	850000	Genes	9
737	Supercontig_1.4	840000	850000	PopA.INDEL.lungonly	0
737	Supercontig_1.4	840000	850000	PopA.INDEL.lungonly_curated	0
737	Supercontig_1.4	840000	850000	PopA.SNP.lungonly	1
737	Supercontig_1.4	840000	850000	PopA.SNP.lungonly_curated	1
737	Supercontig_1.4	840000	850000	repeats	0
738	Supercontig_1.4	850000	860000	Genes	7
738	Supercontig_1.4	850000	860000	PopA.INDEL.lungonly	1
738	Supercontig_1.4	850000	860000	PopA.INDEL.lungonly_curated	1
738	Supercontig_1.4	850000	860000	PopA.SNP.lungonly	0
738	Supercontig_1.4	850000	860000	PopA.SNP.lungonly_curated	0
738	Supercontig_1.4	850000	860000	repeats	1
739	Supercontig_1.4	860000	870000	Genes	7
739	Supercontig_1.4	860000	870000	PopA.INDEL.lungonly	0
739	Supercontig_1.4	860000	870000	PopA.INDEL.lungonly_curated	0
739	Supercontig_1.4	860000	870000	PopA.SNP.lungonly	0
739	Supercontig_1.4	860000	870000	PopA.SNP.lungonly_curated	0
739	Supercontig_1.4	860000	870000	repeats	0
740	Supercontig_1.4	870000	880000	Genes	7
740	Supercontig_1.4	870000	880000	PopA.INDEL.lungonly	0
740	Supercontig_1.4	870000	880000	PopA.INDEL.lungonly_curated	0
740	Supercontig_1.4	870000	880000	PopA.SNP.lungonly	2
740	Supercontig_1.4	870000	880000	PopA.SNP.lungonly_curated	3
740	Supercontig_1.4	870000	880000	repeats	0
741	Supercontig_1.4	880000	890000	Genes	9
741	Supercontig_1.4	880000	890000	PopA.INDEL.lungonly	1
741	Supercontig_1.4	880000	890000	PopA.INDEL.lungonly_curated	1
741	Supercontig_1.4	880000	890000	PopA.SNP.lungonly	0
741	Supercontig_1.4	880000	890000	PopA.SNP.lungonly_curated	0
741	Supercontig_1.4	880000	890000	repeats	0
742	Supercontig_1.4	890000	900000	Genes	5
742	Supercontig_1.4	890000	900000	PopA.INDEL.lungonly	1
742	Supercontig_1.4	890000	900000	PopA.INDEL.lungonly_curated	0
742	Supercontig_1.4	890000	900000	PopA.SNP.lungonly	0
742	Supercontig_1.4	890000	900000	PopA.SNP.lungonly_curated	0
742	Supercontig_1.4	890000	900000	repeats	0
743	Supercontig_1.4	900000	910000	Genes	4
743	Supercontig_1.4	900000	910000	PopA.INDEL.lungonly	1
743	Supercontig_1.4	900000	910000	PopA.INDEL.lungonly_curated	1
743	Supercontig_1.4	900000	910000	PopA.SNP.lungonly	0
743	Supercontig_1.4	900000	910000	PopA.SNP.lungonly_curated	0
743	Supercontig_1.4	900000	910000	repeats	0
744	Supercontig_1.4	910000	920000	Genes	4
744	Supercontig_1.4	910000	920000	PopA.INDEL.lungonly	2
744	Supercontig_1.4	910000	920000	PopA.INDEL.lungonly_curated	0
744	Supercontig_1.4	910000	920000	PopA.SNP.lungonly	0
744	Supercontig_1.4	910000	920000	PopA.SNP.lungonly_curated	0
744	Supercontig_1.4	910000	920000	repeats	0
745	Supercontig_1.4	920000	930000	Genes	6
745	Supercontig_1.4	920000	930000	PopA.INDEL.lungonly	3
745	Supercontig_1.4	920000	930000	PopA.INDEL.lungonly_curated	1
745	Supercontig_1.4	920000	930000	PopA.SNP.lungonly	2
745	Supercontig_1.4	920000	930000	PopA.SNP.lungonly_curated	1
745	Supercontig_1.4	920000	930000	repeats	0
746	Supercontig_1.4	930000	940000	Genes	6
746	Supercontig_1.4	930000	940000	PopA.INDEL.lungonly	0
746	Supercontig_1.4	930000	940000	PopA.INDEL.lungonly_curated	0
746	Supercontig_1.4	930000	940000	PopA.SNP.lungonly	0
746	Supercontig_1.4	930000	940000	PopA.SNP.lungonly_curated	0
746	Supercontig_1.4	930000	940000	repeats	1
747	Supercontig_1.4	940000	950000	Genes	8
747	Supercontig_1.4	940000	950000	PopA.INDEL.lungonly	2
747	Supercontig_1.4	940000	950000	PopA.INDEL.lungonly_curated	2
747	Supercontig_1.4	940000	950000	PopA.SNP.lungonly	0
747	Supercontig_1.4	940000	950000	PopA.SNP.lungonly_curated	0
747	Supercontig_1.4	940000	950000	repeats	0
748	Supercontig_1.4	950000	960000	Genes	7
748	Supercontig_1.4	950000	960000	PopA.INDEL.lungonly	0
748	Supercontig_1.4	950000	960000	PopA.INDEL.lungonly_curated	0
748	Supercontig_1.4	950000	960000	PopA.SNP.lungonly	0
748	Supercontig_1.4	950000	960000	PopA.SNP.lungonly_curated	0
748	Supercontig_1.4	950000	960000	repeats	0
749	Supercontig_1.4	960000	970000	Genes	5
749	Supercontig_1.4	960000	970000	PopA.INDEL.lungonly	0
749	Supercontig_1.4	960000	970000	PopA.INDEL.lungonly_curated	0
749	Supercontig_1.4	960000	970000	PopA.SNP.lungonly	0
749	Supercontig_1.4	960000	970000	PopA.SNP.lungonly_curated	0
749	Supercontig_1.4	960000	970000	repeats	1
750	Supercontig_1.4	970000	980000	Genes	7
750	Supercontig_1.4	970000	980000	PopA.INDEL.lungonly	0
750	Supercontig_1.4	970000	980000	PopA.INDEL.lungonly_curated	0
750	Supercontig_1.4	970000	980000	PopA.SNP.lungonly	0
750	Supercontig_1.4	970000	980000	PopA.SNP.lungonly_curated	0
750	Supercontig_1.4	970000	980000	repeats	0
751	Supercontig_1.4	980000	990000	Genes	6
751	Supercontig_1.4	980000	990000	PopA.INDEL.lungonly	0
751	Supercontig_1.4	980000	990000	PopA.INDEL.lungonly_curated	0
751	Supercontig_1.4	980000	990000	PopA.SNP.lungonly	0
751	Supercontig_1.4	980000	990000	PopA.SNP.lungonly_curated	0
751	Supercontig_1.4	980000	990000	repeats	0
752	Supercontig_1.4	990000	1000000	Genes	6
752	Supercontig_1.4	990000	1000000	PopA.INDEL.lungonly	0
752	Supercontig_1.4	990000	1000000	PopA.INDEL.lungonly_curated	0
752	Supercontig_1.4	990000	1000000	PopA.SNP.lungonly	0
752	Supercontig_1.4	990000	1000000	PopA.SNP.lungonly_curated	0
752	Supercontig_1.4	990000	1000000	repeats	0
753	Supercontig_1.4	1000000	1010000	Genes	6
753	Supercontig_1.4	1000000	1010000	PopA.INDEL.lungonly	1
753	Supercontig_1.4	1000000	1010000	PopA.INDEL.lungonly_curated	1
753	Supercontig_1.4	1000000	1010000	PopA.SNP.lungonly	0
753	Supercontig_1.4	1000000	1010000	PopA.SNP.lungonly_curated	0
753	Supercontig_1.4	1000000	1010000	repeats	0
754	Supercontig_1.4	1010000	1020000	Genes	7
754	Supercontig_1.4	1010000	1020000	PopA.INDEL.lungonly	0
754	Supercontig_1.4	1010000	1020000	PopA.INDEL.lungonly_curated	0
754	Supercontig_1.4	1010000	1020000	PopA.SNP.lungonly	0
754	Supercontig_1.4	1010000	1020000	PopA.SNP.lungonly_curated	0
754	Supercontig_1.4	1010000	1020000	repeats	0
755	Supercontig_1.4	1020000	1030000	Genes	5
755	Supercontig_1.4	1020000	1030000	PopA.INDEL.lungonly	0
755	Supercontig_1.4	1020000	1030000	PopA.INDEL.lungonly_curated	0
755	Supercontig_1.4	1020000	1030000	PopA.SNP.lungonly	0
755	Supercontig_1.4	1020000	1030000	PopA.SNP.lungonly_curated	0
755	Supercontig_1.4	1020000	1030000	repeats	0
756	Supercontig_1.4	1030000	1040000	Genes	6
756	Supercontig_1.4	1030000	1040000	PopA.INDEL.lungonly	0
756	Supercontig_1.4	1030000	1040000	PopA.INDEL.lungonly_curated	0
756	Supercontig_1.4	1030000	1040000	PopA.SNP.lungonly	0
756	Supercontig_1.4	1030000	1040000	PopA.SNP.lungonly_curated	0
756	Supercontig_1.4	1030000	1040000	repeats	1
757	Supercontig_1.4	1040000	1050000	Genes	6
757	Supercontig_1.4	1040000	1050000	PopA.INDEL.lungonly	1
757	Supercontig_1.4	1040000	1050000	PopA.INDEL.lungonly_curated	1
757	Supercontig_1.4	1040000	1050000	PopA.SNP.lungonly	0
757	Supercontig_1.4	1040000	1050000	PopA.SNP.lungonly_curated	0
757	Supercontig_1.4	1040000	1050000	repeats	0
758	Supercontig_1.4	1050000	1060000	Genes	6
758	Supercontig_1.4	1050000	1060000	PopA.INDEL.lungonly	2
758	Supercontig_1.4	1050000	1060000	PopA.INDEL.lungonly_curated	0
758	Supercontig_1.4	1050000	1060000	PopA.SNP.lungonly	2
758	Supercontig_1.4	1050000	1060000	PopA.SNP.lungonly_curated	2
758	Supercontig_1.4	1050000	1060000	repeats	0
759	Supercontig_1.4	1060000	1070000	Genes	5
759	Supercontig_1.4	1060000	1070000	PopA.INDEL.lungonly	2
759	Supercontig_1.4	1060000	1070000	PopA.INDEL.lungonly_curated	0
759	Supercontig_1.4	1060000	1070000	PopA.SNP.lungonly	0
759	Supercontig_1.4	1060000	1070000	PopA.SNP.lungonly_curated	0
759	Supercontig_1.4	1060000	1070000	repeats	0
760	Supercontig_1.4	1070000	1080000	Genes	6
760	Supercontig_1.4	1070000	1080000	PopA.INDEL.lungonly	1
760	Supercontig_1.4	1070000	1080000	PopA.INDEL.lungonly_curated	0
760	Supercontig_1.4	1070000	1080000	PopA.SNP.lungonly	1
760	Supercontig_1.4	1070000	1080000	PopA.SNP.lungonly_curated	1
760	Supercontig_1.4	1070000	1080000	repeats	0
761	Supercontig_1.4	1080000	1090000	Genes	7
761	Supercontig_1.4	1080000	1090000	PopA.INDEL.lungonly	0
761	Supercontig_1.4	1080000	1090000	PopA.INDEL.lungonly_curated	0
761	Supercontig_1.4	1080000	1090000	PopA.SNP.lungonly	0
761	Supercontig_1.4	1080000	1090000	PopA.SNP.lungonly_curated	0
761	Supercontig_1.4	1080000	1090000	repeats	0
762	Supercontig_1.4	1090000	1100000	Genes	5
762	Supercontig_1.4	1090000	1100000	PopA.INDEL.lungonly	0
762	Supercontig_1.4	1090000	1100000	PopA.INDEL.lungonly_curated	0
762	Supercontig_1.4	1090000	1100000	PopA.SNP.lungonly	0
762	Supercontig_1.4	1090000	1100000	PopA.SNP.lungonly_curated	0
762	Supercontig_1.4	1090000	1100000	repeats	0
763	Supercontig_1.4	1100000	1110000	Genes	5
763	Supercontig_1.4	1100000	1110000	PopA.INDEL.lungonly	0
763	Supercontig_1.4	1100000	1110000	PopA.INDEL.lungonly_curated	0
763	Supercontig_1.4	1100000	1110000	PopA.SNP.lungonly	0
763	Supercontig_1.4	1100000	1110000	PopA.SNP.lungonly_curated	0
763	Supercontig_1.4	1100000	1110000	repeats	0
764	Supercontig_1.4	1110000	1120000	Genes	6
764	Supercontig_1.4	1110000	1120000	PopA.INDEL.lungonly	1
764	Supercontig_1.4	1110000	1120000	PopA.INDEL.lungonly_curated	1
764	Supercontig_1.4	1110000	1120000	PopA.SNP.lungonly	0
764	Supercontig_1.4	1110000	1120000	PopA.SNP.lungonly_curated	0
764	Supercontig_1.4	1110000	1120000	repeats	0
765	Supercontig_1.4	1120000	1130000	Genes	7
765	Supercontig_1.4	1120000	1130000	PopA.INDEL.lungonly	0
765	Supercontig_1.4	1120000	1130000	PopA.INDEL.lungonly_curated	0
765	Supercontig_1.4	1120000	1130000	PopA.SNP.lungonly	0
765	Supercontig_1.4	1120000	1130000	PopA.SNP.lungonly_curated	0
765	Supercontig_1.4	1120000	1130000	repeats	0
766	Supercontig_1.4	1130000	1140000	Genes	8
766	Supercontig_1.4	1130000	1140000	PopA.INDEL.lungonly	0
766	Supercontig_1.4	1130000	1140000	PopA.INDEL.lungonly_curated	0
766	Supercontig_1.4	1130000	1140000	PopA.SNP.lungonly	0
766	Supercontig_1.4	1130000	1140000	PopA.SNP.lungonly_curated	0
766	Supercontig_1.4	1130000	1140000	repeats	0
767	Supercontig_1.4	1140000	1150000	Genes	5
767	Supercontig_1.4	1140000	1150000	PopA.INDEL.lungonly	0
767	Supercontig_1.4	1140000	1150000	PopA.INDEL.lungonly_curated	0
767	Supercontig_1.4	1140000	1150000	PopA.SNP.lungonly	1
767	Supercontig_1.4	1140000	1150000	PopA.SNP.lungonly_curated	1
767	Supercontig_1.4	1140000	1150000	repeats	0
768	Supercontig_1.4	1150000	1160000	Genes	4
768	Supercontig_1.4	1150000	1160000	PopA.INDEL.lungonly	1
768	Supercontig_1.4	1150000	1160000	PopA.INDEL.lungonly_curated	0
768	Supercontig_1.4	1150000	1160000	PopA.SNP.lungonly	0
768	Supercontig_1.4	1150000	1160000	PopA.SNP.lungonly_curated	0
768	Supercontig_1.4	1150000	1160000	repeats	0
769	Supercontig_1.4	1160000	1170000	Genes	5
769	Supercontig_1.4	1160000	1170000	PopA.INDEL.lungonly	0
769	Supercontig_1.4	1160000	1170000	PopA.INDEL.lungonly_curated	0
769	Supercontig_1.4	1160000	1170000	PopA.SNP.lungonly	0
769	Supercontig_1.4	1160000	1170000	PopA.SNP.lungonly_curated	0
769	Supercontig_1.4	1160000	1170000	repeats	0
770	Supercontig_1.4	1170000	1180000	Genes	8
770	Supercontig_1.4	1170000	1180000	PopA.INDEL.lungonly	1
770	Supercontig_1.4	1170000	1180000	PopA.INDEL.lungonly_curated	0
770	Supercontig_1.4	1170000	1180000	PopA.SNP.lungonly	0
770	Supercontig_1.4	1170000	1180000	PopA.SNP.lungonly_curated	0
770	Supercontig_1.4	1170000	1180000	repeats	0
771	Supercontig_1.4	1180000	1190000	Genes	8
771	Supercontig_1.4	1180000	1190000	PopA.INDEL.lungonly	1
771	Supercontig_1.4	1180000	1190000	PopA.INDEL.lungonly_curated	0
771	Supercontig_1.4	1180000	1190000	PopA.SNP.lungonly	0
771	Supercontig_1.4	1180000	1190000	PopA.SNP.lungonly_curated	0
771	Supercontig_1.4	1180000	1190000	repeats	0
772	Supercontig_1.4	1190000	1200000	Genes	4
772	Supercontig_1.4	1190000	1200000	PopA.INDEL.lungonly	0
772	Supercontig_1.4	1190000	1200000	PopA.INDEL.lungonly_curated	0
772	Supercontig_1.4	1190000	1200000	PopA.SNP.lungonly	0
772	Supercontig_1.4	1190000	1200000	PopA.SNP.lungonly_curated	0
772	Supercontig_1.4	1190000	1200000	repeats	0
773	Supercontig_1.4	1200000	1210000	Genes	4
773	Supercontig_1.4	1200000	1210000	PopA.INDEL.lungonly	0
773	Supercontig_1.4	1200000	1210000	PopA.INDEL.lungonly_curated	0
773	Supercontig_1.4	1200000	1210000	PopA.SNP.lungonly	3
773	Supercontig_1.4	1200000	1210000	PopA.SNP.lungonly_curated	2
773	Supercontig_1.4	1200000	1210000	repeats	1
774	Supercontig_1.4	1210000	1220000	Genes	7
774	Supercontig_1.4	1210000	1220000	PopA.INDEL.lungonly	0
774	Supercontig_1.4	1210000	1220000	PopA.INDEL.lungonly_curated	0
774	Supercontig_1.4	1210000	1220000	PopA.SNP.lungonly	0
774	Supercontig_1.4	1210000	1220000	PopA.SNP.lungonly_curated	0
774	Supercontig_1.4	1210000	1220000	repeats	1
775	Supercontig_1.4	1220000	1230000	Genes	7
775	Supercontig_1.4	1220000	1230000	PopA.INDEL.lungonly	0
775	Supercontig_1.4	1220000	1230000	PopA.INDEL.lungonly_curated	0
775	Supercontig_1.4	1220000	1230000	PopA.SNP.lungonly	0
775	Supercontig_1.4	1220000	1230000	PopA.SNP.lungonly_curated	0
775	Supercontig_1.4	1220000	1230000	repeats	1
776	Supercontig_1.4	1230000	1240000	Genes	8
776	Supercontig_1.4	1230000	1240000	PopA.INDEL.lungonly	0
776	Supercontig_1.4	1230000	1240000	PopA.INDEL.lungonly_curated	0
776	Supercontig_1.4	1230000	1240000	PopA.SNP.lungonly	0
776	Supercontig_1.4	1230000	1240000	PopA.SNP.lungonly_curated	0
776	Supercontig_1.4	1230000	1240000	repeats	0
777	Supercontig_1.4	1240000	1250000	Genes	6
777	Supercontig_1.4	1240000	1250000	PopA.INDEL.lungonly	0
777	Supercontig_1.4	1240000	1250000	PopA.INDEL.lungonly_curated	0
777	Supercontig_1.4	1240000	1250000	PopA.SNP.lungonly	0
777	Supercontig_1.4	1240000	1250000	PopA.SNP.lungonly_curated	0
777	Supercontig_1.4	1240000	1250000	repeats	0
778	Supercontig_1.4	1250000	1260000	Genes	6
778	Supercontig_1.4	1250000	1260000	PopA.INDEL.lungonly	1
778	Supercontig_1.4	1250000	1260000	PopA.INDEL.lungonly_curated	0
778	Supercontig_1.4	1250000	1260000	PopA.SNP.lungonly	0
778	Supercontig_1.4	1250000	1260000	PopA.SNP.lungonly_curated	0
778	Supercontig_1.4	1250000	1260000	repeats	0
779	Supercontig_1.4	1260000	1270000	Genes	5
779	Supercontig_1.4	1260000	1270000	PopA.INDEL.lungonly	3
779	Supercontig_1.4	1260000	1270000	PopA.INDEL.lungonly_curated	1
779	Supercontig_1.4	1260000	1270000	PopA.SNP.lungonly	1
779	Supercontig_1.4	1260000	1270000	PopA.SNP.lungonly_curated	1
779	Supercontig_1.4	1260000	1270000	repeats	0
780	Supercontig_1.4	1270000	1280000	Genes	7
780	Supercontig_1.4	1270000	1280000	PopA.INDEL.lungonly	0
780	Supercontig_1.4	1270000	1280000	PopA.INDEL.lungonly_curated	0
780	Supercontig_1.4	1270000	1280000	PopA.SNP.lungonly	0
780	Supercontig_1.4	1270000	1280000	PopA.SNP.lungonly_curated	0
780	Supercontig_1.4	1270000	1280000	repeats	0
781	Supercontig_1.4	1280000	1290000	Genes	5
781	Supercontig_1.4	1280000	1290000	PopA.INDEL.lungonly	0
781	Supercontig_1.4	1280000	1290000	PopA.INDEL.lungonly_curated	0
781	Supercontig_1.4	1280000	1290000	PopA.SNP.lungonly	0
781	Supercontig_1.4	1280000	1290000	PopA.SNP.lungonly_curated	0
781	Supercontig_1.4	1280000	1290000	repeats	0
782	Supercontig_1.4	1290000	1300000	Genes	7
782	Supercontig_1.4	1290000	1300000	PopA.INDEL.lungonly	0
782	Supercontig_1.4	1290000	1300000	PopA.INDEL.lungonly_curated	0
782	Supercontig_1.4	1290000	1300000	PopA.SNP.lungonly	0
782	Supercontig_1.4	1290000	1300000	PopA.SNP.lungonly_curated	0
782	Supercontig_1.4	1290000	1300000	repeats	0
783	Supercontig_1.4	1300000	1310000	Genes	6
783	Supercontig_1.4	1300000	1310000	PopA.INDEL.lungonly	0
783	Supercontig_1.4	1300000	1310000	PopA.INDEL.lungonly_curated	0
783	Supercontig_1.4	1300000	1310000	PopA.SNP.lungonly	0
783	Supercontig_1.4	1300000	1310000	PopA.SNP.lungonly_curated	0
783	Supercontig_1.4	1300000	1310000	repeats	0
784	Supercontig_1.4	1310000	1320000	Genes	8
784	Supercontig_1.4	1310000	1320000	PopA.INDEL.lungonly	0
784	Supercontig_1.4	1310000	1320000	PopA.INDEL.lungonly_curated	0
784	Supercontig_1.4	1310000	1320000	PopA.SNP.lungonly	1
784	Supercontig_1.4	1310000	1320000	PopA.SNP.lungonly_curated	1
784	Supercontig_1.4	1310000	1320000	repeats	0
785	Supercontig_1.4	1320000	1330000	Genes	9
785	Supercontig_1.4	1320000	1330000	PopA.INDEL.lungonly	1
785	Supercontig_1.4	1320000	1330000	PopA.INDEL.lungonly_curated	0
785	Supercontig_1.4	1320000	1330000	PopA.SNP.lungonly	0
785	Supercontig_1.4	1320000	1330000	PopA.SNP.lungonly_curated	0
785	Supercontig_1.4	1320000	1330000	repeats	0
786	Supercontig_1.4	1330000	1340000	Genes	4
786	Supercontig_1.4	1330000	1340000	PopA.INDEL.lungonly	2
