Window	Chr	Chr_start	Chr_end	Track	Density
143	Supercontig_1.4	550000	600000	repeats	0
144	Supercontig_1.4	600000	650000	Genes	25
144	Supercontig_1.4	600000	650000	PopA.INDEL.lungonly	1
144	Supercontig_1.4	600000	650000	PopA.INDEL.lungonly_curated	0
144	Supercontig_1.4	600000	650000	PopA.SNP.lungonly	1
144	Supercontig_1.4	600000	650000	PopA.SNP.lungonly_curated	1
144	Supercontig_1.4	600000	650000	repeats	0
145	Supercontig_1.4	650000	700000	Genes	28
145	Supercontig_1.4	650000	700000	PopA.INDEL.lungonly	2
145	Supercontig_1.4	650000	700000	PopA.INDEL.lungonly_curated	2
145	Supercontig_1.4	650000	700000	PopA.SNP.lungonly	1
145	Supercontig_1.4	650000	700000	PopA.SNP.lungonly_curated	1
145	Supercontig_1.4	650000	700000	repeats	0
146	Supercontig_1.4	700000	750000	Genes	23
146	Supercontig_1.4	700000	750000	PopA.INDEL.lungonly	3
146	Supercontig_1.4	700000	750000	PopA.INDEL.lungonly_curated	1
146	Supercontig_1.4	700000	750000	PopA.SNP.lungonly	0
146	Supercontig_1.4	700000	750000	PopA.SNP.lungonly_curated	0
146	Supercontig_1.4	700000	750000	repeats	2
147	Supercontig_1.4	750000	800000	Genes	29
147	Supercontig_1.4	750000	800000	PopA.INDEL.lungonly	2
147	Supercontig_1.4	750000	800000	PopA.INDEL.lungonly_curated	0
147	Supercontig_1.4	750000	800000	PopA.SNP.lungonly	1
147	Supercontig_1.4	750000	800000	PopA.SNP.lungonly_curated	1
147	Supercontig_1.4	750000	800000	repeats	0
148	Supercontig_1.4	800000	850000	Genes	33
148	Supercontig_1.4	800000	850000	PopA.INDEL.lungonly	4
148	Supercontig_1.4	800000	850000	PopA.INDEL.lungonly_curated	2
148	Supercontig_1.4	800000	850000	PopA.SNP.lungonly	1
148	Supercontig_1.4	800000	850000	PopA.SNP.lungonly_curated	1
148	Supercontig_1.4	800000	850000	repeats	0
149	Supercontig_1.4	850000	900000	Genes	32
149	Supercontig_1.4	850000	900000	PopA.INDEL.lungonly	3
149	Supercontig_1.4	850000	900000	PopA.INDEL.lungonly_curated	2
149	Supercontig_1.4	850000	900000	PopA.SNP.lungonly	2
149	Supercontig_1.4	850000	900000	PopA.SNP.lungonly_curated	3
149	Supercontig_1.4	850000	900000	repeats	1
150	Supercontig_1.4	900000	950000	Genes	25
150	Supercontig_1.4	900000	950000	PopA.INDEL.lungonly	8
150	Supercontig_1.4	900000	950000	PopA.INDEL.lungonly_curated	4
150	Supercontig_1.4	900000	950000	PopA.SNP.lungonly	2
150	Supercontig_1.4	900000	950000	PopA.SNP.lungonly_curated	1
150	Supercontig_1.4	900000	950000	repeats	1
151	Supercontig_1.4	950000	1000000	Genes	28
151	Supercontig_1.4	950000	1000000	PopA.INDEL.lungonly	0
151	Supercontig_1.4	950000	1000000	PopA.INDEL.lungonly_curated	0
151	Supercontig_1.4	950000	1000000	PopA.SNP.lungonly	0
151	Supercontig_1.4	950000	1000000	PopA.SNP.lungonly_curated	0
151	Supercontig_1.4	950000	1000000	repeats	1
152	Supercontig_1.4	1000000	1050000	Genes	26
152	Supercontig_1.4	1000000	1050000	PopA.INDEL.lungonly	2
152	Supercontig_1.4	1000000	1050000	PopA.INDEL.lungonly_curated	2
152	Supercontig_1.4	1000000	1050000	PopA.SNP.lungonly	0
152	Supercontig_1.4	1000000	1050000	PopA.SNP.lungonly_curated	0
152	Supercontig_1.4	1000000	1050000	repeats	1
153	Supercontig_1.4	1050000	1100000	Genes	27
153	Supercontig_1.4	1050000	1100000	PopA.INDEL.lungonly	5
153	Supercontig_1.4	1050000	1100000	PopA.INDEL.lungonly_curated	0
153	Supercontig_1.4	1050000	1100000	PopA.SNP.lungonly	3
153	Supercontig_1.4	1050000	1100000	PopA.SNP.lungonly_curated	3
153	Supercontig_1.4	1050000	1100000	repeats	0
154	Supercontig_1.4	1100000	1150000	Genes	28
154	Supercontig_1.4	1100000	1150000	PopA.INDEL.lungonly	1
154	Supercontig_1.4	1100000	1150000	PopA.INDEL.lungonly_curated	1
154	Supercontig_1.4	1100000	1150000	PopA.SNP.lungonly	1
154	Supercontig_1.4	1100000	1150000	PopA.SNP.lungonly_curated	1
154	Supercontig_1.4	1100000	1150000	repeats	0
155	Supercontig_1.4	1150000	1200000	Genes	25
155	Supercontig_1.4	1150000	1200000	PopA.INDEL.lungonly	3
155	Supercontig_1.4	1150000	1200000	PopA.INDEL.lungonly_curated	0
155	Supercontig_1.4	1150000	1200000	PopA.SNP.lungonly	0
155	Supercontig_1.4	1150000	1200000	PopA.SNP.lungonly_curated	0
155	Supercontig_1.4	1150000	1200000	repeats	0
156	Supercontig_1.4	1200000	1250000	Genes	29
156	Supercontig_1.4	1200000	1250000	PopA.INDEL.lungonly	0
156	Supercontig_1.4	1200000	1250000	PopA.INDEL.lungonly_curated	0
156	Supercontig_1.4	1200000	1250000	PopA.SNP.lungonly	3
156	Supercontig_1.4	1200000	1250000	PopA.SNP.lungonly_curated	2
156	Supercontig_1.4	1200000	1250000	repeats	3
157	Supercontig_1.4	1250000	1300000	Genes	28
157	Supercontig_1.4	1250000	1300000	PopA.INDEL.lungonly	4
157	Supercontig_1.4	1250000	1300000	PopA.INDEL.lungonly_curated	1
157	Supercontig_1.4	1250000	1300000	PopA.SNP.lungonly	1
157	Supercontig_1.4	1250000	1300000	PopA.SNP.lungonly_curated	1
157	Supercontig_1.4	1250000	1300000	repeats	0
158	Supercontig_1.4	1300000	1350000	Genes	27
158	Supercontig_1.4	1300000	1350000	PopA.INDEL.lungonly	4
158	Supercontig_1.4	1300000	1350000	PopA.INDEL.lungonly_curated	1
158	Supercontig_1.4	1300000	1350000	PopA.SNP.lungonly	5
158	Supercontig_1.4	1300000	1350000	PopA.SNP.lungonly_curated	5
158	Supercontig_1.4	1300000	1350000	repeats	0
159	Supercontig_1.4	1350000	1400000	Genes	25
159	Supercontig_1.4	1350000	1400000	PopA.INDEL.lungonly	1
159	Supercontig_1.4	1350000	1400000	PopA.INDEL.lungonly_curated	1
159	Supercontig_1.4	1350000	1400000	PopA.SNP.lungonly	3
159	Supercontig_1.4	1350000	1400000	PopA.SNP.lungonly_curated	3
159	Supercontig_1.4	1350000	1400000	repeats	0
160	Supercontig_1.4	1400000	1450000	Genes	29
160	Supercontig_1.4	1400000	1450000	PopA.INDEL.lungonly	3
160	Supercontig_1.4	1400000	1450000	PopA.INDEL.lungonly_curated	1
160	Supercontig_1.4	1400000	1450000	PopA.SNP.lungonly	2
160	Supercontig_1.4	1400000	1450000	PopA.SNP.lungonly_curated	0
160	Supercontig_1.4	1400000	1450000	repeats	0
161	Supercontig_1.4	1450000	1500000	Genes	26
161	Supercontig_1.4	1450000	1500000	PopA.INDEL.lungonly	4
161	Supercontig_1.4	1450000	1500000	PopA.INDEL.lungonly_curated	0
161	Supercontig_1.4	1450000	1500000	PopA.SNP.lungonly	6
161	Supercontig_1.4	1450000	1500000	PopA.SNP.lungonly_curated	5
161	Supercontig_1.4	1450000	1500000	repeats	0
162	Supercontig_1.4	1500000	1550000	Genes	20
162	Supercontig_1.4	1500000	1550000	PopA.INDEL.lungonly	0
162	Supercontig_1.4	1500000	1550000	PopA.INDEL.lungonly_curated	0
162	Supercontig_1.4	1500000	1550000	PopA.SNP.lungonly	2
162	Supercontig_1.4	1500000	1550000	PopA.SNP.lungonly_curated	2
162	Supercontig_1.4	1500000	1550000	repeats	0
163	Supercontig_1.4	1550000	1600000	Genes	25
163	Supercontig_1.4	1550000	1600000	PopA.INDEL.lungonly	3
163	Supercontig_1.4	1550000	1600000	PopA.INDEL.lungonly_curated	2
163	Supercontig_1.4	1550000	1600000	PopA.SNP.lungonly	0
163	Supercontig_1.4	1550000	1600000	PopA.SNP.lungonly_curated	0
163	Supercontig_1.4	1550000	1600000	repeats	2
164	Supercontig_1.4	1600000	1650000	Genes	24
164	Supercontig_1.4	1600000	1650000	PopA.INDEL.lungonly	4
164	Supercontig_1.4	1600000	1650000	PopA.INDEL.lungonly_curated	3
164	Supercontig_1.4	1600000	1650000	PopA.SNP.lungonly	0
164	Supercontig_1.4	1600000	1650000	PopA.SNP.lungonly_curated	0
164	Supercontig_1.4	1600000	1650000	repeats	0
165	Supercontig_1.4	1650000	1700000	Genes	23
165	Supercontig_1.4	1650000	1700000	PopA.INDEL.lungonly	2
165	Supercontig_1.4	1650000	1700000	PopA.INDEL.lungonly_curated	1
165	Supercontig_1.4	1650000	1700000	PopA.SNP.lungonly	2
165	Supercontig_1.4	1650000	1700000	PopA.SNP.lungonly_curated	2
165	Supercontig_1.4	1650000	1700000	repeats	2
166	Supercontig_1.4	1700000	1750000	Genes	23
166	Supercontig_1.4	1700000	1750000	PopA.INDEL.lungonly	9
166	Supercontig_1.4	1700000	1750000	PopA.INDEL.lungonly_curated	2
166	Supercontig_1.4	1700000	1750000	PopA.SNP.lungonly	0
166	Supercontig_1.4	1700000	1750000	PopA.SNP.lungonly_curated	0
166	Supercontig_1.4	1700000	1750000	repeats	3
167	Supercontig_1.4	1750000	1787903	Genes	17
167	Supercontig_1.4	1750000	1787903	PopA.INDEL.lungonly	1
167	Supercontig_1.4	1750000	1787903	PopA.INDEL.lungonly_curated	1
167	Supercontig_1.4	1750000	1787903	PopA.SNP.lungonly	3
167	Supercontig_1.4	1750000	1787903	PopA.SNP.lungonly_curated	3
167	Supercontig_1.4	1750000	1787903	repeats	0
168	Supercontig_1.5	0	50000	Genes	25
168	Supercontig_1.5	0	50000	PopA.INDEL.lungonly	11
168	Supercontig_1.5	0	50000	PopA.INDEL.lungonly_curated	7
168	Supercontig_1.5	0	50000	PopA.SNP.lungonly	3
168	Supercontig_1.5	0	50000	PopA.SNP.lungonly_curated	3
168	Supercontig_1.5	0	50000	repeats	3
169	Supercontig_1.5	50000	100000	Genes	28
169	Supercontig_1.5	50000	100000	PopA.INDEL.lungonly	8
169	Supercontig_1.5	50000	100000	PopA.INDEL.lungonly_curated	4
169	Supercontig_1.5	50000	100000	PopA.SNP.lungonly	2
169	Supercontig_1.5	50000	100000	PopA.SNP.lungonly_curated	0
169	Supercontig_1.5	50000	100000	repeats	0
170	Supercontig_1.5	100000	150000	Genes	20
170	Supercontig_1.5	100000	150000	PopA.INDEL.lungonly	19
170	Supercontig_1.5	100000	150000	PopA.INDEL.lungonly_curated	6
170	Supercontig_1.5	100000	150000	PopA.SNP.lungonly	8
170	Supercontig_1.5	100000	150000	PopA.SNP.lungonly_curated	4
170	Supercontig_1.5	100000	150000	repeats	0
171	Supercontig_1.5	150000	200000	Genes	27
171	Supercontig_1.5	150000	200000	PopA.INDEL.lungonly	30
171	Supercontig_1.5	150000	200000	PopA.INDEL.lungonly_curated	11
171	Supercontig_1.5	150000	200000	PopA.SNP.lungonly	4
171	Supercontig_1.5	150000	200000	PopA.SNP.lungonly_curated	0
171	Supercontig_1.5	150000	200000	repeats	0
172	Supercontig_1.5	200000	250000	Genes	24
172	Supercontig_1.5	200000	250000	PopA.INDEL.lungonly	43
172	Supercontig_1.5	200000	250000	PopA.INDEL.lungonly_curated	7
172	Supercontig_1.5	200000	250000	PopA.SNP.lungonly	4
172	Supercontig_1.5	200000	250000	PopA.SNP.lungonly_curated	2
172	Supercontig_1.5	200000	250000	repeats	1
173	Supercontig_1.5	250000	300000	Genes	26
173	Supercontig_1.5	250000	300000	PopA.INDEL.lungonly	1
173	Supercontig_1.5	250000	300000	PopA.INDEL.lungonly_curated	1
173	Supercontig_1.5	250000	300000	PopA.SNP.lungonly	0
173	Supercontig_1.5	250000	300000	PopA.SNP.lungonly_curated	0
173	Supercontig_1.5	250000	300000	repeats	0
174	Supercontig_1.5	300000	350000	Genes	29
174	Supercontig_1.5	300000	350000	PopA.INDEL.lungonly	2
174	Supercontig_1.5	300000	350000	PopA.INDEL.lungonly_curated	2
174	Supercontig_1.5	300000	350000	PopA.SNP.lungonly	2
174	Supercontig_1.5	300000	350000	PopA.SNP.lungonly_curated	2
174	Supercontig_1.5	300000	350000	repeats	1
175	Supercontig_1.5	350000	400000	Genes	21
175	Supercontig_1.5	350000	400000	PopA.INDEL.lungonly	14
175	Supercontig_1.5	350000	400000	PopA.INDEL.lungonly_curated	5
175	Supercontig_1.5	350000	400000	PopA.SNP.lungonly	2
175	Supercontig_1.5	350000	400000	PopA.SNP.lungonly_curated	1
175	Supercontig_1.5	350000	400000	repeats	0
176	Supercontig_1.5	400000	450000	Genes	21
176	Supercontig_1.5	400000	450000	PopA.INDEL.lungonly	10
176	Supercontig_1.5	400000	450000	PopA.INDEL.lungonly_curated	4
176	Supercontig_1.5	400000	450000	PopA.SNP.lungonly	2
176	Supercontig_1.5	400000	450000	PopA.SNP.lungonly_curated	2
176	Supercontig_1.5	400000	450000	repeats	0
177	Supercontig_1.5	450000	500000	Genes	26
177	Supercontig_1.5	450000	500000	PopA.INDEL.lungonly	15
177	Supercontig_1.5	450000	500000	PopA.INDEL.lungonly_curated	5
177	Supercontig_1.5	450000	500000	PopA.SNP.lungonly	2
177	Supercontig_1.5	450000	500000	PopA.SNP.lungonly_curated	1
177	Supercontig_1.5	450000	500000	repeats	1
178	Supercontig_1.5	500000	550000	Genes	22
178	Supercontig_1.5	500000	550000	PopA.INDEL.lungonly	5
178	Supercontig_1.5	500000	550000	PopA.INDEL.lungonly_curated	1
178	Supercontig_1.5	500000	550000	PopA.SNP.lungonly	1
178	Supercontig_1.5	500000	550000	PopA.SNP.lungonly_curated	0
178	Supercontig_1.5	500000	550000	repeats	0
179	Supercontig_1.5	550000	600000	Genes	30
179	Supercontig_1.5	550000	600000	PopA.INDEL.lungonly	6
179	Supercontig_1.5	550000	600000	PopA.INDEL.lungonly_curated	4
179	Supercontig_1.5	550000	600000	PopA.SNP.lungonly	8
179	Supercontig_1.5	550000	600000	PopA.SNP.lungonly_curated	3
179	Supercontig_1.5	550000	600000	repeats	2
180	Supercontig_1.5	600000	650000	Genes	24
180	Supercontig_1.5	600000	650000	PopA.INDEL.lungonly	1
180	Supercontig_1.5	600000	650000	PopA.INDEL.lungonly_curated	1
180	Supercontig_1.5	600000	650000	PopA.SNP.lungonly	3
180	Supercontig_1.5	600000	650000	PopA.SNP.lungonly_curated	3
180	Supercontig_1.5	600000	650000	repeats	0
181	Supercontig_1.5	650000	700000	Genes	25
181	Supercontig_1.5	650000	700000	PopA.INDEL.lungonly	6
181	Supercontig_1.5	650000	700000	PopA.INDEL.lungonly_curated	0
181	Supercontig_1.5	650000	700000	PopA.SNP.lungonly	0
181	Supercontig_1.5	650000	700000	PopA.SNP.lungonly_curated	0
181	Supercontig_1.5	650000	700000	repeats	2
182	Supercontig_1.5	700000	750000	Genes	24
182	Supercontig_1.5	700000	750000	PopA.INDEL.lungonly	1
182	Supercontig_1.5	700000	750000	PopA.INDEL.lungonly_curated	0
182	Supercontig_1.5	700000	750000	PopA.SNP.lungonly	1
182	Supercontig_1.5	700000	750000	PopA.SNP.lungonly_curated	1
182	Supercontig_1.5	700000	750000	repeats	0
183	Supercontig_1.5	750000	800000	Genes	21
183	Supercontig_1.5	750000	800000	PopA.INDEL.lungonly	1
183	Supercontig_1.5	750000	800000	PopA.INDEL.lungonly_curated	1
183	Supercontig_1.5	750000	800000	PopA.SNP.lungonly	1
183	Supercontig_1.5	750000	800000	PopA.SNP.lungonly_curated	1
183	Supercontig_1.5	750000	800000	repeats	1
184	Supercontig_1.5	800000	850000	Genes	25
184	Supercontig_1.5	800000	850000	PopA.INDEL.lungonly	1
184	Supercontig_1.5	800000	850000	PopA.INDEL.lungonly_curated	1
184	Supercontig_1.5	800000	850000	PopA.SNP.lungonly	1
184	Supercontig_1.5	800000	850000	PopA.SNP.lungonly_curated	1
184	Supercontig_1.5	800000	850000	repeats	1
185	Supercontig_1.5	850000	900000	Genes	31
185	Supercontig_1.5	850000	900000	PopA.INDEL.lungonly	0
185	Supercontig_1.5	850000	900000	PopA.INDEL.lungonly_curated	0
185	Supercontig_1.5	850000	900000	PopA.SNP.lungonly	3
185	Supercontig_1.5	850000	900000	PopA.SNP.lungonly_curated	3
185	Supercontig_1.5	850000	900000	repeats	0
186	Supercontig_1.5	900000	950000	Genes	27
186	Supercontig_1.5	900000	950000	PopA.INDEL.lungonly	0
186	Supercontig_1.5	900000	950000	PopA.INDEL.lungonly_curated	0
186	Supercontig_1.5	900000	950000	PopA.SNP.lungonly	0
186	Supercontig_1.5	900000	950000	PopA.SNP.lungonly_curated	0
186	Supercontig_1.5	900000	950000	repeats	0
187	Supercontig_1.5	950000	1000000	Genes	32
187	Supercontig_1.5	950000	1000000	PopA.INDEL.lungonly	4
187	Supercontig_1.5	950000	1000000	PopA.INDEL.lungonly_curated	2
187	Supercontig_1.5	950000	1000000	PopA.SNP.lungonly	1
187	Supercontig_1.5	950000	1000000	PopA.SNP.lungonly_curated	1
187	Supercontig_1.5	950000	1000000	repeats	0
188	Supercontig_1.5	1000000	1050000	Genes	34
188	Supercontig_1.5	1000000	1050000	PopA.INDEL.lungonly	0
188	Supercontig_1.5	1000000	1050000	PopA.INDEL.lungonly_curated	0
188	Supercontig_1.5	1000000	1050000	PopA.SNP.lungonly	2
188	Supercontig_1.5	1000000	1050000	PopA.SNP.lungonly_curated	1
188	Supercontig_1.5	1000000	1050000	repeats	0
189	Supercontig_1.5	1050000	1100000	Genes	30
189	Supercontig_1.5	1050000	1100000	PopA.INDEL.lungonly	3
189	Supercontig_1.5	1050000	1100000	PopA.INDEL.lungonly_curated	3
189	Supercontig_1.5	1050000	1100000	PopA.SNP.lungonly	3
189	Supercontig_1.5	1050000	1100000	PopA.SNP.lungonly_curated	3
189	Supercontig_1.5	1050000	1100000	repeats	0
190	Supercontig_1.5	1100000	1150000	Genes	31
190	Supercontig_1.5	1100000	1150000	PopA.INDEL.lungonly	0
190	Supercontig_1.5	1100000	1150000	PopA.INDEL.lungonly_curated	0
190	Supercontig_1.5	1100000	1150000	PopA.SNP.lungonly	0
190	Supercontig_1.5	1100000	1150000	PopA.SNP.lungonly_curated	0
190	Supercontig_1.5	1100000	1150000	repeats	0
191	Supercontig_1.5	1150000	1200000	Genes	29
191	Supercontig_1.5	1150000	1200000	PopA.INDEL.lungonly	2
191	Supercontig_1.5	1150000	1200000	PopA.INDEL.lungonly_curated	2
191	Supercontig_1.5	1150000	1200000	PopA.SNP.lungonly	1
191	Supercontig_1.5	1150000	1200000	PopA.SNP.lungonly_curated	1
191	Supercontig_1.5	1150000	1200000	repeats	0
192	Supercontig_1.5	1200000	1250000	Genes	25
192	Supercontig_1.5	1200000	1250000	PopA.INDEL.lungonly	0
192	Supercontig_1.5	1200000	1250000	PopA.INDEL.lungonly_curated	0
192	Supercontig_1.5	1200000	1250000	PopA.SNP.lungonly	2
192	Supercontig_1.5	1200000	1250000	PopA.SNP.lungonly_curated	2
192	Supercontig_1.5	1200000	1250000	repeats	1
193	Supercontig_1.5	1250000	1300000	Genes	25
193	Supercontig_1.5	1250000	1300000	PopA.INDEL.lungonly	2
193	Supercontig_1.5	1250000	1300000	PopA.INDEL.lungonly_curated	2
193	Supercontig_1.5	1250000	1300000	PopA.SNP.lungonly	4
193	Supercontig_1.5	1250000	1300000	PopA.SNP.lungonly_curated	4
193	Supercontig_1.5	1250000	1300000	repeats	1
194	Supercontig_1.5	1300000	1350000	Genes	24
194	Supercontig_1.5	1300000	1350000	PopA.INDEL.lungonly	0
194	Supercontig_1.5	1300000	1350000	PopA.INDEL.lungonly_curated	0
194	Supercontig_1.5	1300000	1350000	PopA.SNP.lungonly	2
194	Supercontig_1.5	1300000	1350000	PopA.SNP.lungonly_curated	2
194	Supercontig_1.5	1300000	1350000	repeats	2
195	Supercontig_1.5	1350000	1400000	Genes	24
195	Supercontig_1.5	1350000	1400000	PopA.INDEL.lungonly	0
195	Supercontig_1.5	1350000	1400000	PopA.INDEL.lungonly_curated	0
195	Supercontig_1.5	1350000	1400000	PopA.SNP.lungonly	2
195	Supercontig_1.5	1350000	1400000	PopA.SNP.lungonly_curated	2
195	Supercontig_1.5	1350000	1400000	repeats	0
196	Supercontig_1.5	1400000	1450000	Genes	21
196	Supercontig_1.5	1400000	1450000	PopA.INDEL.lungonly	2
196	Supercontig_1.5	1400000	1450000	PopA.INDEL.lungonly_curated	1
196	Supercontig_1.5	1400000	1450000	PopA.SNP.lungonly	0
196	Supercontig_1.5	1400000	1450000	PopA.SNP.lungonly_curated	0
196	Supercontig_1.5	1400000	1450000	repeats	1
197	Supercontig_1.5	1450000	1456586	Genes	5
197	Supercontig_1.5	1450000	1456586	PopA.INDEL.lungonly	0
197	Supercontig_1.5	1450000	1456586	PopA.INDEL.lungonly_curated	0
197	Supercontig_1.5	1450000	1456586	PopA.SNP.lungonly	0
197	Supercontig_1.5	1450000	1456586	PopA.SNP.lungonly_curated	0
197	Supercontig_1.5	1450000	1456586	repeats	0
198	Supercontig_1.6	0	50000	Genes	15
198	Supercontig_1.6	0	50000	PopA.INDEL.lungonly	7
198	Supercontig_1.6	0	50000	PopA.INDEL.lungonly_curated	2
198	Supercontig_1.6	0	50000	PopA.SNP.lungonly	15
198	Supercontig_1.6	0	50000	PopA.SNP.lungonly_curated	5
198	Supercontig_1.6	0	50000	repeats	2
199	Supercontig_1.6	50000	100000	Genes	25
199	Supercontig_1.6	50000	100000	PopA.INDEL.lungonly	2
199	Supercontig_1.6	50000	100000	PopA.INDEL.lungonly_curated	2
199	Supercontig_1.6	50000	100000	PopA.SNP.lungonly	1
199	Supercontig_1.6	50000	100000	PopA.SNP.lungonly_curated	1
199	Supercontig_1.6	50000	100000	repeats	1
200	Supercontig_1.6	100000	150000	Genes	23
200	Supercontig_1.6	100000	150000	PopA.INDEL.lungonly	20
200	Supercontig_1.6	100000	150000	PopA.INDEL.lungonly_curated	5
200	Supercontig_1.6	100000	150000	PopA.SNP.lungonly	5
200	Supercontig_1.6	100000	150000	PopA.SNP.lungonly_curated	3
200	Supercontig_1.6	100000	150000	repeats	2
201	Supercontig_1.6	150000	200000	Genes	23
201	Supercontig_1.6	150000	200000	PopA.INDEL.lungonly	27
201	Supercontig_1.6	150000	200000	PopA.INDEL.lungonly_curated	9
201	Supercontig_1.6	150000	200000	PopA.SNP.lungonly	6
201	Supercontig_1.6	150000	200000	PopA.SNP.lungonly_curated	1
201	Supercontig_1.6	150000	200000	repeats	0
202	Supercontig_1.6	200000	250000	Genes	32
202	Supercontig_1.6	200000	250000	PopA.INDEL.lungonly	13
202	Supercontig_1.6	200000	250000	PopA.INDEL.lungonly_curated	0
202	Supercontig_1.6	200000	250000	PopA.SNP.lungonly	2
202	Supercontig_1.6	200000	250000	PopA.SNP.lungonly_curated	1
202	Supercontig_1.6	200000	250000	repeats	1
203	Supercontig_1.6	250000	300000	Genes	25
203	Supercontig_1.6	250000	300000	PopA.INDEL.lungonly	2
203	Supercontig_1.6	250000	300000	PopA.INDEL.lungonly_curated	2
203	Supercontig_1.6	250000	300000	PopA.SNP.lungonly	1
203	Supercontig_1.6	250000	300000	PopA.SNP.lungonly_curated	1
203	Supercontig_1.6	250000	300000	repeats	0
204	Supercontig_1.6	300000	350000	Genes	22
204	Supercontig_1.6	300000	350000	PopA.INDEL.lungonly	9
204	Supercontig_1.6	300000	350000	PopA.INDEL.lungonly_curated	2
204	Supercontig_1.6	300000	350000	PopA.SNP.lungonly	4
204	Supercontig_1.6	300000	350000	PopA.SNP.lungonly_curated	3
204	Supercontig_1.6	300000	350000	repeats	0
205	Supercontig_1.6	350000	400000	Genes	27
205	Supercontig_1.6	350000	400000	PopA.INDEL.lungonly	12
205	Supercontig_1.6	350000	400000	PopA.INDEL.lungonly_curated	3
205	Supercontig_1.6	350000	400000	PopA.SNP.lungonly	3
205	Supercontig_1.6	350000	400000	PopA.SNP.lungonly_curated	1
205	Supercontig_1.6	350000	400000	repeats	3
206	Supercontig_1.6	400000	450000	Genes	27
206	Supercontig_1.6	400000	450000	PopA.INDEL.lungonly	23
206	Supercontig_1.6	400000	450000	PopA.INDEL.lungonly_curated	14
206	Supercontig_1.6	400000	450000	PopA.SNP.lungonly	11
206	Supercontig_1.6	400000	450000	PopA.SNP.lungonly_curated	7
206	Supercontig_1.6	400000	450000	repeats	0
207	Supercontig_1.6	450000	500000	Genes	26
207	Supercontig_1.6	450000	500000	PopA.INDEL.lungonly	1
207	Supercontig_1.6	450000	500000	PopA.INDEL.lungonly_curated	1
207	Supercontig_1.6	450000	500000	PopA.SNP.lungonly	2
207	Supercontig_1.6	450000	500000	PopA.SNP.lungonly_curated	1
207	Supercontig_1.6	450000	500000	repeats	1
208	Supercontig_1.6	500000	550000	Genes	30
208	Supercontig_1.6	500000	550000	PopA.INDEL.lungonly	23
208	Supercontig_1.6	500000	550000	PopA.INDEL.lungonly_curated	7
208	Supercontig_1.6	500000	550000	PopA.SNP.lungonly	8
208	Supercontig_1.6	500000	550000	PopA.SNP.lungonly_curated	4
208	Supercontig_1.6	500000	550000	repeats	0
209	Supercontig_1.6	550000	600000	Genes	27
209	Supercontig_1.6	550000	600000	PopA.INDEL.lungonly	48
209	Supercontig_1.6	550000	600000	PopA.INDEL.lungonly_curated	8
209	Supercontig_1.6	550000	600000	PopA.SNP.lungonly	9
209	Supercontig_1.6	550000	600000	PopA.SNP.lungonly_curated	1
209	Supercontig_1.6	550000	600000	repeats	0
210	Supercontig_1.6	600000	650000	Genes	21
210	Supercontig_1.6	600000	650000	PopA.INDEL.lungonly	33
210	Supercontig_1.6	600000	650000	PopA.INDEL.lungonly_curated	6
210	Supercontig_1.6	600000	650000	PopA.SNP.lungonly	8
210	Supercontig_1.6	600000	650000	PopA.SNP.lungonly_curated	3
210	Supercontig_1.6	600000	650000	repeats	0
211	Supercontig_1.6	650000	700000	Genes	30
211	Supercontig_1.6	650000	700000	PopA.INDEL.lungonly	25
211	Supercontig_1.6	650000	700000	PopA.INDEL.lungonly_curated	7
211	Supercontig_1.6	650000	700000	PopA.SNP.lungonly	14
211	Supercontig_1.6	650000	700000	PopA.SNP.lungonly_curated	9
211	Supercontig_1.6	650000	700000	repeats	0
212	Supercontig_1.6	700000	750000	Genes	28
212	Supercontig_1.6	700000	750000	PopA.INDEL.lungonly	9
212	Supercontig_1.6	700000	750000	PopA.INDEL.lungonly_curated	2
212	Supercontig_1.6	700000	750000	PopA.SNP.lungonly	0
212	Supercontig_1.6	700000	750000	PopA.SNP.lungonly_curated	0
212	Supercontig_1.6	700000	750000	repeats	4
213	Supercontig_1.6	750000	800000	Genes	26
213	Supercontig_1.6	750000	800000	PopA.INDEL.lungonly	7
213	Supercontig_1.6	750000	800000	PopA.INDEL.lungonly_curated	0
213	Supercontig_1.6	750000	800000	PopA.SNP.lungonly	4
213	Supercontig_1.6	750000	800000	PopA.SNP.lungonly_curated	1
213	Supercontig_1.6	750000	800000	repeats	0
214	Supercontig_1.6	800000	814710	Genes	3
214	Supercontig_1.6	800000	814710	PopA.INDEL.lungonly	6
214	Supercontig_1.6	800000	814710	PopA.INDEL.lungonly_curated	2
214	Supercontig_1.6	800000	814710	PopA.SNP.lungonly	3
214	Supercontig_1.6	800000	814710	PopA.SNP.lungonly_curated	0
214	Supercontig_1.6	800000	814710	repeats	0
215	Supercontig_1.7	0	50000	Genes	22
215	Supercontig_1.7	0	50000	PopA.INDEL.lungonly	18
215	Supercontig_1.7	0	50000	PopA.INDEL.lungonly_curated	7
215	Supercontig_1.7	0	50000	PopA.SNP.lungonly	5
215	Supercontig_1.7	0	50000	PopA.SNP.lungonly_curated	3
215	Supercontig_1.7	0	50000	repeats	0
216	Supercontig_1.7	50000	100000	Genes	26
216	Supercontig_1.7	50000	100000	PopA.INDEL.lungonly	19
216	Supercontig_1.7	50000	100000	PopA.INDEL.lungonly_curated	1
