Gene	Pn	Ps	Pn_Ps	Total_Variants
CLUG_01614	0	0	Undef	0
CLUG_01615	1	0	Undef	1
CLUG_01616	0	0	Undef	0
CLUG_01617	0	0	Undef	0
CLUG_01618	0	0	Undef	0
CLUG_01619	0	0	Undef	0
CLUG_01620	0	0	Undef	0
CLUG_01621	0	0	Undef	0
CLUG_01622	0	0	Undef	0
CLUG_01623	0	0	Undef	0
CLUG_01624	0	0	Undef	0
CLUG_01625	3	2	1.5000	5
CLUG_01626	1	0	Undef	1
CLUG_01627	1	0	Undef	1
CLUG_01628	0	0	Undef	0
CLUG_01629	0	0	Undef	0
CLUG_01630	0	0	Undef	0
CLUG_01631	0	0	Undef	0
CLUG_01632	0	0	Undef	0
CLUG_01633	0	1	0.0000	1
CLUG_01634	0	0	Undef	0
CLUG_01635	0	0	Undef	0
CLUG_01636	0	0	Undef	0
CLUG_01637	0	0	Undef	0
CLUG_01639	0	0	Undef	0
CLUG_01640	0	0	Undef	0
CLUG_01641	0	0	Undef	0
CLUG_01642	1	0	Undef	1
CLUG_01643	0	0	Undef	0
CLUG_01644	0	0	Undef	0
CLUG_01645	0	0	Undef	0
CLUG_01646	0	0	Undef	0
CLUG_01647	0	0	Undef	0
CLUG_01648	0	0	Undef	0
CLUG_01649	0	1	0.0000	1
CLUG_01650	0	0	Undef	0
CLUG_01651	2	0	Undef	2
CLUG_01652	0	0	Undef	0
CLUG_01653	0	0	Undef	0
CLUG_01657	0	0	Undef	0
CLUG_01658	0	0	Undef	0
CLUG_01659	0	0	Undef	0
CLUG_01660	1	0	Undef	1
CLUG_01661	0	0	Undef	0
CLUG_01662	1	0	Undef	1
CLUG_01663	0	0	Undef	0
CLUG_01664	0	0	Undef	0
CLUG_01665	1	0	Undef	1
CLUG_01666	0	0	Undef	0
CLUG_01667	0	0	Undef	0
CLUG_01668	0	0	Undef	0
CLUG_01671	0	0	Undef	0
CLUG_01672	0	0	Undef	0
CLUG_01673	1	0	Undef	1
CLUG_01674	1	0	Undef	1
CLUG_01675	0	0	Undef	0
CLUG_01676	0	0	Undef	0
CLUG_01677	0	0	Undef	0
CLUG_01679	0	0	Undef	0
CLUG_01680	0	0	Undef	0
CLUG_01681	0	1	0.0000	1
CLUG_01682	0	0	Undef	0
CLUG_01683	0	0	Undef	0
CLUG_01684	0	0	Undef	0
CLUG_01685	1	0	Undef	1
CLUG_01686	0	1	0.0000	1
CLUG_01687	0	0	Undef	0
CLUG_01688	1	2	0.5000	3
CLUG_01689	2	2	1.0000	4
CLUG_01690	1	1	1.0000	2
CLUG_01691	0	5	0.0000	5
CLUG_01692	0	1	0.0000	1
CLUG_01693	2	1	2.0000	3
CLUG_01694	0	0	Undef	0
CLUG_01695	1	0	Undef	1
CLUG_01696	1	1	1.0000	2
CLUG_01697	0	2	0.0000	2
CLUG_01698	0	1	0.0000	1
CLUG_01699	0	0	Undef	0
CLUG_01700	0	0	Undef	0
CLUG_01701	1	1	1.0000	2
CLUG_01702	0	1	0.0000	1
CLUG_01703	1	1	1.0000	2
CLUG_01704	1	0	Undef	1
CLUG_01705	1	2	0.5000	3
CLUG_01706	0	0	Undef	0
CLUG_01707	3	5	0.6000	8
CLUG_01708	0	1	0.0000	1
CLUG_01709	2	1	2.0000	3
CLUG_01710	0	0	Undef	0
CLUG_01711	0	2	0.0000	2
CLUG_01712	0	1	0.0000	1
CLUG_01713	2	3	0.6667	5
CLUG_01714	0	0	Undef	0
CLUG_01715	0	2	0.0000	2
CLUG_01716	0	0	Undef	0
CLUG_01717	1	1	1.0000	2
CLUG_01718	0	1	0.0000	1
CLUG_01719	0	0	Undef	0
CLUG_01720	1	6	0.1667	7
CLUG_01721	1	2	0.5000	3
CLUG_01722	1	0	Undef	1
CLUG_01723	0	1	0.0000	1
CLUG_01724	0	1	0.0000	1
CLUG_01725	0	0	Undef	0
CLUG_01726	4	0	Undef	4
CLUG_01727	4	3	1.3333	7
CLUG_01728	5	1	5.0000	6
CLUG_01729	0	1	0.0000	1
CLUG_01730	0	0	Undef	0
CLUG_01731	1	1	1.0000	2
CLUG_01732	3	4	0.7500	7
CLUG_01733	0	1	0.0000	1
CLUG_01734	0	0	Undef	0
CLUG_01735	0	0	Undef	0
CLUG_01736	0	0	Undef	0
CLUG_01737	0	2	0.0000	2
CLUG_01738	0	2	0.0000	2
CLUG_01739	6	7	0.8571	13
CLUG_01740	2	4	0.5000	6
CLUG_01741	0	2	0.0000	2
CLUG_01742	2	1	2.0000	3
CLUG_01743	0	0	Undef	0
CLUG_01744	0	1	0.0000	1
CLUG_01745	4	2	2.0000	6
CLUG_01746	1	2	0.5000	3
CLUG_01747	2	2	1.0000	4
CLUG_01748	0	1	0.0000	1
CLUG_01749	0	8	0.0000	8
CLUG_01750	0	0	Undef	0
CLUG_01751	1	1	1.0000	2
CLUG_01752	2	2	1.0000	4
CLUG_01753	1	2	0.5000	3
CLUG_01754	0	0	Undef	0
CLUG_01755	0	0	Undef	0
CLUG_01756	0	1	0.0000	1
CLUG_01757	0	0	Undef	0
CLUG_01758	0	0	Undef	0
CLUG_01759	2	1	2.0000	3
CLUG_01760	1	2	0.5000	3
CLUG_01761	0	1	0.0000	1
CLUG_01762	0	0	Undef	0
CLUG_01763	1	5	0.2000	6
CLUG_01764	0	0	Undef	0
CLUG_01765	0	0	Undef	0
CLUG_01766	1	0	Undef	1
CLUG_01767	0	3	0.0000	3
CLUG_01768	1	0	Undef	1
CLUG_01769	0	0	Undef	0
CLUG_01770	2	1	2.0000	3
CLUG_01771	0	0	Undef	0
CLUG_01772	1	6	0.1667	7
CLUG_01773	3	9	0.3333	12
CLUG_01774	0	5	0.0000	5
CLUG_01775	0	2	0.0000	2
CLUG_01776	0	0	Undef	0
CLUG_01777	0	1	0.0000	1
CLUG_01778	4	8	0.5000	12
CLUG_01779	1	1	1.0000	2
CLUG_01780	4	3	1.3333	7
CLUG_01781	0	1	0.0000	1
CLUG_01782	0	0	Undef	0
CLUG_01783	0	0	Undef	0
CLUG_01784	0	0	Undef	0
CLUG_01785	1	0	Undef	1
CLUG_01786	0	0	Undef	0
CLUG_01787	0	0	Undef	0
CLUG_01788	0	0	Undef	0
CLUG_01790	0	0	Undef	0
CLUG_01791	0	0	Undef	0
CLUG_01792	0	0	Undef	0
CLUG_01793	0	0	Undef	0
CLUG_01794	0	1	0.0000	1
CLUG_01795	0	0	Undef	0
CLUG_01799	0	0	Undef	0
CLUG_01800	0	0	Undef	0
CLUG_01801	0	0	Undef	0
CLUG_01802	0	0	Undef	0
CLUG_01805	0	0	Undef	0
CLUG_01806	0	0	Undef	0
CLUG_01807	0	0	Undef	0
CLUG_01808	0	0	Undef	0
CLUG_01809	0	0	Undef	0
CLUG_01810	0	0	Undef	0
CLUG_01811	1	0	Undef	1
CLUG_01812	0	0	Undef	0
CLUG_01823	0	0	Undef	0
CLUG_01824	0	0	Undef	0
CLUG_01825	0	1	0.0000	1
CLUG_01826	0	0	Undef	0
CLUG_01827	0	1	0.0000	1
CLUG_01828	0	0	Undef	0
CLUG_01829	1	0	Undef	1
CLUG_01830	2	5	0.4000	7
CLUG_01831	0	0	Undef	0
CLUG_01832	1	0	Undef	1
CLUG_01833	0	4	0.0000	4
CLUG_01834	3	7	0.4286	10
CLUG_01835	0	3	0.0000	3
CLUG_01836	1	1	1.0000	2
CLUG_01837	0	3	0.0000	3
CLUG_01838	0	0	Undef	0
CLUG_01839	0	0	Undef	0
CLUG_01840	0	0	Undef	0
CLUG_01841	0	1	0.0000	1
CLUG_01842	0	0	Undef	0
CLUG_01843	1	4	0.2500	5
CLUG_01844	0	2	0.0000	2
CLUG_01845	0	0	Undef	0
CLUG_01856	0	0	Undef	0
CLUG_01857	1	0	Undef	1
CLUG_01858	0	0	Undef	0
CLUG_01859	0	0	Undef	0
CLUG_01860	1	0	Undef	1
CLUG_01861	0	0	Undef	0
CLUG_01862	0	0	Undef	0
CLUG_01863	0	0	Undef	0
CLUG_01864	0	0	Undef	0
CLUG_01865	0	0	Undef	0
CLUG_01866	0	0	Undef	0
CLUG_01867	0	0	Undef	0
CLUG_01872	0	0	Undef	0
CLUG_01873	0	0	Undef	0
CLUG_01874	0	0	Undef	0
CLUG_01875	0	0	Undef	0
CLUG_01876	0	1	0.0000	1
CLUG_01877	0	0	Undef	0
CLUG_01878	0	0	Undef	0
CLUG_01879	0	0	Undef	0
CLUG_01880	0	0	Undef	0
CLUG_01881	0	2	0.0000	2
CLUG_01882	1	0	Undef	1
CLUG_01883	0	0	Undef	0
CLUG_01884	0	0	Undef	0
CLUG_01885	0	0	Undef	0
CLUG_01886	0	0	Undef	0
CLUG_01887	0	0	Undef	0
CLUG_01888	1	1	1.0000	2
CLUG_01889	0	4	0.0000	4
CLUG_01890	0	0	Undef	0
CLUG_01891	0	2	0.0000	2
CLUG_01892	0	0	Undef	0
CLUG_01893	0	0	Undef	0
CLUG_01894	1	4	0.2500	5
CLUG_01895	0	0	Undef	0
CLUG_01896	0	0	Undef	0
CLUG_01897	1	1	1.0000	2
CLUG_01898	0	1	0.0000	1
CLUG_01899	3	2	1.5000	5
CLUG_01900	0	0	Undef	0
CLUG_01901	0	4	0.0000	4
CLUG_01902	0	0	Undef	0
CLUG_01903	0	0	Undef	0
CLUG_01904	0	3	0.0000	3
CLUG_01905	0	7	0.0000	7
CLUG_01906	0	0	Undef	0
CLUG_01907	0	3	0.0000	3
CLUG_01908	0	0	Undef	0
CLUG_01909	0	1	0.0000	1
CLUG_01910	0	0	Undef	0
CLUG_01911	0	0	Undef	0
CLUG_01912	0	0	Undef	0
CLUG_01913	0	11	0.0000	11
CLUG_01914	4	6	0.6667	10
CLUG_01915	0	0	Undef	0
CLUG_01916	0	9	0.0000	9
CLUG_01917	0	0	Undef	0
CLUG_01918	1	0	Undef	1
CLUG_01919	1	1	1.0000	2
CLUG_01920	0	0	Undef	0
CLUG_01921	1	5	0.2000	6
CLUG_01922	0	0	Undef	0
CLUG_01923	1	8	0.1250	9
CLUG_01924	0	0	Undef	0
CLUG_01925	0	3	0.0000	3
CLUG_01926	0	2	0.0000	2
CLUG_01927	1	9	0.1111	10
CLUG_01928	6	9	0.6667	15
CLUG_01929	0	1	0.0000	1
CLUG_01930	1	4	0.2500	5
CLUG_01931	0	1	0.0000	1
CLUG_01932	1	1	1.0000	2
CLUG_01933	0	3	0.0000	3
CLUG_01934	0	0	Undef	0
CLUG_01935	0	1	0.0000	1
CLUG_01936	1	1	1.0000	2
CLUG_01937	1	2	0.5000	3
CLUG_01938	0	0	Undef	0
CLUG_01939	0	0	Undef	0
CLUG_01940	0	0	Undef	0
CLUG_01944	0	0	Undef	0
CLUG_01945	0	0	Undef	0
CLUG_01946	0	0	Undef	0
CLUG_01947	0	0	Undef	0
CLUG_01948	0	0	Undef	0
CLUG_01949	0	0	Undef	0
CLUG_01950	1	0	Undef	1
CLUG_01951	1	1	1.0000	2
CLUG_01952	1	0	Undef	1
CLUG_01953	0	3	0.0000	3
CLUG_01954	0	1	0.0000	1
CLUG_01955	0	0	Undef	0
CLUG_01956	0	0	Undef	0
CLUG_01957	0	3	0.0000	3
CLUG_01958	1	0	Undef	1
CLUG_01959	0	1	0.0000	1
CLUG_01960	0	0	Undef	0
CLUG_01961	1	9	0.1111	10
CLUG_01962	0	0	Undef	0
CLUG_01963	0	0	Undef	0
CLUG_01964	1	2	0.5000	3
CLUG_01965	0	2	0.0000	2
CLUG_01966	0	0	Undef	0
CLUG_01967	0	0	Undef	0
CLUG_01968	0	1	0.0000	1
CLUG_01969	1	0	Undef	1
CLUG_01970	0	0	Undef	0
CLUG_01971	0	0	Undef	0
CLUG_01972	0	0	Undef	0
CLUG_01973	1	0	Undef	1
CLUG_01974	0	0	Undef	0
CLUG_01975	2	2	1.0000	4
CLUG_01976	0	1	0.0000	1
CLUG_01977	0	0	Undef	0
CLUG_01978	0	0	Undef	0
CLUG_01979	0	0	Undef	0
CLUG_01981	0	0	Undef	0
CLUG_01982	0	0	Undef	0
CLUG_01983	0	0	Undef	0
CLUG_01984	0	0	Undef	0
CLUG_01985	0	0	Undef	0
CLUG_01986	0	0	Undef	0
CLUG_01987	0	0	Undef	0
CLUG_01988	0	0	Undef	0
CLUG_01989	0	0	Undef	0
CLUG_01990	0	0	Undef	0
CLUG_01991	1	0	Undef	1
CLUG_01992	1	1	1.0000	2
CLUG_01993	0	2	0.0000	2
CLUG_01994	0	0	Undef	0
CLUG_01995	0	0	Undef	0
CLUG_01996	0	0	Undef	0
CLUG_01997	0	0	Undef	0
CLUG_01998	0	1	0.0000	1
CLUG_01999	1	0	Undef	1
CLUG_02000	4	5	0.8000	9
CLUG_02001	0	2	0.0000	2
CLUG_02002	0	0	Undef	0
CLUG_02003	0	0	Undef	0
CLUG_02004	0	1	0.0000	1
CLUG_02005	0	1	0.0000	1
CLUG_02006	0	0	Undef	0
CLUG_02007	1	5	0.2000	6
CLUG_02008	0	0	Undef	0
CLUG_02009	0	0	Undef	0
CLUG_02010	0	11	0.0000	11
CLUG_02011	0	0	Undef	0
CLUG_02012	0	0	Undef	0
CLUG_02013	0	5	0.0000	5
CLUG_02014	1	2	0.5000	3
CLUG_02015	0	0	Undef	0
CLUG_02016	1	4	0.2500	5
CLUG_02017	0	0	Undef	0
CLUG_02018	0	0	Undef	0
CLUG_02019	2	2	1.0000	4
CLUG_02020	0	0	Undef	0
CLUG_02021	0	0	Undef	0
CLUG_02022	0	1	0.0000	1
CLUG_02023	0	2	0.0000	2
CLUG_02024	2	0	Undef	2
CLUG_02025	0	0	Undef	0
CLUG_02026	0	2	0.0000	2
CLUG_02027	0	0	Undef	0
CLUG_02028	0	0	Undef	0
CLUG_02029	0	0	Undef	0
CLUG_02030	0	0	Undef	0
CLUG_02031	0	0	Undef	0
CLUG_02032	0	0	Undef	0
CLUG_02033	0	0	Undef	0
CLUG_02034	0	1	0.0000	1
CLUG_02035	1	1	1.0000	2
CLUG_02036	0	0	Undef	0
CLUG_02037	1	7	0.1429	8
CLUG_02038	0	0	Undef	0
CLUG_02039	0	0	Undef	0
CLUG_02040	0	0	Undef	0
CLUG_02041	0	0	Undef	0
CLUG_02042	0	1	0.0000	1
CLUG_02043	0	0	Undef	0
CLUG_02046	0	0	Undef	0
CLUG_02047	0	0	Undef	0
CLUG_02048	0	0	Undef	0
CLUG_02049	0	0	Undef	0
CLUG_02050	0	0	Undef	0
CLUG_02052	0	0	Undef	0
CLUG_02053	0	2	0.0000	2
CLUG_02054	0	0	Undef	0
CLUG_02055	0	0	Undef	0
CLUG_02056	0	0	Undef	0
CLUG_02057	0	1	0.0000	1
CLUG_02058	0	0	Undef	0
CLUG_02059	0	2	0.0000	2
CLUG_02060	2	0	Undef	2
CLUG_02061	0	2	0.0000	2
CLUG_02062	0	0	Undef	0
CLUG_02063	0	0	Undef	0
CLUG_02064	0	0	Undef	0
CLUG_02065	0	2	0.0000	2
CLUG_02066	0	0	Undef	0
CLUG_02067	0	0	Undef	0
CLUG_02068	0	0	Undef	0
CLUG_02069	0	0	Undef	0
CLUG_02070	0	0	Undef	0
CLUG_02071	0	1	0.0000	1
CLUG_02072	1	2	0.5000	3
CLUG_02073	0	1	0.0000	1
CLUG_02074	0	0	Undef	0
CLUG_02075	0	1	0.0000	1
CLUG_02076	0	1	0.0000	1
CLUG_02077	1	0	Undef	1
CLUG_02078	0	0	Undef	0
CLUG_02079	2	0	Undef	2
CLUG_02080	1	0	Undef	1
CLUG_02081	0	0	Undef	0
CLUG_02082	0	0	Undef	0
CLUG_02083	1	4	0.2500	5
CLUG_02084	0	0	Undef	0
CLUG_02085	0	0	Undef	0
CLUG_02089	0	0	Undef	0
CLUG_02090	0	0	Undef	0
CLUG_02091	0	0	Undef	0
CLUG_02092	0	0	Undef	0
CLUG_02093	1	1	1.0000	2
CLUG_02094	1	0	Undef	1
CLUG_02095	0	0	Undef	0
CLUG_02096	0	0	Undef	0
CLUG_02097	0	0	Undef	0
CLUG_02098	0	0	Undef	0
CLUG_02099	0	0	Undef	0
CLUG_02100	0	0	Undef	0
CLUG_02101	0	0	Undef	0
CLUG_02102	0	0	Undef	0
CLUG_02104	0	0	Undef	0
CLUG_02105	0	1	0.0000	1
CLUG_02106	1	0	Undef	1
CLUG_02107	1	0	Undef	1
CLUG_02108	0	0	Undef	0
CLUG_02109	0	0	Undef	0
CLUG_02110	0	0	Undef	0
CLUG_02111	0	0	Undef	0
CLUG_02112	0	0	Undef	0
CLUG_02113	0	0	Undef	0
CLUG_02114	2	0	Undef	2
CLUG_02115	2	0	Undef	2
CLUG_02116	0	0	Undef	0
CLUG_02117	1	0	Undef	1
CLUG_02118	0	0	Undef	0
CLUG_02119	0	0	Undef	0
CLUG_02120	1	0	Undef	1
CLUG_02121	0	0	Undef	0
CLUG_02122	0	0	Undef	0
CLUG_02123	1	0	Undef	1
CLUG_02124	1	0	Undef	1
CLUG_02125	0	0	Undef	0
CLUG_02126	0	0	Undef	0
CLUG_02127	0	2	0.0000	2
CLUG_02128	0	0	Undef	0
CLUG_02129	0	4	0.0000	4
CLUG_02130	0	0	Undef	0
CLUG_02131	0	0	Undef	0
CLUG_02132	0	0	Undef	0
CLUG_02133	0	0	Undef	0
CLUG_02134	0	0	Undef	0
CLUG_02135	0	0	Undef	0
CLUG_02136	0	0	Undef	0
CLUG_02137	0	0	Undef	0
CLUG_02138	1	1	1.0000	2
CLUG_02139	0	1	0.0000	1
CLUG_02140	0	2	0.0000	2
CLUG_02141	0	3	0.0000	3
CLUG_02142	3	0	Undef	3
CLUG_02143	2	1	2.0000	3
CLUG_02144	1	5	0.2000	6
CLUG_02145	0	1	0.0000	1
CLUG_02146	0	0	Undef	0
CLUG_02147	0	3	0.0000	3
CLUG_02148	0	4	0.0000	4
CLUG_02149	0	0	Undef	0
CLUG_02150	0	0	Undef	0
CLUG_02151	0	6	0.0000	6
CLUG_02152	0	3	0.0000	3
CLUG_02153	0	0	Undef	0
CLUG_02154	0	0	Undef	0
CLUG_02155	1	1	1.0000	2
CLUG_02156	1	0	Undef	1
CLUG_02157	0	0	Undef	0
CLUG_02158	1	2	0.5000	3
CLUG_02159	0	0	Undef	0
CLUG_02160	0	0	Undef	0
CLUG_02161	0	0	Undef	0
CLUG_02162	0	0	Undef	0
CLUG_02163	0	0	Undef	0
CLUG_02164	0	0	Undef	0
CLUG_02165	0	0	Undef	0
CLUG_02166	1	0	Undef	1
CLUG_02167	1	0	Undef	1
CLUG_02168	0	0	Undef	0
CLUG_02169	0	0	Undef	0
CLUG_02170	2	1	2.0000	3
CLUG_02171	1	0	Undef	1
CLUG_02172	0	0	Undef	0
CLUG_02173	0	0	Undef	0
CLUG_02174	0	0	Undef	0
CLUG_02175	0	0	Undef	0
CLUG_02176	0	0	Undef	0
CLUG_02177	0	0	Undef	0
CLUG_02178	0	1	0.0000	1
CLUG_02179	5	10	0.5000	15
CLUG_02180	1	0	Undef	1
CLUG_02181	0	0	Undef	0
CLUG_02182	0	3	0.0000	3
CLUG_02183	1	9	0.1111	10
CLUG_02184	0	0	Undef	0
CLUG_02185	1	0	Undef	1
CLUG_02186	8	3	2.6667	11
CLUG_02187	0	0	Undef	0
CLUG_02188	0	0	Undef	0
CLUG_02189	7	1	7.0000	8
CLUG_02190	7	1	7.0000	8
CLUG_02191	0	2	0.0000	2
CLUG_02192	4	1	4.0000	5
CLUG_02193	1	2	0.5000	3
CLUG_02194	2	15	0.1333	17
CLUG_02195	0	1	0.0000	1
CLUG_02196	1	0	Undef	1
CLUG_02197	1	1	1.0000	2
CLUG_02198	0	1	0.0000	1
CLUG_02199	0	0	Undef	0
CLUG_02200	0	0	Undef	0
CLUG_02201	0	0	Undef	0
CLUG_02202	0	0	Undef	0
CLUG_02203	0	0	Undef	0
CLUG_02204	0	0	Undef	0
CLUG_02205	0	0	Undef	0
CLUG_02206	0	0	Undef	0
CLUG_02207	0	1	0.0000	1
CLUG_02208	0	0	Undef	0
CLUG_02209	0	0	Undef	0
CLUG_02210	1	0	Undef	1
CLUG_02211	0	0	Undef	0
CLUG_02212	0	0	Undef	0
CLUG_02213	5	11	0.4545	16
CLUG_02214	0	7	0.0000	7
CLUG_02215	0	3	0.0000	3
CLUG_02216	1	3	0.3333	4
CLUG_02217	0	1	0.0000	1
CLUG_02218	0	2	0.0000	2
CLUG_02219	1	0	Undef	1
CLUG_02220	0	0	Undef	0
CLUG_02221	0	0	Undef	0
CLUG_02222	0	0	Undef	0
CLUG_02224	0	0	Undef	0
CLUG_02225	0	0	Undef	0
CLUG_02226	0	0	Undef	0
CLUG_02227	0	0	Undef	0
CLUG_02228	5	1	5.0000	6
CLUG_02229	2	1	2.0000	3
CLUG_02230	1	1	1.0000	2
CLUG_02231	0	0	Undef	0
CLUG_02232	2	0	Undef	2
CLUG_02233	1	0	Undef	1
CLUG_02234	1	0	Undef	1
CLUG_02235	1	0	Undef	1
CLUG_02236	2	8	0.2500	10
CLUG_02237	0	6	0.0000	6
CLUG_02238	3	1	3.0000	4
CLUG_02239	14	48	0.2917	62
CLUG_02240	3	40	0.0750	43
CLUG_02241	0	0	Undef	0
CLUG_02242	1	10	0.1000	11
CLUG_02243	0	7	0.0000	7
CLUG_02244	4	20	0.2000	24
CLUG_02245	2	1	2.0000	3
CLUG_02246	2	0	Undef	2
CLUG_02247	2	0	Undef	2
CLUG_02248	1	0	Undef	1
CLUG_02249	0	0	Undef	0
CLUG_02250	0	0	Undef	0
CLUG_02251	0	0	Undef	0
CLUG_02252	0	0	Undef	0
CLUG_02253	1	0	Undef	1
CLUG_02254	2	0	Undef	2
CLUG_02255	4	0	Undef	4
CLUG_02256	7	1	7.0000	8
CLUG_02257	4	0	Undef	4
CLUG_02258	0	0	Undef	0
CLUG_02259	2	0	Undef	2
CLUG_02260	0	0	Undef	0
CLUG_02261	10	42	0.2381	52
CLUG_02262	4	28	0.1429	32
CLUG_02263	0	5	0.0000	5
CLUG_02264	4	16	0.2500	20
CLUG_02265	0	8	0.0000	8
CLUG_02266	0	12	0.0000	12
CLUG_02267	5	20	0.2500	25
CLUG_02268	1	7	0.1429	8
CLUG_02269	0	3	0.0000	3
CLUG_02270	4	18	0.2222	22
CLUG_02271	1	6	0.1667	7
CLUG_02272	0	11	0.0000	11
CLUG_02273	2	10	0.2000	12
CLUG_02274	11	18	0.6111	29
CLUG_02275	3	7	0.4286	10
CLUG_02276	8	2	4.0000	10
CLUG_02277	1	5	0.2000	6
CLUG_02278	1	18	0.0556	19
CLUG_02279	3	6	0.5000	9
CLUG_02280	2	15	0.1333	17
CLUG_02281	1	15	0.0667	16
CLUG_02282	1	12	0.0833	13
CLUG_02283	1	19	0.0526	20
CLUG_02284	3	0	Undef	3
CLUG_02285	1	0	Undef	1
CLUG_02286	1	8	0.1250	9
CLUG_02287	4	2	2.0000	6
CLUG_02288	0	3	0.0000	3
CLUG_02289	2	7	0.2857	9
CLUG_02290	10	2	5.0000	12
CLUG_02291	5	10	0.5000	15
CLUG_02292	1	17	0.0588	18
CLUG_02293	2	0	Undef	2
CLUG_02294	2	2	1.0000	4
CLUG_02295	2	5	0.4000	7
CLUG_02296	6	1	6.0000	7
CLUG_02297	2	11	0.1818	13
CLUG_02298	2	5	0.4000	7
CLUG_02299	2	0	Undef	2
CLUG_02300	1	6	0.1667	7
CLUG_02301	0	0	Undef	0
CLUG_02302	0	0	Undef	0
CLUG_02303	0	0	Undef	0
CLUG_02304	0	0	Undef	0
CLUG_02305	0	0	Undef	0
CLUG_02306	1	0	Undef	1
CLUG_02307	0	0	Undef	0
CLUG_02308	1	0	Undef	1
CLUG_02309	1	1	1.0000	2
CLUG_02310	0	1	0.0000	1
CLUG_02311	2	0	Undef	2
CLUG_02312	2	0	Undef	2
CLUG_02313	0	0	Undef	0
CLUG_02314	0	0	Undef	0
CLUG_02315	1	0	Undef	1
CLUG_02316	0	1	0.0000	1
CLUG_02317	0	0	Undef	0
CLUG_02318	0	0	Undef	0
CLUG_02319	0	0	Undef	0
CLUG_02322	0	0	Undef	0
CLUG_02323	0	0	Undef	0
CLUG_02324	1	0	Undef	1
CLUG_02325	1	0	Undef	1
CLUG_02326	1	0	Undef	1
CLUG_02327	0	0	Undef	0
CLUG_02328	0	0	Undef	0
CLUG_02329	0	0	Undef	0
CLUG_02330	0	0	Undef	0
CLUG_02331	0	0	Undef	0
CLUG_02332	0	0	Undef	0
CLUG_02333	1	0	Undef	1
CLUG_02334	1	0	Undef	1
CLUG_02335	1	0	Undef	1
CLUG_02336	0	0	Undef	0
CLUG_02337	0	0	Undef	0
CLUG_02338	0	1	0.0000	1
CLUG_02339	2	1	2.0000	3
CLUG_02340	0	0	Undef	0
CLUG_02341	0	0	Undef	0
CLUG_02342	0	0	Undef	0
CLUG_02350	0	0	Undef	0
CLUG_02351	0	0	Undef	0
CLUG_02352	0	1	0.0000	1
CLUG_02353	0	0	Undef	0
CLUG_02354	0	1	0.0000	1
CLUG_02355	0	0	Undef	0
CLUG_02356	0	1	0.0000	1
CLUG_02357	0	0	Undef	0
CLUG_02358	0	0	Undef	0
CLUG_02359	0	0	Undef	0
CLUG_02360	0	0	Undef	0
CLUG_02361	0	0	Undef	0
CLUG_02362	0	0	Undef	0
CLUG_02363	0	0	Undef	0
CLUG_02364	1	0	Undef	1
CLUG_02365	0	0	Undef	0
CLUG_02366	0	0	Undef	0
CLUG_02367	0	0	Undef	0
CLUG_02368	0	0	Undef	0
CLUG_02369	0	0	Undef	0
CLUG_02370	0	0	Undef	0
CLUG_02371	0	1	0.0000	1
CLUG_02372	0	0	Undef	0
CLUG_02373	0	0	Undef	0
CLUG_02374	1	0	Undef	1
CLUG_02375	0	0	Undef	0
CLUG_02376	1	1	1.0000	2
CLUG_02377	0	1	0.0000	1
CLUG_02378	1	0	Undef	1
CLUG_02379	0	0	Undef	0
CLUG_02380	0	0	Undef	0
CLUG_02381	0	0	Undef	0
CLUG_02382	0	0	Undef	0
CLUG_02383	0	0	Undef	0
CLUG_02384	1	0	Undef	1
CLUG_02385	0	0	Undef	0
CLUG_02386	1	0	Undef	1
CLUG_02387	1	0	Undef	1
CLUG_02388	0	0	Undef	0
CLUG_02389	0	0	Undef	0
CLUG_02390	0	0	Undef	0
CLUG_02391	0	0	Undef	0
CLUG_02392	0	0	Undef	0
CLUG_02393	1	0	Undef	1
CLUG_02394	0	0	Undef	0
CLUG_02395	0	0	Undef	0
CLUG_02396	0	1	0.0000	1
CLUG_02397	1	0	Undef	1
CLUG_02398	0	0	Undef	0
CLUG_02399	1	0	Undef	1
CLUG_02400	0	0	Undef	0
CLUG_02401	0	0	Undef	0
CLUG_02404	0	0	Undef	0
CLUG_02405	0	0	Undef	0
CLUG_02406	3	0	Undef	3
CLUG_02407	0	0	Undef	0
CLUG_02408	0	0	Undef	0
CLUG_02409	0	0	Undef	0
CLUG_02413	0	0	Undef	0
CLUG_02414	0	0	Undef	0
CLUG_02415	0	0	Undef	0
CLUG_02416	0	0	Undef	0
CLUG_02417	1	0	Undef	1
CLUG_02418	0	1	0.0000	1
CLUG_02419	0	0	Undef	0
CLUG_02420	0	0	Undef	0
CLUG_02421	0	1	0.0000	1
CLUG_02422	0	0	Undef	0
CLUG_02423	0	0	Undef	0
CLUG_02424	0	0	Undef	0
CLUG_02425	0	0	Undef	0
CLUG_02426	1	0	Undef	1
CLUG_02427	0	0	Undef	0
CLUG_02428	0	0	Undef	0
CLUG_02429	0	0	Undef	0
CLUG_02430	0	0	Undef	0
CLUG_02431	0	0	Undef	0
CLUG_02432	0	0	Undef	0
CLUG_02433	1	0	Undef	1
CLUG_02434	0	0	Undef	0
CLUG_02435	0	0	Undef	0
CLUG_02436	1	0	Undef	1
CLUG_02437	1	0	Undef	1
CLUG_02438	0	0	Undef	0
