GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_04932	0.9812	0.8923	0.9070	0.8847	0.9428	0.9077	0.9702	0.9378	0.9344	1.0600	1.8430	1.0404	0.9614	0.9840	0.8894	0.9597	0.9229	0.9281	0.9863	0.9245	0.9262	0.9266	0.9372	0.8681	1.2085	1.1935	1.1699	1.1643	1.1755	1.1514	1.1459	1.1490	1.1007	1.1485	0.9947	0.9905	1.1882	1.2955	1.2236	1.1874	1.1999	1.0902	1.1809	1.1600	0.9979	1.2180	1.1820	1.1857	1.1649	1.0948	1.2189	1.0626	1.0761	1.1101	1.0737
CLUG_04933	0.9036	0.8904	0.8137	0.8636	0.8512	0.8116	0.9163	0.9222	0.8847	1.0505	1.7160	0.9842	0.8566	0.9275	0.8568	0.8538	0.9169	0.9210	0.9773	0.9476	0.9309	0.9063	0.9588	0.8556	1.0646	1.1275	1.0992	1.1408	1.0676	1.0182	1.0684	1.0571	1.0100	1.1037	1.0214	0.9474	1.1617	1.1275	1.1431	1.0484	1.0783	0.9966	1.1464	1.1220	1.0345	1.1423	1.0319	1.1616	1.0594	1.0615	1.1748	0.9777	1.0311	1.0254	1.0246
CLUG_04934	0.9665	0.8346	0.8960	0.8399	0.8351	0.8368	0.9417	0.9221	0.8812	0.9922	1.7048	0.9663	0.9562	0.9849	0.8688	0.7538	0.9561	0.9293	0.9052	0.9219	0.8698	0.9578	0.9133	0.8768	1.1085	1.1883	1.1039	1.1327	1.1352	1.1342	1.0773	1.0792	1.0867	1.1521	1.0104	0.9758	1.2019	1.1717	1.2015	1.0604	1.1725	1.0656	1.1627	1.1053	1.0364	1.1918	1.1570	1.1509	1.1192	1.1142	1.1577	1.0593	1.0863	1.0142	1.0811
CLUG_04935	1.0413	0.8055	0.8525	0.8628	0.8441	0.7947	0.9579	0.9714	0.8203	1.0441	1.7429	0.9792	0.8876	0.9105	0.7979	0.7730	0.8649	0.8787	0.8681	0.9234	0.8378	0.8939	0.8409	0.8235	1.1862	1.2449	1.1503	1.1132	1.2110	1.1570	1.0771	1.1281	1.1727	1.1915	1.0388	0.9887	1.3704	1.3182	1.1645	1.0740	1.2458	1.0690	1.2024	1.1672	1.0565	1.1434	1.2007	1.2159	1.0786	1.0882	1.2309	1.0846	1.0614	1.0757	1.0917
CLUG_04936	1.0197	0.8316	0.8513	0.8849	0.8531	0.8285	0.9157	1.0090	0.8187	1.0506	1.7732	1.0344	0.9028	0.9260	0.8155	0.7922	0.9438	0.9190	0.9008	0.9649	0.8134	0.9261	0.8604	0.8468	1.2474	1.3108	1.1835	1.1480	1.2649	1.1854	1.1067	1.1610	1.2237	1.2095	1.0851	1.0159	1.4679	1.4400	1.2197	1.0926	1.2752	1.1056	1.2477	1.1955	1.1147	1.2042	1.2694	1.2861	1.1058	1.0897	1.2714	1.1393	1.0988	1.1315	1.1384
CLUG_04937	0.9765	1.0209	0.8911	0.9900	0.8971	0.9085	1.0599	1.0111	0.9663	1.0348	1.8828	1.1158	0.9248	1.0440	0.9644	0.8872	1.0708	0.9743	0.9738	1.0098	0.8682	1.0175	0.9657	1.0313	1.2718	1.3592	1.2021	1.1810	1.2876	1.2465	1.1990	1.2101	1.2824	1.1919	1.1182	1.1005	1.4114	1.4524	1.3096	1.1910	1.2600	1.1633	1.2389	1.2321	1.1369	1.2443	1.2159	1.2981	1.1793	1.1678	1.2142	1.1543	1.1472	1.1575	1.0946
CLUG_04938	0.9732	0.8851	0.9463	0.9492	0.9508	0.8804	0.9711	0.9730	1.0057	1.0469	1.8202	0.9999	0.9797	0.9693	0.9519	0.9813	1.0457	0.9981	0.9675	0.9773	0.9665	0.9436	0.9991	0.9375	1.1501	1.1647	1.1738	1.1411	1.1910	1.1470	1.1473	1.0984	1.0953	1.1373	1.0356	1.0050	1.0811	1.0947	1.1845	1.1067	1.1666	1.0453	1.1578	1.1671	1.0510	1.1747	1.1449	1.1685	1.1198	1.1172	1.1721	1.0455	1.0855	1.0650	1.0396
CLUG_04939	0.9655	0.8129	0.8772	0.8716	0.9477	0.8635	1.0247	0.9206	0.9469	1.0439	1.8104	1.0199	0.8964	0.9835	0.9192	0.9042	1.0144	0.9609	1.0210	0.9428	0.8766	0.9274	1.0017	0.9283	1.1834	1.2072	1.1109	1.1504	1.1388	1.1202	1.1202	1.0918	1.0995	1.1234	1.0370	0.9887	1.0047	1.0554	1.2076	1.0750	1.1668	1.0763	1.1640	1.1472	1.0053	1.1538	1.0901	1.2130	1.0793	1.1270	1.1620	1.0074	1.0608	1.0449	1.0427
CLUG_04940	0.8550	0.7118	0.8848	0.7834	0.8803	0.8619	0.8656	0.9068	0.7413	0.9391	1.6604	0.9004	0.8755	0.7936	0.8488	0.8369	0.9808	0.9176	0.9447	0.8835	0.8117	0.8856	0.7889	0.9075	1.1286	1.1428	1.1123	1.0943	1.0199	0.9937	1.0171	0.9906	1.0340	1.0587	0.9926	0.9499	1.1097	1.0451	1.0311	0.9867	1.0870	0.8960	1.0171	0.9789	1.0591	1.0994	1.0522	1.0798	1.0109	1.0964	1.1223	0.9151	0.9812	0.9652	0.9684
CLUG_04941	0.9748	0.8259	0.9591	0.9196	0.9111	0.8693	0.9418	1.0970	0.9370	1.0166	1.7877	0.9442	0.9096	0.9236	0.9144	0.9386	0.9670	1.0181	0.9933	0.9720	0.8837	0.8870	0.9385	0.9592	1.1388	1.1553	1.0749	1.1158	0.9976	1.0166	1.0230	1.0343	0.9839	1.0956	0.9850	0.9679	1.1836	1.0879	0.8331	0.7773	0.8360	0.7319	0.8385	0.8050	0.9926	1.1369	0.8542	0.8435	0.8040	0.8489	0.8732	0.7491	0.9838	0.9983	0.7911
CLUG_04942	0.8435	0.7412	0.7157	0.7542	0.7751	0.7872	0.8958	0.8582	0.7698	0.9251	1.6044	0.8198	0.7827	0.7694	0.7587	0.6954	0.8657	0.8194	0.8904	0.8522	0.7523	0.8113	0.8254	0.7215	1.0913	1.1159	1.0973	1.1006	1.1208	1.0903	1.0671	1.0048	1.0224	1.1137	1.0132	0.9942	1.3178	1.3235	1.1654	1.0993	1.1768	0.9914	1.0544	1.0890	0.9976	1.1126	1.1253	1.1696	1.0900	1.0822	1.1821	1.0515	1.0267	1.0411	1.0556
CLUG_04943	0.9296	0.7339	0.7342	0.7106	0.7803	0.8565	0.9117	0.8653	0.7928	0.9261	1.7231	0.8229	0.8176	0.8149	0.7914	0.6459	0.9712	0.8660	0.8056	0.8718	0.8002	0.7968	0.7669	0.6980	1.1793	1.2081	1.1316	1.1694	1.1980	1.1731	1.1803	1.0670	1.1106	1.1315	1.1403	1.0354	1.6596	1.6317	1.3168	1.1915	1.2636	0.9917	1.1268	1.2321	1.0767	1.1744	1.2208	1.3311	1.1665	1.1744	1.2428	1.1892	1.1284	1.1622	1.1373
CLUG_04944	0.9130	0.7221	0.7208	0.7411	0.7586	0.8280	0.9079	0.8556	0.8110	0.9311	1.6828	0.8416	0.8235	0.7815	0.7783	0.6383	0.9613	0.8780	0.8587	0.8870	0.8011	0.8103	0.8281	0.7083	1.1764	1.2015	1.1613	1.1258	1.1883	1.1762	1.1560	1.0727	1.0844	1.1447	1.1302	1.0483	1.5653	1.5581	1.3022	1.1928	1.2982	1.0349	1.1463	1.1855	1.0385	1.1990	1.2481	1.2569	1.1709	1.2221	1.2672	1.1759	1.1251	1.1172	1.1243
CLUG_04945	0.8993	0.6493	0.7436	0.8006	0.8279	0.7040	0.8825	0.8457	0.8901	0.8837	1.7321	0.9084	0.8544	0.8587	0.7942	0.7276	0.7100	0.8181	0.8326	0.8082	0.7552	0.7927	0.8974	0.8006	1.0591	1.1141	1.0377	1.0850	1.0567	1.1174	1.0391	1.0510	1.0206	1.0736	0.9550	0.9154	1.2976	1.1930	1.1511	1.1369	1.1334	1.0216	1.0868	1.0857	1.0124	1.0291	1.1304	1.1764	1.0565	1.0694	1.1427	0.9946	0.9913	1.0088	1.0336
CLUG_04946	0.9016	0.7576	0.7491	0.7749	0.8547	0.7982	0.8497	0.8007	0.7217	0.9951	1.8085	0.9840	0.8492	0.8125	0.8278	0.7721	0.9189	0.9024	0.9244	0.8661	0.8040	0.8609	0.8256	0.8429	1.1592	1.1829	1.1497	1.0660	1.1322	1.1679	1.0884	1.0796	1.1211	1.0906	1.0109	0.9380	1.3585	1.3572	1.0184	0.9216	0.9802	0.8980	0.9214	0.9887	1.0509	1.2026	0.9979	1.0404	0.9070	0.9677	0.9692	0.9316	0.9595	1.0413	0.9125
CLUG_04947	0.7740	0.8170	0.7977	0.7591	0.8229	0.7534	0.8725	0.7509	0.8030	0.8552	1.5394	0.8485	0.8240	0.7678	0.7515	0.7329	0.8570	0.8387	0.8015	0.8350	0.7702	0.7699	0.8361	0.7483	1.0332	1.0275	1.0195	1.0380	1.0680	1.0600	1.0459	1.0068	0.9432	1.0300	0.9375	0.9025	1.2339	1.2829	1.1301	1.0146	1.0577	1.0282	1.0168	1.0721	0.9377	1.1308	1.0799	1.0319	1.0833	1.0425	1.1067	0.9852	0.9534	0.9558	0.9540
CLUG_04948	0.8510	0.8201	0.7979	0.7587	0.8541	0.7879	0.9171	0.7787	0.8207	0.8573	1.6072	0.8664	0.8473	0.8115	0.7849	0.7936	0.8516	0.8440	0.8296	0.8675	0.8042	0.8013	0.8520	0.7501	1.0354	1.0287	1.0176	1.0324	1.0760	1.0700	1.0532	1.0094	0.9609	1.0120	0.9463	0.9117	1.2431	1.2574	1.1442	1.0645	1.1027	1.0328	1.0646	1.1030	0.9758	1.1556	1.1151	1.0593	1.1152	1.0583	1.1585	0.9954	0.9590	0.9418	0.9790
CLUG_04949	0.7543	0.7725	0.7519	0.7425	0.7253	0.7244	0.7965	0.6362	0.7727	0.7778	1.4839	0.6691	0.8192	0.7560	0.7134	0.5283	0.7951	0.7378	0.6376	0.8000	0.7001	0.8636	0.8220	0.7719	1.0066	1.0770	0.9454	0.9526	0.9363	1.0217	0.9586	0.9817	0.9418	0.8978	0.8884	0.8904	1.1199	1.1045	1.0056	0.9045	0.9409	0.8574	0.9289	0.9665	0.8615	1.0122	0.9150	1.0243	0.8292	0.8582	1.0264	0.8606	0.9390	0.9121	0.8486
CLUG_04950	0.8292	0.7902	0.7619	0.7672	0.8066	0.7661	0.8231	0.6712	0.8299	0.8210	1.5639	0.7604	0.8444	0.8011	0.7486	0.5718	0.7931	0.8072	0.6946	0.8726	0.7579	0.8700	0.9026	0.7781	1.0830	1.0884	0.9921	0.9920	0.9619	1.0405	0.9996	1.0132	0.9985	0.9595	0.9269	0.9373	1.1882	1.1472	1.1657	1.0395	1.0754	1.0055	1.0547	1.1129	0.8901	1.0540	1.0687	1.1757	0.9576	0.9729	1.1940	0.9587	0.9636	0.9468	0.9861
CLUG_04951	0.9432	0.7512	0.8326	0.7993	0.8543	0.7594	0.9019	0.8753	0.7901	0.9062	1.5992	0.8542	0.8771	0.8710	0.7486	0.6546	0.8273	0.9446	0.8326	0.8988	0.8467	0.8343	0.9133	0.7179	1.0044	1.1290	1.0501	1.0569	1.1260	1.0768	1.0672	1.0482	1.0550	1.0082	0.9414	0.8812	1.3305	1.3610	1.1997	1.0958	1.1797	0.9934	1.1111	1.1317	1.0081	1.0203	1.1122	1.1424	1.0856	1.0640	1.1493	1.0285	0.9673	0.9759	0.9983
CLUG_04952	0.9107	0.7871	0.8065	0.7943	0.8514	0.8420	0.9588	0.8720	0.9391	0.9466	1.7920	0.9291	0.8603	0.9346	0.8535	0.8284	0.8786	0.9128	0.9033	0.8971	0.8331	0.9173	0.8512	0.8317	1.0946	1.1105	1.0794	1.0674	1.0607	1.0780	1.0504	1.0189	1.0107	1.0694	0.9305	0.9219	1.0350	1.0023	1.0500	0.9795	1.0220	0.9530	0.9798	1.0481	0.9720	1.0479	0.9978	1.1074	0.9656	0.9924	1.0276	0.9579	0.9924	0.9938	0.9481
CLUG_04953	0.9212	0.8348	0.8362	0.8356	0.8494	0.8547	0.9140	0.9872	0.9019	0.9652	1.8370	1.0246	0.9572	0.8872	0.8570	0.8411	0.8970	0.8921	0.9101	0.9076	0.8384	0.9114	0.8356	0.8731	1.0400	1.0964	1.0049	1.0260	1.0116	1.0908	1.0469	1.0032	1.0551	1.0580	0.9430	0.9459	1.0529	1.0298	1.0473	0.9747	1.0150	0.9843	1.0427	1.0585	0.9524	1.1051	0.9799	1.1124	0.9708	0.9622	1.0672	0.9261	0.9628	0.9619	0.9543
CLUG_04954	1.0730	0.9059	0.9875	0.9874	0.9588	0.9443	1.1990	1.1410	1.0728	1.1228	2.0649	1.0853	1.0439	1.0417	1.0045	1.0434	0.9949	1.0191	1.0566	0.9844	0.9211	0.9490	0.9867	0.8619	1.1445	1.1668	1.1319	1.1391	1.1388	1.1378	1.1901	1.1370	1.0859	1.1499	1.0189	1.0300	0.9986	0.9993	1.1711	1.1447	1.1781	1.0569	1.1575	1.1547	1.0898	1.1356	1.0760	1.1853	1.0685	1.1262	1.2407	0.9764	1.0894	1.0391	1.0520
CLUG_04955	1.1185	1.0415	0.9777	0.9566	0.9955	0.9501	1.0566	1.1183	1.1292	1.1005	2.1178	1.0875	1.0623	1.0938	1.0466	1.1495	1.0628	0.9856	0.9872	1.0511	1.0117	1.0690	1.0721	1.0284	1.1700	1.1950	1.1575	1.1811	1.1137	1.1858	1.1287	1.1496	1.1414	1.1497	1.0460	1.0181	0.9641	0.9540	1.2661	1.1659	1.1594	1.1196	1.2057	1.1756	1.0645	1.1535	1.1512	1.2160	1.1239	1.1390	1.2482	1.0560	1.0532	1.0193	1.0797
CLUG_04956	0.8989	0.8840	0.8019	0.9059	0.9943	0.8818	0.9029	0.9183	1.0026	1.0176	1.8862	1.1023	0.8081	0.9416	0.9310	0.8834	0.9965	0.8310	1.0639	0.9494	0.8876	0.8336	1.0378	0.8652	1.2151	1.1590	1.0480	1.0252	1.0712	1.1117	1.0416	1.0449	1.0536	1.0721	0.9719	0.9635	0.9440	0.9019	1.1256	1.1108	1.0147	1.1158	1.1371	1.0851	0.9999	1.0563	1.0923	1.0720	1.1073	1.0333	1.2145	0.9844	1.0117	1.0205	1.0077
CLUG_04957	0.9035	0.8602	0.7754	0.8502	0.9957	0.8604	0.8497	0.8794	0.9689	1.0166	1.8078	1.1385	0.8183	0.9115	0.9224	0.8551	0.9830	0.8098	1.0371	0.9226	0.8531	0.7904	1.0533	0.8232	1.2094	1.1477	1.0373	1.0302	1.0567	1.1116	1.0359	1.0618	1.0816	1.0515	0.9711	0.9497	0.9417	0.9046	1.1123	1.0991	1.0096	1.0816	1.1419	1.0668	1.0022	1.0361	1.0921	1.0711	1.1088	1.0043	1.2284	0.9874	0.9845	1.0329	1.0149
CLUG_04958	1.0058	0.7882	0.8660	0.8683	0.8835	0.8399	0.9797	0.9479	0.9395	1.0140	1.8256	1.0291	0.9198	0.9559	0.9195	0.9123	0.9514	0.9204	0.9092	0.9871	0.8678	0.8923	0.9600	0.8780	1.0939	1.1255	1.0617	1.0778	1.0392	1.0870	1.0663	1.0342	1.0213	1.0976	0.9828	0.9602	1.0354	1.0382	1.1030	1.0047	1.0142	1.0632	1.0499	1.1216	1.0235	1.0989	1.0368	1.0530	0.9762	1.0337	1.1155	0.9714	1.0491	0.9961	1.0003
CLUG_04959	1.0998	0.9329	1.0052	0.9648	1.0434	1.0283	1.0776	0.9927	1.0849	1.1597	2.1626	1.1461	1.0626	1.0816	1.0334	1.0328	0.9817	1.0405	1.0030	1.0774	1.0082	1.0391	1.0561	0.9764	1.2279	1.2110	1.1704	1.1394	1.1637	1.1500	1.1388	1.1217	1.1300	1.1618	1.0203	1.0699	1.0362	1.0585	1.2258	1.1141	1.1441	1.0798	1.1369	1.2051	1.0467	1.1928	1.1636	1.2097	1.0808	1.0979	1.2364	1.0480	1.0805	1.0671	1.0620
CLUG_04960	1.0397	0.9008	0.9645	1.0095	0.9548	0.9692	1.0486	1.0029	0.9919	1.0826	2.1362	1.0671	0.9716	1.0378	1.0383	1.0849	0.9983	0.9997	1.0688	1.0228	1.0139	1.0367	1.0236	0.9241	1.1688	1.1642	1.1019	1.1031	1.0842	1.0977	1.0494	1.0794	1.0642	1.1166	1.0294	1.0300	0.9767	0.9561	1.2227	1.0719	1.0953	1.0922	1.1358	1.1783	1.0151	1.1380	1.0992	1.1708	1.0997	1.1047	1.1879	1.1139	1.0065	1.0381	1.0753
CLUG_04961	1.0428	0.8458	0.8854	0.8758	0.8877	0.9439	0.9830	0.9606	0.9975	1.0451	1.9287	0.9559	0.9916	1.0195	0.9666	0.9311	0.9426	0.9920	0.9413	1.0000	0.9279	0.8971	0.9364	0.8852	1.0852	1.1358	1.0334	1.0616	1.0316	1.0611	1.0219	1.0329	1.0196	1.0698	0.9619	0.9785	0.8419	0.8934	1.1238	1.0514	1.0627	1.0073	1.0901	1.1467	0.9567	1.0644	1.0580	1.0913	1.0349	0.9766	1.1361	1.0021	1.0189	1.0015	0.9819
CLUG_04962	1.0262	0.8352	0.9236	0.9300	1.0370	0.9302	1.1636	1.0010	1.0720	1.0683	1.9632	1.0038	1.0381	1.0399	0.9634	1.0338	1.1005	0.9658	0.9338	0.9865	0.9266	1.0815	1.0034	0.9608	1.0622	1.0842	1.0478	1.1112	1.0362	1.0775	1.0323	1.0484	0.9614	1.0238	0.8840	0.9617	0.8317	0.8373	1.1385	1.0227	1.0438	1.0181	1.0998	1.1267	0.9626	1.0853	1.0767	1.0907	1.0289	1.0159	1.0658	0.9677	1.0290	1.0058	0.9877
CLUG_04963	1.0507	0.9647	0.9211	0.9733	0.9605	1.0180	1.0434	1.0558	0.9752	1.0693	2.0092	1.1106	0.9169	1.0539	1.0316	1.0906	0.9630	1.0378	0.9537	1.0787	1.0175	1.1043	0.9294	0.9234	1.1509	1.1618	1.0573	1.0878	1.0892	1.1292	1.0506	1.0507	1.0611	1.0787	0.9892	0.9743	0.9181	0.9264	1.1672	1.0403	1.1196	1.0211	1.0984	1.1348	0.9539	1.1118	1.1163	1.1476	1.0961	1.0730	1.2046	1.0097	0.9726	1.0198	1.0254
CLUG_04964	1.0780	0.8813	1.0392	1.1808	1.0415	1.0111	0.9932	0.9898	1.0295	1.0624	2.2325	1.2864	0.9429	1.0058	1.0802	1.1043	1.0407	1.0125	1.1684	1.0648	0.9977	1.1011	1.1364	1.0583	1.1829	1.2107	1.0926	1.1254	1.1670	1.2361	1.1869	1.0466	1.0789	1.1789	1.0280	1.0704	1.0690	0.9810	1.1426	1.0967	1.1240	1.1222	1.0692	1.3252	1.0621	1.1218	1.1563	1.1265	1.0656	1.1650	1.2685	1.1169	1.1906	1.0546	1.0998
CLUG_04965	1.0800	0.9898	0.9589	0.9910	1.0101	1.0068	0.9062	0.9753	1.0448	1.0558	2.0465	1.0746	1.0836	1.1194	1.1153	1.0970	0.9773	1.0893	0.9419	1.1154	1.1035	0.9968	0.9620	1.0255	1.1287	1.2184	1.1272	1.0954	1.0930	1.1118	1.1337	1.1107	1.1586	1.1256	0.9960	1.0538	1.0124	0.9792	1.2031	1.0627	1.0951	1.0586	1.1578	1.1752	1.0362	1.1588	1.1151	1.1330	1.1039	1.0999	1.2301	1.0832	1.0917	1.0693	1.1028
CLUG_04966	1.1442	0.9594	1.0089	1.0286	1.0578	1.0911	1.0425	1.0480	1.0980	1.0864	2.2560	1.0865	1.0365	1.0854	1.0612	1.0468	1.0208	1.0105	1.0103	1.0954	1.0131	0.9725	1.0605	1.0327	1.1816	1.2238	1.1265	1.1668	1.1121	1.2027	1.1501	1.0874	1.1033	1.1346	1.0178	1.0358	0.9679	0.9688	1.1726	1.1128	1.1456	1.1597	1.1434	1.2190	1.0488	1.1732	1.1569	1.2065	1.0956	1.1054	1.2055	1.0653	1.1371	1.0777	1.0640
CLUG_04967	1.0482	0.9488	1.0746	0.9575	1.0468	1.0210	1.1673	0.9813	0.9418	1.1433	2.1529	1.1495	0.9969	1.0963	1.0227	1.1586	0.9666	0.9915	0.9312	1.0536	0.9407	1.0351	1.0426	0.9927	1.0629	1.0647	1.0518	1.1139	1.1059	1.1178	1.0355	1.0083	1.0334	1.1307	1.0029	0.9398	0.8500	0.8636	1.1758	1.0267	1.0528	1.0587	1.0786	1.1915	1.0604	1.1108	1.1002	1.1551	1.0439	1.0453	1.2430	0.9793	1.0076	1.0122	1.0769
CLUG_04968	0.8918	0.7189	0.9243	0.9096	0.8746	1.0003	0.9678	0.8005	0.9356	1.0443	1.9070	0.8860	0.8790	0.9316	0.9406	0.9914	0.8520	0.9091	0.9273	0.9941	0.9112	1.0133	0.8927	0.9348	1.0222	1.0974	0.9644	0.9679	1.0193	0.9957	1.0041	0.9962	0.9723	0.9749	0.8355	0.8850	0.9365	0.8784	1.0312	1.0301	1.0191	0.9649	1.0526	1.0853	0.9251	1.0441	1.0348	1.0224	0.9854	0.9763	1.0289	0.9842	1.0014	0.9568	0.9157
CLUG_04969	1.0283	0.9440	0.8926	0.9460	0.9484	1.0088	1.0340	1.0197	1.0989	1.0903	1.9574	1.0628	0.9381	0.9999	0.9852	1.0650	0.8826	1.0790	0.9785	1.0369	0.9110	0.9499	0.9437	0.9057	1.0585	1.1536	1.0145	1.0370	1.0476	1.0618	1.0333	0.9813	0.9636	1.0827	0.8852	0.9749	0.9403	0.8972	1.1636	1.0305	1.0346	1.0396	1.0961	1.1085	0.9503	1.1058	1.0833	1.1621	1.0175	1.0208	1.0990	1.0138	1.0232	1.0694	0.9679
CLUG_04970	1.1769	0.9466	1.0273	1.0292	1.1043	1.1126	1.1935	1.0466	1.1358	1.2373	2.3678	1.1412	1.0848	1.1744	1.1436	1.0922	1.0298	1.1276	0.9809	1.1324	0.9896	1.1192	1.0098	1.1285	1.1690	1.1148	1.0754	1.1199	1.0926	1.1542	1.0897	1.0731	1.0399	1.1961	1.0391	1.0071	0.8937	0.8701	1.1869	1.0377	1.0632	1.0521	1.0952	1.2163	0.9793	1.1277	1.1167	1.1412	1.0714	1.0515	1.2285	1.1006	1.0593	1.1496	1.0451
CLUG_04971	1.0338	0.9313	0.8623	0.9008	0.9937	0.9840	0.9909	1.1104	1.0660	1.1286	2.1565	0.9552	0.9873	0.9934	0.9998	1.0448	1.0441	0.9996	1.0366	0.9860	0.8881	1.0721	0.9759	0.8817	1.0184	1.0925	1.0458	1.0725	1.0327	1.0775	1.0813	0.9554	1.0021	1.0461	1.0357	0.9516	0.8850	0.9001	1.1194	1.0116	1.0078	1.0390	1.0776	1.0961	0.9546	1.1025	1.0614	1.0956	1.0552	1.0092	1.1156	0.9988	0.9906	1.0744	0.9959
CLUG_04972	0.9718	1.0054	0.8381	0.9958	0.9232	0.9436	1.1074	1.0415	0.9022	1.1407	2.1330	0.9573	1.0102	1.0462	1.0170	0.9880	1.0202	0.9311	0.8675	1.0478	0.9300	1.0283	0.9761	0.9952	1.0557	1.0720	1.0426	1.0213	1.0596	1.0531	1.0436	1.0041	0.9614	1.1167	2.3915	1.0137	1.0537	0.7720	1.1458	1.0367	1.1088	1.0625	1.0609	1.1419	0.9942	1.1530	1.0581	1.0617	0.9880	0.9897	1.1017	0.9845	1.0356	1.0084	1.0096
CLUG_04973	0.9839	0.8870	0.8511	0.9072	0.9125	0.9655	1.0078	0.9108	0.9572	1.0675	2.0042	1.0064	0.9495	0.9439	0.9245	1.0109	0.9110	0.9451	0.9383	1.0039	0.9165	0.9276	0.8910	0.8515	1.0026	1.0528	0.9952	1.0000	0.9770	1.0394	0.9864	0.9468	0.9447	1.0294	2.4093	0.9498	1.0821	0.8538	1.1290	1.0003	1.0096	0.9566	1.0371	1.0705	0.9906	1.1580	1.0048	1.0968	0.9802	1.0127	1.1303	0.9864	0.9948	0.9950	0.9900
CLUG_04974	0.9466	0.8362	0.9568	0.8966	0.9507	0.9683	1.0735	0.9058	0.9823	1.0465	1.9799	1.0092	0.9794	0.9991	0.9451	0.9527	0.8608	1.0442	0.9057	1.0082	0.9046	0.8663	0.9604	0.9266	0.9861	1.0530	0.9778	1.0520	0.9596	1.0239	0.9793	0.9365	0.9524	1.0273	2.4913	0.9132	1.0625	0.8347	1.0328	0.9910	0.9903	0.9414	1.0295	1.0700	0.9837	1.1367	0.9896	1.0536	0.9949	0.9878	1.0736	0.9390	0.9902	0.9823	0.9576
CLUG_04975	0.9250	0.7969	0.7700	0.8287	0.8251	0.9415	0.9534	0.9258	0.9189	0.9637	2.0109	1.0801	0.8791	0.9076	0.8676	0.8178	0.9771	0.8868	0.9397	0.9483	0.8529	0.8463	0.9106	0.7916	0.9488	1.0706	0.9759	1.0021	0.9694	0.9758	0.9282	0.8750	0.9106	1.0329	2.2435	0.9559	1.1041	0.8812	1.0856	0.9554	0.9995	0.9910	1.0377	1.1490	0.9512	1.1113	1.0346	1.1406	0.9976	1.0260	1.1500	0.9807	0.9973	0.9725	0.9876
CLUG_04976	1.0490	0.7789	0.8920	0.8595	0.8318	0.8688	1.0286	0.8834	0.8806	1.0625	1.8482	0.9321	0.8250	0.9026	0.8807	1.0368	0.9641	0.9599	0.7839	0.9720	0.8762	0.9028	0.7867	0.8295	1.0453	1.0371	0.9812	1.0110	1.0108	1.0717	0.9593	0.9611	0.9765	1.0072	2.3901	0.9964	1.2416	0.9071	1.0349	0.9546	1.0345	0.9948	1.0688	1.0701	1.0373	1.1650	1.0802	1.0831	1.0726	1.0689	1.1418	1.0033	0.9556	1.0227	1.0129
CLUG_04977	0.9736	0.8082	0.8893	0.8530	0.8365	0.8808	0.8858	0.8553	0.9385	1.0403	1.8788	0.9328	0.9351	0.9599	0.8498	0.8891	0.8510	0.9399	0.8650	0.9036	0.9096	0.9471	0.8464	0.9430	0.9264	0.9690	0.9471	0.9930	0.9080	0.9721	0.9158	0.9029	0.8745	0.9510	2.3626	0.8761	1.0254	0.8201	0.9676	0.9557	0.9748	0.8606	0.9487	0.9793	0.9239	1.0422	0.9508	1.0246	0.9200	0.8894	1.0394	0.9058	0.9350	0.9555	0.8863
CLUG_04978	0.8871	0.8153	0.8359	0.8088	0.8873	0.9678	0.9535	0.8809	0.9183	1.0711	2.0225	0.9362	0.8238	0.9784	0.9142	0.9129	0.9212	0.8757	0.9315	0.9491	0.9001	0.8680	0.8886	0.8890	0.8853	0.9929	0.9309	0.9650	0.9345	0.9848	0.9353	0.9104	0.8407	0.9549	2.4489	0.8781	0.9787	0.7486	1.0626	0.9818	1.0093	0.9395	1.0188	1.0207	0.9540	1.1158	0.9431	1.0903	0.9503	1.0035	1.0031	0.9331	0.9660	0.9603	1.0196
CLUG_04979	0.9579	0.7840	0.7364	0.8720	0.8630	0.8346	1.0005	0.8733	0.9056	0.9984	1.7975	0.9310	0.8635	0.9297	0.8062	0.9343	0.7487	0.8934	0.8208	0.9554	0.8637	0.8522	0.7825	0.8074	0.9328	1.0662	0.9360	1.0233	0.8858	0.9939	0.9649	0.8870	0.8689	1.0403	2.3604	0.9150	1.1667	0.8920	1.0674	1.0449	1.0524	0.9702	1.0462	1.0573	0.9745	1.1432	1.0470	1.1705	1.0131	0.9692	1.0728	0.9655	0.9672	0.9255	1.0330
