GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_05700	0.9063	1.8362	0.8716	0.8370	1.0088	0.7967	0.9991	0.9730	1.1382	1.0146	0.8177	0.9994	1.1163	0.9582	1.0481	1.1903	0.8795	1.0458	0.9687	0.9787	0.7960	1.0822	0.8955	0.8087	1.2159	1.1553	1.2889	1.1428	1.0479	1.2107	1.0993	1.0865	1.1604	1.2319	1.1067	1.0432	1.0578	1.0239	1.2438	0.8955	0.9184	1.0338	0.9915	0.9168	1.0827	1.0168	1.0035	1.2068	1.0015	1.0731	1.0942	0.9803
CLUG_05701	0.8659	1.4755	0.7730	0.8711	0.8490	0.7746	0.9257	0.8706	0.9558	0.9639	0.7746	0.9518	0.9724	0.8456	0.8198	0.8245	0.8087	0.9158	0.9268	0.8772	0.7772	0.9763	0.8487	0.6999	1.2940	1.2240	1.1844	1.1996	1.1533	1.2235	1.1876	1.0902	1.1318	1.2490	1.0756	1.0901	1.4577	1.1245	1.2499	0.9244	0.9627	0.9920	1.0055	1.0392	1.1844	1.0826	1.1045	1.2815	1.0449	1.1496	1.0617	0.9792
CLUG_05702	0.9006	1.6131	0.8584	0.9590	0.8733	0.8919	0.9394	0.9694	1.0548	0.9251	0.9187	0.9387	1.0360	0.9828	1.0859	0.9523	0.8854	0.9940	1.0695	0.8906	0.9087	1.0481	0.9137	0.7493	1.1984	1.1488	1.1216	1.1481	0.9791	1.2654	1.1868	1.0746	1.0714	1.1904	1.0440	0.9711	0.9917	1.0137	1.1115	0.8486	0.9501	1.0143	0.9308	0.8951	1.0762	0.9789	1.0231	1.1680	0.9427	1.0940	0.9954	0.9411
CLUG_05703	0.9101	1.7067	0.8646	0.9016	0.8919	0.9924	0.8202	0.9071	1.0394	0.9424	0.9125	0.9727	1.0085	1.0223	1.0922	0.9343	0.8219	0.9349	1.0778	0.9486	0.8451	0.9955	0.9713	0.8409	1.1837	1.2286	1.1648	1.1467	1.0148	1.1710	1.1761	0.9749	1.0953	1.2820	0.9877	1.1185	1.0065	1.0248	1.0959	0.8593	0.9501	0.9942	0.9345	0.9534	1.1203	0.9788	1.0902	1.2490	1.1075	1.0163	1.0887	0.9757
CLUG_05704	0.9589	1.6722	0.8612	1.0021	0.9099	0.9457	0.9392	0.9355	1.0075	0.9815	0.8623	0.9994	0.9991	1.0843	1.1276	1.0489	0.9064	1.0157	1.0854	0.9677	0.8721	0.9862	1.0033	0.8736	1.2579	1.1931	1.1982	1.1480	1.0516	1.1824	1.1822	0.9728	1.1291	1.2856	1.0702	1.1016	1.0920	1.0389	1.1254	0.8804	0.9667	0.9996	0.9672	1.0117	1.0673	1.0033	1.1261	1.2596	1.0426	1.0561	1.0500	1.0246
CLUG_05705	0.9076	1.6172	0.7284	0.9438	0.9081	0.8332	0.9111	0.8893	0.9843	0.9652	0.8436	1.0191	0.9716	0.9491	0.9432	0.9090	0.8474	0.9367	0.9865	0.9033	0.7733	0.9820	0.8561	0.7753	1.1894	1.1271	1.1161	1.1452	1.0397	1.2093	1.1500	1.0186	1.0936	1.2429	1.0502	1.0389	1.0481	1.0284	1.1534	0.8747	0.9086	0.9497	0.9425	0.9256	1.0534	0.9638	1.0562	1.1673	0.9583	1.0285	1.0760	0.9880
CLUG_05706	0.7539	1.4369	0.6991	0.8407	0.7558	0.7823	0.8759	0.8256	0.9093	0.9399	0.7262	0.8918	0.9525	0.8744	0.8449	0.6933	0.9088	0.8433	0.8473	0.8327	0.7521	0.8947	0.7984	0.6896	1.2131	1.0900	1.1598	1.1582	1.0398	1.1206	1.1206	0.9486	1.0483	1.2021	1.0361	1.0323	1.2400	1.0338	1.1634	0.8909	0.9423	0.9162	0.8914	0.9675	1.0384	1.0284	1.0095	1.1571	0.9932	1.0118	1.0510	0.9743
CLUG_05707	0.8350	1.3495	0.7266	0.9125	0.9554	0.8087	0.9836	0.9536	0.9778	0.9661	0.8684	0.9844	0.9036	0.9799	0.9984	0.9781	0.8319	0.9286	1.0138	0.8882	0.7952	0.9254	0.9038	0.7978	1.2470	1.1803	1.2006	1.0879	0.9974	1.2815	1.2042	0.9448	1.1000	1.2967	1.0999	1.0530	0.8564	1.1184	1.1869	0.8899	0.9198	0.9978	0.9107	1.0539	1.0446	0.9351	1.0132	1.1837	0.9789	1.0634	1.0443	0.9655
CLUG_05708	0.8376	1.4944	0.7713	0.8830	0.8781	0.8211	0.9273	0.8486	0.9227	0.9275	0.7843	0.9999	0.9038	0.9322	0.9281	0.8784	0.7547	0.8917	0.9239	0.8522	0.7712	0.9252	0.7803	0.6972	1.1093	1.0692	1.1143	1.0913	0.9596	1.1903	1.1030	0.9399	0.9955	1.2865	0.9822	1.0124	1.0602	0.9593	1.0915	0.8222	0.8800	0.8715	0.9091	0.8800	1.0359	0.9218	0.9979	1.1506	0.9551	1.0132	1.0183	0.9237
CLUG_05709	0.7595	1.4018	0.6881	0.8498	0.8228	0.7509	0.8189	0.8433	0.8829	0.8562	0.7666	0.8632	0.8874	0.8083	0.8614	0.7394	0.7626	0.8659	0.8577	0.8147	0.7026	0.8397	0.7383	0.6451	1.1421	1.0491	1.0248	1.0878	0.9597	1.1290	1.0752	0.9090	1.0103	1.1659	0.9613	0.9581	1.0928	0.9550	1.0214	0.8344	0.9095	0.8791	0.8821	0.8918	0.9994	0.9284	0.9834	1.1247	0.9029	0.9564	0.9409	0.9152
CLUG_05710	0.8768	1.6104	0.7968	0.9299	0.8990	0.8039	0.9039	0.9579	1.0123	0.9580	0.8504	0.9972	0.9996	0.9702	1.0167	0.9880	0.8676	0.9796	1.0170	0.9451	0.7848	1.0535	0.8818	0.7727	1.1881	1.1491	1.1152	1.1478	1.0242	1.1986	1.1786	0.9808	1.0918	1.2402	1.0403	1.0276	1.1614	1.0228	1.1454	0.8906	0.9374	0.9323	0.9327	0.9533	1.0311	1.0005	1.0621	1.1903	1.0004	1.0338	1.0241	0.9613
CLUG_05711	0.8788	1.6552	0.7691	0.8872	0.8671	0.9583	0.8170	0.9013	0.9196	0.9343	0.8001	0.9417	0.9385	0.9150	0.9304	0.8724	0.8826	0.9556	0.9470	0.8488	0.7465	1.0192	0.7846	0.7906	1.1905	1.0750	1.0998	1.0736	1.0131	1.1466	1.0889	0.9145	1.0281	1.2024	0.9857	1.0221	1.0385	1.0224	1.1093	0.8434	0.8941	0.9346	0.9322	0.9210	1.0171	0.9638	1.0321	1.1364	0.9164	0.9575	1.0077	0.9319
CLUG_05712	0.7811	1.4278	0.6937	0.7792	0.8011	0.7739	0.9151	0.7773	0.8766	0.8534	0.7625	0.8489	0.8753	0.8438	0.8540	0.7647	0.7572	0.8350	0.9039	0.8196	0.7206	0.9029	0.7902	0.6597	1.1359	1.0523	1.0719	1.0906	0.9877	1.1140	1.0821	0.9075	1.0279	1.1330	0.9405	0.9650	1.1805	0.9656	1.0480	0.8575	0.8787	0.8858	0.8995	0.9418	1.0227	0.9416	0.9799	1.1313	0.9732	0.9881	1.0038	0.9404
CLUG_05713	0.7843	1.4274	0.6939	0.7628	0.7919	0.7746	0.9196	0.7635	0.8756	0.8464	0.7595	0.8320	0.8819	0.8377	0.8525	0.7518	0.7384	0.8421	0.8997	0.8198	0.7180	0.8954	0.7941	0.6574	1.1371	1.0508	1.0815	1.0846	0.9920	1.1244	1.0753	0.9064	1.0299	1.1245	0.9370	0.9607	1.1867	0.9647	1.0501	0.8631	0.8793	0.8884	0.9010	0.9540	1.0264	0.9373	0.9694	1.1286	0.9766	0.9879	1.0060	0.9474
CLUG_05714	0.7675	1.3797	0.7012	0.8131	0.8222	0.8526	0.8593	0.7507	0.8766	0.8902	0.7219	0.9248	0.9022	0.8287	0.8406	0.6437	0.7963	0.9356	0.9448	0.8793	0.7128	0.9167	0.8109	0.7454	1.2091	1.0729	1.1495	1.1889	1.0897	1.2445	1.1541	0.9187	1.0780	1.3225	1.0486	1.0501	1.2732	1.0851	1.1918	0.9199	0.9605	0.9705	0.9622	0.9852	1.0777	1.0065	1.0846	1.2563	0.9935	1.0222	0.9918	0.9477
CLUG_05715	0.7708	1.3703	0.6922	0.8151	0.8170	0.8515	0.8490	0.7526	0.8762	0.8886	0.7151	0.9223	0.8966	0.8252	0.8336	0.6388	0.7940	0.9375	0.9314	0.8817	0.7095	0.9229	0.8103	0.7465	1.2091	1.0711	1.1444	1.1919	1.0884	1.2509	1.1534	0.9144	1.0764	1.3176	1.0523	1.0464	1.2872	1.0858	1.1905	0.9258	0.9595	0.9717	0.9611	0.9849	1.0785	1.0186	1.0807	1.2527	0.9921	1.0217	0.9933	0.9494
CLUG_05716	0.8142	1.4564	0.6919	0.7846	0.7770	0.7542	0.9619	0.8526	0.8794	0.8582	0.7667	0.9377	0.8487	0.8582	0.9022	0.7334	0.7527	0.8543	0.8463	0.8513	0.6986	0.9515	0.8026	0.6954	1.2602	1.1427	1.1315	1.1139	1.1084	1.2181	1.1320	0.9525	1.0238	1.2817	1.0532	1.0478	1.4688	1.1058	1.1734	0.9023	1.0131	0.9405	0.9297	1.0079	1.0730	1.0180	1.1338	1.2701	1.0210	1.0278	1.0332	1.0028
CLUG_05717	0.8307	1.4650	0.6946	0.7897	0.7840	0.7525	0.9597	0.8583	0.8808	0.8614	0.7654	0.9289	0.8513	0.8545	0.9077	0.7482	0.7643	0.8551	0.8656	0.8608	0.7165	0.9524	0.7873	0.6930	1.2687	1.1477	1.1484	1.1219	1.1197	1.2255	1.1483	0.9625	1.0349	1.2924	1.0663	1.0582	1.4987	1.1047	1.1709	0.9150	1.0232	0.9543	0.9461	1.0125	1.0871	1.0247	1.1382	1.2775	1.0274	1.0414	1.0348	1.0120
CLUG_05718	0.8223	1.4914	0.7859	0.9013	0.9345	0.7817	0.7776	0.8788	1.0109	0.9076	0.8430	0.9298	0.8164	0.9659	1.0258	0.8395	0.8278	0.8518	0.9876	0.9047	0.7536	0.9198	0.7709	0.7514	1.2309	1.0722	1.1024	1.1213	1.0464	1.1732	1.1202	0.9585	1.1022	1.1676	1.0475	1.0512	1.1678	1.0425	1.0860	0.8658	0.9086	0.9152	0.9594	0.9125	0.9974	0.9581	1.0462	1.1607	0.9674	0.9949	1.0372	0.9740
CLUG_05719	0.7677	1.3571	0.7437	0.8160	0.8441	0.7752	0.8693	0.8983	0.9305	0.8811	0.8033	0.9210	0.8137	0.8347	0.9046	0.7765	0.7690	0.8680	0.9264	0.8710	0.7969	0.9060	0.7186	0.7095	1.2103	1.0486	1.1244	1.0939	1.0201	1.1793	1.1214	0.9573	1.0124	1.2908	1.0587	1.0405	1.3208	1.1012	1.0174	0.8589	0.9201	0.9933	0.9151	0.8910	1.1016	0.9830	1.0476	1.1468	0.9840	1.0281	1.0438	0.9362
CLUG_05720	0.8332	1.5565	0.7563	0.8946	0.9152	0.7759	0.8243	0.8934	0.9277	0.8773	0.7472	0.9338	0.8575	0.9101	0.9601	0.8437	0.8828	0.8217	0.8639	0.8725	0.6874	0.9587	0.7723	0.6724	1.1891	1.0663	1.1397	1.1156	1.0376	1.1407	1.1298	0.9422	0.9703	1.1562	0.9650	0.9615	1.1697	0.9774	1.1613	0.7841	0.9135	0.9511	0.9250	0.9530	1.0283	1.0148	0.9597	1.1477	0.9703	0.9576	0.9839	0.9841
CLUG_05721	0.7796	1.4659	0.8063	0.8463	0.8362	0.7982	0.8394	0.8247	0.9283	0.9428	0.7936	0.9067	0.9451	0.9070	0.9479	0.8925	0.7398	0.8893	0.8618	0.8532	0.7387	0.8690	0.8145	0.7181	1.1930	1.1139	1.1110	1.1147	1.0173	1.2283	1.0935	0.9267	1.0907	1.1676	1.0308	1.0690	1.0785	0.9978	1.0889	0.8866	0.9155	0.9158	0.9352	0.9490	0.9949	0.9800	1.0830	1.2073	0.9678	0.9919	0.9798	0.9726
CLUG_05722	0.8427	1.5339	0.8112	0.8780	0.8899	0.8225	0.8717	0.8775	0.9347	0.9388	0.8125	0.9588	0.8802	0.9275	0.9629	0.8754	0.7769	0.9060	0.9449	0.8780	0.7591	0.9335	0.7852	0.7266	1.1700	1.0496	1.0850	1.1064	1.0354	1.1651	1.1112	0.9284	1.0626	1.2224	0.9888	1.0184	1.0712	0.9997	1.1037	0.8447	0.9105	0.8936	0.9106	0.9259	1.0492	0.9756	1.0303	1.1705	0.9688	0.9732	0.9931	0.9577
CLUG_05723	0.7010	1.4621	0.7209	0.8424	0.8135	0.7847	0.8737	0.8191	0.8635	0.8441	0.7323	0.9248	0.8551	0.8953	0.8688	0.6909	0.7178	0.8161	0.9123	0.8415	0.7139	0.9008	0.7410	0.6985	1.1175	1.0209	1.0353	1.1004	0.9564	1.0883	1.0893	0.8413	1.0369	1.1283	0.9625	0.9749	1.0543	1.0012	1.0172	0.8056	0.8479	0.8547	0.8526	0.8801	1.0129	0.9531	1.0190	1.1130	0.8848	0.9515	0.9245	0.9295
CLUG_05724	0.8491	1.5893	0.8708	0.9277	0.7997	0.7922	0.9180	0.9284	0.9723	0.8661	0.8426	0.9729	0.9961	0.9104	0.9582	0.8668	0.8781	0.9043	0.9351	0.8756	0.8124	0.9284	0.7957	0.7695	1.1125	0.9912	1.0358	1.0797	1.0004	1.1356	1.0874	0.9142	0.9860	1.1696	0.9653	0.9827	0.8687	0.9256	1.0775	0.7837	0.8965	0.9280	0.8911	0.8602	1.0792	0.9365	0.9692	1.2115	0.9798	0.9426	0.9768	0.9519
CLUG_05725	0.8021	1.5737	0.7155	0.9599	0.8522	0.7671	0.9075	0.7722	0.8923	0.8822	0.8280	0.9982	0.9017	0.9758	0.9527	0.9178	0.7025	0.9164	1.0263	0.8165	0.7314	0.9342	0.8115	0.7631	1.1012	1.0635	1.0732	1.0940	0.9334	1.1462	1.1521	0.8961	1.0548	1.2478	0.9615	1.0471	0.9422	0.9817	1.0973	0.7898	0.9079	0.8834	0.8446	0.8576	1.0853	0.9348	1.0424	1.2066	0.9551	0.9705	0.9816	0.9049
CLUG_05726	0.7841	1.5525	0.7026	0.8365	0.8143	0.8824	0.8351	0.8159	0.9032	0.8817	0.7704	0.8949	0.8851	0.8683	0.9211	0.8319	0.7647	0.9028	0.8222	0.8418	0.7323	0.9329	0.7944	0.7104	1.1592	1.0219	1.0702	1.1171	0.9665	1.1694	1.0617	0.8412	0.9931	1.1249	1.0154	0.9616	1.0845	0.9541	1.0733	0.8199	0.8951	0.8406	0.8680	0.9046	1.0417	0.9243	1.0150	1.1505	0.9634	0.9675	0.9753	0.9039
CLUG_05727	0.8265	1.5328	0.7128	0.9232	0.8740	0.7327	0.8205	0.7744	0.8180	0.8702	0.8165	0.8664	0.7971	0.8524	0.9002	0.7684	0.7191	0.9623	0.8658	0.8260	0.6758	0.9529	0.7651	0.7066	1.0705	1.0218	1.0245	1.0511	0.9575	1.2172	1.1071	0.8276	1.0320	1.1996	0.9678	0.9457	0.9364	0.9490	1.0172	0.8190	0.8644	0.8552	0.8822	0.9349	0.9884	1.0101	1.0099	1.1824	0.9793	0.9027	0.8994	0.9216
CLUG_05728	0.9363	1.6691	0.8703	0.9866	0.9860	0.8738	0.9618	0.9473	1.0399	0.9980	0.8659	1.0456	1.0035	1.0155	1.0838	1.0093	0.8653	1.0059	1.0113	0.9569	0.8408	1.0528	0.9043	0.8070	1.2510	1.1492	1.1499	1.1741	1.0578	1.2320	1.1799	0.9823	1.1042	1.2823	1.0776	1.0778	1.0565	1.0551	1.1265	0.8746	0.9684	0.9392	0.9699	0.9569	1.0896	1.0208	1.1057	1.2370	1.0219	1.0439	1.0329	1.0026
CLUG_05729	0.8445	1.5833	0.7904	0.8739	0.9886	0.8770	0.8947	0.9241	0.9990	0.9177	0.8077	1.0139	0.9308	0.9878	0.9770	0.9250	0.8408	0.9154	1.0149	0.9006	0.7505	0.9737	0.7742	0.7572	1.1805	1.0677	1.0657	1.1095	1.0052	1.1676	1.1096	0.9007	1.0354	1.2197	1.0423	1.0511	0.9425	1.0034	1.0605	0.8369	0.8855	0.8759	0.9148	0.8949	1.0554	0.9739	1.0417	1.1773	0.9450	0.9785	1.0110	0.9910
CLUG_05730	0.7898	1.4589	0.7185	0.8747	0.8196	0.7557	0.8263	0.7969	0.8941	0.9752	0.7144	0.8915	0.8854	0.8965	0.9207	0.7187	0.7364	0.9067	0.9424	0.8185	0.7359	0.9462	0.8039	0.7115	1.1428	1.0274	0.9816	1.0957	0.9611	1.0397	1.0694	0.8985	1.0052	1.1167	0.9879	0.9402	0.9612	0.8492	0.9059	0.7921	0.8528	0.7999	0.7497	0.7863	0.9358	0.7945	0.8544	0.9968	0.8329	0.9369	0.9576	0.8452
CLUG_05731	0.7118	1.1772	0.6888	0.6786	0.7495	0.6495	0.7670	0.7311	0.7988	0.7625	0.6472	0.8374	0.7169	0.7578	0.7362	0.6799	0.6848	0.7976	0.8272	0.7435	0.6034	0.7739	0.6422	0.5592	0.9707	0.8475	0.9200	0.9367	0.8263	0.9839	0.9105	0.7237	0.8491	0.9738	0.9140	0.8421	1.2279	0.8579	0.8491	0.6937	0.7271	0.7356	0.7477	0.7353	0.8660	0.7812	0.8710	0.9743	0.8334	0.8255	0.8513	0.7477
CLUG_05732	0.8081	1.5627	0.8118	0.9181	0.9187	0.8256	0.9001	0.8647	0.8964	0.9314	0.7823	1.0288	1.0946	0.9518	1.0284	1.0550	0.8550	0.8309	0.8272	0.8351	0.7473	0.8798	0.7800	0.8530	1.0424	1.0042	0.9902	1.0696	0.9112	1.0911	1.0797	0.8669	0.9311	1.1739	0.9107	0.9759	0.9412	0.9579	1.1290	0.7492	0.8968	0.8891	0.8672	0.8059	1.0073	0.9503	1.0276	1.1735	0.9043	0.9105	0.8668	1.0071
CLUG_05733	0.7466	1.2688	0.6758	0.7199	0.7478	0.7041	0.7449	0.7338	0.7412	0.8063	0.6480	0.8300	0.7641	0.7467	0.7160	0.6228	0.6495	0.7634	0.7848	0.7500	0.6584	0.7784	0.7035	0.5860	1.0620	0.9617	1.0750	1.0479	0.9743	1.1990	1.0462	0.8387	1.0029	1.2116	1.0250	1.0172	1.3544	0.9760	1.0424	0.8212	0.8308	0.8229	0.8154	0.8726	1.0111	0.9012	0.9491	1.1198	0.9145	0.9358	0.9438	0.8792
CLUG_05734	0.7820	1.4340	0.7605	0.8589	0.9774	0.8902	0.8853	0.7871	1.0499	0.9206	0.8516	0.8956	0.8584	0.9292	0.9846	1.0036	0.7516	0.9294	0.9712	0.8576	0.7324	0.9553	0.7703	0.7416	1.3376	1.0711	1.1200	1.2106	1.0033	1.2295	1.1418	0.9876	1.1227	1.2757	1.0953	1.0959	1.0949	0.9368	1.1870	0.9219	0.9292	1.0519	1.0392	0.9901	1.2116	1.0093	0.9926	1.3031	1.0642	1.0365	1.0291	0.9198
CLUG_05735	0.6420	1.2213	0.6133	0.7746	0.7059	0.6624	0.8492	0.7096	0.8090	0.8456	0.6648	0.8390	0.7458	0.8011	0.7943	0.7376	0.6755	0.6994	0.7334	0.6702	0.6395	0.8768	0.7268	0.7906	0.9248	0.8475	0.8660	0.8999	0.7441	0.8638	0.8852	0.7210	0.8328	0.9630	0.7648	0.8489	0.7325	1.2015	1.2185	1.0084	1.0605	1.1156	1.0603	1.0683	1.2445	1.0912	1.1993	1.4446	1.1438	0.8071	0.7619	1.1008
CLUG_05736	0.7781	1.3415	0.6772	0.7147	0.7355	0.7122	0.7837	0.7404	0.7991	0.8046	0.7180	0.8324	0.7783	0.7873	0.7760	0.6594	0.7102	0.8162	0.7845	0.7886	0.6666	0.8080	0.7121	0.6200	1.1029	0.9710	1.0369	1.0685	0.9708	1.1156	1.0382	0.8508	0.9931	1.1543	0.9295	0.9928	1.2957	0.9714	1.0919	0.8261	0.8939	0.8367	0.8166	0.9244	0.9760	0.9453	0.9888	1.1358	0.9458	0.8941	0.9432	0.9040
CLUG_05737	0.7627	1.2512	0.6690	0.7513	0.7695	0.7632	0.7902	0.8192	0.7485	0.7857	0.6724	0.7822	0.7740	0.7645	0.7768	0.6904	0.6474	0.8099	0.8704	0.7955	0.6770	0.8137	0.7680	0.6449	1.1044	1.0305	1.0314	1.0772	0.9692	1.1330	1.0806	0.8993	0.9969	1.2385	1.0238	1.0301	1.3573	0.9932	1.0279	0.8419	0.9300	0.8908	0.8888	0.9485	1.0568	0.9761	1.0394	1.1428	1.0140	0.9783	0.9778	0.9133
CLUG_05738	0.6782	1.2930	0.6694	0.7007	0.6646	0.6986	0.7385	0.7245	0.7846	0.7911	0.6404	0.7582	0.7354	0.7561	0.7246	0.7178	0.6810	0.7238	0.7750	0.7281	0.6401	0.8101	0.6984	0.5999	0.9941	0.9141	0.9855	0.9501	0.8193	1.0183	0.9850	0.7496	0.8599	1.0336	0.8302	0.8967	0.9604	0.9058	1.0023	0.7267	0.7990	0.7806	0.8068	0.8081	0.9317	0.8799	0.9546	1.0945	0.9040	0.8838	0.8438	0.8389
CLUG_05739	0.7984	1.4919	0.7013	0.7890	0.7718	0.8367	0.8384	0.8002	0.9163	0.8418	0.7629	0.9093	0.9035	0.8450	0.8620	0.7787	0.7650	0.8204	0.8309	0.8264	0.7225	0.8851	0.7734	0.7358	1.1626	1.1075	1.0656	1.0896	0.9879	1.1386	1.0925	0.9089	1.0276	1.1593	0.9293	1.0326	1.1772	1.0041	1.1600	0.7669	0.9109	0.9033	0.8760	1.0127	1.0103	0.9550	1.0564	1.1717	0.9804	1.0332	0.9393	0.9908
CLUG_05740	0.8899	1.5383	0.8360	0.9434	0.8567	0.7590	0.8559	0.8731	1.0034	0.9291	0.8305	0.8080	0.7658	0.8597	0.9405	0.7696	0.9058	0.8647	0.8470	0.9005	0.6872	0.9263	0.8096	0.6419	1.2115	1.0876	1.1142	1.0653	1.0081	1.1591	1.0768	0.8358	1.1104	1.1742	0.9950	1.0433	1.2669	1.0856	1.0456	0.8932	1.0154	0.9090	0.9484	0.9928	1.1142	0.9782	1.0958	1.3291	1.0498	1.0604	1.0029	0.9175
CLUG_05741	0.8743	1.5344	0.7903	0.8376	0.8388	0.8651	0.9136	0.9026	0.9456	0.8927	0.7878	0.9175	0.8730	0.9212	0.9563	0.8745	0.8257	0.9188	0.9250	0.8652	0.7830	0.9155	0.8007	0.7356	1.1516	1.0468	1.0509	1.1074	0.9803	1.1516	1.0765	0.8991	1.0051	1.1766	0.9966	0.9903	1.0200	1.0033	1.0709	0.8025	0.9128	0.8476	0.8860	0.8969	1.0382	0.9292	1.0149	1.1707	0.9691	0.9585	0.9458	0.9396
CLUG_05742	0.9197	1.5496	0.8164	0.8895	0.8638	0.9022	0.9428	0.9340	1.0307	0.9520	0.8604	1.0082	0.9416	0.9847	0.9992	0.8677	0.7794	0.9785	0.9916	0.8656	0.8275	0.9391	0.9042	0.7316	1.1729	1.0103	1.0455	1.0769	1.0144	1.2405	1.0736	0.9039	1.0590	1.2405	1.0801	1.0169	0.9545	0.9770	1.0365	0.8086	0.8967	0.8812	0.9160	0.9235	1.0386	0.9924	1.0288	1.1521	0.9418	0.9269	0.9929	0.9490
CLUG_05743	0.7927	1.4186	0.7712	0.8018	0.8596	0.8089	0.8232	0.8637	0.9302	0.9553	0.7180	0.8629	0.8152	0.8376	0.8625	0.8786	0.7054	0.8934	0.8254	0.8469	0.7407	0.8283	0.6954	0.7179	1.0457	0.9481	0.9989	1.0111	0.9868	1.1094	1.0585	0.8614	0.9668	1.1646	0.9622	0.9604	0.9549	0.9389	1.1042	0.7951	0.8832	0.7983	0.8136	0.8399	0.9721	0.8712	0.9070	1.1344	0.9042	0.9272	0.8871	0.9062
CLUG_05744	0.9006	1.5404	0.8097	0.8719	0.8895	0.8798	0.8811	0.9320	0.9487	0.9513	0.7734	0.9417	0.8524	0.8982	0.9649	0.8918	0.8127	0.9181	0.9019	0.8894	0.8210	0.9554	0.7935	0.7631	1.1846	1.0343	1.0645	1.1174	0.9914	1.1537	1.1093	0.8828	1.0447	1.2311	0.9957	0.9993	1.0498	0.9897	1.0839	0.7948	0.8939	0.8833	0.8725	0.8707	1.0157	0.9473	0.9854	1.1625	0.9949	0.9626	0.9614	0.9289
CLUG_05745	0.8425	1.3367	0.7244	0.8199	0.8377	0.8047	0.8182	0.8900	0.9306	0.9860	0.6767	0.7520	0.7448	0.7959	0.8829	0.8923	0.7997	0.9100	0.8469	0.8084	0.6970	0.8184	0.7091	0.6718	1.1193	0.9757	1.0318	1.0347	0.9782	1.1154	1.0057	0.7960	0.9722	1.1432	0.9796	0.9174	0.9629	0.9543	1.0596	0.7595	0.8673	0.7486	0.7730	0.8398	0.9587	0.8511	0.9087	1.0828	0.8914	0.8809	0.8823	0.8925
CLUG_05746	0.8036	1.4366	0.7855	0.7958	0.8049	0.7371	0.8073	0.8144	0.9083	0.8398	0.7406	0.8954	0.8271	0.8701	0.8639	0.7715	0.7652	0.8139	0.8245	0.7999	0.7339	0.7916	0.7490	0.6651	1.0659	1.0294	1.0268	1.0904	0.9223	1.0820	1.0531	0.8783	0.9414	1.0969	0.9286	0.9970	1.0605	0.9037	1.0427	0.7974	0.8892	0.8256	0.8285	0.8709	1.0066	0.8762	1.0111	1.1104	0.8861	0.9372	0.8941	0.8966
CLUG_05747	0.8286	1.4799	0.6817	0.6948	0.8264	0.8067	0.9402	0.9323	0.8613	0.8841	0.8046	1.0736	0.8259	0.8953	0.9694	0.8963	0.6868	0.8776	0.8588	0.8033	0.6768	0.8598	0.7825	0.7219	1.0448	1.0282	0.9776	1.0930	1.0108	1.1991	1.0168	0.8501	1.0020	1.1619	0.9495	0.9130	0.9712	0.8787	0.9729	0.7604	0.8423	0.8214	0.7783	0.8622	1.0130	0.8651	0.9883	1.0845	0.9055	0.9230	0.9385	0.8371
CLUG_05748	0.8887	1.5771	0.8791	0.8853	0.9296	0.8402	0.8864	0.8987	1.0183	0.9362	0.8625	0.9931	0.8599	0.9858	1.0170	0.8877	0.8272	0.9227	0.9585	0.9045	0.8218	0.9478	0.8860	0.7714	1.2083	1.0780	1.1125	1.1510	1.0216	1.1896	1.1427	0.9286	1.0042	1.1915	1.0464	1.0341	1.0000	1.0313	1.0849	0.8358	0.9461	0.8668	0.9023	0.9062	1.0548	0.9879	1.0728	1.1833	0.9905	1.0028	0.9866	0.9728
CLUG_05749	0.7415	1.3259	0.7855	0.7897	0.7999	0.7903	0.8719	0.8335	0.9789	0.8978	0.7260	0.8651	0.8113	0.8496	0.8880	0.7567	0.7189	0.8288	0.9538	0.7782	0.7445	0.8642	0.7111	0.7444	1.0636	0.9324	1.0014	1.0224	0.8906	1.0373	1.0074	0.7761	0.9427	1.0993	0.9286	0.9624	0.9164	0.9389	1.0563	0.7526	0.8622	0.8154	0.8074	0.8493	1.0101	0.8759	0.9511	1.1131	0.9248	0.9100	0.9130	0.8592
