GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_05725	96.20	240.82	82.44	129.82	110.01	99.43	104.15	70.08	97.63	188.35	114.21	97.95	116.18	258.58	369.97	95.23	71.75	95.38	93.76	413.53	132.42	125.09	103.66	130.51	293.04	322.10	324.55	331.38	268.54	293.36	294.85	254.87	290.45	278.07	271.78	309.73	199.20	223.08	244.36	272.20	298.67	345.87	293.88	224.84	300.82	295.24	256.90	294.63	239.37	296.29	295.25	248.08
CLUG_05726	94.04	237.58	80.95	113.13	105.12	114.37	95.84	74.04	98.82	188.24	106.27	87.82	114.04	230.09	357.69	86.32	78.11	93.96	75.12	426.35	132.59	124.92	101.48	121.49	308.47	309.52	323.63	338.40	278.05	299.31	271.71	239.25	273.46	250.69	287.01	284.43	229.28	216.81	239.02	282.58	294.47	329.09	302.02	237.17	288.73	291.90	250.16	280.93	241.44	295.39	293.35	247.79
CLUG_05727	99.12	234.57	82.13	124.86	112.82	94.97	94.17	70.28	89.50	185.78	112.63	85.02	102.70	225.87	349.57	79.73	73.45	100.16	79.10	418.35	122.35	127.60	97.73	120.85	284.86	309.49	309.83	318.39	275.48	311.54	283.33	235.38	284.16	267.34	273.54	279.72	197.97	215.66	226.54	282.28	284.37	334.83	306.97	245.12	273.96	319.01	248.89	288.71	245.43	275.58	270.54	252.64
CLUG_05728	112.29	255.42	100.28	133.43	127.28	113.25	110.39	85.97	113.78	213.07	119.44	102.60	129.30	269.10	420.86	104.72	88.38	104.69	92.39	484.61	152.23	140.97	115.52	138.01	332.89	348.07	347.73	355.66	304.34	315.34	301.98	279.39	304.04	285.76	304.57	318.79	223.35	239.77	250.88	301.45	318.59	367.72	337.48	250.89	302.01	322.40	272.52	302.05	256.11	318.70	310.69	274.84
CLUG_05729	101.28	242.29	91.07	118.19	127.62	113.67	102.68	83.86	109.30	195.92	111.41	99.49	119.94	261.77	379.38	95.98	85.88	95.28	92.72	456.11	135.88	130.38	98.89	129.50	314.14	323.37	322.27	336.09	289.20	298.86	283.98	256.18	285.10	271.81	294.61	310.91	199.26	228.02	236.18	288.45	291.31	342.91	318.33	234.63	292.52	307.58	256.73	287.48	236.83	298.73	304.11	271.67
CLUG_05730	94.72	223.26	82.79	118.29	105.80	97.95	94.83	72.32	97.82	208.19	98.54	87.48	114.09	237.56	357.52	74.57	75.22	94.37	86.10	414.56	133.24	126.69	102.69	121.68	304.11	311.17	296.85	331.90	276.51	266.11	273.68	255.54	276.78	248.85	279.23	278.09	203.20	192.98	201.75	272.99	280.57	313.18	260.85	206.15	259.38	250.91	210.58	243.41	208.74	286.05	288.03	231.71
CLUG_05731	85.37	180.14	79.36	91.77	96.75	84.18	88.03	66.35	87.40	162.78	89.28	82.17	92.37	200.80	285.89	70.55	69.95	83.01	75.57	376.57	109.25	103.62	82.03	95.63	258.30	256.68	278.23	283.74	237.73	251.83	233.02	205.84	233.80	217.02	258.35	249.08	259.60	194.95	189.09	239.10	239.21	287.99	260.18	192.78	240.03	246.73	214.66	237.91	208.86	252.04	256.06	204.97
CLUG_05732	96.91	239.14	93.53	124.17	118.60	107.00	103.31	78.47	98.07	198.84	107.91	100.96	141.04	252.22	399.36	109.47	87.33	86.48	75.57	422.95	135.29	117.80	99.64	145.88	277.38	304.14	299.44	324.00	262.16	279.27	276.32	246.56	256.38	261.61	257.42	288.65	198.97	217.68	251.42	258.21	295.03	348.08	301.74	211.29	279.20	300.12	253.27	286.55	226.62	277.98	260.71	276.09
CLUG_05733	89.54	194.16	77.86	97.36	96.53	91.26	85.49	66.59	81.09	172.14	89.39	81.45	98.46	197.86	278.05	64.62	66.34	79.45	71.70	379.87	119.21	104.23	89.86	100.21	282.59	291.29	325.09	317.44	280.31	306.88	267.75	238.53	276.15	270.00	289.72	300.87	286.34	221.80	232.15	283.03	273.32	322.18	283.73	228.79	280.26	284.61	233.91	273.43	229.18	285.69	283.89	241.02
CLUG_05734	93.78	219.44	87.63	116.16	126.17	115.38	101.61	71.43	114.87	196.53	117.47	87.89	110.61	246.23	382.36	104.13	76.77	96.73	88.73	434.36	132.60	127.92	98.40	126.82	355.93	324.42	338.69	366.73	288.64	314.69	292.22	280.88	309.15	284.28	309.59	324.15	231.48	212.89	264.35	317.75	305.69	411.82	361.60	259.58	335.83	318.76	244.63	318.19	266.69	316.43	309.53	252.15
CLUG_05735	77.00	186.89	70.67	104.76	91.12	85.86	97.46	64.40	88.51	180.53	91.70	82.33	96.09	212.29	308.46	76.53	69.00	72.79	67.00	339.42	115.79	117.41	92.84	135.20	246.10	256.70	261.88	272.59	214.08	221.10	226.55	205.07	229.31	214.60	216.16	251.09	154.85	273.05	271.36	347.57	348.87	436.77	368.95	280.08	344.95	344.63	295.58	352.74	286.64	246.42	229.18	301.76
CLUG_05736	93.32	205.29	78.03	96.65	94.94	92.31	89.95	67.19	87.43	171.78	99.04	81.68	100.28	208.62	301.35	68.42	72.54	84.95	71.67	399.39	120.68	108.19	90.96	106.03	293.47	294.11	313.58	323.67	279.29	285.55	265.70	241.99	273.46	257.23	262.71	293.65	273.92	220.74	243.16	284.72	294.07	327.58	284.13	242.37	270.51	298.53	243.70	277.34	237.03	272.98	283.70	247.81
CLUG_05737	91.47	191.47	77.08	101.60	99.33	98.92	90.69	74.34	81.89	167.74	92.75	76.76	99.73	202.59	301.65	71.64	66.13	84.29	79.52	402.88	122.57	108.96	98.11	110.29	293.87	312.13	311.91	326.31	278.84	289.98	276.57	255.78	274.50	276.00	289.37	304.69	286.94	225.71	228.92	290.16	305.95	348.75	309.26	248.67	292.90	308.27	256.16	279.04	254.12	298.68	294.11	250.37
CLUG_05738	81.34	197.87	77.13	94.76	85.79	90.55	84.76	65.75	85.84	168.89	88.33	74.40	94.76	200.36	281.37	74.48	69.56	75.33	70.80	368.75	115.89	108.47	89.21	102.60	264.53	276.86	298.04	287.80	235.71	260.63	252.09	213.20	236.79	230.33	234.65	265.23	203.04	205.85	223.22	250.45	262.85	305.60	280.74	211.86	258.24	277.88	235.27	267.26	226.55	269.81	253.82	229.97
CLUG_05739	95.75	228.30	80.80	106.70	99.63	108.44	96.22	72.62	100.25	179.71	105.23	89.23	116.41	223.92	334.73	80.80	78.14	85.39	75.91	418.56	130.80	118.52	98.79	125.83	309.38	335.44	322.26	330.05	284.22	291.42	279.61	258.50	282.95	258.36	262.68	305.42	248.87	228.18	258.33	264.33	299.66	353.64	304.83	265.50	280.02	301.62	260.35	286.11	245.70	315.45	282.52	271.62
CLUG_05740	106.72	235.41	96.32	127.58	110.59	98.37	98.23	79.23	109.78	198.36	114.56	79.29	98.67	227.82	365.21	79.85	92.52	90.00	77.38	456.09	124.42	124.03	103.42	109.78	322.38	329.42	336.96	322.69	290.04	296.68	275.58	237.71	305.76	261.67	281.25	308.61	267.84	246.71	232.85	307.84	334.04	355.87	330.02	260.28	308.83	308.93	270.08	324.55	263.10	323.75	301.66	251.51
CLUG_05741	104.85	234.81	91.06	113.28	108.28	112.13	104.85	81.91	103.46	190.59	108.67	90.03	112.49	244.11	371.36	90.74	84.34	95.63	84.51	438.18	141.77	122.58	102.28	125.81	306.45	317.04	317.80	335.44	282.04	294.74	275.51	255.72	276.76	262.20	281.69	292.92	215.63	228.01	238.48	276.58	300.29	331.86	308.28	235.16	287.77	293.45	250.12	285.85	242.87	292.63	284.49	257.57
CLUG_05742	110.30	237.13	94.07	120.29	111.51	116.94	108.21	84.76	112.77	203.24	118.68	98.93	121.32	260.94	388.03	90.03	79.61	101.84	90.59	438.38	149.82	125.75	115.50	125.12	312.10	305.99	316.16	326.20	291.84	317.50	274.77	257.10	291.60	276.45	305.30	300.80	201.80	222.03	230.82	278.68	295.00	345.00	318.74	242.12	287.86	313.43	253.56	281.31	236.03	282.98	298.66	260.17
CLUG_05743	95.07	217.09	88.86	108.44	110.96	104.84	94.48	78.38	101.77	203.94	99.04	84.68	105.04	221.95	334.95	91.16	72.05	92.98	75.41	428.92	134.11	110.91	88.83	122.77	278.25	287.17	302.09	306.28	283.91	283.96	270.90	245.00	266.21	259.52	271.96	284.09	201.87	213.36	245.90	274.04	290.57	312.56	283.11	220.21	269.43	275.14	223.55	276.99	226.59	283.07	266.82	248.42
CLUG_05744	108.01	235.73	93.29	117.92	114.83	114.03	101.12	84.58	103.80	203.10	106.68	92.41	109.83	238.02	374.71	92.53	83.01	95.56	82.40	450.47	148.64	127.93	101.36	130.51	315.23	313.28	321.93	338.48	285.22	295.30	283.90	251.10	287.66	274.34	281.44	295.59	221.93	224.92	241.39	273.92	294.09	345.84	303.60	228.28	281.51	299.18	242.87	283.86	249.34	293.87	289.19	254.64
CLUG_05745	101.04	204.55	83.46	110.89	108.14	104.30	93.91	80.77	101.82	210.50	93.35	73.79	95.97	210.91	342.87	92.59	81.68	94.71	77.37	409.42	126.19	109.59	90.58	114.89	297.85	295.52	312.04	313.43	281.42	285.48	257.38	226.41	267.71	254.76	276.88	271.36	203.57	216.86	235.98	261.76	285.34	293.07	268.97	220.18	265.73	268.80	223.95	264.40	223.40	268.95	265.40	244.66
CLUG_05746	96.38	219.85	90.50	107.62	103.90	95.53	92.65	73.91	99.38	179.29	102.16	87.87	106.57	230.57	335.46	80.05	78.16	84.71	75.33	405.13	132.88	105.99	95.68	113.75	283.63	311.79	310.52	330.30	265.36	276.93	269.52	249.82	259.23	244.45	262.47	294.89	224.19	205.37	232.22	274.83	292.52	323.22	288.28	228.32	278.99	276.71	249.20	271.14	222.06	286.14	268.93	245.80
CLUG_05747	99.37	226.47	78.55	93.97	106.68	104.56	107.91	84.61	94.24	188.74	110.99	105.35	106.42	237.25	376.43	93.00	70.15	91.34	78.46	406.84	122.54	115.13	99.96	123.46	278.03	311.43	295.64	331.09	290.82	306.91	260.24	241.79	275.92	258.92	268.39	270.07	205.33	199.68	216.67	262.08	277.10	321.59	270.82	226.04	280.78	273.22	243.58	264.82	226.93	281.79	282.29	229.48
CLUG_05748	106.58	241.34	101.29	119.73	120.00	108.90	101.73	81.56	111.41	199.87	118.98	97.45	110.80	261.22	394.92	92.11	84.49	96.03	87.57	458.11	148.79	126.91	113.18	131.92	321.54	326.50	336.44	348.66	293.91	304.48	292.44	264.12	276.52	265.53	295.76	305.88	211.42	234.36	241.60	288.05	311.26	339.37	313.98	237.59	292.36	311.99	264.39	288.95	248.22	306.17	296.76	266.68
CLUG_05749	88.93	202.91	90.50	106.80	103.26	102.43	100.07	75.64	107.10	191.67	100.14	84.89	104.53	225.13	344.85	78.52	73.43	86.26	87.14	394.11	134.79	115.71	90.83	127.30	283.03	282.41	302.84	309.70	256.22	265.50	257.83	220.75	259.59	244.99	262.47	284.68	193.74	213.36	235.24	259.38	283.66	319.23	280.94	222.66	279.96	276.63	234.40	271.80	231.77	277.81	274.61	235.53
CLUG_05750	90.41	210.38	84.67	108.60	104.16	98.04	97.56	66.53	94.18	176.29	102.96	88.54	110.34	222.68	324.07	77.56	70.93	87.52	76.20	398.71	131.36	117.87	99.29	118.03	286.01	291.88	304.79	317.34	263.52	272.60	265.56	238.72	275.30	243.43	278.60	284.64	233.59	215.70	217.93	271.72	274.12	296.81	291.98	226.97	262.96	277.51	237.48	262.50	222.63	274.33	273.38	242.81
CLUG_05751	101.09	220.72	91.50	113.99	103.28	104.54	104.66	71.80	103.25	174.95	109.67	84.61	110.32	236.52	360.63	86.24	76.14	81.36	79.82	443.87	134.37	116.06	105.69	125.71	302.71	301.75	305.68	329.46	279.99	272.74	275.81	246.51	273.31	246.23	275.37	319.89	236.05	215.64	228.08	264.51	285.69	339.50	318.48	226.49	279.57	288.04	245.65	287.63	233.34	287.39	288.91	256.77
CLUG_05752	85.16	197.26	83.49	99.53	103.61	95.39	100.03	80.68	88.06	164.51	87.75	70.32	113.23	223.19	313.12	78.17	77.03	84.58	69.34	375.24	123.19	105.64	78.22	102.83	275.43	287.07	299.74	311.39	244.64	257.23	281.11	238.41	248.68	231.15	284.19	267.16	169.66	211.59	214.86	244.10	265.40	301.75	281.77	197.59	269.35	285.91	227.30	255.02	243.50	278.40	270.98	233.40
CLUG_05753	93.10	215.71	84.64	109.65	113.13	98.58	99.10	79.45	92.73	188.61	94.58	80.92	113.32	225.17	324.54	86.09	79.25	86.47	75.11	406.56	124.54	113.09	86.68	116.60	273.28	290.76	282.62	304.57	243.26	256.69	270.54	233.79	258.66	229.55	276.98	262.26	178.46	205.40	215.85	270.80	276.17	301.30	302.51	211.02	272.64	289.55	222.45	255.35	225.16	278.68	276.00	242.19
CLUG_05754	94.78	212.37	89.36	106.16	99.92	108.19	98.17	69.02	90.33	191.15	103.80	84.29	108.45	222.32	325.51	77.20	81.65	94.06	85.81	407.94	129.28	107.14	87.49	115.46	276.42	309.06	298.73	323.50	282.24	292.02	271.13	246.25	273.66	262.48	278.71	295.24	256.37	226.06	246.58	271.91	293.92	323.04	297.29	235.30	285.52	301.21	250.23	288.49	239.28	290.58	285.33	255.84
CLUG_05755	105.73	228.61	94.56	112.90	107.36	105.43	104.09	73.04	103.10	191.63	111.40	94.07	108.00	247.27	362.75	91.19	81.89	94.75	85.70	434.97	145.69	127.89	103.33	110.12	314.70	333.18	333.68	337.75	297.55	307.63	294.57	278.50	282.71	277.60	296.18	312.72	259.21	220.42	241.80	279.70	306.42	351.17	309.26	250.44	277.68	299.65	258.23	290.84	246.76	324.10	312.88	248.64
CLUG_05756	104.89	219.39	86.36	111.27	109.70	105.44	89.82	73.70	110.57	187.59	104.60	89.36	106.57	240.39	358.09	85.35	78.26	89.24	76.97	428.32	138.24	125.71	95.46	113.36	331.66	326.60	323.78	328.63	266.35	299.99	272.84	248.94	279.36	272.69	269.25	294.60	248.66	235.82	240.98	278.43	292.70	335.52	304.52	233.87	292.57	305.17	254.26	279.86	247.26	301.21	299.22	249.40
CLUG_05757	87.91	202.35	84.48	97.01	101.58	101.59	94.25	76.96	93.26	170.13	99.97	88.79	102.72	215.86	305.51	78.26	67.19	79.09	70.69	397.83	127.14	107.84	88.42	109.45	280.25	322.69	313.23	321.73	278.85	289.50	264.83	248.44	274.67	268.56	275.13	292.24	259.89	229.81	239.82	272.10	292.36	325.32	286.00	244.73	272.49	296.33	245.45	291.38	230.24	293.86	288.77	252.08
CLUG_05758	86.19	200.73	84.19	106.68	98.38	108.34	89.56	62.23	93.20	167.06	98.69	85.63	100.48	208.44	301.04	72.41	69.61	80.85	73.41	374.98	117.90	116.82	88.79	107.53	270.03	306.92	299.45	295.31	269.27	266.01	271.27	243.52	260.96	233.29	268.49	284.26	264.58	209.01	213.86	262.22	261.04	317.63	282.25	217.16	256.95	267.45	230.38	266.09	228.34	285.38	280.88	247.58
CLUG_05759	94.75	221.80	89.55	116.67	115.90	103.21	96.66	76.16	101.40	191.71	113.86	92.33	115.63	234.72	354.63	90.98	71.54	91.19	91.07	400.20	133.72	115.16	89.41	131.69	306.14	318.97	311.54	336.78	275.15	288.42	286.22	274.94	268.31	249.93	293.64	312.21	217.14	219.39	238.87	275.07	303.49	330.40	306.58	235.88	284.60	293.16	254.10	285.92	246.94	288.31	298.53	253.49
CLUG_05760	121.79	253.70	104.62	132.68	126.35	123.58	126.13	86.58	117.26	220.84	121.85	110.44	136.39	279.74	421.16	113.59	89.11	112.64	101.87	506.24	162.46	145.40	117.29	131.29	340.59	366.48	376.16	390.35	300.94	330.44	321.68	304.71	324.98	288.12	319.75	340.65	239.53	254.47	257.31	301.07	342.13	369.71	337.45	262.47	314.96	336.65	275.70	317.25	291.85	329.80	331.40	286.55
CLUG_05761	106.75	216.33	95.91	106.60	107.37	100.94	89.02	70.30	106.69	191.73	105.25	90.12	121.16	230.62	368.07	86.24	74.44	91.08	85.99	420.29	134.37	127.65	97.49	126.45	300.47	296.81	302.01	335.29	268.78	276.61	264.24	259.66	278.53	255.51	268.75	297.11	213.30	217.07	223.70	267.38	291.09	320.59	292.12	218.48	273.08	273.92	233.00	280.57	255.37	281.40	279.37	247.88
CLUG_05762	101.50	222.83	89.90	115.70	128.48	118.08	115.84	83.52	105.76	187.80	117.97	84.20	116.47	249.65	381.08	83.61	79.57	93.75	83.76	448.38	141.74	126.21	88.37	127.50	299.03	317.10	324.70	338.47	278.58	286.04	278.90	265.54	275.67	262.23	280.32	308.23	224.95	219.99	228.68	266.43	292.82	314.70	300.78	241.24	275.65	289.22	232.49	295.61	243.01	303.99	296.57	252.90
CLUG_05763	102.43	219.34	87.48	118.74	106.87	109.48	97.47	75.01	98.71	182.32	102.35	84.80	110.53	219.11	354.92	76.80	79.39	92.65	83.93	411.88	129.25	121.72	99.08	107.33	308.12	310.00	334.51	316.72	282.53	275.74	279.84	267.81	302.22	259.64	289.19	291.72	286.49	220.48	232.34	260.75	301.20	315.06	304.38	234.69	292.72	287.81	255.14	278.90	263.89	301.17	287.81	259.36
CLUG_05764	100.35	228.49	93.49	114.40	110.47	104.33	102.07	82.14	101.80	183.24	104.39	91.47	112.25	252.89	366.65	92.13	80.44	101.42	84.44	434.81	137.39	116.63	105.15	127.25	306.14	338.14	325.85	332.21	284.95	294.62	292.66	267.43	275.60	278.00	288.31	300.53	256.33	228.67	235.23	275.77	302.21	333.53	309.08	243.00	289.20	308.98	254.40	289.03	250.72	295.80	302.85	259.14
CLUG_05765	95.89	216.62	95.00	110.27	107.65	102.19	95.73	82.68	96.20	173.28	107.20	86.48	105.60	232.51	329.41	79.56	67.59	88.76	77.61	422.88	133.87	118.35	88.56	116.46	294.99	314.42	305.26	326.60	268.94	282.75	276.00	263.26	272.20	255.75	269.67	295.83	226.71	211.04	225.13	271.65	278.13	319.23	295.81	230.48	257.55	278.20	231.09	264.11	232.93	297.39	282.08	234.91
CLUG_05766	96.66	215.96	95.34	110.53	107.29	103.17	95.53	82.80	98.43	174.37	107.75	85.73	105.48	231.54	332.65	79.86	67.51	87.69	76.52	424.28	134.80	120.65	90.10	118.40	297.32	314.04	306.29	326.67	267.64	282.14	275.36	262.79	272.62	256.99	266.54	296.27	223.28	209.54	227.76	271.35	278.70	317.52	294.87	231.48	257.80	278.44	232.64	262.20	233.34	298.43	281.55	237.33
CLUG_05767	101.40	214.77	92.81	106.41	119.42	111.53	91.66	73.95	106.54	189.88	97.53	103.83	115.18	247.01	359.21	83.05	74.05	95.12	77.44	439.97	125.35	118.73	91.54	123.88	306.06	332.37	343.31	345.10	283.79	318.10	289.82	300.74	298.56	284.77	286.41	328.07	257.67	236.31	269.71	308.31	320.36	337.06	322.87	261.93	308.34	319.22	257.61	305.28	266.20	316.97	303.20	261.57
CLUG_05768	100.22	213.57	83.08	105.62	111.87	110.22	98.08	72.16	93.49	176.04	103.05	91.29	104.16	223.33	339.20	86.02	68.60	87.45	77.63	399.07	121.79	108.40	95.14	118.78	266.72	298.93	295.72	301.35	255.96	261.49	256.00	250.88	250.79	245.44	270.58	283.83	191.18	206.74	217.93	255.83	268.64	312.22	281.64	209.47	261.41	278.59	228.94	265.45	221.56	275.35	263.13	232.44
CLUG_05769	92.15	210.05	88.11	107.16	106.29	93.35	103.92	67.73	95.91	174.52	109.12	84.35	105.68	219.85	316.66	83.85	69.70	77.47	76.82	402.86	128.66	111.34	96.46	104.83	275.49	285.05	298.79	315.88	245.11	250.54	251.69	238.23	276.63	228.98	256.50	254.24	168.57	172.98	186.31	224.37	239.60	272.44	261.53	167.97	246.44	230.46	192.57	241.12	208.92	276.58	273.95	218.05
CLUG_05770	104.11	226.70	91.33	113.41	117.31	108.41	109.92	79.00	98.84	197.34	113.44	93.62	108.56	245.26	364.63	87.57	78.40	90.31	82.24	439.92	146.55	121.15	97.90	120.29	303.90	317.56	318.05	338.88	276.97	287.91	274.63	275.49	277.34	259.29	287.46	304.44	216.22	230.33	238.85	280.15	299.86	321.15	303.99	233.85	283.06	299.39	248.45	280.74	242.68	291.44	294.67	243.75
CLUG_05771	104.91	223.63	93.88	114.22	120.36	112.30	105.94	79.64	100.55	190.37	111.87	96.40	110.97	238.49	368.72	90.72	78.52	95.89	82.20	436.47	139.50	124.66	103.59	122.72	308.46	326.37	338.07	342.87	286.03	296.83	283.51	281.31	291.34	256.45	289.20	304.16	242.57	228.93	227.21	269.38	296.45	323.14	303.66	230.27	279.30	295.31	245.94	285.96	245.16	297.90	289.60	244.51
CLUG_05772	97.03	221.11	87.08	105.87	115.18	108.58	89.31	74.47	95.97	160.43	116.09	98.53	104.49	236.27	362.21	99.80	53.93	98.43	93.12	400.76	156.43	123.48	100.63	129.32	300.56	313.58	312.19	336.81	269.48	282.73	284.29	287.21	284.32	251.97	287.00	302.53	252.39	233.06	222.35	267.07	285.36	327.44	311.10	224.13	276.31	265.46	245.52	298.28	222.14	308.13	291.55	235.52
CLUG_05773	80.97	195.88	82.22	104.72	109.25	99.31	99.96	71.22	92.53	171.75	97.27	89.17	108.49	225.00	346.51	81.71	73.53	91.00	82.04	414.22	131.57	117.41	90.74	119.43	278.88	267.17	310.65	334.32	270.66	259.98	261.84	238.48	268.31	243.41	281.35	265.90	220.27	215.68	225.01	248.79	255.43	298.95	299.52	207.53	264.92	269.81	222.16	258.17	222.01	291.94	282.91	246.88
CLUG_05774	97.57	195.08	78.47	106.20	93.27	96.04	97.28	69.81	88.82	160.81	92.04	87.81	97.09	201.46	308.36	68.62	70.88	83.56	76.26	366.94	116.20	101.90	85.46	97.07	278.84	296.23	303.74	311.34	257.85	280.22	245.65	268.91	259.62	246.32	270.47	282.59	254.23	195.54	223.10	250.50	284.33	291.73	302.60	222.36	254.85	268.35	236.42	272.47	237.11	280.26	261.51	238.88
CLUG_05775	86.97	183.22	72.80	86.94	87.49	99.14	93.01	66.70	85.27	153.89	95.71	87.20	104.52	196.27	273.08	54.72	74.44	80.86	77.75	367.61	105.10	94.87	89.15	87.20	272.97	288.84	293.17	292.81	259.39	274.74	245.74	266.74	264.33	242.49	288.17	282.17	283.89	187.83	224.73	249.69	285.40	294.80	299.96	210.22	256.45	258.84	248.37	258.94	238.92	267.68	260.21	245.73
CLUG_05776	98.32	231.91	91.77	113.83	118.75	113.83	104.11	83.58	92.37	179.03	103.63	94.52	107.79	223.68	344.38	80.04	74.72	92.70	82.05	432.41	135.01	122.59	96.38	112.53	309.11	316.23	322.16	339.02	272.87	307.33	281.56	285.40	280.19	264.77	284.49	313.84	269.89	236.38	231.92	283.77	303.62	311.29	299.83	225.90	283.62	286.15	253.10	277.71	241.87	288.77	297.33	254.31
CLUG_05777	98.02	231.45	91.74	113.72	118.61	113.62	103.80	83.72	92.22	178.95	103.41	94.32	107.78	223.07	343.52	79.54	74.71	92.66	81.88	431.69	134.78	122.34	96.15	112.44	309.07	315.87	322.13	338.64	272.55	307.53	281.35	285.12	279.89	264.50	284.08	313.78	269.74	236.66	231.69	283.92	303.72	311.41	299.38	225.36	283.40	286.18	252.94	277.55	241.68	288.78	297.32	254.31
CLUG_05778	95.14	213.08	79.56	101.92	105.02	111.35	102.14	80.26	97.79	178.35	95.62	88.02	110.06	228.44	328.18	75.20	69.68	91.99	76.79	399.06	132.33	109.27	105.25	110.03	284.84	302.43	319.10	330.04	272.13	279.41	269.31	279.15	277.76	263.97	270.48	306.72	224.42	223.38	226.42	265.15	275.42	312.92	302.84	230.56	276.09	278.45	243.11	276.73	238.69	286.19	290.30	249.93
CLUG_05779	83.68	198.98	77.67	90.67	99.66	108.36	89.73	76.49	94.42	181.08	89.67	79.95	110.80	216.63	298.69	62.79	67.35	92.49	79.58	382.73	129.14	103.92	97.83	110.37	292.84	296.72	313.71	329.54	281.55	279.81	260.12	279.04	275.98	269.45	265.03	309.09	257.08	231.54	236.45	265.89	284.30	318.07	308.15	237.42	274.33	276.66	238.31	283.70	236.11	274.47	291.36	253.69
CLUG_05780	87.03	213.25	78.25	100.98	104.23	125.02	104.04	87.95	103.26	206.27	99.76	78.34	110.25	214.26	322.24	70.65	76.48	89.61	80.79	403.45	130.23	113.29	97.27	102.52	308.09	305.49	341.47	353.68	298.30	306.20	291.85	291.35	293.62	270.70	296.12	334.70	303.98	234.60	245.82	278.86	294.26	326.66	320.69	249.59	292.43	289.85	244.49	288.63	257.64	310.51	334.28	241.35
CLUG_05781	118.67	237.14	96.59	119.08	118.14	108.94	109.72	83.77	102.28	198.60	115.87	106.13	125.33	256.06	396.24	95.28	83.92	104.15	82.75	464.23	143.74	125.05	96.72	135.54	304.62	312.88	333.48	346.73	295.68	306.16	284.74	295.90	280.71	269.26	305.14	302.49	212.00	221.02	231.78	265.95	301.49	332.29	293.04	214.54	288.92	299.25	247.49	282.81	240.29	285.54	280.25	252.64
CLUG_05782	104.18	223.29	80.50	113.19	115.37	108.74	103.29	74.14	99.54	179.86	101.12	95.20	103.01	224.53	350.67	84.84	74.29	88.86	78.35	422.90	128.50	112.66	92.17	117.36	279.97	308.96	316.18	326.44	261.97	286.38	275.42	278.67	271.70	254.14	289.59	298.30	224.88	207.07	221.13	257.04	281.82	298.22	292.86	220.76	273.59	273.09	222.47	274.29	234.32	270.98	270.26	245.62
CLUG_05783	103.08	206.98	82.92	110.95	107.77	104.25	100.34	76.07	91.19	182.69	99.63	87.31	95.94	218.73	335.16	79.83	73.17	87.75	71.98	404.65	129.13	116.09	92.52	120.70	308.10	327.84	315.48	344.37	293.66	305.41	263.49	285.11	292.44	265.28	275.81	306.78	277.25	229.29	242.22	288.60	303.51	314.88	300.10	239.14	280.76	297.34	254.18	284.70	252.43	293.50	293.11	255.14
CLUG_05784	103.92	206.46	82.35	110.80	107.73	102.92	99.35	75.81	90.13	182.88	100.47	87.11	95.09	216.51	332.05	79.92	72.84	86.62	70.68	402.99	129.20	115.15	91.55	121.15	307.22	325.60	312.88	345.12	292.11	303.78	262.68	285.55	290.53	265.54	275.56	304.98	275.90	229.83	240.08	288.40	301.20	314.51	300.24	240.79	279.60	296.12	253.70	283.59	251.78	291.21	293.00	254.93
CLUG_05785	108.91	237.98	92.37	117.54	115.63	114.59	105.73	85.65	102.24	193.83	106.30	100.19	115.46	253.84	357.31	86.14	72.20	103.43	81.74	441.92	131.67	130.88	117.27	122.89	317.76	311.21	331.93	348.11	288.43	301.85	290.83	292.87	294.18	254.06	293.10	302.94	262.20	227.17	245.60	279.88	312.42	328.18	298.73	250.65	293.86	285.87	254.56	301.66	242.82	291.96	285.48	246.02
CLUG_05786	99.67	206.16	80.32	115.09	107.61	98.90	99.30	76.71	92.20	180.22	94.12	92.00	102.00	218.74	334.67	78.48	67.60	91.46	75.30	402.96	127.47	107.62	92.30	128.50	281.03	287.56	317.57	304.46	278.61	281.31	258.05	269.94	272.05	258.49	259.60	291.26	220.24	211.39	228.71	255.89	276.44	310.31	304.92	227.77	273.73	283.37	229.20	268.96	231.31	268.79	267.86	237.84
CLUG_05787	120.86	241.62	95.05	115.21	120.02	117.49	118.80	75.69	103.93	192.99	120.85	94.48	113.10	255.63	396.34	95.33	78.52	102.13	81.52	471.85	160.31	131.51	104.47	136.32	330.16	336.51	362.79	360.37	314.13	319.40	304.75	301.76	304.61	288.21	299.15	321.56	242.77	241.15	241.99	285.75	311.76	349.63	324.08	242.31	298.26	315.52	263.88	322.07	264.75	311.79	308.73	261.43
