GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_01764	85.52	108.65	84.39	105.48	117.45	110.82	98.44	84.02	84.76	144.98	107.41	90.59	107.13	198.86	313.47	75.79	68.13	100.91	70.71	405.64	121.07	92.24	94.36	116.85	268.24	214.38	273.96	273.03	208.42	224.03	255.19	245.66	268.96	192.65	241.50	255.21	175.68	174.89	141.69	187.41	222.13	289.30	303.83	275.51	235.68	210.74	180.11	177.40	244.87	198.93	159.62	206.56	249.00	239.28	212.09
CLUG_01765	97.55	116.58	95.07	113.52	100.87	114.98	101.37	73.36	84.37	154.94	116.04	86.05	100.79	208.27	318.02	83.07	68.34	92.11	77.65	455.17	132.96	121.40	84.08	113.87	262.82	217.25	262.36	255.07	204.91	233.43	233.48	246.04	264.17	220.50	254.39	258.77	174.17	192.79	131.48	194.72	224.32	266.77	290.73	263.98	236.37	201.03	179.77	171.37	239.52	206.34	177.23	196.67	244.42	241.95	224.02
CLUG_01766	104.99	125.09	90.46	119.95	116.35	125.01	105.99	84.98	101.66	181.76	124.92	99.76	105.19	240.22	324.84	99.44	69.74	95.46	74.09	464.29	152.62	123.03	94.84	122.89	270.01	230.43	297.76	272.15	213.17	243.48	260.16	245.33	284.07	209.26	251.24	279.65	203.13	193.04	145.71	196.84	250.15	283.22	297.79	282.10	258.20	198.82	195.73	185.78	250.06	212.66	172.40	223.89	247.41	258.61	241.99
CLUG_01767	115.76	130.12	98.20	118.33	120.07	115.86	105.32	81.46	93.39	182.51	119.15	93.33	109.12	223.74	346.51	88.32	70.60	89.70	77.39	452.33	138.13	130.10	107.01	135.64	250.32	231.12	287.36	280.79	210.73	244.07	245.18	252.29	264.30	213.38	268.22	273.56	222.93	224.57	152.92	188.82	219.11	298.73	310.40	272.99	245.63	209.24	189.15	193.45	249.65	208.56	184.27	210.95	265.17	252.31	259.04
CLUG_01768	98.06	115.82	70.56	113.87	92.74	131.06	98.62	76.54	95.65	170.57	93.10	78.86	101.51	219.19	319.91	84.76	54.07	70.96	72.38	421.41	122.36	127.05	89.78	121.40	210.87	172.57	246.09	236.22	186.60	200.63	219.86	229.11	249.06	180.59	230.02	220.43	166.85	182.72	122.96	159.47	199.72	245.33	233.58	225.77	211.12	180.65	146.26	166.84	213.84	176.42	159.01	170.55	220.09	221.40	204.25
CLUG_01769	78.72	102.18	83.11	101.71	101.77	107.64	87.39	73.55	81.65	147.24	99.03	82.24	90.62	199.28	282.52	73.22	62.73	84.96	68.36	389.42	121.95	108.89	88.36	105.63	228.18	191.26	251.65	251.29	197.50	208.37	212.88	227.05	242.56	192.75	238.08	248.94	219.96	208.74	139.47	196.17	212.50	269.34	287.21	243.42	221.87	194.84	170.35	176.24	222.75	178.55	161.48	187.39	237.94	219.57	223.49
CLUG_01770	96.75	119.36	90.34	105.20	106.04	106.80	104.12	72.04	88.23	160.78	121.13	92.04	97.08	207.48	316.05	84.62	60.66	92.54	67.94	441.84	133.01	122.69	90.10	111.74	242.22	212.77	260.50	247.23	210.07	230.80	234.37	234.69	257.45	199.62	245.26	274.87	178.04	188.80	131.80	179.44	206.64	272.69	286.50	246.87	241.68	204.71	183.68	171.16	239.02	196.33	163.76	205.73	238.72	247.19	226.67
CLUG_01771	102.26	104.22	83.65	108.09	103.00	111.73	92.33	75.55	84.02	170.49	107.41	98.32	100.30	221.31	315.72	88.49	67.03	85.07	69.95	440.44	134.08	129.23	91.73	123.43	252.34	202.79	270.59	267.96	204.05	226.80	236.06	233.31	250.49	198.83	250.40	244.91	184.56	171.93	131.32	173.95	227.67	275.12	296.19	269.35	221.76	200.32	175.81	170.23	231.44	193.19	172.22	202.69	238.76	239.44	234.49
CLUG_01772	97.43	119.77	93.09	110.69	110.29	114.87	98.69	79.50	94.06	173.84	114.57	90.27	103.08	231.46	309.80	84.93	67.74	99.86	76.04	437.34	136.83	118.10	93.67	113.71	251.47	217.20	272.97	265.59	207.79	229.32	243.48	228.98	261.25	201.85	264.97	265.86	185.41	186.59	141.09	186.02	225.85	284.44	302.88	268.68	240.59	198.64	185.51	181.72	235.01	200.88	175.53	205.74	240.87	232.02	226.08
CLUG_01773	102.09	117.82	87.26	112.11	113.99	117.43	99.71	78.99	94.53	177.42	118.22	93.02	108.99	231.50	337.48	94.70	71.21	92.51	76.38	462.83	136.92	116.63	94.12	119.43	257.95	222.25	278.40	263.98	211.72	242.24	243.13	250.23	274.32	200.05	261.54	266.05	195.75	201.87	137.15	190.28	230.69	309.46	301.55	278.14	239.02	213.97	183.20	182.31	251.13	202.41	173.28	217.23	249.03	246.69	235.83
CLUG_01774	106.80	135.52	94.24	116.27	110.52	117.07	111.41	77.04	99.47	161.61	108.79	98.12	108.99	227.44	344.79	93.71	72.03	87.49	76.37	439.46	150.57	121.21	92.85	125.08	253.25	233.42	259.69	270.56	208.47	234.34	250.18	245.71	287.69	208.59	258.70	285.07	163.66	179.03	140.98	185.61	226.27	289.04	310.95	296.77	247.55	216.01	204.08	175.16	237.16	202.49	167.55	202.27	261.44	244.71	250.23
CLUG_01775	99.53	109.26	94.20	117.10	112.97	120.82	89.50	76.68	87.46	152.31	107.62	92.85	108.98	212.21	306.20	87.60	70.51	104.11	76.97	423.63	137.65	124.56	102.45	117.45	243.04	215.24	274.96	248.04	208.77	231.55	246.94	235.74	272.91	190.67	250.83	255.96	183.72	191.92	139.12	181.73	231.60	288.89	312.05	266.96	228.16	215.87	166.31	188.03	236.46	198.13	166.59	209.24	233.81	235.96	233.04
CLUG_01776	86.11	101.08	77.01	93.18	94.39	109.05	84.26	60.86	71.79	136.15	100.35	76.68	84.35	170.16	240.70	66.18	62.16	73.40	56.09	377.49	103.60	93.70	70.09	96.97	221.27	193.06	243.46	221.33	190.22	211.82	212.83	212.90	232.74	191.99	225.10	240.58	214.85	216.97	120.39	173.03	196.57	245.91	266.40	237.42	217.96	192.62	157.10	163.51	216.16	170.56	157.36	181.45	232.29	224.21	199.57
CLUG_01777	93.88	109.73	80.81	110.69	106.49	108.54	96.06	78.28	85.94	149.79	117.62	90.87	95.08	220.44	309.95	85.16	65.66	94.52	72.73	428.26	138.43	113.39	94.33	115.17	227.88	209.20	264.32	257.01	201.03	230.75	236.21	234.29	244.43	197.20	258.94	255.11	188.15	178.82	137.74	188.15	220.72	292.57	288.85	262.65	226.46	206.83	175.30	176.51	232.10	190.40	165.41	200.89	227.40	237.57	228.13
CLUG_01778	105.76	118.52	94.91	121.30	113.58	118.06	99.83	81.49	91.22	175.37	123.03	95.43	112.80	227.26	336.39	92.28	71.12	99.04	75.68	448.69	138.51	122.05	99.16	120.24	246.04	217.74	267.20	272.86	200.85	224.99	239.64	247.88	255.50	202.89	258.83	276.81	162.04	168.70	142.25	192.19	221.36	290.50	300.02	279.25	233.85	212.30	176.30	187.38	241.00	208.06	170.51	209.58	246.23	244.52	229.88
CLUG_01779	94.61	117.42	80.70	112.95	115.33	116.72	91.18	66.53	96.04	148.33	118.34	87.76	102.31	214.51	309.32	81.59	64.73	85.32	70.81	433.14	131.28	118.11	95.39	108.97	236.01	214.71	270.77	251.58	203.66	224.97	230.35	230.11	238.03	189.45	246.55	261.65	170.39	167.92	132.23	202.27	216.08	266.92	280.89	265.40	226.75	211.23	182.02	189.99	225.02	194.37	170.71	216.73	232.74	248.09	216.21
CLUG_01780	95.17	105.08	88.64	107.75	109.01	113.51	102.33	81.39	96.36	166.29	109.63	87.25	101.53	213.72	315.53	77.92	67.81	93.72	71.93	422.73	131.92	118.24	86.20	114.37	240.71	206.44	267.14	248.82	191.71	225.18	236.96	238.88	258.59	195.57	248.13	251.16	178.00	178.96	200.70	267.75	326.08	351.79	370.03	335.54	227.54	204.15	241.43	259.55	318.63	282.69	253.19	274.58	236.50	228.55	300.16
CLUG_01781	98.40	107.68	76.86	104.54	115.99	113.11	100.75	92.04	86.77	150.50	107.95	95.49	104.64	197.57	311.07	82.38	70.97	73.16	73.83	443.65	137.08	120.26	97.16	122.93	231.10	204.73	250.42	235.94	211.66	208.49	225.18	241.34	266.62	211.63	236.74	256.12	179.42	190.27	133.18	191.89	213.06	254.32	270.98	258.67	212.21	194.42	175.48	177.49	232.98	205.99	174.10	191.99	218.76	226.37	239.05
CLUG_01782	102.33	108.78	89.28	103.80	116.50	119.37	105.29	87.78	99.50	189.77	117.15	84.45	112.55	213.78	327.09	99.01	72.59	94.07	77.93	461.66	136.14	137.63	108.07	124.94	260.06	233.32	279.42	281.82	199.90	248.22	250.70	238.89	272.38	202.67	259.13	260.44	185.18	180.64	141.23	183.43	231.97	280.75	294.88	268.63	231.44	225.87	168.01	185.34	219.80	215.64	176.80	210.31	274.73	233.88	232.05
CLUG_01783	97.59	130.10	92.43	124.20	114.12	129.45	97.88	83.80	101.32	173.70	111.02	85.78	97.52	233.57	304.75	93.11	72.00	97.93	81.89	437.36	138.10	131.73	98.37	121.75	247.10	229.19	271.48	262.92	218.96	217.82	251.58	240.98	279.13	204.76	247.40	271.54	192.64	173.26	137.46	188.94	218.24	308.30	296.44	271.99	238.46	212.35	180.77	186.39	242.30	207.38	181.26	234.20	274.76	246.00	240.77
CLUG_01784	93.55	106.21	75.04	108.88	101.03	118.46	91.55	68.43	83.74	161.86	105.59	87.66	97.39	218.77	303.71	80.63	71.70	80.67	74.93	386.05	127.23	110.31	83.32	105.74	234.92	208.61	241.23	253.89	193.42	214.31	241.72	235.45	255.79	196.89	229.80	270.42	179.37	209.03	133.29	189.51	210.53	284.92	298.99	250.05	224.16	205.08	176.11	168.00	226.81	207.60	162.15	208.00	247.66	238.27	222.16
CLUG_01785	90.32	108.48	83.68	103.62	107.71	105.00	97.22	68.33	83.73	151.16	106.22	84.55	98.76	199.93	298.51	79.63	66.01	85.98	67.61	398.25	128.94	111.46	85.94	106.14	233.54	207.43	254.18	244.19	193.96	215.78	223.15	225.96	260.42	183.90	235.07	239.09	177.14	181.10	141.65	193.39	221.59	284.89	286.80	264.26	220.91	204.07	170.39	173.00	242.02	191.38	163.43	201.18	239.59	226.86	232.92
CLUG_01786	93.27	97.90	77.75	109.30	110.15	116.30	107.87	79.90	92.25	160.99	115.01	75.28	109.48	207.12	288.78	88.02	70.48	91.95	71.68	408.54	133.68	124.93	91.88	106.86	232.10	191.30	233.79	227.25	193.58	212.01	225.93	223.72	248.98	200.20	237.00	242.69	173.36	165.29	131.64	177.95	204.46	267.82	263.72	241.16	226.17	203.53	159.18	177.59	216.47	182.88	173.18	204.53	219.42	210.00	219.68
CLUG_01787	97.66	120.54	83.98	114.57	112.66	116.16	99.41	74.28	89.41	162.39	112.19	85.13	98.36	223.74	320.29	87.32	60.95	90.97	73.95	433.42	132.89	120.67	91.58	107.56	231.26	207.82	266.82	239.36	193.78	222.12	227.49	240.16	262.51	192.60	243.84	254.68	174.24	184.60	130.70	188.97	224.30	273.09	267.80	248.36	225.82	211.10	161.77	176.20	226.90	196.77	162.29	201.92	228.35	222.24	231.68
CLUG_01788	103.92	105.14	89.14	108.42	98.97	117.96	89.03	75.88	83.63	156.02	115.20	82.06	106.97	198.87	313.42	76.10	63.40	94.27	79.85	428.57	134.80	115.13	96.47	114.69	230.00	202.37	262.76	272.53	192.10	207.18	223.47	238.06	238.68	189.00	244.25	263.92	176.36	179.65	126.11	176.99	208.30	263.49	267.60	256.44	227.20	200.71	162.93	174.31	235.49	195.45	155.43	202.15	240.25	225.13	231.53
CLUG_01789	92.17	107.54	83.68	100.83	98.57	110.71	85.93	75.08	85.29	144.47	98.28	89.92	88.47	209.65	270.62	81.37	73.76	89.01	71.68	414.65	133.56	115.00	88.31	105.37	234.93	195.39	242.97	220.23	197.03	222.49	224.70	224.85	245.04	183.97	239.39	239.79	176.24	170.67	134.94	183.02	217.11	269.01	274.91	267.82	208.76	183.70	168.48	173.76	230.20	186.89	164.58	205.09	222.69	230.07	221.79
CLUG_01790	105.68	116.81	94.22	111.85	121.31	119.73	102.95	85.86	98.27	166.83	122.08	93.40	102.54	233.89	332.95	90.85	71.27	89.74	75.04	456.73	138.99	129.45	94.97	119.54	246.82	224.75	269.21	263.77	202.67	218.71	237.66	233.80	260.29	200.98	260.07	261.36	174.31	177.95	134.73	199.67	234.24	285.36	291.22	269.91	231.90	208.43	183.66	183.21	236.52	201.71	170.49	215.75	246.45	248.29	235.20
CLUG_01791	102.44	126.05	89.79	123.61	120.99	121.00	93.68	74.29	111.49	176.77	127.30	98.27	105.24	232.31	335.72	87.89	72.37	92.78	74.31	436.15	154.14	126.02	92.00	126.65	243.75	234.29	266.65	273.19	203.14	227.78	245.69	250.29	274.28	201.98	259.54	254.72	172.26	169.60	140.89	193.25	221.29	287.54	302.56	259.54	236.13	221.54	183.63	177.06	250.13	207.90	179.44	208.20	244.47	240.03	235.20
CLUG_01792	82.36	101.98	70.41	102.07	101.70	105.87	96.19	70.95	76.04	155.37	101.77	89.10	107.12	202.55	281.86	80.95	61.28	83.59	59.58	418.53	130.54	106.44	86.64	97.17	222.59	201.96	243.97	239.96	194.11	215.38	222.60	225.83	254.22	181.89	238.53	255.12	188.59	222.62	139.55	184.58	227.88	264.15	271.13	263.94	228.54	212.78	170.25	168.97	233.34	214.76	176.27	203.45	231.66	228.97	214.16
CLUG_01793	104.96	122.95	92.31	104.74	115.44	120.92	106.08	73.32	103.56	159.84	100.00	87.58	99.36	209.88	302.73	87.32	78.98	95.48	72.48	454.24	132.32	105.62	92.95	115.03	240.17	233.73	251.87	243.95	204.28	206.28	240.07	234.14	280.40	198.66	257.29	269.04	236.16	232.42	142.39	186.40	236.12	305.46	287.08	265.35	239.68	224.12	183.03	184.81	242.84	224.12	172.28	217.70	239.60	232.30	254.79
CLUG_01794	99.24	115.30	87.12	117.94	116.99	116.42	96.22	77.03	98.31	166.94	118.45	88.15	101.61	224.48	334.48	88.53	64.94	93.69	72.21	448.33	138.94	125.28	98.89	115.33	230.15	205.92	260.69	251.57	193.97	216.76	226.40	229.75	259.51	191.83	254.84	250.49	171.11	180.03	130.48	191.14	225.38	270.69	284.85	253.54	220.29	202.69	175.28	177.60	228.77	192.77	172.01	199.88	229.12	235.95	224.39
CLUG_01795	97.80	108.87	84.08	103.24	114.46	114.43	96.48	77.02	87.21	157.48	116.16	86.41	92.62	207.31	309.91	80.28	64.79	94.63	68.48	431.07	133.08	114.51	89.95	110.06	221.44	203.07	248.58	240.37	188.25	213.89	215.05	222.24	263.89	189.96	246.28	261.74	165.01	168.68	138.46	187.04	211.65	271.14	275.41	251.15	221.33	202.16	177.01	177.41	228.14	200.53	175.61	209.27	229.32	219.13	225.80
CLUG_01796	109.12	122.37	83.64	118.14	99.99	113.79	104.00	74.60	91.79	156.25	120.33	74.49	112.71	218.00	320.82	88.69	72.99	94.74	70.14	429.58	135.32	119.16	93.70	109.69	224.96	196.84	249.86	237.31	204.42	205.73	206.19	228.32	259.86	189.82	248.20	265.90	158.00	148.71	125.05	194.86	223.13	273.36	279.31	255.52	218.19	186.83	183.69	175.49	252.29	205.27	166.81	199.22	239.47	238.92	234.29
CLUG_01797	96.43	114.64	87.07	107.51	112.43	118.21	104.13	76.42	93.40	163.01	115.24	89.54	98.43	216.95	324.30	89.24	60.52	91.27	66.64	426.58	134.80	127.20	95.34	110.51	213.68	205.79	267.27	248.84	196.21	213.18	228.87	224.76	262.61	193.65	247.91	254.71	168.19	179.28	143.51	186.76	219.30	277.38	280.36	253.18	216.54	205.49	178.53	184.71	243.29	188.71	174.58	204.45	232.64	229.94	221.08
CLUG_01798	102.67	120.05	89.22	113.47	113.32	118.99	100.60	78.86	96.59	159.90	115.16	90.47	102.89	222.08	324.41	90.28	69.26	100.62	71.62	432.70	137.65	123.13	90.09	123.74	230.88	214.50	249.67	254.22	200.42	215.96	229.28	230.98	257.99	194.80	252.70	258.66	176.93	167.51	133.98	187.63	226.45	276.52	278.68	248.46	223.64	210.31	169.46	181.48	238.44	192.47	175.24	211.96	234.54	233.62	218.69
CLUG_01799	96.33	103.94	85.39	108.44	105.87	111.92	88.90	71.08	85.80	153.49	103.61	79.27	93.73	217.82	309.43	75.21	64.48	87.41	69.89	421.06	123.86	116.76	83.33	113.67	226.80	206.04	250.90	245.97	196.81	196.75	216.65	219.81	256.50	194.19	245.77	258.81	176.07	167.31	138.03	188.23	211.85	267.94	275.82	252.25	225.50	196.13	171.62	183.56	237.51	195.07	158.67	207.57	234.62	225.22	235.02
CLUG_01800	74.36	93.65	79.14	94.03	87.40	96.48	84.39	59.38	80.44	140.45	96.25	75.50	90.79	179.54	253.11	69.24	55.01	81.54	65.58	382.23	124.89	104.07	78.05	97.85	214.55	183.51	238.21	232.19	191.28	186.58	215.92	209.82	230.87	191.06	223.04	239.18	204.07	194.14	133.47	174.51	219.56	254.71	253.38	228.95	207.15	196.87	165.93	157.99	224.23	185.88	157.62	192.74	213.88	212.89	221.21
CLUG_01801	96.20	116.71	84.98	107.89	99.53	114.18	95.40	70.88	89.66	157.88	108.94	81.07	86.97	205.83	296.94	73.96	65.87	90.69	71.19	403.34	130.85	120.13	80.45	106.71	201.55	202.20	236.00	241.72	188.77	199.09	202.51	221.71	248.98	195.99	233.87	240.78	180.85	173.36	141.42	187.49	214.86	248.14	276.37	237.34	210.48	189.80	167.42	173.70	227.11	199.42	169.73	188.49	230.25	222.24	220.48
CLUG_01802	92.72	111.22	86.77	109.39	109.44	110.07	91.16	68.08	90.91	150.17	103.70	85.79	97.62	207.20	298.06	78.56	68.35	95.16	70.60	422.82	134.69	118.90	91.35	110.32	216.34	205.05	248.05	242.71	186.82	205.38	212.98	221.24	245.54	185.04	238.23	247.41	180.23	172.92	128.33	183.38	220.26	264.76	265.66	237.26	211.32	196.09	174.17	175.93	233.06	191.15	164.80	204.74	227.95	224.39	221.85
CLUG_01803	78.48	104.19	77.30	101.19	100.22	95.03	89.10	67.97	81.20	141.36	98.34	84.22	94.19	196.77	282.90	71.11	65.66	78.56	73.55	391.36	118.06	107.52	84.07	105.24	202.77	188.81	235.67	238.39	189.62	184.86	202.30	216.60	228.26	177.35	231.81	251.14	180.12	174.86	130.52	176.06	207.71	255.47	261.79	227.49	208.75	187.98	173.20	165.33	228.00	196.54	161.68	200.21	228.82	225.39	206.56
CLUG_01804	92.08	110.44	90.71	95.30	96.83	75.94	83.87	62.32	73.33	137.21	96.88	77.15	82.37	176.15	238.19	75.55	62.54	90.30	56.35	382.27	125.00	106.56	71.07	88.23	197.31	202.11	224.14	234.15	169.15	169.58	203.20	201.44	229.57	183.72	228.66	230.27	186.43	203.24	126.89	196.06	218.17	239.23	242.61	231.72	205.53	189.03	157.08	169.54	218.95	195.38	161.32	188.61	233.25	217.39	219.25
CLUG_01805	81.50	96.45	72.53	94.04	96.62	96.62	80.41	62.43	77.18	138.67	91.53	77.95	84.26	181.64	245.98	64.74	59.52	80.80	68.14	382.22	117.80	105.06	77.21	99.60	200.88	201.14	231.58	227.76	191.99	180.39	196.49	208.89	237.07	185.68	237.62	237.10	204.65	196.99	138.92	184.91	216.90	252.03	257.02	230.27	210.36	200.24	167.49	173.00	232.46	177.95	166.75	201.99	224.43	220.99	213.26
CLUG_01806	91.03	110.14	82.47	106.30	99.96	104.18	84.02	70.75	79.89	144.49	104.88	82.59	95.11	205.65	293.22	78.48	66.51	87.43	74.70	409.34	132.03	112.32	83.00	113.17	203.45	211.22	233.35	241.78	182.81	182.47	200.23	202.67	232.59	185.15	234.44	239.70	175.92	173.72	134.57	185.62	230.47	252.40	256.40	236.18	202.99	198.82	175.24	178.50	229.66	191.22	168.77	205.15	229.57	219.35	224.57
CLUG_01807	73.06	92.77	74.78	84.54	87.81	101.72	84.33	67.24	76.69	140.25	98.41	73.66	83.74	179.90	258.22	64.91	54.07	77.62	63.40	375.83	119.77	106.07	82.35	98.92	189.69	191.61	228.96	229.81	176.12	184.91	200.93	197.03	237.08	176.46	229.31	232.24	201.64	200.39	134.63	188.55	213.92	240.58	249.47	231.79	195.25	194.62	158.85	167.73	230.35	182.18	153.53	194.65	216.22	218.65	217.78
CLUG_01808	80.79	103.31	70.13	91.98	90.78	100.95	80.56	61.85	82.20	136.53	101.61	76.11	90.58	190.75	252.61	64.38	59.71	76.85	62.48	369.51	109.46	104.64	72.60	99.98	183.75	188.31	225.65	232.03	185.03	195.28	195.71	206.99	230.00	168.58	229.96	229.52	211.86	198.00	143.73	188.08	227.96	246.37	250.07	239.75	207.07	202.46	172.79	181.41	213.15	191.26	161.67	212.11	210.50	216.36	218.36
CLUG_01809	78.93	104.30	83.35	104.33	103.00	105.86	90.34	62.80	95.16	144.52	101.82	71.84	100.13	197.05	274.70	67.44	62.00	78.86	67.62	384.53	120.62	124.46	98.24	106.88	186.56	199.73	225.57	229.84	188.72	189.78	194.24	216.81	228.83	176.36	237.12	255.22	174.32	173.81	129.24	173.38	203.08	249.96	269.40	227.04	224.32	182.73	171.58	163.07	233.43	193.59	147.07	197.99	222.99	225.59	222.05
CLUG_01810	83.67	107.34	86.49	106.91	104.67	102.38	89.94	68.58	87.20	146.82	116.15	84.27	105.16	189.74	287.35	76.45	62.82	81.60	68.00	414.10	126.06	110.61	92.34	98.54	197.25	210.16	238.49	244.28	185.85	186.31	208.82	213.94	239.59	189.83	254.28	247.76	198.35	192.82	141.71	181.72	225.69	273.06	261.91	231.36	215.04	217.22	171.43	177.36	242.07	190.77	163.43	215.78	242.36	227.78	232.39
CLUG_01811	87.08	99.44	79.83	104.79	96.58	98.79	90.21	69.39	85.69	146.22	100.70	80.32	92.62	186.84	265.98	72.89	62.60	88.12	69.84	380.87	128.23	106.14	83.64	101.47	193.37	202.09	224.55	224.82	180.89	190.99	205.97	203.42	229.52	177.59	239.90	238.76	175.13	172.21	130.20	185.51	230.40	246.07	254.09	227.45	208.66	197.09	161.91	178.67	222.60	184.51	153.73	190.66	229.56	221.03	217.74
CLUG_01812	80.25	99.82	76.66	95.23	99.11	88.05	83.34	61.81	74.45	136.26	90.82	75.72	77.38	166.84	226.27	55.84	52.48	70.13	62.80	341.23	112.86	95.68	72.50	97.84	178.86	179.95	223.12	204.89	166.27	179.98	174.27	197.24	223.35	168.43	209.08	231.07	221.36	195.14	119.56	185.23	206.94	248.88	226.60	203.67	192.56	179.84	158.23	166.33	234.66	167.94	151.45	183.55	203.41	201.80	203.48
CLUG_01813	87.90	109.65	75.21	109.47	94.37	106.00	99.92	69.17	95.93	155.71	111.91	97.15	104.36	202.80	290.58	99.13	59.80	86.83	66.11	403.54	129.81	111.40	76.73	114.64	192.45	209.76	237.79	252.79	199.35	184.49	193.20	208.83	249.01	191.51	259.65	240.96	185.46	187.94	132.30	189.71	245.95	242.73	282.63	231.21	223.81	218.77	187.94	176.44	218.47	175.09	162.42	194.30	225.52	242.27	230.71
CLUG_01814	85.02	107.89	88.72	107.89	92.42	108.11	87.54	69.22	83.79	130.26	100.46	87.23	97.46	207.25	280.89	81.07	66.69	100.19	68.08	383.63	115.04	108.28	86.08	107.03	193.09	201.65	226.34	216.30	179.10	185.78	193.11	223.82	245.31	196.29	244.15	242.90	171.51	165.83	119.82	177.82	209.48	261.59	254.54	222.06	192.33	185.81	172.02	176.07	224.01	186.56	153.25	200.99	229.21	226.36	204.23
CLUG_01815	85.70	99.44	78.25	92.82	99.38	100.61	76.97	66.97	82.91	142.28	101.21	79.71	93.60	202.29	273.17	73.75	70.83	72.61	65.44	370.50	123.48	111.49	78.00	103.55	188.62	202.21	219.90	240.12	164.10	186.63	178.96	199.92	229.03	177.60	229.84	222.07	170.13	160.87	130.76	173.03	212.77	248.55	252.46	214.52	193.06	179.23	182.88	176.75	207.24	175.04	149.15	176.39	213.41	208.48	208.45
CLUG_01816	93.16	111.43	82.94	106.41	101.14	107.59	85.51	70.07	90.77	138.74	109.82	79.69	99.81	192.83	294.47	71.31	60.84	89.96	74.22	394.06	123.22	113.48	82.76	105.95	200.55	208.75	224.31	230.43	184.19	178.49	204.08	221.50	231.99	183.15	233.40	237.77	158.55	166.11	137.55	183.60	214.48	241.79	265.58	227.85	210.11	196.73	169.70	175.68	229.79	197.72	168.74	197.33	225.15	225.46	229.28
CLUG_01817	100.11	112.88	78.15	121.35	106.62	121.92	91.69	75.26	94.58	159.17	114.37	87.36	103.33	216.91	321.20	80.39	78.09	98.02	75.62	451.18	141.77	120.04	94.06	118.43	205.87	216.84	243.03	251.22	197.23	186.39	216.10	221.72	248.80	189.43	253.82	255.06	195.51	179.80	132.28	190.86	226.03	255.30	282.57	227.45	211.91	201.20	185.17	181.92	244.36	185.60	169.80	208.43	222.13	232.56	229.77
CLUG_01818	100.62	122.31	87.34	116.11	114.59	117.46	88.10	67.70	93.39	146.12	115.62	86.95	103.92	211.35	323.71	86.35	67.89	95.68	70.45	440.87	128.14	110.21	87.88	115.31	215.75	210.21	252.14	236.46	201.35	190.91	216.46	222.08	244.46	185.84	250.02	258.58	198.79	189.50	134.21	189.08	228.19	266.51	281.23	245.30	203.72	197.91	178.30	185.13	233.53	197.94	165.00	220.71	236.00	227.67	232.39
CLUG_01819	103.53	137.08	98.06	135.25	124.42	116.64	102.84	78.66	98.81	166.66	126.38	88.36	111.20	252.86	356.67	102.61	72.56	106.08	82.59	486.16	171.39	149.32	94.81	142.21	211.43	218.95	243.29	271.86	221.47	202.34	243.25	237.74	265.80	205.64	255.53	261.29	182.23	170.60	152.88	212.03	238.57	271.90	278.55	264.05	226.31	212.20	182.19	190.70	262.46	203.16	177.13	233.80	243.44	252.39	224.87
CLUG_01820	99.54	118.56	91.85	119.52	116.03	116.10	94.35	76.50	97.71	157.77	122.82	89.23	109.97	226.91	335.21	88.87	70.62	97.25	75.27	441.61	141.14	123.95	90.54	125.18	219.86	222.19	247.52	243.00	194.60	199.93	215.77	233.59	258.73	192.71	249.35	254.23	182.99	174.33	140.85	194.39	239.36	265.47	277.11	234.38	211.35	204.61	185.24	187.69	239.79	198.82	177.50	211.73	238.20	229.01	227.70
CLUG_01821	95.49	117.15	82.18	112.49	104.83	106.48	94.78	75.92	90.41	148.55	104.85	93.07	99.11	217.11	299.58	86.16	66.24	94.63	74.52	415.90	135.55	113.15	89.14	120.48	213.80	213.42	240.76	239.70	191.31	181.94	207.84	224.36	243.24	186.78	249.75	249.13	170.65	170.26	136.13	175.11	218.97	255.93	263.72	229.19	214.08	197.85	168.52	175.81	236.86	193.04	165.28	193.68	238.68	237.29	220.89
CLUG_01822	95.14	116.08	89.27	119.11	101.90	112.35	98.62	86.08	95.16	169.14	113.70	88.60	108.02	222.44	318.87	83.12	69.25	92.55	82.95	434.84	138.02	143.17	85.21	122.01	210.86	203.29	249.26	238.42	176.59	178.04	209.78	233.98	241.69	174.27	238.18	251.62	166.64	169.96	138.99	190.61	230.22	274.91	257.09	242.88	217.21	194.13	178.50	177.63	248.97	213.96	167.89	211.40	232.86	232.61	230.18
