GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_04459	102.44	125.54	91.21	113.80	121.75	112.73	102.15	73.06	93.06	169.29	122.96	93.41	106.73	229.97	336.17	87.55	74.10	94.76	79.88	424.12	134.34	132.04	98.37	112.68	293.85	276.85	313.04	285.38	234.57	241.75	284.35	274.80	285.24	215.08	266.01	287.64	190.98	221.51	172.51	193.08	239.29	297.25	308.59	273.90	265.18	227.91	189.01	211.53	245.21	209.73	214.50	224.68	264.43	259.87	233.92
CLUG_04460	104.93	117.85	95.83	115.85	120.68	109.71	96.86	79.25	94.61	154.42	115.48	88.04	108.28	212.27	332.63	85.92	73.81	86.83	65.03	431.99	131.59	116.64	97.39	104.21	294.89	255.06	297.95	272.28	219.42	236.18	276.61	256.97	278.04	221.04	259.43	268.79	199.22	217.51	170.12	180.33	222.31	297.22	278.97	253.36	258.20	220.26	200.55	221.63	251.76	186.43	209.87	207.35	259.30	255.79	220.84
CLUG_04461	105.06	109.68	79.95	104.22	110.49	111.06	96.82	71.65	87.17	161.23	104.91	90.03	103.90	209.92	291.64	75.51	72.46	86.98	80.50	416.18	129.90	119.88	89.94	99.85	290.51	262.94	308.14	287.91	243.80	250.69	270.21	266.67	280.55	222.33	254.39	272.90	214.05	246.01	175.73	196.67	237.81	285.08	287.12	271.92	271.87	209.49	204.62	212.82	249.73	195.77	215.10	231.23	271.38	256.46	221.72
CLUG_04462	101.55	118.38	92.19	116.57	116.79	117.51	105.26	83.77	100.44	169.11	117.86	89.27	110.98	233.23	335.77	86.40	82.52	101.25	85.89	469.59	149.96	127.34	105.22	124.74	303.50	269.02	308.50	298.12	242.29	256.43	286.07	272.48	281.73	238.55	276.00	292.23	219.36	242.47	170.44	201.99	235.19	305.86	309.24	296.47	282.57	230.69	200.33	218.06	243.57	213.52	211.65	220.92	272.30	270.50	249.05
CLUG_04463	102.50	146.89	96.69	119.02	109.86	138.42	86.13	80.02	103.56	179.06	114.17	87.69	99.31	224.05	330.43	76.82	75.56	97.38	88.64	450.86	132.27	131.85	106.77	116.10	303.55	270.43	313.44	304.68	251.83	241.63	266.71	291.15	308.02	242.55	271.67	284.92	219.47	270.36	180.94	199.98	249.13	313.88	315.52	281.15	261.75	215.32	202.80	229.13	269.77	199.13	208.74	224.87	254.50	259.11	218.96
CLUG_04464	99.22	124.16	88.05	96.93	123.80	124.39	93.42	74.57	84.28	144.28	110.41	90.67	86.29	205.43	291.84	79.96	66.35	108.06	78.30	426.82	131.44	130.30	101.74	107.67	284.45	271.06	321.88	284.25	212.75	253.81	285.66	251.01	291.42	216.87	232.03	268.85	195.33	220.63	158.36	209.65	226.16	322.91	308.66	287.63	257.63	217.70	189.16	216.40	235.43	202.76	203.11	211.96	269.10	262.41	251.03
CLUG_04465	116.78	123.32	101.81	121.79	122.94	130.79	107.82	92.23	109.01	177.59	126.04	102.50	119.46	245.67	365.37	95.65	79.88	102.34	83.75	474.41	156.82	135.34	111.06	126.75	310.59	286.89	332.62	305.94	245.61	268.12	280.70	311.58	301.31	243.60	276.50	294.54	225.67	246.67	185.62	206.78	250.72	330.73	320.51	288.56	284.11	243.33	206.60	233.91	260.32	218.30	230.53	231.87	284.33	283.00	251.74
CLUG_04466	124.91	132.01	98.73	138.63	140.28	119.87	112.30	104.06	113.97	218.73	139.49	104.48	110.75	266.65	365.09	88.90	73.85	90.74	84.64	465.46	156.83	135.76	126.96	131.61	300.17	289.09	333.45	305.60	256.77	271.37	307.56	299.74	293.93	249.00	290.78	295.74	240.18	231.82	182.78	217.81	249.18	326.68	320.16	271.12	295.91	250.21	211.20	249.08	247.28	229.16	234.87	231.05	281.53	274.40	251.13
CLUG_04467	116.15	123.04	94.78	123.92	122.08	127.53	111.15	91.42	108.67	191.54	137.07	99.49	121.69	259.86	355.83	96.38	84.25	106.64	83.88	462.53	154.20	134.68	109.16	127.55	299.55	303.11	332.94	310.33	254.44	266.01	296.43	310.01	311.72	243.95	285.92	306.16	221.26	245.23	175.65	196.43	254.05	333.99	340.93	289.80	290.40	251.90	220.43	239.39	259.14	220.61	224.80	231.72	295.42	288.05	255.26
CLUG_04468	89.92	99.10	76.69	106.72	89.28	101.36	97.09	63.01	79.01	141.87	96.48	81.65	93.60	189.15	253.83	74.28	77.84	73.12	63.61	365.08	124.50	105.78	82.24	104.54	234.56	212.61	259.97	226.78	167.59	199.63	204.75	210.16	214.56	180.53	237.80	216.47	179.39	179.93	130.13	144.47	188.21	260.92	214.91	223.00	203.86	197.95	149.34	174.93	201.59	155.78	169.42	158.28	194.16	193.47	186.69
CLUG_04469	111.88	116.61	90.01	114.21	114.69	115.17	105.68	77.24	90.16	178.01	114.25	94.08	102.36	221.55	341.48	82.14	67.36	85.76	85.47	443.73	137.57	133.79	97.76	105.82	287.28	278.42	309.01	307.96	237.89	259.90	289.35	281.08	295.86	228.14	252.60	262.14	230.13	237.98	189.33	201.97	254.54	311.68	301.85	265.52	274.28	225.65	194.35	236.99	261.56	221.18	214.83	229.13	266.36	270.88	234.87
CLUG_04470	128.83	120.64	98.78	119.52	120.86	125.32	113.81	98.90	101.08	182.03	122.38	91.17	117.81	233.94	334.86	102.39	84.90	111.88	88.55	451.96	151.05	125.33	101.73	119.27	268.77	266.56	296.24	311.55	243.82	251.61	276.02	273.04	279.38	242.83	268.31	288.40	188.45	210.99	160.93	189.56	246.28	324.72	311.05	293.83	277.02	234.01	207.05	217.93	244.52	213.02	229.39	212.57	268.01	272.07	241.27
CLUG_04471	108.71	120.51	99.26	122.27	125.74	127.20	102.85	84.89	109.79	182.67	127.40	95.01	113.87	237.40	345.82	100.91	82.30	99.47	82.29	461.10	150.24	125.25	104.60	124.84	306.77	275.61	324.05	308.78	247.71	254.39	286.80	297.36	291.79	237.73	270.86	293.67	209.21	231.93	179.97	202.09	251.23	316.04	322.85	284.74	285.48	236.24	207.03	224.69	266.23	215.64	218.20	229.91	277.93	280.69	249.31
CLUG_04472	108.75	121.06	96.39	116.24	116.91	127.45	91.30	81.78	94.02	186.74	136.05	92.22	106.53	215.31	330.39	90.96	89.82	92.42	82.59	426.97	146.16	118.91	97.58	106.94	290.66	260.41	291.10	300.00	224.74	246.42	272.91	286.26	275.34	225.66	272.48	269.97	215.99	249.16	171.48	203.84	236.61	319.39	311.92	279.40	269.61	229.57	200.41	222.22	255.90	207.60	219.07	224.88	272.22	261.88	227.01
CLUG_04473	98.42	120.20	94.49	126.47	123.45	115.55	103.77	83.83	92.04	180.64	112.93	97.24	108.88	229.41	323.30	89.14	76.24	92.30	73.15	420.15	148.02	123.17	99.70	112.25	280.57	278.90	309.07	293.06	236.19	241.24	270.64	280.63	286.20	237.02	273.72	273.80	199.15	209.62	173.06	199.53	232.39	302.30	305.89	262.50	276.90	226.18	197.47	211.49	226.80	196.37	202.87	222.59	264.90	259.37	230.75
CLUG_04474	108.67	123.20	95.40	124.46	127.59	130.22	106.07	86.01	104.52	182.44	121.80	97.20	116.85	232.79	352.70	98.74	82.84	97.50	83.13	462.32	148.02	136.27	105.60	117.25	302.35	279.06	315.53	308.23	247.50	259.79	279.87	285.68	303.17	250.94	278.68	292.02	209.47	233.89	176.07	199.59	248.04	319.58	320.35	284.53	272.09	240.47	206.56	221.75	249.66	208.38	205.16	223.86	275.53	272.08	245.36
CLUG_04475	99.59	114.79	88.32	115.59	115.22	110.13	98.05	80.37	102.40	161.52	109.13	90.51	113.38	212.56	313.07	88.85	70.23	93.25	72.32	412.38	129.36	135.37	92.76	113.89	274.52	263.02	301.98	301.01	231.34	247.50	265.64	271.25	269.03	228.06	268.92	274.82	199.03	236.19	170.86	184.69	249.41	313.94	303.50	277.28	269.46	233.41	196.67	217.01	251.45	206.69	219.57	222.12	268.65	265.39	232.56
CLUG_04476	96.57	112.46	88.65	112.37	112.13	110.40	103.67	77.67	106.75	164.01	104.36	87.09	114.66	215.99	304.49	88.65	69.80	90.64	78.19	416.57	133.53	118.23	103.42	109.23	273.82	259.70	291.26	278.19	226.73	245.37	270.03	255.99	284.89	219.82	240.11	267.58	161.77	184.79	162.27	173.50	221.77	308.43	303.42	277.11	258.59	224.57	190.63	208.27	235.88	193.85	196.12	214.30	249.78	259.02	223.54
CLUG_04477	99.61	111.63	90.64	118.10	107.36	110.60	94.70	74.32	95.46	173.42	107.39	90.33	102.94	211.49	311.98	85.45	72.07	91.58	78.44	432.62	131.45	117.57	97.15	110.50	284.27	256.72	304.49	290.43	229.94	246.42	264.95	279.21	280.66	218.40	260.88	274.53	189.75	224.44	160.96	187.92	228.55	297.01	294.31	263.94	262.45	219.67	187.42	202.60	247.57	201.11	197.15	205.50	255.65	247.89	233.79
CLUG_04478	102.15	121.07	91.87	117.49	116.69	115.87	103.74	77.79	94.02	169.34	117.02	94.76	111.58	221.73	330.51	84.42	73.26	88.77	78.01	431.50	145.86	123.60	94.97	110.00	279.88	264.91	298.91	285.66	247.29	244.49	271.49	267.64	288.58	233.77	260.50	280.87	176.07	198.48	155.87	192.54	238.71	291.70	297.92	260.79	264.64	223.88	187.64	210.28	243.82	193.18	200.08	208.96	258.46	270.00	225.67
CLUG_04479	111.08	130.75	108.53	117.68	127.34	119.40	99.08	74.61	102.91	183.08	116.92	86.34	122.45	233.66	330.98	86.40	75.28	93.36	79.16	442.37	142.43	126.83	102.68	118.30	303.56	266.97	313.02	300.16	250.54	259.12	285.95	282.17	293.27	245.06	276.51	302.67	201.92	220.66	174.21	191.64	249.72	307.25	316.15	274.21	271.58	231.08	186.94	210.41	260.80	216.99	197.97	228.78	281.68	260.46	220.92
CLUG_04480	109.04	117.93	93.88	122.20	117.34	113.70	99.34	80.60	100.90	174.09	121.87	93.76	106.17	228.17	333.51	83.34	80.03	97.05	75.83	426.30	141.31	122.61	99.51	112.72	295.45	269.98	317.85	301.57	239.58	248.80	277.58	278.76	279.17	232.97	255.10	277.50	205.34	227.71	167.48	182.58	225.81	295.26	295.65	275.60	262.82	225.72	191.93	212.97	234.31	195.49	199.44	213.69	260.00	265.68	228.76
CLUG_04481	85.35	89.77	77.68	93.90	98.03	106.53	92.05	66.94	83.94	140.79	95.62	83.01	91.60	180.20	249.22	64.09	66.51	82.81	69.89	359.21	110.99	104.18	83.19	85.34	252.04	237.98	273.88	274.39	211.69	229.69	240.22	245.32	256.96	200.65	248.11	251.01	223.50	256.19	151.87	178.49	224.85	270.78	261.78	238.69	249.54	224.48	172.05	195.85	223.27	187.31	193.90	193.95	245.50	244.42	216.91
CLUG_04482	112.01	125.19	102.18	129.62	121.28	116.61	107.61	87.60	103.94	181.93	120.46	99.73	123.36	232.06	344.49	90.46	80.81	95.44	78.04	466.05	146.36	133.93	110.43	126.20	289.28	283.98	316.51	293.45	252.08	260.81	281.51	296.60	296.58	235.68	263.25	282.48	203.75	227.55	171.18	191.61	245.73	309.77	306.94	276.96	283.06	243.85	195.98	208.72	250.48	217.16	212.97	228.52	270.30	281.18	237.03
CLUG_04483	102.36	111.84	88.08	117.34	108.46	109.43	95.89	81.48	97.70	167.98	112.02	92.83	107.82	216.17	323.28	87.60	74.67	91.99	75.73	422.89	136.30	123.24	96.01	111.40	283.45	263.23	302.67	284.60	232.77	245.08	264.68	266.75	280.87	236.11	247.41	274.51	202.46	221.65	157.10	186.82	233.49	283.15	291.23	264.29	265.79	223.36	186.75	206.46	244.56	198.55	207.52	211.78	256.80	265.50	226.83
CLUG_04484	102.54	109.18	80.77	105.38	111.68	111.81	100.14	74.31	91.07	172.29	111.58	90.08	105.65	201.03	279.39	77.35	66.16	93.53	77.98	422.91	126.53	109.69	84.84	104.31	300.94	256.55	324.58	291.86	248.70	248.91	284.26	285.43	284.19	239.06	253.04	280.17	266.93	275.27	173.63	201.52	255.98	310.58	307.42	264.03	282.25	241.16	201.34	213.09	245.61	217.77	199.68	234.29	263.49	271.45	235.20
CLUG_04485	107.65	121.22	90.96	118.65	113.52	104.47	105.30	75.56	99.75	187.17	114.52	103.16	113.34	221.40	309.23	91.12	75.96	92.20	79.99	437.85	141.47	122.41	98.54	106.58	299.25	277.80	324.31	299.30	241.64	255.44	267.71	274.82	298.57	235.17	274.66	282.91	216.93	236.70	168.05	195.62	246.73	293.23	290.13	280.66	278.21	238.35	195.30	209.02	249.13	200.76	197.95	217.34	275.95	264.15	239.63
CLUG_04486	110.18	114.59	98.07	128.91	127.43	122.57	102.29	84.93	96.36	181.49	124.64	95.57	109.10	235.33	335.07	97.07	86.80	99.38	78.22	437.96	153.05	131.66	105.32	113.57	292.15	286.53	320.97	306.22	238.86	260.37	264.94	278.48	290.85	252.16	267.45	276.69	224.90	237.72	159.89	189.23	238.98	303.16	294.28	281.53	264.97	231.31	206.49	209.95	261.10	205.74	200.94	213.45	284.41	260.96	235.46
CLUG_04487	112.53	111.28	99.78	109.09	120.92	126.32	101.28	82.08	99.96	176.06	120.91	93.29	113.95	220.32	336.02	92.45	76.06	100.30	83.45	460.99	139.25	135.86	109.03	116.19	312.12	273.92	324.14	309.38	247.07	250.66	278.02	285.08	285.28	241.48	274.15	283.40	219.86	244.37	159.22	186.05	234.47	303.28	304.66	273.46	277.86	241.30	197.35	217.54	247.34	211.74	211.87	229.70	279.86	264.76	245.96
CLUG_04488	108.49	117.26	97.32	122.29	120.54	114.02	104.50	78.36	98.21	178.90	108.70	93.92	112.66	206.27	316.52	97.34	71.84	94.63	86.22	454.16	135.79	130.67	94.93	106.54	299.33	274.30	316.13	298.37	232.89	245.92	290.75	263.41	301.68	245.57	259.68	263.08	186.34	223.08	164.38	213.85	251.51	302.98	276.51	250.96	265.49	216.88	196.98	210.59	234.50	204.10	189.22	227.27	274.32	257.52	226.43
CLUG_04489	102.02	112.96	92.62	117.05	113.96	118.67	89.85	79.52	98.85	171.95	114.33	90.04	105.92	221.93	324.46	77.30	74.64	90.33	85.46	443.56	136.35	130.33	98.31	104.77	272.83	268.39	315.27	287.83	229.60	244.85	276.24	284.07	270.74	227.70	269.53	280.34	215.94	229.87	154.63	184.03	238.00	285.89	288.08	251.82	272.44	230.86	175.07	192.89	228.98	191.17	195.20	214.52	268.96	267.99	227.19
CLUG_04490	102.33	117.92	94.52	126.73	116.71	118.76	100.39	84.77	99.32	179.09	111.22	97.20	114.94	229.65	320.72	86.60	74.48	93.97	78.30	439.08	144.16	124.12	94.41	115.15	286.78	273.41	316.25	309.54	237.81	243.82	274.05	279.78	274.41	242.71	264.62	276.87	207.63	225.86	165.67	196.21	232.00	296.69	308.14	271.51	259.92	232.48	184.58	211.60	250.29	202.41	189.94	209.84	264.48	266.35	231.28
CLUG_04491	114.23	132.81	104.66	129.39	130.51	126.47	108.06	91.33	106.67	197.67	131.84	106.60	126.03	250.43	365.23	103.92	84.22	100.62	85.57	474.90	157.68	141.04	113.91	129.89	345.27	315.52	380.02	363.27	274.10	298.42	320.74	335.30	339.27	275.41	294.15	322.03	225.58	251.54	165.25	196.61	262.15	312.51	305.82	267.09	314.72	272.58	205.36	223.17	253.60	221.79	210.52	220.94	322.89	301.46	246.50
CLUG_04492	111.38	127.54	94.10	123.41	121.97	117.74	112.22	83.52	119.46	187.94	126.40	95.52	110.34	240.18	333.68	96.88	81.82	98.92	80.56	470.66	155.90	128.63	97.46	111.15	291.73	284.55	322.71	322.99	248.58	254.59	290.96	286.90	285.55	242.66	285.20	280.81	194.39	202.88	158.72	198.89	242.66	323.21	291.70	267.64	268.65	231.16	202.28	211.92	251.66	198.15	204.00	214.75	283.71	278.71	226.19
CLUG_04493	108.02	120.74	91.33	127.75	113.43	113.21	94.93	81.21	102.75	183.65	124.29	98.29	112.42	225.88	339.13	89.22	77.46	90.99	79.11	440.91	145.96	122.04	103.62	112.27	281.38	279.74	313.06	299.99	242.80	232.23	276.88	272.89	289.62	247.14	275.83	276.79	168.51	201.41	161.00	194.76	233.69	291.74	286.21	269.02	265.09	243.83	193.96	209.92	239.30	196.79	196.22	223.68	262.33	259.49	235.48
CLUG_04494	111.21	126.49	106.79	118.60	116.76	115.02	98.06	91.47	110.26	182.38	125.69	103.86	115.40	244.35	339.57	101.45	80.28	93.13	81.26	462.62	156.65	131.20	109.72	107.79	298.99	299.17	325.31	318.83	271.74	268.03	293.76	293.98	318.29	253.55	253.79	300.61	203.22	225.65	171.11	191.88	260.51	325.50	325.33	275.68	285.83	251.71	204.04	223.29	255.33	220.88	210.85	235.09	294.21	286.90	251.88
CLUG_04495	102.55	117.88	94.56	122.24	119.13	116.06	101.81	86.43	100.61	179.09	118.19	100.68	110.73	238.86	337.40	89.31	86.13	98.34	84.21	444.22	140.57	117.02	99.34	109.62	289.76	269.75	302.42	315.97	235.79	256.80	256.78	273.23	284.93	231.03	276.91	277.44	200.82	230.47	157.83	194.57	238.70	292.62	297.75	269.48	272.83	250.21	191.17	214.59	250.45	202.24	204.15	206.48	271.05	272.00	246.42
CLUG_04496	103.31	119.02	87.16	120.83	122.34	117.15	93.20	86.63	103.66	174.53	116.16	90.93	115.95	225.76	337.29	90.25	71.34	87.06	87.86	450.85	141.43	120.45	101.62	106.03	287.30	281.75	313.26	292.88	222.47	246.29	273.04	271.13	276.51	228.20	260.72	286.22	184.52	211.19	154.37	202.28	233.39	312.73	295.56	272.00	263.10	232.22	189.37	209.39	245.58	207.47	195.31	217.95	266.82	272.41	241.37
CLUG_04497	103.21	118.15	96.57	109.80	109.72	111.70	98.80	79.87	102.71	174.83	121.80	96.88	105.51	213.38	324.05	86.75	75.02	88.22	76.43	431.46	141.30	131.84	99.06	120.67	315.82	281.90	306.63	303.91	241.08	261.94	274.61	267.76	284.12	247.51	274.52	290.11	230.25	258.14	157.41	199.76	256.74	318.44	308.24	284.61	274.64	242.99	193.46	209.92	251.93	204.74	187.68	227.88	282.38	278.76	243.29
CLUG_04498	96.18	120.60	98.04	120.09	118.09	107.53	90.62	79.47	99.65	167.12	104.25	84.94	122.94	219.28	323.33	88.59	72.17	90.64	73.84	412.76	137.68	119.04	92.15	114.47	266.66	249.86	295.85	269.52	209.24	236.97	257.45	260.41	268.06	225.95	239.97	256.54	194.52	224.46	145.39	170.51	219.69	288.53	277.17	248.90	248.24	218.56	174.82	203.24	215.42	198.03	178.47	195.96	257.18	256.22	224.75
CLUG_04499	106.17	121.88	96.79	120.73	123.92	110.57	95.10	90.04	101.24	182.65	116.25	98.58	129.61	230.82	337.24	93.07	78.35	97.51	83.38	456.46	144.99	125.87	99.22	119.09	282.85	282.26	327.59	311.02	264.78	256.75	281.09	281.66	301.05	249.05	277.74	295.96	220.01	231.95	169.01	201.02	255.46	313.50	309.05	280.11	282.96	240.52	207.99	221.79	260.43	217.63	203.57	227.58	287.11	279.87	247.92
CLUG_04500	107.85	126.84	97.18	122.39	122.32	120.24	101.12	84.32	105.06	193.70	129.37	97.52	115.26	235.23	358.38	101.47	77.25	98.04	85.96	455.98	146.74	129.52	106.53	120.05	288.30	286.39	309.57	310.09	244.26	258.36	269.61	289.09	291.28	248.65	273.36	285.66	187.22	205.33	160.42	190.63	244.13	306.51	303.39	269.12	273.15	243.76	193.97	207.17	248.39	201.06	199.20	219.18	281.27	274.77	243.85
CLUG_04501	105.87	114.27	96.46	118.80	125.19	118.68	92.33	77.37	100.82	182.60	112.99	95.01	111.95	218.44	348.26	91.73	77.87	105.36	82.30	435.24	133.65	129.60	100.51	109.32	282.51	270.21	304.73	300.37	231.36	265.33	267.16	294.21	278.45	241.47	284.50	295.88	182.24	211.10	144.87	183.31	235.01	301.76	298.23	259.92	281.65	238.71	184.87	194.41	241.60	206.56	187.15	209.28	276.37	281.79	247.07
CLUG_04502	102.67	117.39	95.31	122.24	120.42	112.40	98.75	86.21	98.45	183.97	123.80	96.02	116.76	231.58	338.20	90.86	78.30	97.95	85.02	436.17	138.35	128.48	108.96	124.32	287.24	274.62	303.59	305.16	237.93	258.81	275.72	289.99	276.98	239.07	273.52	279.60	198.84	223.11	161.70	195.77	247.24	299.07	311.05	261.18	272.40	235.32	191.74	213.13	244.64	215.96	197.01	211.25	283.08	274.30	241.20
CLUG_04503	108.34	136.33	97.99	142.28	133.44	110.16	95.35	85.52	100.38	184.69	107.85	102.55	122.28	237.05	369.90	98.19	81.00	108.04	78.25	469.74	144.05	133.96	114.20	126.92	303.68	292.22	307.61	306.22	249.46	243.95	292.27	296.78	299.57	240.77	268.46	289.13	184.52	204.20	161.66	198.67	246.29	317.23	299.13	270.97	264.06	255.94	206.17	211.12	237.31	201.44	193.49	220.60	276.34	287.97	241.03
CLUG_04504	98.65	127.42	94.31	124.72	122.07	118.64	100.64	84.38	104.11	181.54	115.71	93.44	114.01	223.71	339.41	89.81	84.08	91.85	80.31	454.50	152.77	126.32	104.17	121.60	284.93	289.38	318.91	307.68	242.61	248.93	271.89	286.87	293.41	228.47	280.43	283.13	205.63	211.35	157.64	195.65	229.41	299.65	306.94	260.46	275.77	254.83	195.89	215.19	242.70	213.23	192.63	210.65	273.85	278.31	235.25
CLUG_04505	108.51	129.81	96.92	132.74	124.39	125.38	105.64	84.65	105.31	187.93	123.01	96.45	120.63	240.11	356.09	97.21	88.43	98.34	87.51	458.99	154.62	139.48	114.23	120.30	302.26	296.30	323.67	310.78	260.31	255.15	271.83	284.40	280.14	252.94	271.01	282.26	192.78	221.53	154.32	199.09	242.50	308.15	302.06	276.77	274.17	241.16	192.94	203.06	248.55	216.77	201.16	222.11	304.09	278.11	234.71
CLUG_04506	114.02	128.04	99.08	126.86	120.60	122.92	108.33	85.58	109.53	192.33	116.54	95.36	111.06	231.19	349.80	95.02	77.13	98.64	90.10	452.96	140.25	126.39	98.67	124.92	307.91	292.06	332.87	314.37	247.75	254.91	287.40	291.26	288.34	252.93	269.85	289.40	215.72	227.28	154.60	208.18	262.09	324.69	300.09	283.86	287.40	259.50	201.41	208.07	257.75	220.16	204.46	231.15	274.06	277.63	246.58
CLUG_04507	113.66	123.10	86.74	118.49	117.30	121.11	93.11	91.19	101.25	182.99	120.95	96.63	116.84	221.44	334.78	93.16	74.88	101.47	90.06	437.37	146.36	129.32	114.07	115.62	294.93	294.29	310.64	312.67	238.60	240.49	274.53	278.90	279.12	232.92	254.28	283.07	198.55	213.87	153.14	196.06	248.01	324.60	308.71	262.91	284.15	236.57	196.69	190.08	245.50	205.10	187.55	219.86	288.10	284.74	237.26
CLUG_04508	119.70	127.28	106.22	126.55	124.06	118.75	103.83	87.32	105.31	208.44	127.29	100.28	121.05	252.18	360.38	107.84	79.91	105.45	83.97	475.58	156.66	139.32	116.54	128.70	316.59	314.08	358.55	321.77	261.78	293.35	311.01	306.41	303.48	266.00	289.07	300.86	263.66	293.95	166.57	207.51	260.67	341.12	314.27	295.72	307.63	264.58	216.03	236.40	268.29	237.75	206.66	243.46	295.05	303.77	270.20
CLUG_04509	112.57	122.73	102.23	116.57	117.82	116.19	99.68	83.95	100.31	184.72	118.62	95.22	115.68	220.78	353.01	83.35	77.06	93.47	73.48	446.41	140.86	128.57	96.56	112.64	297.45	270.45	319.40	303.13	239.09	260.65	278.16	290.08	272.11	228.21	268.74	279.03	199.31	219.39	158.13	180.84	243.76	314.76	295.57	275.41	273.67	254.00	187.92	206.30	237.61	210.20	189.47	217.73	279.09	267.44	241.93
CLUG_04510	114.47	122.72	90.50	106.42	112.40	118.14	88.79	79.55	105.19	173.11	111.48	93.42	99.34	200.42	306.96	73.06	74.65	87.61	73.93	412.17	140.08	130.51	101.96	108.39	295.37	287.20	319.73	327.96	257.51	252.40	265.16	276.96	299.07	259.44	264.36	304.92	268.44	303.68	171.66	201.29	242.69	322.62	315.55	264.10	282.06	255.18	205.56	224.20	256.48	201.87	190.27	224.99	278.01	282.99	247.48
CLUG_04511	99.62	109.93	81.85	108.80	108.17	116.26	101.99	73.95	94.94	173.00	104.59	90.57	97.22	200.70	299.61	74.87	69.74	94.39	75.24	419.61	129.39	120.60	94.71	102.55	290.32	278.36	310.59	304.72	237.45	242.81	267.75	272.67	268.83	228.24	266.68	280.91	234.49	248.71	148.53	181.63	239.94	297.35	301.84	258.94	264.70	242.85	197.54	211.44	237.09	197.13	183.32	211.07	260.70	266.19	231.50
CLUG_04512	113.27	118.76	96.95	126.46	130.90	109.79	104.10	75.60	101.42	187.01	124.31	93.92	124.55	227.90	331.27	84.62	74.51	103.19	85.04	464.15	122.73	136.81	106.12	112.77	328.60	291.20	297.45	303.38	250.51	262.20	283.69	280.80	290.63	251.62	264.68	290.86	207.00	238.75	168.25	206.56	263.26	311.23	319.94	258.83	271.15	247.07	203.85	214.92	251.93	216.88	183.75	241.01	288.41	285.95	259.69
CLUG_04513	109.26	112.65	95.45	135.97	119.90	115.85	102.97	76.90	116.28	198.91	117.10	86.23	120.08	226.09	334.76	85.52	73.01	104.04	86.39	467.59	121.63	119.02	109.00	119.64	310.46	292.02	301.82	299.56	258.87	267.15	286.00	296.73	296.19	250.45	281.88	297.21	210.90	222.22	176.18	200.47	253.91	290.09	315.84	263.50	275.66	242.14	192.68	222.81	252.97	217.19	188.84	239.47	312.00	280.72	253.99
CLUG_04514	92.87	104.70	98.14	127.03	92.89	93.11	77.32	67.77	93.11	142.97	98.79	66.98	99.38	198.62	336.36	93.53	67.34	102.72	75.83	418.75	125.39	126.79	99.36	103.14	244.98	271.26	229.52	276.87	244.09	212.82	237.76	278.24	238.54	244.72	247.86	256.75	201.93	197.52	150.08	188.24	220.84	238.97	262.84	228.64	250.67	231.34	172.41	157.00	215.71	198.51	179.80	216.59	274.10	233.01	225.59
CLUG_04515	109.78	123.09	98.51	123.42	124.02	117.74	106.26	85.46	104.51	187.79	114.59	100.43	114.91	233.26	349.73	99.39	81.02	98.34	85.31	453.04	145.95	130.61	107.55	127.20	306.05	278.41	321.21	307.45	258.48	256.96	288.10	289.11	293.42	246.95	276.14	289.08	200.84	226.54	154.26	194.33	243.96	305.32	297.73	279.72	279.63	241.93	191.34	210.65	247.46	211.82	189.85	215.24	283.99	267.67	237.68
CLUG_04516	111.88	125.05	113.47	122.79	128.00	121.36	117.09	84.06	101.09	189.65	115.09	98.54	114.15	228.01	369.59	97.99	82.33	97.60	90.93	485.26	144.97	135.24	99.05	123.04	316.10	284.24	341.61	309.97	263.73	259.06	285.91	279.85	309.01	258.08	273.23	298.17	226.89	229.22	167.59	197.08	256.57	317.10	313.80	285.23	285.95	248.69	198.45	222.12	262.51	226.25	209.94	224.15	293.96	289.62	247.39
CLUG_04517	117.39	129.94	102.00	133.16	134.33	122.27	106.84	90.91	109.43	195.59	128.73	101.31	122.27	250.51	366.85	96.96	86.21	105.09	82.99	495.03	160.59	139.44	109.88	118.74	313.76	292.97	339.16	328.94	256.02	273.96	298.76	302.92	306.02	256.61	286.39	299.46	202.98	228.14	163.74	200.79	251.51	315.88	311.98	291.56	291.04	258.82	200.72	214.70	252.40	218.66	200.65	228.20	293.43	286.92	250.49
