GENE	POSITION	COVERAGE	STRAIN	LOCALE	GROUP
CLUG_04525	879826	0.7394	C11.9M41	M	C
CLUG_04525	879826	0.8755	C12.9U1	U	C
CLUG_04525	879826	0.8078	C13.9U2	U	C
CLUG_04525	879826	0.8515	C14.9U3	U	C
CLUG_04525	879826	0.8598	C15.9U4s	U	C
CLUG_04525	879826	0.7350	C30.13LM	L	C
CLUG_04525	879826	0.6914	C31.13MP	U	C
CLUG_04525	879826	0.6544	C4.9L1	L	C
CLUG_04525	879826	0.7435	C5.9L2	L	C
CLUG_04525	879826	0.7140	C6.9L3	L	C
CLUG_04525	879826	0.5874	C7.9L4	L	C
CLUG_04525	879826	0.7907	C8.9M1	M	C
CLUG_04525	879826	0.9122	C9.9M2	M	C
CLUG_04525	879826	0.8437	ctl1.AL1B	L	A
CLUG_04525	879826	0.8447	ctl2.AL1B	L	A
CLUG_04526	881531	1.0391	POSITION	UNK	P
CLUG_04526	881531	0.8105	A10.L4C	L	A
CLUG_04526	881531	0.9162	A11.L11G	L	A
CLUG_04526	881531	0.9541	A12.L10B	L	A
CLUG_04526	881531	0.8723	A13.L3B	L	A
CLUG_04526	881531	0.9538	A14.L4E	L	A
CLUG_04526	881531	0.8857	A15.L4G	L	A
CLUG_04526	881531	0.9011	A16.L7C	L	A
CLUG_04526	881531	0.9213	A17.L1B	L	A
CLUG_04526	881531	0.8317	A18.S4H	S	A
CLUG_04526	881531	0.9104	A19.S3B	S	A
CLUG_04526	881531	0.8730	A2.U10A	U	A
CLUG_04526	881531	0.9299	A20.S1E	S	A
CLUG_04526	881531	0.9985	A21.S8A	S	A
CLUG_04526	881531	1.0076	A22.UpperP	U	A
CLUG_04526	881531	0.8020	A23.LowerP	L	A
CLUG_04526	881531	0.8927	A24.SputuP	S	A
CLUG_04526	881531	0.9755	A3.U3G	U	A
CLUG_04526	881531	0.7487	A4.U3B	U	A
CLUG_04526	881531	1.0630	A5.U10D	U	A
CLUG_04526	881531	0.9215	A6.U5C	U	A
CLUG_04526	881531	0.9247	A7.U3E	U	A
CLUG_04526	881531	0.8894	A8.U2E	U	A
CLUG_04526	881531	0.7858	A9.L3D	L	A
CLUG_04526	881531	0.9830	ATCC42720	Blood	ATCC42720
CLUG_04526	881531	0.8673	B16.1310D	L	B
CLUG_04526	881531	0.8998	B17.1311G	L	B
CLUG_04526	881531	0.9693	B18.1312G	L	B
CLUG_04526	881531	0.8492	B19.1310A	L	B
CLUG_04526	881531	0.8662	B20.1311A	L	B
CLUG_04526	881531	0.9538	B21.1312A	L	B
CLUG_04526	881531	0.9777	B22.134E	U	B
CLUG_04526	881531	0.9434	B23.133H	U	B
CLUG_04526	881531	0.9456	B24.133F	U	B
CLUG_04526	881531	0.9572	B25.135C	U	B
CLUG_04526	881531	0.9335	B26.131A	U	B
CLUG_04526	881531	0.8697	B27.136A	U	B
CLUG_04526	881531	0.8748	B28.13UM	U	B
CLUG_04526	881531	0.6415	B29.13MM	M	B
CLUG_04526	881531	0.7467	C10.9M3	M	C
CLUG_04526	881531	0.7597	C11.9M41	M	C
CLUG_04526	881531	0.9272	C12.9U1	U	C
CLUG_04526	881531	0.8955	C13.9U2	U	C
CLUG_04526	881531	0.8400	C14.9U3	U	C
CLUG_04526	881531	0.8501	C15.9U4s	U	C
CLUG_04526	881531	0.7381	C30.13LM	L	C
CLUG_04526	881531	0.8055	C31.13MP	U	C
CLUG_04526	881531	0.7400	C4.9L1	L	C
CLUG_04526	881531	0.7457	C5.9L2	L	C
CLUG_04526	881531	0.7963	C6.9L3	L	C
CLUG_04526	881531	0.6414	C7.9L4	L	C
CLUG_04526	881531	0.8372	C8.9M1	M	C
CLUG_04526	881531	0.9401	C9.9M2	M	C
CLUG_04526	881531	0.9616	ctl1.AL1B	L	A
CLUG_04526	881531	0.8587	ctl2.AL1B	L	A
CLUG_04527	882516	0.9964	POSITION	UNK	P
CLUG_04527	882516	0.8623	A10.L4C	L	A
CLUG_04527	882516	0.8881	A11.L11G	L	A
CLUG_04527	882516	0.8612	A12.L10B	L	A
CLUG_04527	882516	0.9281	A13.L3B	L	A
CLUG_04527	882516	0.8562	A14.L4E	L	A
CLUG_04527	882516	0.8670	A15.L4G	L	A
CLUG_04527	882516	0.9096	A16.L7C	L	A
CLUG_04527	882516	0.9363	A17.L1B	L	A
CLUG_04527	882516	0.9252	A18.S4H	S	A
CLUG_04527	882516	0.9856	A19.S3B	S	A
CLUG_04527	882516	0.8103	A2.U10A	U	A
CLUG_04527	882516	0.8604	A20.S1E	S	A
CLUG_04527	882516	0.9620	A21.S8A	S	A
CLUG_04527	882516	0.9424	A22.UpperP	U	A
CLUG_04527	882516	0.8293	A23.LowerP	L	A
CLUG_04527	882516	0.8353	A24.SputuP	S	A
CLUG_04527	882516	0.9737	A3.U3G	U	A
CLUG_04527	882516	0.8183	A4.U3B	U	A
CLUG_04527	882516	1.0242	A5.U10D	U	A
CLUG_04527	882516	0.8565	A6.U5C	U	A
CLUG_04527	882516	0.8577	A7.U3E	U	A
CLUG_04527	882516	0.8334	A8.U2E	U	A
CLUG_04527	882516	0.7350	A9.L3D	L	A
CLUG_04527	882516	0.9807	ATCC42720	Blood	ATCC42720
CLUG_04527	882516	0.8674	B16.1310D	L	B
CLUG_04527	882516	0.9259	B17.1311G	L	B
CLUG_04527	882516	0.9569	B18.1312G	L	B
CLUG_04527	882516	0.8206	B19.1310A	L	B
CLUG_04527	882516	0.8484	B20.1311A	L	B
CLUG_04527	882516	0.9770	B21.1312A	L	B
CLUG_04527	882516	0.9167	B22.134E	U	B
CLUG_04527	882516	0.9423	B23.133H	U	B
CLUG_04527	882516	0.9172	B24.133F	U	B
CLUG_04527	882516	0.8358	B25.135C	U	B
CLUG_04527	882516	0.8693	B26.131A	U	B
CLUG_04527	882516	0.8837	B27.136A	U	B
CLUG_04527	882516	0.9570	B28.13UM	U	B
CLUG_04527	882516	0.6183	B29.13MM	M	B
CLUG_04527	882516	0.6720	C10.9M3	M	C
CLUG_04527	882516	0.7626	C11.9M41	M	C
CLUG_04527	882516	0.9306	C12.9U1	U	C
CLUG_04527	882516	0.8440	C13.9U2	U	C
CLUG_04527	882516	0.8678	C14.9U3	U	C
CLUG_04527	882516	0.9418	C15.9U4s	U	C
CLUG_04527	882516	0.7288	C30.13LM	L	C
CLUG_04527	882516	0.7386	C31.13MP	U	C
CLUG_04527	882516	0.7122	C4.9L1	L	C
CLUG_04527	882516	0.7037	C5.9L2	L	C
CLUG_04527	882516	0.7118	C6.9L3	L	C
CLUG_04527	882516	0.6212	C7.9L4	L	C
CLUG_04527	882516	0.7839	C8.9M1	M	C
CLUG_04527	882516	0.9669	C9.9M2	M	C
CLUG_04527	882516	0.9066	ctl1.AL1B	L	A
CLUG_04527	882516	0.8355	ctl2.AL1B	L	A
CLUG_04528	884192	0.8830	POSITION	UNK	P
CLUG_04528	884192	0.9038	A10.L4C	L	A
CLUG_04528	884192	0.8374	A11.L11G	L	A
CLUG_04528	884192	0.8611	A12.L10B	L	A
CLUG_04528	884192	1.0572	A13.L3B	L	A
CLUG_04528	884192	0.8287	A14.L4E	L	A
CLUG_04528	884192	0.9225	A15.L4G	L	A
CLUG_04528	884192	0.9893	A16.L7C	L	A
CLUG_04528	884192	0.8964	A17.L1B	L	A
CLUG_04528	884192	0.8613	A18.S4H	S	A
CLUG_04528	884192	0.9182	A19.S3B	S	A
CLUG_04528	884192	0.8890	A2.U10A	U	A
CLUG_04528	884192	0.9234	A20.S1E	S	A
CLUG_04528	884192	0.9158	A21.S8A	S	A
CLUG_04528	884192	0.9793	A22.UpperP	U	A
CLUG_04528	884192	0.8594	A23.LowerP	L	A
CLUG_04528	884192	0.8095	A24.SputuP	S	A
CLUG_04528	884192	0.9124	A3.U3G	U	A
CLUG_04528	884192	0.8323	A4.U3B	U	A
CLUG_04528	884192	1.0449	A5.U10D	U	A
CLUG_04528	884192	0.8937	A6.U5C	U	A
CLUG_04528	884192	0.9278	A7.U3E	U	A
CLUG_04528	884192	0.9043	A8.U2E	U	A
CLUG_04528	884192	0.7513	A9.L3D	L	A
CLUG_04528	884192	0.9177	ATCC42720	Blood	ATCC42720
CLUG_04528	884192	0.8659	B16.1310D	L	B
CLUG_04528	884192	0.9009	B17.1311G	L	B
CLUG_04528	884192	0.9353	B18.1312G	L	B
CLUG_04528	884192	0.8690	B19.1310A	L	B
CLUG_04528	884192	0.9373	B20.1311A	L	B
CLUG_04528	884192	0.9875	B21.1312A	L	B
CLUG_04528	884192	0.9459	B22.134E	U	B
CLUG_04528	884192	0.9464	B23.133H	U	B
CLUG_04528	884192	0.8881	B24.133F	U	B
CLUG_04528	884192	0.8190	B25.135C	U	B
CLUG_04528	884192	0.8910	B26.131A	U	B
CLUG_04528	884192	0.7884	B27.136A	U	B
CLUG_04528	884192	0.8805	B28.13UM	U	B
CLUG_04528	884192	0.6032	B29.13MM	M	B
CLUG_04528	884192	0.6730	C10.9M3	M	C
CLUG_04528	884192	0.7126	C11.9M41	M	C
CLUG_04528	884192	0.8977	C12.9U1	U	C
CLUG_04528	884192	0.8307	C13.9U2	U	C
CLUG_04528	884192	0.8426	C14.9U3	U	C
CLUG_04528	884192	0.9475	C15.9U4s	U	C
CLUG_04528	884192	0.7611	C30.13LM	L	C
CLUG_04528	884192	0.7100	C31.13MP	U	C
CLUG_04528	884192	0.6773	C4.9L1	L	C
CLUG_04528	884192	0.7379	C5.9L2	L	C
CLUG_04528	884192	0.7139	C6.9L3	L	C
CLUG_04528	884192	0.5788	C7.9L4	L	C
CLUG_04528	884192	0.8011	C8.9M1	M	C
CLUG_04528	884192	0.9547	C9.9M2	M	C
CLUG_04528	884192	0.9477	ctl1.AL1B	L	A
CLUG_04528	884192	0.8112	ctl2.AL1B	L	A
CLUG_04529	885611	0.9463	POSITION	UNK	P
CLUG_04529	885611	0.8325	A10.L4C	L	A
CLUG_04529	885611	0.9092	A11.L11G	L	A
CLUG_04529	885611	0.7758	A12.L10B	L	A
CLUG_04529	885611	0.9038	A13.L3B	L	A
CLUG_04529	885611	0.9611	A14.L4E	L	A
CLUG_04529	885611	0.9444	A15.L4G	L	A
CLUG_04529	885611	0.9255	A16.L7C	L	A
CLUG_04529	885611	0.8917	A17.L1B	L	A
CLUG_04529	885611	0.9316	A18.S4H	S	A
CLUG_04529	885611	0.8612	A19.S3B	S	A
CLUG_04529	885611	0.8891	A2.U10A	U	A
CLUG_04529	885611	0.8523	A20.S1E	S	A
CLUG_04529	885611	0.9803	A21.S8A	S	A
CLUG_04529	885611	0.9481	A22.UpperP	U	A
CLUG_04529	885611	0.8323	A23.LowerP	L	A
CLUG_04529	885611	0.8038	A24.SputuP	S	A
CLUG_04529	885611	0.9832	A3.U3G	U	A
CLUG_04529	885611	0.7971	A4.U3B	U	A
CLUG_04529	885611	0.9786	A5.U10D	U	A
CLUG_04529	885611	0.8780	A6.U5C	U	A
CLUG_04529	885611	0.8294	A7.U3E	U	A
CLUG_04529	885611	0.8376	A8.U2E	U	A
CLUG_04529	885611	0.7589	A9.L3D	L	A
CLUG_04529	885611	0.9661	ATCC42720	Blood	ATCC42720
CLUG_04529	885611	0.8698	B16.1310D	L	B
CLUG_04529	885611	0.9255	B17.1311G	L	B
CLUG_04529	885611	0.9086	B18.1312G	L	B
CLUG_04529	885611	0.9200	B19.1310A	L	B
CLUG_04529	885611	0.9028	B20.1311A	L	B
CLUG_04529	885611	0.9659	B21.1312A	L	B
CLUG_04529	885611	0.9617	B22.134E	U	B
CLUG_04529	885611	0.9037	B23.133H	U	B
CLUG_04529	885611	0.8745	B24.133F	U	B
CLUG_04529	885611	0.9143	B25.135C	U	B
CLUG_04529	885611	0.8617	B26.131A	U	B
CLUG_04529	885611	0.8654	B27.136A	U	B
CLUG_04529	885611	0.9133	B28.13UM	U	B
CLUG_04529	885611	0.5908	B29.13MM	M	B
CLUG_04529	885611	0.7234	C10.9M3	M	C
CLUG_04529	885611	0.7393	C11.9M41	M	C
CLUG_04529	885611	0.9155	C12.9U1	U	C
CLUG_04529	885611	0.8664	C13.9U2	U	C
CLUG_04529	885611	0.8707	C14.9U3	U	C
CLUG_04529	885611	0.9514	C15.9U4s	U	C
CLUG_04529	885611	0.7644	C30.13LM	L	C
CLUG_04529	885611	0.7012	C31.13MP	U	C
CLUG_04529	885611	0.7164	C4.9L1	L	C
CLUG_04529	885611	0.7236	C5.9L2	L	C
CLUG_04529	885611	0.6916	C6.9L3	L	C
CLUG_04529	885611	0.6227	C7.9L4	L	C
CLUG_04529	885611	0.8191	C8.9M1	M	C
CLUG_04529	885611	0.9639	C9.9M2	M	C
CLUG_04529	885611	0.9473	ctl1.AL1B	L	A
CLUG_04529	885611	0.8275	ctl2.AL1B	L	A
CLUG_04530	886590	0.9258	POSITION	UNK	P
CLUG_04530	886590	0.7917	A10.L4C	L	A
CLUG_04530	886590	0.8176	A11.L11G	L	A
CLUG_04530	886590	0.9244	A12.L10B	L	A
CLUG_04530	886590	0.9229	A13.L3B	L	A
CLUG_04530	886590	0.8648	A14.L4E	L	A
CLUG_04530	886590	0.9789	A15.L4G	L	A
CLUG_04530	886590	0.8356	A16.L7C	L	A
CLUG_04530	886590	0.8945	A17.L1B	L	A
CLUG_04530	886590	0.8892	A18.S4H	S	A
CLUG_04530	886590	0.9101	A19.S3B	S	A
CLUG_04530	886590	0.8665	A2.U10A	U	A
CLUG_04530	886590	0.8945	A20.S1E	S	A
CLUG_04530	886590	0.9153	A21.S8A	S	A
CLUG_04530	886590	0.9797	A22.UpperP	U	A
CLUG_04530	886590	0.9305	A23.LowerP	L	A
CLUG_04530	886590	0.8158	A24.SputuP	S	A
CLUG_04530	886590	0.8565	A3.U3G	U	A
CLUG_04530	886590	0.8296	A4.U3B	U	A
CLUG_04530	886590	0.9815	A5.U10D	U	A
CLUG_04530	886590	0.8442	A6.U5C	U	A
CLUG_04530	886590	0.8173	A7.U3E	U	A
CLUG_04530	886590	0.9063	A8.U2E	U	A
CLUG_04530	886590	0.7133	A9.L3D	L	A
CLUG_04530	886590	1.0056	ATCC42720	Blood	ATCC42720
CLUG_04530	886590	0.7989	B16.1310D	L	B
CLUG_04530	886590	0.8995	B17.1311G	L	B
CLUG_04530	886590	0.8905	B18.1312G	L	B
CLUG_04530	886590	0.8275	B19.1310A	L	B
CLUG_04530	886590	0.9364	B20.1311A	L	B
CLUG_04530	886590	0.8872	B21.1312A	L	B
CLUG_04530	886590	0.9305	B22.134E	U	B
CLUG_04530	886590	0.9075	B23.133H	U	B
CLUG_04530	886590	0.8524	B24.133F	U	B
CLUG_04530	886590	0.8825	B25.135C	U	B
CLUG_04530	886590	0.9273	B26.131A	U	B
CLUG_04530	886590	0.7350	B27.136A	U	B
CLUG_04530	886590	0.8237	B28.13UM	U	B
CLUG_04530	886590	0.5974	B29.13MM	M	B
CLUG_04530	886590	0.6248	C10.9M3	M	C
CLUG_04530	886590	0.7391	C11.9M41	M	C
CLUG_04530	886590	0.8720	C12.9U1	U	C
CLUG_04530	886590	0.8327	C13.9U2	U	C
CLUG_04530	886590	0.8324	C14.9U3	U	C
CLUG_04530	886590	0.8573	C15.9U4s	U	C
CLUG_04530	886590	0.7254	C30.13LM	L	C
CLUG_04530	886590	0.6519	C31.13MP	U	C
CLUG_04530	886590	0.6404	C4.9L1	L	C
CLUG_04530	886590	0.7083	C5.9L2	L	C
CLUG_04530	886590	0.7403	C6.9L3	L	C
CLUG_04530	886590	0.6233	C7.9L4	L	C
CLUG_04530	886590	0.7363	C8.9M1	M	C
CLUG_04530	886590	0.8601	C9.9M2	M	C
CLUG_04530	886590	0.8641	ctl1.AL1B	L	A
CLUG_04530	886590	0.8557	ctl2.AL1B	L	A
CLUG_04531	887475	0.8769	POSITION	UNK	P
CLUG_04531	887475	0.8307	A10.L4C	L	A
CLUG_04531	887475	0.8814	A11.L11G	L	A
CLUG_04531	887475	0.9546	A12.L10B	L	A
CLUG_04531	887475	0.8731	A13.L3B	L	A
CLUG_04531	887475	0.8583	A14.L4E	L	A
CLUG_04531	887475	0.8634	A15.L4G	L	A
CLUG_04531	887475	0.8459	A16.L7C	L	A
CLUG_04531	887475	0.8153	A17.L1B	L	A
CLUG_04531	887475	0.8840	A18.S4H	S	A
CLUG_04531	887475	0.8634	A19.S3B	S	A
CLUG_04531	887475	0.8444	A2.U10A	U	A
CLUG_04531	887475	0.8402	A20.S1E	S	A
CLUG_04531	887475	0.8811	A21.S8A	S	A
CLUG_04531	887475	0.8926	A22.UpperP	U	A
CLUG_04531	887475	0.9076	A23.LowerP	L	A
CLUG_04531	887475	0.8672	A24.SputuP	S	A
CLUG_04531	887475	0.8632	A3.U3G	U	A
CLUG_04531	887475	0.7425	A4.U3B	U	A
CLUG_04531	887475	0.9808	A5.U10D	U	A
CLUG_04531	887475	0.8528	A6.U5C	U	A
CLUG_04531	887475	0.8152	A7.U3E	U	A
CLUG_04531	887475	0.7977	A8.U2E	U	A
CLUG_04531	887475	0.7789	A9.L3D	L	A
CLUG_04531	887475	0.9452	ATCC42720	Blood	ATCC42720
CLUG_04531	887475	0.9193	B16.1310D	L	B
CLUG_04531	887475	0.9009	B17.1311G	L	B
CLUG_04531	887475	0.8820	B18.1312G	L	B
CLUG_04531	887475	0.8090	B19.1310A	L	B
CLUG_04531	887475	0.8960	B20.1311A	L	B
CLUG_04531	887475	0.9781	B21.1312A	L	B
CLUG_04531	887475	0.9240	B22.134E	U	B
CLUG_04531	887475	0.9420	B23.133H	U	B
CLUG_04531	887475	0.8631	B24.133F	U	B
CLUG_04531	887475	0.8640	B25.135C	U	B
CLUG_04531	887475	0.8903	B26.131A	U	B
CLUG_04531	887475	0.7806	B27.136A	U	B
CLUG_04531	887475	0.8062	B28.13UM	U	B
CLUG_04531	887475	0.6783	B29.13MM	M	B
CLUG_04531	887475	0.6648	C10.9M3	M	C
CLUG_04531	887475	0.7335	C11.9M41	M	C
CLUG_04531	887475	0.7995	C12.9U1	U	C
CLUG_04531	887475	0.8323	C13.9U2	U	C
CLUG_04531	887475	0.8367	C14.9U3	U	C
CLUG_04531	887475	0.9585	C15.9U4s	U	C
CLUG_04531	887475	0.7037	C30.13LM	L	C
CLUG_04531	887475	0.6906	C31.13MP	U	C
CLUG_04531	887475	0.6847	C4.9L1	L	C
CLUG_04531	887475	0.6914	C5.9L2	L	C
CLUG_04531	887475	0.7221	C6.9L3	L	C
CLUG_04531	887475	0.6215	C7.9L4	L	C
CLUG_04531	887475	0.7960	C8.9M1	M	C
CLUG_04531	887475	0.8804	C9.9M2	M	C
CLUG_04531	887475	0.9377	ctl1.AL1B	L	A
CLUG_04531	887475	0.8136	ctl2.AL1B	L	A
CLUG_04532	888550	0.8637	POSITION	UNK	P
CLUG_04532	888550	0.8206	A10.L4C	L	A
CLUG_04532	888550	0.8475	A11.L11G	L	A
CLUG_04532	888550	0.8619	A12.L10B	L	A
CLUG_04532	888550	0.8887	A13.L3B	L	A
CLUG_04532	888550	0.9302	A14.L4E	L	A
CLUG_04532	888550	0.8821	A15.L4G	L	A
CLUG_04532	888550	0.9344	A16.L7C	L	A
CLUG_04532	888550	0.8851	A17.L1B	L	A
CLUG_04532	888550	0.8913	A18.S4H	S	A
CLUG_04532	888550	0.8851	A19.S3B	S	A
CLUG_04532	888550	0.8549	A2.U10A	U	A
CLUG_04532	888550	0.9228	A20.S1E	S	A
CLUG_04532	888550	0.8482	A21.S8A	S	A
CLUG_04532	888550	0.9470	A22.UpperP	U	A
CLUG_04532	888550	0.8746	A23.LowerP	L	A
CLUG_04532	888550	0.8276	A24.SputuP	S	A
CLUG_04532	888550	0.8887	A3.U3G	U	A
CLUG_04532	888550	0.8114	A4.U3B	U	A
CLUG_04532	888550	0.9678	A5.U10D	U	A
CLUG_04532	888550	0.8465	A6.U5C	U	A
CLUG_04532	888550	0.8046	A7.U3E	U	A
CLUG_04532	888550	0.8956	A8.U2E	U	A
CLUG_04532	888550	0.7136	A9.L3D	L	A
CLUG_04532	888550	0.9536	ATCC42720	Blood	ATCC42720
CLUG_04532	888550	0.8164	B16.1310D	L	B
CLUG_04532	888550	0.9021	B17.1311G	L	B
CLUG_04532	888550	0.8549	B18.1312G	L	B
CLUG_04532	888550	0.8118	B19.1310A	L	B
CLUG_04532	888550	0.8642	B20.1311A	L	B
CLUG_04532	888550	0.9182	B21.1312A	L	B
CLUG_04532	888550	0.9366	B22.134E	U	B
CLUG_04532	888550	0.9196	B23.133H	U	B
CLUG_04532	888550	0.8510	B24.133F	U	B
CLUG_04532	888550	0.8414	B25.135C	U	B
CLUG_04532	888550	0.8633	B26.131A	U	B
CLUG_04532	888550	0.7385	B27.136A	U	B
CLUG_04532	888550	0.8204	B28.13UM	U	B
CLUG_04532	888550	0.6021	B29.13MM	M	B
CLUG_04532	888550	0.6231	C10.9M3	M	C
CLUG_04532	888550	0.7406	C11.9M41	M	C
CLUG_04532	888550	0.8688	C12.9U1	U	C
CLUG_04532	888550	0.7690	C13.9U2	U	C
CLUG_04532	888550	0.8360	C14.9U3	U	C
CLUG_04532	888550	0.8977	C15.9U4s	U	C
CLUG_04532	888550	0.7233	C30.13LM	L	C
CLUG_04532	888550	0.6694	C31.13MP	U	C
CLUG_04532	888550	0.6735	C4.9L1	L	C
CLUG_04532	888550	0.7099	C5.9L2	L	C
CLUG_04532	888550	0.6790	C6.9L3	L	C
CLUG_04532	888550	0.5648	C7.9L4	L	C
CLUG_04532	888550	0.7844	C8.9M1	M	C
CLUG_04532	888550	0.9529	C9.9M2	M	C
CLUG_04532	888550	0.8898	ctl1.AL1B	L	A
CLUG_04532	888550	0.7927	ctl2.AL1B	L	A
CLUG_04533	890144	1.0661	POSITION	UNK	P
CLUG_04533	890144	0.9622	A10.L4C	L	A
CLUG_04533	890144	0.8232	A11.L11G	L	A
CLUG_04533	890144	0.9766	A12.L10B	L	A
CLUG_04533	890144	0.9539	A13.L3B	L	A
CLUG_04533	890144	0.9209	A14.L4E	L	A
CLUG_04533	890144	0.9276	A15.L4G	L	A
CLUG_04533	890144	0.8157	A16.L7C	L	A
CLUG_04533	890144	0.8943	A17.L1B	L	A
CLUG_04533	890144	0.9938	A18.S4H	S	A
CLUG_04533	890144	0.9062	A19.S3B	S	A
CLUG_04533	890144	0.9406	A2.U10A	U	A
CLUG_04533	890144	0.8225	A20.S1E	S	A
CLUG_04533	890144	1.0212	A21.S8A	S	A
CLUG_04533	890144	0.9686	A22.UpperP	U	A
CLUG_04533	890144	0.9577	A23.LowerP	L	A
CLUG_04533	890144	0.6296	A24.SputuP	S	A
CLUG_04533	890144	0.8843	A3.U3G	U	A
CLUG_04533	890144	0.8496	A4.U3B	U	A
CLUG_04533	890144	0.9760	A5.U10D	U	A
CLUG_04533	890144	0.8840	A6.U5C	U	A
CLUG_04533	890144	0.8464	A7.U3E	U	A
CLUG_04533	890144	0.7815	A8.U2E	U	A
CLUG_04533	890144	0.7391	A9.L3D	L	A
CLUG_04533	890144	0.8975	ATCC42720	Blood	ATCC42720
CLUG_04533	890144	0.9169	B16.1310D	L	B
CLUG_04533	890144	0.9142	B17.1311G	L	B
CLUG_04533	890144	1.0080	B18.1312G	L	B
CLUG_04533	890144	0.8615	B19.1310A	L	B
CLUG_04533	890144	0.9591	B20.1311A	L	B
CLUG_04533	890144	1.0225	B21.1312A	L	B
CLUG_04533	890144	1.0045	B22.134E	U	B
CLUG_04533	890144	0.9863	B23.133H	U	B
CLUG_04533	890144	0.9172	B24.133F	U	B
CLUG_04533	890144	0.8503	B25.135C	U	B
CLUG_04533	890144	0.8721	B26.131A	U	B
CLUG_04533	890144	0.6866	B27.136A	U	B
CLUG_04533	890144	0.7058	B28.13UM	U	B
CLUG_04533	890144	0.6063	B29.13MM	M	B
CLUG_04533	890144	0.7602	C10.9M3	M	C
CLUG_04533	890144	0.7461	C11.9M41	M	C
CLUG_04533	890144	0.9164	C12.9U1	U	C
CLUG_04533	890144	0.7723	C13.9U2	U	C
CLUG_04533	890144	0.8511	C14.9U3	U	C
CLUG_04533	890144	0.8949	C15.9U4s	U	C
CLUG_04533	890144	0.7557	C30.13LM	L	C
CLUG_04533	890144	0.6957	C31.13MP	U	C
CLUG_04533	890144	0.7073	C4.9L1	L	C
CLUG_04533	890144	0.7345	C5.9L2	L	C
CLUG_04533	890144	0.7514	C6.9L3	L	C
CLUG_04533	890144	0.6249	C7.9L4	L	C
CLUG_04533	890144	0.7553	C8.9M1	M	C
CLUG_04533	890144	0.9542	C9.9M2	M	C
CLUG_04533	890144	0.9546	ctl1.AL1B	L	A
CLUG_04533	890144	0.8134	ctl2.AL1B	L	A
CLUG_04534	890592	0.8453	POSITION	UNK	P
CLUG_04534	890592	0.7842	A10.L4C	L	A
CLUG_04534	890592	0.8181	A11.L11G	L	A
CLUG_04534	890592	0.8478	A12.L10B	L	A
CLUG_04534	890592	0.9091	A13.L3B	L	A
CLUG_04534	890592	0.8183	A14.L4E	L	A
CLUG_04534	890592	0.8481	A15.L4G	L	A
CLUG_04534	890592	0.7478	A16.L7C	L	A
CLUG_04534	890592	0.8279	A17.L1B	L	A
CLUG_04534	890592	0.8034	A18.S4H	S	A
CLUG_04534	890592	0.9056	A19.S3B	S	A
CLUG_04534	890592	0.7984	A2.U10A	U	A
CLUG_04534	890592	0.8042	A20.S1E	S	A
CLUG_04534	890592	0.8050	A21.S8A	S	A
CLUG_04534	890592	0.8399	A22.UpperP	U	A
CLUG_04534	890592	0.8321	A23.LowerP	L	A
CLUG_04534	890592	0.7207	A24.SputuP	S	A
CLUG_04534	890592	0.8849	A3.U3G	U	A
CLUG_04534	890592	0.7965	A4.U3B	U	A
CLUG_04534	890592	0.9014	A5.U10D	U	A
CLUG_04534	890592	0.8109	A6.U5C	U	A
CLUG_04534	890592	0.7784	A7.U3E	U	A
CLUG_04534	890592	0.8575	A8.U2E	U	A
CLUG_04534	890592	0.6479	A9.L3D	L	A
CLUG_04534	890592	0.9061	ATCC42720	Blood	ATCC42720
CLUG_04534	890592	0.8697	B16.1310D	L	B
CLUG_04534	890592	0.9078	B17.1311G	L	B
CLUG_04534	890592	0.8782	B18.1312G	L	B
CLUG_04534	890592	0.8187	B19.1310A	L	B
CLUG_04534	890592	0.8216	B20.1311A	L	B
CLUG_04534	890592	0.8962	B21.1312A	L	B
CLUG_04534	890592	0.8957	B22.134E	U	B
CLUG_04534	890592	0.8869	B23.133H	U	B
CLUG_04534	890592	0.8686	B24.133F	U	B
CLUG_04534	890592	0.8632	B25.135C	U	B
CLUG_04534	890592	0.8474	B26.131A	U	B
CLUG_04534	890592	0.7269	B27.136A	U	B
CLUG_04534	890592	0.8198	B28.13UM	U	B
CLUG_04534	890592	0.5967	B29.13MM	M	B
CLUG_04534	890592	0.6410	C10.9M3	M	C
CLUG_04534	890592	0.6851	C11.9M41	M	C
CLUG_04534	890592	0.8648	C12.9U1	U	C
CLUG_04534	890592	0.8023	C13.9U2	U	C
CLUG_04534	890592	0.8043	C14.9U3	U	C
CLUG_04534	890592	0.8623	C15.9U4s	U	C
CLUG_04534	890592	0.6808	C30.13LM	L	C
CLUG_04534	890592	0.6796	C31.13MP	U	C
CLUG_04534	890592	0.6779	C4.9L1	L	C
CLUG_04534	890592	0.7476	C5.9L2	L	C
CLUG_04534	890592	0.6810	C6.9L3	L	C
CLUG_04534	890592	0.6078	C7.9L4	L	C
CLUG_04534	890592	0.7652	C8.9M1	M	C
CLUG_04534	890592	0.8894	C9.9M2	M	C
CLUG_04534	890592	0.8672	ctl1.AL1B	L	A
CLUG_04534	890592	0.7857	ctl2.AL1B	L	A
CLUG_04535	892097	0.8023	POSITION	UNK	P
CLUG_04535	892097	0.6822	A10.L4C	L	A
CLUG_04535	892097	0.7827	A11.L11G	L	A
